code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
002593,日上集团,0.36,,,15.75,,5392.43,,,06-08
002581,未名医药,0.64,,1.96,37.79,0.77,5223.69,,,04-26
300388,国祯环保,,,,,,4300.87,,,04-21
601669,中国电建,,,,,,212610.31,,,04-20
300237,美晨科技,1.51,,3.97,44.14,1.92,6442.96,,,04-15
300211,亿通科技,0.61,,3.42,19.58,-0.03,2215.18,,,04-15
300213,佳讯飞鸿,0.52,,3.15,17.89,0.19,3256.77,,,04-15
002576,通达动力,0.46,,2.59,18.8,-0.19,4114.72,,,04-12
300381,溢多利,0.48,,3.45,14.65,-0.06,1860.94,,,04-08
300240,飞力达,0.62,,2.58,25.91,0.58,4927.53,,,04-08
300225,金力泰,1.33,,3.87,38.88,0.82,6660.45,,,03-25
300198,纳川股份,0.56,,2.5,24.77,0.39,3876.6,,,03-18
300197,铁汉生态,0.97,,4.54,23.9,-0.89,4461.48,,,03-11
300282,汇冠股份,0.52,,2.44,23.43,0.29,1792.41,,,03-04
300188,美亚柏科,0.5,,2.24,23.4,-0.53,2006.66,,,02-25
300189,神农基因,0.37,,2.74,14.62,0.13,4479.18,,,02-25
603328,依顿电子,0.55,,3.32,18.16,0.06,22040.01,,,02-24
002564,天沃科技,0.56,,3.7,16.27,0.39,7991.91,,,02-22
002550,千红制药,0.9,21.62,2.93,,1.07,10806.79,21.85,,02-17
300187,永清环保,0.65,,2.26,27.19,0.36,3245.56,,,02-17
300185,通裕重工,0.52,,4.1,13.59,0.14,14089.21,,,02-17
002548,金新农,0.63,5.0,2.76,25.51,0.59,4440.01,4.87,,02-17
300226,上海钢联,0.51,,,,,1564.79,,,02-16
300177,中海达,0.79,14.49,3.48,,-0.26,2979.5,19.19,,02-14
300176,鸿特精密,,,2.03,,0.32,2707.45,1.14,,02-14
300175,朗源股份,0.33,26.92,2.27,,-0.09,2617.13,26.34,,02-14
300179,四方达,0.45,28.57,2.43,20.21,0.52,2670.79,28.21,,02-14
601116,三江购物,0.24,,1.61,16.31,1.01,8574.26,,,02-11
002558,世纪游轮,0.54,,3.0,18.3,0.98,2410.53,,,02-11
002556,辉隆股份,0.84,,4.14,22.23,0.33,9426.97,,,02-11
002545,东方铁塔,1.09,105.66,4.31,,0.09,14164.5,105.97,,02-10
300171,东富龙,1.78,125.32,4.89,41.05,1.46,10701.35,125.04,,01-31
300170,汉得信息,0.49,96.0,2.35,,0.05,4226.14,95.47,,01-31
300174,元力股份,0.32,88.24,1.69,,0.13,1623.59,100.71,,01-31
