code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
603299,井神股份,,,,,,10591.69,,,07-11
601968,宝钢包装,,,,,,8769.37,,,04-23
000166,申万宏源,0.15,,,6.04,,103179.01,,,04-09
002797,第一创业,,,,,,15493.45,,,03-01
002736,国信证券,,,,,,150421.4,,,02-28
300388,国祯环保,,,,,,4423.71,17.29,,01-25
601997,贵阳银行,0.71,,,,,127960.27,,,12-25
300567,精测电子,,,,,,2256.32,,,11-05
002703,浙江世宝,0.24,,2.58,9.49,0.07,6270.1,,,11-01
601901,方正证券,0.06,20.0,2.31,2.43,-0.57,34643.76,57.59,,10-31
601996,丰林集团,0.12,-73.91,3.32,3.71,0.04,5750.68,-28.62,,10-31
000815,美利云,-0.26,-18.75,1.76,-14.02,-0.33,-8392.95,-17.0,,10-31
600779,水井坊,0.65,49.08,3.83,17.77,0.29,31739.76,48.98,,10-31
600797,浙大网新,0.02,-83.33,2.25,0.85,-0.35,1612.08,-84.65,,10-31
600815,厦工股份,0.44,-36.23,4.96,8.93,-1.28,34890.5,-34.91,,10-31
600495,晋西车轴,0.3,76.47,5.19,5.86,-0.51,8952.59,78.42,,10-31
600512,腾达建设,0.03,14.29,1.42,2.16,-0.36,2380.33,16.88,,10-31
600136,当代明诚,0.01,-43.0,1.22,0.47,0.11,59.64,-36.04,,10-31
000546,金圆股份,0.06,41.36,0.91,7.34,0.18,1094.22,41.25,,10-31
000997,新大陆,0.14,7.69,2.82,5.01,-0.06,7029.65,7.36,,10-31
600586,金晶科技,-0.13,-200.0,2.96,-4.37,0.14,-18392.86,-200.97,,10-31
600603,广汇物流,-0.03,-62.33,-1.55,,-0.03,-579.52,-62.37,,10-31
000609,绵石投资,0.07,-86.13,3.36,2.12,0.55,2142.72,-86.13,,10-31
000629,*ST钒钛,0.09,7275.0,1.8,5.59,0.01,75990.71,11040.81,,10-31
600640,号百控股,0.24,-2068.6,4.45,5.47,0.2,12752.83,-2717.27,,10-31
601238,广汽集团,0.29,,4.94,5.88,-0.06,183819.7,-29.37,,10-31
000659,珠海中富,0.01,-88.89,1.8,0.54,0.26,1254.03,-88.84,,10-31
600658,电子城,0.22,-46.34,3.46,6.39,0.67,12971.58,-45.06,,10-31
601518,吉林高速,0.21,40.0,1.67,13.46,0.32,25805.66,42.82,,10-31
600007,中国国贸,0.29,141.67,4.57,6.4,0.76,28901.73,133.91,,10-31
600403,*ST大有,1.28,-7.82,6.48,20.81,0.59,106819.09,-7.82,,10-31
000880,潍柴重机,0.24,-47.83,4.19,5.98,0.13,6752.71,-46.4,,10-31
600107,美尔雅,0.04,-32.76,1.44,2.73,-0.25,1397.63,-32.78,,10-31
600500,中化国际,0.22,-51.52,4.52,5.08,-0.37,32057.74,-52.01,,10-31
600873,梅花生物,0.15,-18.92,1.95,7.41,0.33,39585.1,-20.99,,10-31
600143,金发科技,0.24,-58.62,2.92,8.69,0.07,60819.82,-25.07,,10-31
600536,中国软件,0.01,-96.38,5.41,0.24,-2.05,294.55,-96.37,,10-31
