code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000001,平安银行,1.32,-15.38,10.61,13.18,0.64,2259900.0,3.36,10派1.58,03-17
000002,万科A,1.9,15.85,10.28,19.68,,2102260.63,16.02,10派7.9,03-27
000006,深振业A,0.58,86.82,,16.56,,77858.09,86.82,10派1.8,03-30
000008,神州高铁,0.19,146.15,,9.37,,52186.62,181.07,10派0.1,04-01
000011,深物业A,0.6,126.3,,15.79,,35485.72,126.28,10派1.8,03-31
000014,沙河股份,0.14,-46.0,,3.95,,2859.68,-46.01,10派0.15,03-30
000016,深康佳A,0.04,-107.61,,3.35,,9567.3,-107.61,,03-31
000022,深赤湾A,0.83,0.85,,11.64,,53237.65,0.88,10派4.96,03-28
000023,深天地A,0.07,-62.77,,2.58,,995.22,-62.77,10派0.4,03-14
000025,特力A,0.09,-40.51,,3.08,,2719.36,-36.42,,04-08
000026,飞亚达A,0.25,-18.62,,4.74,,11066.27,-9.07,10派1,03-10
000027,深圳能源,0.34,-24.44,,6.02,,134707.03,-24.76,10派1.5,04-08
000029,深深房A,0.31,3.46,,12.53,,31156.74,3.47,,03-30
000031,中粮地产,0.4,0.0,,11.61,,72015.39,-0.23,,03-18
000032,深桑达A,0.14,-10.13,,4.32,,6071.29,11.21,10派0.2,03-24
000034,神州数码,0.67,1016.67,,19.04,,40379.52,1790.14,,03-30
000039,中集集团,0.14,-80.56,9.83,2.0,0.79,53966.0,-72.66,10派0.6,03-28
000040,东旭蓝天,0.19,46.15,,2.85,,17537.95,182.64,10派0.14,02-21
000043,中航地产,0.24,-59.77,,4.02,,16139.09,-59.77,10派0.7,03-09
000043,中航地产,0.24,-59.77,,4.02,,16139.09,-59.77,,03-09
000049,德赛电池,1.24,10.89,,24.6,,25530.13,10.89,10派2.5,03-13
000050,深天马A,0.41,-17.12,,4.21,,56917.74,2.61,10派0.6,03-03
000055,方大集团,0.91,550.0,,38.83,,69795.64,550.64,,03-21
000055,方大集团,0.91,550.0,,38.83,,69795.64,550.64,10转5派3.5,03-21
000060,中金岭南,0.15,66.67,,4.31,,32322.88,60.85,10派0.3,04-01
000062,深圳华强,0.59,6.26,,11.24,,42586.09,13.39,10派2,03-09
000063,中兴通讯,-0.57,-173.08,6.31,-8.4,1.26,-235741.8,-173.49,,03-24
000068,华控赛格,0.01,41.43,,1.61,,997.52,42.39,,03-22
000069,华侨城A,0.84,31.79,,16.84,,688841.79,48.44,,04-08
000089,深圳机场,0.27,0.15,,5.38,,56243.09,7.79,10派0.95,03-31
000099,中信海直,0.14,-49.91,,3.07,,8592.95,-49.28,,03-21
000151,中成股份,0.34,-25.05,,10.09,,10087.99,-25.04,10派3,03-31
000157,中联重科,-0.12,-1300.0,,-2.44,,-93369.75,-1218.64,10派1.5,03-31
000166,申万宏源,0.27,-67.07,,10.59,,540905.83,-55.5,10派1,03-30
000333,美的集团,2.29,-23.41,,26.88,,1468435.7,15.56,10派10,03-31
000338,潍柴动力,0.61,74.29,,7.65,,244118.86,75.55,10派2.5送10,03-30
000400,许继电气,0.86,20.57,,13.02,,86892.5,20.58,10派1,03-25
000401,冀东水泥,0.04,-103.06,,0.52,,5288.55,-103.08,,03-23
000402,金融街,0.94,25.33,,10.6,,280437.04,24.46,10派4,03-28
000404,华意压缩,0.45,15.77,,10.77,,25229.08,15.79,,03-31
000404,华意压缩,0.45,15.77,,10.77,,25229.08,15.79,10派0.4,03-31
000413,东旭光电,0.29,-39.58,,7.28,,123992.89,-6.51,10派0.7,03-28
000416,民生控股,0.03,-21.95,,1.92,,1664.3,-22.0,10派0.5,03-22
000417,合肥百货,0.36,8.06,,8.16,,28347.66,8.06,10派1.5,03-30
000418,小天鹅A,1.86,28.28,,21.14,,117505.49,27.84,10派7.5,03-09
000421,南京公用,0.34,-15.59,,8.21,,19260.45,-15.58,10派1,03-23
000423,东阿阿胶,2.83,13.99,,24.1,,185247.35,14.0,10派9,03-10
000425,徐工机械,0.03,328.57,,1.01,,20858.32,312.23,10派0.15,03-25
000429,粤高速A,0.52,40.54,,14.18,,100120.59,113.3,10派3.36,03-29
000488,晨鸣纸业,0.99,98.0,,9.59,,206398.68,102.11,10派6,02-18
000498,山东路桥,0.38,13.96,,13.21,,42970.66,13.98,,03-28
000502,绿景控股,0.17,-230.77,,16.36,,3211.34,-235.63,,03-18
000503,海虹控股,0.03,21.4,,2.02,,2802.12,21.5,,03-18
000509,华塑控股,-0.09,-536.87,,-301.92,,-7136.68,-537.51,,03-07
000510,金路集团,0.1,312.55,,7.48,,5807.48,313.1,,03-31
000513,丽珠集团,1.98,22.22,15.28,15.48,,78435.36,25.97,10派5转3,03-25
000514,渝开发,0.15,1571.26,,4.28,,12266.15,1564.15,10派0.2,03-11
000514,渝开发,0.15,1571.26,,4.28,,12266.15,1564.15,,03-11
000520,长航凤凰,0.01,-92.07,,3.72,,971.63,-92.07,,03-20
000521,美菱电器,0.27,683.0,,5.77,,22021.67,731.12,10派0.6,03-30
000524,岭南控股,0.11,-26.67,,4.95,,3061.49,-21.96,,03-18
000525,红太阳,0.22,-38.16,,2.7,,12641.31,-30.52,10派3,03-28
000526,紫光学大,-1.03,627.59,,-103.41,,-9868.32,627.62,,04-08
000528,柳工,0.04,131.75,,0.56,,4926.01,131.13,10派1,03-30
000529,广弘控股,0.18,38.46,,8.85,,10563.22,40.96,10派0.45,03-30
000531,穗恒运A,0.84,27.41,,15.22,,57346.18,27.41,10派2.5,04-01
000533,万家乐,0.33,83.33,,15.26,,22665.79,83.09,10派0.5,04-08
000534,万泽股份,0.15,66.67,,5.7,,7619.02,64.1,10派0.5,02-28
000536,华映科技,0.39,99.59,,7.26,,39566.97,160.37,10派1转6,03-21
000541,佛山照明,0.84,1906.9,,21.4,,107234.21,1907.92,10派4.2,03-30
