code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
300213,佳讯飞鸿,0.27,,,,,1724.43,41.91,,08-25
002454,松芝股份,,,,,,,,,06-29
601618,中国中冶,,,,,,130772.77,,,05-20
002663,普邦股份,,,,,,1385.11,,,05-14
002709,天赐材料,,,,,,2089.38,41.97,,05-14
300059,东方财富,0.01,,1.21,35.89,0.52,110.25,,,03-01
002808,苏州恒久,0.07,,0.38,19.15,0.17,398.2,,,03-01
002573,清新环境,,,,,,10039.15,,,02-21
300117,嘉寓股份,0.3,,1.63,20.48,0.38,2067.78,,,02-21
002461,珠江啤酒,0.37,,,,,17171.3,,,02-11
601018,宁波港,,,,,,160526.8,,,01-29
601101,昊华能源,1.03,,,39.6,,32921.42,,,01-28
300058,蓝色光标,,,,33.16,,1216.99,,,01-28
300057,万顺股份,0.68,,4.06,18.31,0.3,2044.81,,,01-28
300056,三维丝,0.05,,1.45,32.64,0.23,203.4,,,01-28
300054,鼎龙股份,0.13,,1.84,19.03,0.16,572.13,,,01-25
300053,欧比特,0.13,,2.26,24.29,0.33,940.6,,,01-25
300052,中青宝,0.06,,0.16,42.3,-0.04,426.95,,,01-25
300051,三五互联,0.22,,0.6,304.84,0.86,867.35,,,01-25
002357,富临运业,0.19,,,15.59,0.07,1178.11,,,01-22
002359,齐星铁塔,0.24,,0.51,59.87,-0.21,1973.35,,,01-22
601106,中国一重,,,,,,35173.95,,,01-22
002358,森源电气,0.49,,,23.01,0.16,1637.68,,,01-22
601010,文峰股份,1.34,,2.98,39.46,2.68,17964.7,,,01-21
002356,赫美集团,0.89,,,33.3,1.23,5312.92,,,01-19
002355,兴民智通,0.14,,,11.87,0.15,1654.63,,,01-19
002354,天神娱乐,0.38,,1.0,39.46,0.24,2646.85,,,01-19
002352,顺丰控股,0.21,,2.79,46.26,0.11,1049.28,,,01-15
002351,漫步者,0.36,,0.85,56.18,0.45,4008.07,,,01-15
002353,杰瑞股份,0.25,,,41.11,0.46,2026.63,,,01-15
002350,北京科锐,0.34,,,13.5,0.43,2708.18,,,01-12
