code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000001,平安银行,0.92,-30.3,11.17,8.52,3.51,753100.0,11.38,,08-23
000002,万科A,0.41,20.59,6.05,6.91,-0.89,455630.49,22.31,,08-07
000004,国农科技,0.0,-106.38,,0.07,,5.41,-106.87,,08-27
000005,世纪星源,-0.02,-18.0,,-3.35,,-2245.69,-23.25,,08-28
000006,深振业A,0.2,-2.39,2.72,7.45,,27015.78,2.43,,08-15
000007,全新好,0.0,-85.14,,0.33,,94.81,-85.15,,08-29
000008,神州高铁,0.04,4900.0,1.82,1.93,,1054.52,19777.2,,08-15
000009,中国宝安,0.03,-50.0,,1.04,,3101.22,-40.63,,08-28
000010,美丽生态,0.01,-165.0,,1.98,,760.8,-428.02,,08-28
000011,深物业A,0.59,259.58,,21.06,,35360.1,259.63,,08-10
000012,南玻A,0.17,41.67,,5.1,,35371.97,43.73,,08-06
000014,沙河股份,-0.03,-34.71,,-1.21,,-701.12,-34.77,,08-22
000016,深康佳A,0.03,254.74,,1.0,,4054.77,253.59,,08-31
000017,深中华A,-0.05,-12.23,,,,-2928.36,-12.18,,08-24
000018,神州长城,-0.02,-0.0,,-3.53,,-412.36,-1.52,,08-22
000019,深深宝A,-0.02,-106.69,,-0.62,,-593.5,-106.68,,08-21
000020,深华发A,0.01,-69.16,,0.7,,196.8,-69.38,,08-27
000021,深科技,0.07,32.34,,2.18,,8749.69,32.25,,08-30
000022,深赤湾A,0.46,33.14,,7.8,,29559.49,33.13,,08-28
000023,深天地A,0.07,-200.44,,2.78,,952.08,-200.4,,08-28
000025,特力A,0.02,-143.37,,2.01,,374.64,-143.37,,08-26
000026,飞亚达A,0.18,6.02,,4.68,,6909.74,5.83,,08-21
000027,深圳能源,0.24,14.67,,4.12,,63636.79,13.64,,08-15
000028,国药一致,0.91,8.64,,13.81,,26079.47,8.65,,08-20
000029,深深房A,0.01,-67.42,,0.79,,1305.03,-67.44,,08-21
000030,富奥股份,0.25,-5001.96,2.73,8.36,,28420.02,-19533.06,,08-13
000031,中粮地产,0.06,100.0,,2.27,,10831.57,78.05,,08-29
000032,深桑达A,0.09,-280.0,,2.16,,1983.79,-282.79,,08-26
000033,*ST新都,-0.01,-57.0,,-1.1,,-292.44,-57.03,,07-26
000034,神州数码,0.01,-300.0,,5.5,,505.13,-300.19,,08-08
000035,中国天楹,0.04,-104.5,,,,673.12,-105.61,,08-26
000036,华联控股,0.0,-94.49,,0.12,,221.19,-94.58,,08-29
000037,*ST南电A,-0.17,-5.56,,-6.78,,-10153.53,-3.98,,08-13
000038,深大通,-0.04,-30.0,,-2.16,,-336.2,-29.91,,08-10
000039,中集集团,0.21,-40.89,7.36,2.78,-1.13,55197.2,-40.88,,08-28
000040,东旭蓝天,0.15,-44.44,,5.75,,6952.37,-45.49,,08-23
000042,中洲控股,0.88,-9.25,,7.31,,20987.97,-9.25,,08-03
000043,中航地产,-0.05,-1024.53,,-1.1,,-3266.69,-1019.76,,08-23
000045,深纺织A,-0.01,-83.33,,-0.24,,-364.21,-80.56,,08-24
000046,泛海控股,0.04,532.86,,2.41,,20178.07,569.68,,08-24
000048,康达尔,0.09,26.14,,8.3,,3565.67,26.16,,08-29
000049,德赛电池,0.52,48.63,,18.23,,7130.14,48.64,,08-06
000050,深天马A,0.04,94.74,,1.57,,2141.11,97.35,,08-24
000055,方大集团,0.05,150.0,,3.54,,3936.16,211.32,,07-30
000056,皇庭国际,-0.18,-158.82,,,,-3953.66,-158.43,,08-22
000058,深赛格,0.05,25.56,,3.26,,3967.41,25.47,,08-15
