code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
603609,禾丰牧业,,,,,,1637.74,,,07-18
603111,康尼机电,,,,,,-512.32,-117.41,,07-15
002728,特一药业,,,,,,2209.33,,,07-15
603100,川仪股份,0.07,,,,,1999.11,,,07-15
300391,康跃科技,0.13,,,3.65,,640.55,,,07-15
603099,长白山,,,,,,-1161.99,,,07-15
300390,天华超净,,,,,,800.24,,,07-15
603126,中材节能,,,,,,1745.82,,,07-15
300384,三联虹普,0.16,,,,,650.14,,,07-15
300389,艾比森,0.33,,,7.95,,2100.33,,,07-15
601579,会稽山,,,,,,5869.03,-0.31,,07-15
300387,富邦股份,0.24,,,,,1171.39,,,06-16
603168,莎普爱思,,,,,,2282.97,,,06-11
603369,今世缘,,,,,,31212.19,,,06-11
300386,飞天诚信,,,,,,3289.73,,,06-10
002727,一心堂,0.34,,,7.87,,6604.5,,,06-10
603328,依顿电子,,,,,,7544.42,,,06-10
603006,联明股份,,,,,,1721.81,,,06-10
300385,雪浪环境,,,,,,871.71,,,06-10
002726,龙大肉食,0.29,,,,,4801.9,,,06-10
603009,北特科技,,,,,,826.34,,,06-10
603288,海天味业,0.66,,,12.87,,46896.84,,,04-30
600023,浙能电力,0.13,,,3.53,,100101.28,,,04-29
002721,金一文化,0.17,,,4.77,,2435.83,,,04-29
603308,应流股份,0.1,,,3.11,,3095.9,,,04-29
002722,金轮股份,0.08,,,2.7,,858.51,,,04-28
002715,登云股份,0.11,,,2.48,,746.63,,,04-28
002725,跃岭股份,0.38,,,6.88,,2869.53,,,04-28
002712,思美传媒,0.03,,,0.44,,189.73,,,04-28
300378,鼎捷软件,-0.2,,,-3.31,-0.58,-1834.92,,,04-28
002717,岭南园林,0.23,,,5.18,,1751.24,,,04-28
603026,石大胜华,,,,,,4000.0,,,04-28
002723,金莱特,0.07,,,1.51,,471.44,,,04-28
002716,金贵银业,0.26,,,5.01,,4631.89,,,04-28
300369,绿盟科技,-0.4,,,-9.36,-0.88,-3016.84,,,04-26
300376,易事特,0.33,,,4.15,-0.63,2564.76,,,04-26
300363,博腾股份,0.41,,,11.43,0.58,3972.43,,,04-25
300381,溢多利,0.3,,,4.7,-0.04,1165.35,,,04-25
002708,光洋股份,0.13,,,2.95,,1343.47,,,04-25
300368,汇金股份,0.07,,,1.4,-0.56,362.65,,,04-25
300380,安硕信息,0.05,,,1.6,-0.42,305.83,,,04-25
002707,众信旅游,0.28,,,6.92,,1439.18,,,04-25
300373,扬杰科技,0.29,,,6.85,0.07,2023.77,,,04-25
002713,东易日盛,-0.64,,,-20.47,,-6447.73,,,04-25
603005,晶方科技,0.17,,,4.97,,3195.32,,,04-25
300379,东方通,-0.28,,,-8.34,-0.24,-1253.87,,,04-25
300359,全通教育,0.12,,,3.67,0.03,691.33,,,04-25
300383,光环新网,0.3,,,5.3,0.14,1367.61,,,04-25
002705,新宝股份,0.06,,,1.8,,2146.24,,,04-25
002711,欧浦智网,0.23,,,5.17,,2676.57,,,04-25
300377,赢时胜,-0.23,,,-6.76,-0.43,-1035.17,,,04-25
300357,我武生物,0.18,,,8.51,0.09,1611.48,,,04-25
002719,麦趣尔,0.08,,,2.44,,654.32,,,04-24
300367,东方网力,0.07,,,1.45,-2.83,385.56,,,04-24
300366,创意信息,0.02,,,0.44,-0.93,77.83,,,04-24
300372,欣泰电气,0.08,,,1.37,-0.69,556.55,,,04-24
300360,炬华科技,0.43,,,8.26,-0.79,3258.62,,,04-23
002706,良信电器,0.2,,,2.85,,1299.96,,,04-23
300371,汇中股份,0.01,,,0.31,-0.29,55.05,,,04-23
300382,斯莱克,0.29,,,5.85,0.88,1321.49,,,04-22
603555,贵人鸟,0.16,,,6.5,,8650.67,,,04-22
002718,友邦吊顶,0.08,,,1.73,,352.0,,,04-22
300358,楚天科技,0.63,,,12.19,0.08,4157.38,,,04-22
603699,纽威股份,0.16,,,9.94,,10880.59,,,04-21
300365,恒华科技,0.05,,,1.06,-0.47,189.45,,,04-18
002714,牧原股份,0.14,,,2.8,,2914.5,,,04-16
300375,鹏翎股份,0.31,,,4.73,0.11,2416.47,,,04-09
002797,第一创业,,,,,,4000.0,,,08-08
300593,新雷能,,,,,,128.0,-218.52,,08-01
603299,井神股份,,,,,,3575.65,,,07-11
601228,广州港,,,,,,,,,07-03
601225,陕西煤业,,,,,,83710.38,,,06-06
002736,国信证券,,,,,,85799.03,,,05-10
002709,天赐材料,,,,,,1320.57,55.91,,04-28
002831,裕同科技,0.23,,,,,3379.62,12.25,,04-28
601200,上海环境,,,,,,868.57,28.15,,04-28
000333,美的集团,,,,,,102153.54,64.7,,04-28
300388,国祯环保,,,,,,843.65,,,04-28
601968,宝钢包装,,,,,,2807.25,,,04-28
600381,青海春天,0.01,-45.38,1.13,0.58,0.02,1040.68,-6.99,,04-27
000016,深康佳A,0.01,37.21,,0.35,,1424.26,37.33,,04-27
600052,浙江广厦,0.01,0.0,2.11,0.5,0.25,919.61,12.91,,04-27
000837,秦川机床,0.01,-27.27,,0.18,,195.26,-27.18,,04-27
600455,博通股份,0.03,-43.33,1.87,1.84,-0.79,212.77,-46.55,,04-27
600817,*ST宏盛,0.01,,0.74,,0.04,83.87,-25343.33,,04-27
600478,科力远,0.01,-133.33,3.06,0.43,0.18,419.09,-142.68,,04-27
000096,广聚能源,-0.01,-33.33,,-0.36,,-653.67,-33.39,,04-27
600120,浙江东方,0.28,460.0,7.99,3.64,-0.64,13964.9,492.75,,04-27
600870,厦华电子,0.0,-69.0,0.17,1.95,0.04,163.31,-39.71,,04-27
000932,华菱钢铁,-0.12,-48.33,,-3.76,,-36859.05,-48.32,,04-27
600532,宏达矿业,0.05,400.0,2.32,2.03,-0.01,1841.66,948.49,,04-27
600887,伊利股份,0.27,3.85,6.86,4.46,0.46,48719.41,18.61,,04-27
000509,华塑控股,-0.03,-439.56,,,,-771.99,-439.36,,04-27
600159,大龙地产,-0.0,-67.0,2.13,-0.15,-0.03,-271.13,-72.67,,04-27
600552,凯盛科技,0.18,-0.5,4.58,3.95,0.45,2078.3,-0.47,,04-27
600177,雅戈尔,0.12,4.35,6.35,1.84,0.58,25912.16,1.16,,04-27
600982,宁波热电,0.09,-42.69,5.38,1.77,0.48,1553.58,-42.7,,04-27
000998,隆平高科,0.24,-13.57,,7.91,,10050.91,29.38,,04-27
600588,用友网络,-0.04,-17.65,2.89,-1.43,-0.47,-3988.11,-4.37,,04-27
600213,亚星客车,-0.03,-27.18,0.82,-3.18,-0.23,-580.65,-35.91,,04-27
600605,汇通能源,0.01,-14.29,3.23,0.18,-0.02,87.66,-10.1,,04-27
600249,两面针,-0.07,-22.81,4.14,-1.56,-0.06,-2968.44,-22.83,,04-27
600642,申能股份,0.11,17.98,4.32,2.45,0.29,48298.19,14.8,,04-27
000630,铜陵有色,0.11,-45.0,,1.45,,15844.67,-44.17,,04-27
600661,新南洋,0.01,-134.87,2.05,0.65,-0.12,235.4,-134.68,,04-27
601518,吉林高速,0.04,-33.33,1.74,2.62,0.04,5448.67,-30.18,,04-27
600287,江苏舜天,0.06,1144.23,2.05,3.21,0.3,2825.19,1152.83,,04-27
000680,山推股份,0.02,-67.14,,0.62,,2613.61,-47.89,,04-27
600323,瀚蓝环境,0.08,-38.46,3.99,1.94,0.21,4434.29,2.76,,04-27
