code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
300629,新劲刚,0.15,,,3.88,,732.28,,,03-09
603238,诺邦股份,0.33,,3.95,8.61,0.34,2932.84,,,01-26
300611,美力科技,0.3,,5.79,5.27,0.39,1997.75,,,01-25
300615,欣天科技,0.53,,3.06,17.54,0.3,3154.54,,,01-25
300612,宣亚国际,0.48,,2.9,17.35,0.93,2611.8,,,01-25
603345,安井食品,0.63,,5.73,11.57,0.38,10161.97,,,01-24
603330,上海天洋,0.6,,7.47,8.39,0.51,2703.9,,,01-23
603817,海峡环保,0.13,,2.59,5.12,0.36,4368.12,,,01-23
603603,博天环境,0.14,,2.23,6.33,-1.03,4920.01,,,01-23
603955,大千生态,0.41,,9.88,4.07,0.19,2701.23,,,01-23
603078,江化微,0.65,,7.6,8.69,1.18,2924.5,,,01-20
300608,思特奇,-0.24,,5.96,-3.93,-0.76,-1226.83,,,01-20
603040,新坐标,0.47,,5.46,8.92,0.4,2135.71,,,01-19
300607,拓斯达,0.55,66.67,5.87,9.59,1.38,2995.6,65.81,,01-19
300609,汇纳科技,0.05,,2.81,1.66,0.07,347.85,,,01-18
300635,达安股份,0.38,11.76,4.92,8.1,0.49,2434.09,17.44,,01-18
300610,晨化股份,0.38,,4.82,8.1,0.2,2829.1,,,01-17
603615,茶花股份,0.28,,,6.64,0.29,5115.95,,,01-17
002848,高斯贝尔,0.29,,4.71,6.41,-0.22,3663.16,,,01-16
603208,江山欧派,0.9,,6.42,14.48,0.92,5431.82,,,01-16
603839,安正时尚,0.55,,5.44,10.04,0.26,11743.95,,,01-16
603677,奇精机械,0.71,,6.85,10.66,0.77,4241.06,,,01-16
603626,科森科技,0.46,,3.1,15.98,1.08,7247.1,,,01-13
002774,快意电梯,0.18,,,11.44,0.22,4628.01,,,01-13
603385,惠达卫浴,0.33,,8.83,3.76,0.86,7027.29,,,01-13
603133,碳元科技,0.19,,3.0,6.39,0.31,2983.92,,,01-13
300605,恒锋信息,0.19,,3.27,6.0,-0.49,1198.21,,,01-12
603637,镇海股份,0.38,,4.59,8.52,-1.32,2935.81,,,01-12
300578,会畅通讯,0.3,,2.88,10.98,0.15,1617.43,,,01-12
300601,康泰生物,,,1.91,8.31,-0.02,5608.31,,,01-12
300630,普利制药,0.25,31.58,2.84,8.77,0.08,2259.87,28.45,,01-11
300636,同和药业,0.46,,4.57,10.53,0.32,2741.99,,,01-11
603177,德创环保,0.14,,2.2,6.36,-0.13,2051.67,,,01-10
300606,金太阳,0.27,,3.29,8.41,0.34,1776.71,,,01-10
002847,盐津铺子,0.5,,3.18,17.2,0.69,4684.81,,,01-10
002846,英联股份,0.27,,2.83,9.59,0.34,2412.54,,,01-10
300598,诚迈科技,0.28,,4.06,7.01,-0.1,1679.98,,,01-09
300603,立昂技术,0.2,900.0,,6.39,-0.07,1532.0,726.28,,01-09
603360,百傲化学,0.44,,4.04,11.38,0.44,4351.24,,,01-09
300602,飞荣达,,,6.52,10.79,0.51,5073.76,,,01-09
603881,数据港,0.24,,2.37,10.72,0.47,3819.11,,,01-09
300600,瑞特股份,0.65,-10.96,6.18,11.04,0.26,4852.41,-11.07,,01-06
603089,正裕工业,0.6,,4.56,13.76,0.42,4778.4,,,01-06
300620,光库科技,0.32,-27.73,2.55,13.31,0.35,2099.04,12.94,,01-05
300627,华测导航,0.22,,2.72,8.61,-0.43,2008.17,,,01-05
002845,同兴达,0.31,,5.4,5.87,0.04,2217.95,,,01-05
603358,华达科技,1.04,,9.12,11.46,1.24,12509.45,,,01-05
603966,法兰泰克,0.17,,4.12,4.32,0.07,2085.7,,,01-04
300597,吉大通信,0.08,,2.09,3.71,-0.11,1367.92,,,01-04
300595,欧普康视,0.84,,5.79,15.67,0.75,4293.11,,,01-04
300599,雄塑科技,0.19,,2.66,6.94,-0.03,4316.85,,,01-03
603038,华立股份,0.82,,9.41,8.66,0.51,4104.48,,,12-30
603638,艾迪精密,0.29,,3.5,8.53,0.26,3777.53,,,12-30
002841,视源股份,0.89,,2.64,37.96,0.58,32403.01,,,12-29
603337,杰克股份,0.63,,5.72,11.26,1.03,9760.19,,,12-29
002843,泰嘉股份,0.18,,3.63,4.91,0.43,1908.65,,,12-29
603039,泛微网络,0.43,,5.02,10.15,0.57,2135.93,,,12-29
603630,拉芳家化,0.46,,5.74,8.36,,6026.07,,,12-28
601212,白银有色,0.02,,1.78,1.12,-0.07,12606.96,,,12-28
300592,华凯创意,0.1,,3.28,3.08,-0.09,915.49,,,12-28
601858,中国科传,0.08,0.0,2.93,2.8,-0.07,5414.15,2.73,,12-28
300584,海辰药业,0.35,,4.2,8.7,0.08,2120.28,,,12-28
300596,利安隆,0.54,,5.15,11.13,0.11,4883.01,,,12-28
603579,荣泰健康,1.91,,7.06,30.72,1.26,10044.57,,,12-27
002842,翔鹭钨业,0.46,,5.89,8.13,0.68,3471.22,,,12-27
300628,亿联网络,3.32,,9.97,37.2,2.75,18607.21,,,12-27
300590,移为通信,0.65,,2.43,25.78,0.67,3875.07,,,12-27
300589,江龙船艇,0.12,,2.17,5.92,-0.9,810.08,,,12-26
603165,荣晟环保,0.55,,3.48,17.03,0.46,5190.44,,,12-26
002824,和胜股份,0.42,,4.32,10.05,-0.09,3816.21,,,12-22
603639,海利尔,1.17,-7.87,7.06,17.72,0.57,10534.35,-8.16,,12-22
603178,圣龙股份,0.21,,2.38,8.84,0.53,3096.1,,,12-21
300625,三雄极光,0.31,,2.68,10.37,0.06,6585.12,,,12-21
300622,博士眼镜,0.26,,3.49,7.61,0.39,1677.46,,,12-21
603811,诚意药业,0.52,,3.84,13.22,0.68,3339.73,,,12-20
002855,捷荣技术,0.18,,4.24,4.35,0.6,3238.47,,,12-20
300617,安靠智电,0.77,,7.16,11.31,0.73,3835.07,,,12-20
300621,维业股份,0.35,,4.29,8.65,-0.53,3581.7,,,12-20
300591,万里马,0.07,,1.43,5.0,-0.47,1253.43,,,12-20
603444,吉比特,5.49,,,48.31,4.76,29312.12,,,12-20
603903,中持股份,0.25,,,4.7,0.11,1898.71,,,12-20
603179,新泉股份,0.38,,4.4,9.06,0.08,4567.95,,,12-20
300583,赛托生物,0.66,,6.64,10.43,0.4,5266.2,,,12-19
603877,太平鸟,0.34,,,8.2,-0.18,14320.9,,,12-19
603037,凯众股份,0.75,,6.2,11.92,0.54,4483.28,,,12-19
603266,天龙股份,0.51,30.77,5.18,10.36,0.37,3832.56,31.64,,12-19
300587,天铁股份,0.48,,5.34,9.32,0.56,3760.28,,,12-16
603689,皖天然气,0.19,,,4.68,0.67,4889.03,,,12-16
603228,景旺电子,0.68,,4.2,16.96,0.55,24453.62,,,12-16
300585,奥联电子,0.43,,3.68,12.44,0.17,2556.18,,,12-16
002840,华统股份,0.29,,5.63,5.16,0.84,3833.6,,,12-16
002838,道恩股份,0.67,,6.89,10.25,0.52,4232.02,,,12-15
002837,英维克,0.63,,4.22,16.07,-0.39,3766.14,,,12-15
603908,牧高笛,0.73,,,19.58,1.19,3661.97,,,12-15
603035,常熟汽饰,0.54,,6.18,8.68,0.35,11376.08,,,12-15
603032,德新交运,0.34,,2.44,14.95,-0.06,3403.15,,,12-15
300586,美联新材,0.34,,4.57,7.65,0.71,2425.48,,,12-14
603906,龙蟠科技,0.29,,3.86,7.72,0.39,4468.95,,,12-14
603186,华正新材,0.43,,3.78,11.67,0.48,4179.74,,,12-14
002839,张家港行,0.2,,4.37,4.73,3.01,33322.7,,,12-13
300626,华瑞股份,0.21,40.0,3.33,6.41,0.66,1553.89,42.2,,12-12
002858,力盛赛车,-0.1,,3.91,-2.43,0.49,-460.27,,,12-09
603041,美思德,0.49,,,10.4,0.53,3708.73,,,12-09
002851,麦格米特,0.32,,4.67,7.18,0.43,4317.09,,,12-09
603218,日月股份,0.43,,,10.88,,15646.85,,,12-08
300579,数字认证,0.24,20.0,3.51,6.66,-0.74,1411.09,15.64,,12-08
300582,英飞特,0.37,,4.24,9.24,0.23,3710.11,,,12-07
300581,晨曦航空,0.54,,6.98,8.04,-0.31,1827.18,,,12-07
002833,弘亚数控,0.64,,3.5,18.39,0.93,6387.13,,,12-07
300577,开润股份,0.68,,4.57,15.72,0.45,3413.16,,,12-06
603886,元祖股份,-0.17,,1.86,-7.24,0.2,-3076.37,,,12-06
002835,同为股份,0.3,,3.78,8.16,0.24,2508.15,,,12-06
600996,贵广网络,0.37,,2.32,16.84,0.42,30798.07,,,12-05
603298,杭叉集团,0.43,,3.75,11.51,0.5,22855.54,,,12-05
300576,容大感光,0.28,,3.67,7.37,0.31,1652.94,,,12-05
300575,中旗股份,0.74,-21.28,9.13,8.4,1.44,4088.9,-21.08,,12-02
603058,永吉股份,0.12,,,8.74,0.16,4726.47,,,12-02
603768,常青股份,0.5,,4.4,11.95,0.29,7594.24,,,12-01
300580,贝斯特,0.34,,4.2,8.09,0.22,5041.58,,,12-01
603577,汇金通,0.28,,5.7,4.99,-0.25,2428.87,,,12-01
002829,星网宇达,0.31,,5.98,5.37,0.43,1793.98,,,11-30
002830,名雕股份,0.18,,5.96,2.98,0.52,912.22,,,11-29
603416,信捷电气,0.56,,,12.17,0.52,4237.71,,,11-29
603823,百合花,0.43,,3.72,12.72,0.5,7805.02,,,11-29
300613,富瀚微,1.65,,6.33,30.21,1.06,5489.34,,,11-28
300571,平治信息,0.83,,4.62,19.81,0.26,2496.12,,,11-28
002853,皮阿诺,0.34,,6.63,5.08,0.36,1560.6,,,11-25
300573,兴齐眼药,0.53,,7.03,7.9,0.41,3204.28,,,11-25
603098,森特股份,0.26,,2.84,9.21,0.11,8876.99,,,11-23
603990,麦迪科技,0.17,,3.28,5.4,-0.35,1035.48,,,11-23
603239,浙江仙通,0.84,,4.96,17.77,0.68,5699.95,,,11-23
300616,尚品宅配,0.36,,7.75,4.71,2.31,2900.01,,,11-21
603928,兴业股份,0.39,,3.73,10.87,0.33,5912.54,,,11-21
300572,安车检测,0.5,,5.58,9.47,0.38,2522.71,,,11-21
300618,寒锐钴业,0.2,,3.46,6.03,0.32,1786.84,,,11-21
002828,贝肯能源,0.15,,5.3,2.82,-0.2,1316.0,,,11-18
002849,威星智能,0.29,,3.76,7.92,-0.51,1891.83,,,11-18
603960,克来机电,0.21,,3.52,6.24,0.87,1277.83,,,11-16
002852,道道全,1.72,,,24.64,1.04,12911.67,,,11-16
603665,康隆达,0.59,,4.48,12.62,0.4,4459.95,,,11-15
002827,高争民爆,0.3,30.43,2.37,11.92,0.45,4141.23,33.3,,11-14
002826,易明医药,0.17,,1.92,9.43,0.23,2457.75,,,11-14
603668,天马科技,0.22,,,8.73,-0.02,3550.14,,,11-11
300568,星源材质,1.03,,6.27,16.17,1.04,9299.97,,,11-11
603559,中通国脉,0.17,,4.43,3.66,-0.15,1095.78,,,11-10
002825,纳尔股份,0.42,,4.3,10.31,-0.03,3163.78,,,11-10
300567,精测电子,0.49,,4.58,11.44,-0.18,2953.92,-26.21,,11-09
002822,中装建设,0.28,,5.16,5.6,-0.08,6321.49,,,11-08
002850,科达利,0.9,,,13.6,1.34,9435.59,,,11-08
300569,天能重工,1.75,,11.96,15.83,-0.26,10955.81,,,11-08
002823,凯中精密,0.49,,4.36,11.48,0.47,5271.89,,,11-07
002831,裕同科技,0.7,,6.25,11.66,1.22,25366.56,,,11-01
300562,乐心医疗,0.81,,5.7,14.95,0.57,3562.51,,,10-31
603819,神力股份,0.28,,5.32,5.26,-0.66,2498.08,,,10-31
300561,汇金科技,1.25,,6.18,21.19,-0.38,5259.82,,,10-31
002821,凯莱英,0.99,,10.45,9.6,1.02,8902.09,,,10-31
300566,激智科技,0.32,,4.5,7.37,-0.1,1925.25,,,10-31
002820,桂发祥,0.52,,4.71,11.25,0.74,5014.57,,,10-31
300565,科信技术,0.28,,3.13,9.51,-0.75,3406.27,,,10-31
603336,宏辉果蔬,0.28,,4.36,6.68,0.47,2821.0,6.61,,10-31
603633,徕木股份,0.26,,5.24,5.15,0.67,2372.4,,,10-31
603858,步长制药,0.99,,12.68,8.12,1.77,60522.75,,,10-31
300563,神宇股份,0.33,,4.37,7.88,0.33,1986.95,,,10-31
603900,通灵珠宝,0.79,,6.24,13.03,0.43,14420.99,,,10-31
603727,博迈科,0.57,,6.33,9.49,1.02,10061.13,,,10-31
603987,康德莱,0.29,11.54,4.02,6.77,0.63,4592.48,9.95,,10-31
300593,新雷能,0.27,,3.92,7.01,0.04,2300.52,,,10-31
603690,至纯科技,0.15,,1.74,9.19,-0.12,2386.77,,,10-26
603556,海兴电力,0.81,,6.31,13.49,0.58,22798.62,,,10-21
603060,国检集团,0.26,,2.11,11.85,0.4,4335.58,,,10-20
002819,东方中科,0.15,-27.52,3.54,4.12,-0.37,1247.09,-27.5,,10-20
603319,湘油泵,0.37,,6.33,6.14,0.36,2253.32,,,10-20
300558,贝达药业,0.59,,3.08,21.48,0.6,21236.73,,,10-19
300557,理工光科,0.19,,6.31,3.08,-0.95,797.14,,,10-19
300556,丝路视觉,0.12,,3.22,3.67,-0.3,962.55,,,10-18
603203,快克股份,0.64,,,18.67,0.91,4449.04,,,10-18
300560,中富通,0.43,,5.48,8.17,-0.48,2244.04,,,10-18
603323,吴江银行,0.39,,6.83,5.84,3.26,39156.4,,,10-18
601882,海天精工,0.08,34.48,2.11,3.92,0.19,3865.05,34.45,,10-17
300559,佳发安泰,0.55,,5.01,11.64,,2965.23,,,10-17
002818,富森美,0.73,,6.5,11.91,0.99,28903.08,,,10-17
