code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
603611,诺力股份,0.96,,,,,5785.64,,,01-27
603558,健盛集团,0.96,,,,,5783.9,,,01-26
601069,西部黄金,,,,,,5689.83,,,01-21
603698,航天工程,0.48,,,20.08,,15987.69,,,01-07
603686,龙马环卫,0.71,,,21.6,,7141.49,,,01-06
300364,中文在线,,,,,,1025.12,,,01-06
002734,利民股份,,,,,,3747.36,,,01-06
603601,再升科技,0.43,,,14.36,,2196.3,,,01-06
002739,万达院线,,,,,,48702.29,,,01-06
603678,火炬电子,0.61,,,17.44,,7666.38,,,01-06
300418,昆仑万维,0.59,,,16.21,,12335.04,,,01-06
300417,南华仪器,0.53,,,11.7,,1621.63,,,01-06
300413,快乐购,0.36,,,16.31,,12058.08,,,01-06
002740,爱迪尔,,,,,,6959.77,,,01-06
300411,金盾股份,0.46,,,16.55,-0.92,3705.92,,,12-30
603889,新澳股份,1.07,,,,,8570.32,,,12-30
300412,迦南科技,,,,,,2366.42,,,12-30
002738,中矿资源,0.35,,,7.65,0.06,3113.94,,,12-29
603588,高能环境,0.43,,,,-1.56,5182.93,,,12-26
002736,国信证券,0.25,,,9.02,-1.38,177609.41,18.07,,12-26
603788,宁波高发,0.55,,,25.21,,5634.67,,,12-11
603017,中衡设计,1.18,,,,,5317.36,,,12-11
300410,正业科技,0.53,,,11.82,0.13,2364.88,,,12-11
601021,春秋航空,2.1,,,21.81,,63122.0,,,12-11
603636,南威软件,,,,,,2722.71,,,12-11
002737,葵花药业,,,,,,18921.45,,,12-11
601969,海南矿业,0.47,,,27.08,0.3,78554.91,,,12-08
002732,燕塘乳业,0.48,,,19.63,0.43,5704.29,,,12-04
603998,方盛制药,0.64,,,16.43,0.83,5256.66,,,12-04
603518,维格娜丝,0.76,,4.61,20.18,,8482.21,,,12-02
603166,福达股份,0.22,,,12.79,0.36,8615.28,,,11-26
002733,雄韬股份,0.53,,,9.51,,5400.89,,,11-14
300408,三环集团,,,,,,40859.94,,,11-14
601226,华电重工,0.42,,,17.44,,26126.11,,,11-14
300407,凯发电气,,,,9.49,,2749.36,,,11-14
603368,柳州医药,1.25,,,,,11232.35,,,11-14
002735,王子新材,,,,,,2982.42,,,11-14
603088,宁波精达,0.39,,,8.37,0.33,2326.43,,,11-10
603011,合锻智能,0.18,,,6.94,-0.55,2466.61,,,11-06
603019,中科曙光,0.09,,,2.6,-1.17,1917.54,,,11-05
601015,陕西黑猫,0.25,,,6.82,0.18,12579.12,,,11-04
603988,中电电机,0.68,,,16.53,0.46,4101.59,,,11-03
002731,萃华珠宝,0.39,,,10.1,1.62,4388.58,,,11-03
002724,海洋王,0.26,,,10.07,0.06,9182.52,,,11-03
603609,禾丰牧业,0.21,,,6.32,,10133.58,,,10-31
603100,川仪股份,0.38,,,9.87,,11104.26,,,10-31
603006,联明股份,0.82,,,16.54,,4894.08,,,10-30
603328,依顿电子,0.59,,,11.1,,23561.91,,,10-30
300402,宝色股份,0.28,,,,,4167.14,,,10-30
600917,重庆燃气,0.17,,,7.96,,23703.06,,,10-30
603806,福斯特,1.19,,,23.2,,40703.65,,,10-30
600023,浙能电力,0.46,,,17.25,,485558.14,,,10-30
300403,地尔汉宇,0.82,,,22.07,0.63,8212.8,,,10-29
