code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
002247,帝龙文化,0.38,,,,,1797.66,,,10-30
601857,中国石油,0.59,,,,,10489600.0,,,10-30
002245,澳洋顺昌,0.59,,,,,2648.86,,,10-30
002226,江南化工,0.39,,,,,1552.89,,,10-29
601999,出版传媒,0.14,,,,,5585.87,,,10-29
002239,奥特佳,0.43,,,,,4348.12,,,10-29
002229,鸿博股份,0.61,,,,,3639.82,,,10-29
002259,升达林业,0.14,,,,,2247.72,,,10-29
601918,新集能源,0.22,,,,,32498.4,,,10-29
601088,中国神华,0.83,,,,,1492100.0,,,10-29
002227,奥特迅,0.3,,,,,2394.11,,,10-29
002234,民和股份,0.81,,,,,6489.5,,,10-28
002254,泰和新材,2.78,,,,,26010.56,,,10-28
002272,川润股份,0.48,,,,,3342.6,,,10-28
002243,通产丽星,0.28,,,,,3441.06,,,10-28
002267,陕天然气,0.44,,,,,17774.01,,,10-28
002263,大东南,0.19,,,,,3522.02,,,10-27
002271,东方雨虹,0.88,,,,,2176.06,,,10-27
601601,中国太保,0.96,,,,,574900.0,,,10-27
002249,大洋电机,1.33,,,,,12459.26,,,10-27
601898,中煤能源,0.36,,,,,424356.8,,,10-25
601899,紫金矿业,0.14,,,,,181057.0,,,10-25
002241,歌尔股份,0.54,,,,,4864.88,,,10-24
002217,合力泰,0.26,,,,,3567.25,,,10-24
002240,威华股份,0.54,,,,,13564.54,,,10-24
002244,滨江集团,0.34,,,,,30066.3,,,10-24
002258,利尔化学,0.88,,,,,8902.5,,,10-24
002248,华东数控,0.29,,,,,2566.37,,,10-24
002273,水晶光电,0.54,,,,,2680.5,,,10-23
002246,北化股份,0.17,,,,,2558.17,,,10-23
002253,川大智胜,0.15,,,,,516.09,,,10-23
002256,兆新股份,0.47,,,,,3024.57,,,10-22
002270,华明装备,0.31,,,,,3394.46,,,10-22
002235,安妮股份,0.38,,,,,2782.18,,,10-22
002220,天宝股份,0.63,,,,,3279.34,,,10-21
002233,塔牌集团,0.36,,,,,10675.41,,,10-21
002228,合兴包装,0.33,,,,,2335.18,,,10-21
002250,联化科技,0.49,,,,,4751.22,,,10-20
002260,德奥通航,0.18,,,,,1595.56,,,10-16
002237,恒邦股份,0.93,,,,,6643.87,,,10-16
002224,三力士,0.28,,,,,1554.88,,,10-15
002261,拓维信息,0.82,,,37.24,,4891.02,,,07-04
002231,奥维通信,0.2,,1.57,13.62,-0.09,1603.75,,,04-17
002225,濮耐股份,0.16,,1.11,15.16,0.04,5417.56,,,04-07
601958,金钼股份,1.08,,1.48,77.36,0.98,233251.15,,,03-27
002222,福晶科技,0.36,,1.5,25.78,0.35,5119.93,,,02-26
002221,东华能源,0.12,,1.12,11.12,0.32,1960.03,,,02-14
002213,特尔佳,0.18,63.64,1.23,,0.17,1352.79,56.41,,01-31
002210,飞马国际,0.35,30.74,1.43,,-0.42,3564.1,30.2,,01-29
002209,达意隆,0.24,26.32,1.96,,0.36,2055.8,29.04,,01-29
002207,准油股份,0.25,-3.85,2.28,,0.41,1850.25,-3.02,,01-25
002206,海利得,0.52,-3.7,3.13,,0.67,4740.73,9.19,,01-22
002205,国统股份,0.39,94.22,2.27,,-0.65,2357.6,95.72,,01-22
002214,大立科技,0.43,,1.91,24.76,0.22,3190.86,,,01-18
002203,海亮股份,0.39,-24.9,1.62,,0.27,13537.33,27.66,,01-15
002212,南洋股份,0.6,,2.92,23.04,0.25,6807.5,,,01-14
002208,合肥城建,0.34,,2.96,6.96,-1.6,2692.22,,,01-09
002202,金风科技,0.27,-52.63,1.38,,-0.61,11969.63,110.48,,12-25
002201,九鼎新材,0.41,8.6,2.6,,0.57,2455.67,8.59,,12-25
002199,东晶电子,0.34,17.24,2.28,,0.18,1547.4,17.36,,12-20
002204,大连重工,0.39,,1.67,27.81,0.42,6181.75,,,12-20
002200,云投生态,0.72,56.52,4.82,,,4531.86,77.74,,12-20
002198,嘉应制药,0.28,47.37,1.63,,0.18,1748.66,49.98,,12-17
002197,证通电子,0.4,25.79,1.6,,-0.16,2617.8,26.0,,12-17
002196,方正电机,0.44,22.22,2.23,,-0.08,2502.77,21.98,,12-11
002195,二三四五,0.41,51.85,2.12,,0.17,1751.68,50.58,,12-11
002194,武汉凡谷,1.02,24.66,3.37,,1.12,16353.67,24.66,,12-06
002193,山东如意,0.4,60.0,4.84,8.3,,2411.92,60.03,,12-06
002191,劲嘉股份,0.61,17.31,2.88,,0.56,12244.98,18.79,,12-04
002190,成飞集成,0.28,55.56,2.74,,0.33,2248.71,57.43,,11-30
002189,利达光电,0.17,6.25,1.4,12.74,0.16,2499.91,1.89,,11-30
000166,申万宏源,,,,,,477972.47,365.97,,11-22
002188,巴士在线,0.32,0.0,2.03,,-0.11,1925.42,0.82,,11-21
002187,广百股份,0.78,27.87,2.94,27.56,1.77,9365.89,27.39,,11-21
002186,全聚德,0.53,26.03,2.6,,1.04,5576.03,26.04,,11-19
002185,华天科技,0.47,45.7,2.52,,0.56,6083.98,45.72,,11-19
002181,粤传媒,0.32,,4.09,,0.16,6351.68,36.29,,11-15
002184,海得控制,0.41,12.64,2.55,,-0.37,3345.43,14.97,,11-15
002192,融捷股份,0.18,,1.46,12.93,-0.82,813.03,,,11-13
002183,怡亚通,1.03,4.04,4.14,,0.35,9565.0,36.63,,11-12
002182,云海金属,0.34,-5.56,2.39,15.11,-0.41,4724.61,4.54,,11-12
002180,艾派克,0.59,73.53,3.04,21.0,0.09,2470.59,74.52,,11-12
600004,白云机场,0.3,,4.34,,0.91,30277.78,38.06,,10-31
000982,中银绒业,-0.09,,0.66,,0.75,-1350.27,-59.72,,10-31
600516,方大炭素,0.19,,1.65,,0.18,7601.59,-253.66,,10-31
600871,石化油服,0.02,,2.09,,0.14,7641.6,-40.02,,10-31
002098,浔兴股份,0.31,,3.41,,-0.14,4872.45,31.81,,10-31
600555,海航创新,0.19,,4.88,,0.42,8122.71,39.62,,10-31
600196,复星医药,0.23,,2.67,,0.09,28360.53,60.26,,10-31
600215,长春经开,-0.25,,6.18,,0.21,-9085.3,-828.62,,10-31
601666,平煤股份,0.85,,5.44,,1.9,91533.15,,,10-31
002178,延华智能,0.36,-76.16,2.08,,-0.25,2139.46,24.06,,10-31
000021,深科技,0.61,,3.91,,0.08,53428.33,109.66,,10-31
600270,外运发展,0.45,,5.02,,-0.25,41081.17,7.96,,10-31
000851,高鸿股份,0.02,,1.81,,-0.34,639.81,-22.74,,10-31
000153,丰原药业,0.03,,2.42,,0.05,805.58,0.09,,10-31
000409,山东地矿,-0.02,,0.46,,0.22,-249.55,-37.76,,10-31
600345,长江通信,0.13,,4.81,,-0.17,2583.05,52.4,,10-31
000429,粤高速A,0.34,,2.59,,0.41,42604.86,48.64,,10-31
600388,龙净环保,0.43,,5.26,,0.54,7130.85,37.95,,10-31
000540,中天金融,0.23,,1.08,,0.05,7583.29,457.99,,10-31
000651,格力电器,0.95,,4.98,,4.99,76235.39,53.27,,10-31
002103,广博股份,0.25,,2.63,,0.35,5554.12,12.08,,10-31
000027,深圳能源,0.55,,4.39,,1.52,65644.89,15.8,,10-31
600667,太极实业,0.04,,1.53,,-0.25,1586.77,16.63,,10-31
000045,深纺织A,0.04,,1.62,,0.03,891.73,18.5,,10-31
000951,中国重汽,1.57,,5.65,,0.08,50614.41,187.45,,10-31
600017,日照港,0.17,,3.57,,0.4,10915.37,-6.88,,10-31
600811,东方集团,0.11,,3.9,,-0.1,11567.82,15.3,,10-31
000590,启迪古汉,0.05,,1.47,,0.25,1054.21,98.69,,10-31
600132,重庆啤酒,0.36,,2.41,,0.86,13227.55,22.12,,10-31
002092,中泰化学,0.75,,5.69,,1.31,17669.46,90.68,,10-31
002108,沧州明珠,0.19,-47.22,4.34,,-0.78,1292.24,-28.81,,10-31
600242,中昌数据,-0.13,,-2.41,,,-2188.48,30.51,,10-31
000014,沙河股份,-0.07,,2.46,,-1.08,-972.04,-121.2,,10-31
600654,中安消,0.03,,1.65,,-0.05,2155.3,3.57,,10-31
000836,鑫茂科技,0.15,,2.2,,-0.26,1824.62,3.25,,10-31
600358,国旅联合,0.04,,1.2,,,1853.16,9.5,,10-31
000958,东方能源,-0.14,,3.57,,0.41,-4182.64,64.12,,10-31
000533,万家乐,0.15,,0.95,,0.11,8632.42,245.52,,10-31
600052,浙江广厦,0.22,,1.56,,2.03,16372.37,-171.16,,10-31
600887,伊利股份,0.64,,5.63,,2.89,33064.02,12.41,,10-31
002129,中环股份,0.19,-2.81,2.84,,0.39,6158.69,17.77,,10-31
600605,汇通能源,0.02,,1.66,,-0.82,314.71,43.75,,10-31
002177,御银股份,0.79,182.14,2.39,,0.44,4380.96,207.03,,10-31
600642,申能股份,0.49,,4.41,,0.78,141088.49,-2.5,,10-31
000850,华茂股份,0.08,,2.68,,0.09,5105.87,2.86,,10-31
000988,华工科技,0.09,,2.6,,0.01,2676.64,16.05,,10-31
600432,*ST吉恩,2.18,,6.08,,0.69,53916.35,229.32,,10-31
000601,韶能股份,0.1,,3.23,,0.32,9113.17,-4.05,,10-31
600483,福能股份,-0.04,,2.09,,-0.46,-1063.79,-238.09,,10-31
600520,*ST中发,0.07,,2.49,,0.2,796.33,44.97,,10-31
600970,中材国际,0.87,,5.22,,2.77,14599.48,100.92,,10-31
600183,生益科技,0.38,,2.01,,0.2,35890.16,-0.67,,10-31
