code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
603078,江化微,1.38,-5.95,7.35,20.45,1.92,6193.18,-5.92,,03-23
300636,同和药业,1.1,,4.11,32.53,1.32,6287.91,60.37,,03-17
300633,开立医疗,0.29,-21.62,1.57,21.24,0.16,10587.13,-19.64,,03-16
300632,光莆股份,0.36,43.95,2.79,13.83,0.69,3111.47,43.95,,03-16
603906,龙蟠科技,0.37,-33.93,3.57,10.94,-0.02,5774.34,-30.85,,03-14
603586,金麒麟,1.03,14.44,5.31,21.11,2.17,16141.78,13.76,,03-13
300635,达安股份,0.82,3.8,4.62,20.83,0.61,5093.88,7.31,,03-13
002858,力盛赛车,0.52,-13.33,4.11,13.46,0.44,2470.95,-12.58,,03-13
603385,惠达卫浴,0.38,-39.68,,4.37,1.08,8081.62,-40.26,,03-13
603303,得邦照明,1.9,12.54,,39.97,1.48,34119.18,12.54,,03-10
603041,美思德,0.9,-1.1,,20.74,1.1,6734.04,-1.72,,03-10
300631,久吾高科,1.05,-15.22,7.37,15.2,0.92,5029.31,-15.22,,03-09
300629,新劲刚,0.44,12.82,3.7,12.53,0.49,2202.36,12.44,,03-09
002857,三晖电气,0.64,3.23,3.32,21.42,0.02,3853.79,4.1,,03-08
603656,泰禾光电,1.32,3.13,5.5,26.69,1.29,7512.55,3.33,,03-07
603833,欧派家居,1.31,27.18,5.17,28.44,1.67,48849.0,26.78,,03-07
002774,快意电梯,0.26,-37.85,,17.06,0.29,6584.76,-34.83,,03-06
300630,普利制药,0.55,37.5,2.79,21.25,0.63,5070.19,38.28,,03-06
300628,亿联网络,4.42,64.31,7.9,74.51,4.11,24762.05,64.46,,03-02
300627,华测导航,0.6,15.38,2.5,27.78,0.64,5288.22,70.13,,03-02
300626,华瑞股份,0.3,-3.23,3.13,10.11,1.3,2256.12,-2.38,,03-01
603960,克来机电,0.51,8.51,3.3,16.74,0.22,3062.48,8.11,,02-28
002855,捷荣技术,0.46,-45.24,4.05,11.99,0.78,8237.35,-45.81,,02-28
603133,碳元科技,0.35,-63.54,,12.05,0.56,5449.56,-63.43,,02-28
300625,三雄极光,0.86,2.38,3.37,29.81,1.67,18143.84,6.25,,02-27
603517,绝味食品,0.84,27.27,,28.43,0.6,30081.61,27.28,,02-27
603179,新泉股份,0.44,10.0,4.07,11.39,0.7,5256.9,10.7,,02-27
002856,美芝股份,0.61,12.96,,17.19,0.12,4665.44,14.7,,02-27
603811,诚意药业,0.9,7.14,4.07,23.82,1.28,5770.51,7.15,,02-23
002853,皮阿诺,1.47,-2.0,6.7,24.7,2.76,6852.81,6.75,,02-22
300623,捷捷微电,1.15,4.55,5.97,20.58,1.54,8071.58,4.52,,02-22
603903,中持股份,0.6,9.09,,12.92,-0.06,4532.71,16.48,,02-22
300622,博士眼镜,0.55,3.77,3.63,15.3,0.75,3529.26,4.07,,02-22
603991,至正股份,0.6,-17.81,3.74,17.54,-0.18,3366.22,11.9,,02-22
603665,康隆达,0.83,25.76,,19.69,1.77,6261.42,26.33,,02-21
603908,牧高笛,1.08,54.29,,34.66,1.49,5424.3,54.7,,02-21
300621,维业股份,0.37,-27.45,3.83,11.74,-0.83,3645.99,-20.84,,02-21
603630,拉芳家化,1.09,13.54,5.28,22.68,0.83,14282.77,13.31,,02-21
300620,光库科技,0.48,,2.23,25.05,0.48,3051.3,24.87,,02-21
002852,道道全,2.44,26.42,,48.4,4.33,18294.83,26.57,,02-20
300618,寒锐钴业,0.32,-5.88,3.2,10.9,1.03,2838.99,-5.91,,02-14
002851,麦格米特,0.42,50.12,4.36,10.25,0.1,5657.94,50.13,,02-14
603178,圣龙股份,0.46,-2.13,2.26,22.51,0.62,6869.53,3.64,,02-14
300619,金银河,0.43,-10.42,2.98,15.16,-0.08,2394.07,-11.37,,02-13
603768,常青股份,0.5,-13.79,3.91,13.81,0.67,7717.32,-12.61,,02-13
300617,安靠智电,1.28,26.73,6.4,22.15,1.58,6377.74,26.0,,02-13
603388,元成股份,0.65,-7.14,4.78,14.64,0.14,4885.75,-7.18,,02-13
603578,三星新材,0.57,9.62,,17.87,0.6,3772.46,9.55,10派3,02-13
300616,尚品宅配,1.72,6.83,7.54,25.79,5.62,13953.45,7.23,,02-13
603138,海量数据,0.59,12.64,2.11,31.59,0.75,3616.38,15.46,,02-13
002850,科达利,1.47,110.0,,26.81,1.21,15448.54,113.01,,02-13
300613,富瀚微,1.12,-9.68,4.57,28.79,1.26,3735.91,-1.18,,02-06
603238,诺邦股份,0.82,28.13,3.62,25.62,1.03,7399.55,27.8,,01-26
300612,宣亚国际,0.99,518.75,2.61,47.43,0.02,5355.01,557.7,,01-25
300611,美力科技,0.74,8.82,5.5,14.84,0.78,4787.32,27.78,,01-25
300615,欣天科技,0.88,-37.59,2.94,31.4,1.22,5266.04,-37.54,,01-25
603345,安井食品,0.79,-1.25,5.1,16.82,2.33,12834.35,-1.49,,01-24
002849,威星智能,0.55,-17.91,3.59,16.45,0.38,3549.38,16.13,,01-23
603330,上海天洋,1.12,30.23,6.87,17.71,1.07,5026.6,30.17,,01-23
603955,大千生态,0.92,-5.95,10.46,9.24,0.24,6028.66,-1.0,,01-23
603330,上海天洋,1.12,30.23,6.87,17.71,1.07,5026.6,30.17,,01-23
300608,思特奇,0.94,-9.62,6.36,15.81,0.06,4740.2,-7.08,,01-20
603040,新坐标,1.03,-5.5,5.29,20.97,0.98,4614.46,-5.71,,01-19
300607,拓斯达,1.15,23.66,5.5,22.93,0.56,6234.21,33.46,10派1.84,01-19
300609,汇纳科技,0.5,16.28,2.76,19.69,0.08,3715.74,15.18,,01-18
300610,晨化股份,0.62,12.73,4.53,14.85,1.06,4686.12,13.64,,01-17
603615,茶花股份,0.5,2.04,4.14,12.89,1.02,9014.36,1.93,,01-17
603677,奇精机械,1.29,25.24,6.4,22.09,2.7,7725.68,25.08,,01-16
002848,高斯贝尔,0.4,60.32,,9.51,0.89,5024.42,60.3,,01-16
