code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
002456,欧菲光,0.1,,,,-0.01,686.69,,,08-02
300095,华伍股份,0.32,,,,-0.23,1848.08,,,07-27
002454,松芝股份,0.1,,,,-0.11,1841.9,,,07-19
002414,高德红外,0.07,,,,0.38,1617.22,,,07-15
002449,国星光电,0.13,,,,-0.12,2101.76,,,07-15
002444,巨星科技,0.26,,,13.05,0.56,5002.16,,,07-12
002447,壹桥股份,-0.14,,,,-0.19,-696.55,,,07-12
300094,国联水产,-0.05,,,,0.21,-1265.33,,,07-07
300093,金刚玻璃,0.08,,,,0.53,681.99,,,07-07
300092,科新机电,0.09,,,,-0.24,645.25,,,07-07
002443,金洲管道,0.21,,,5.64,-0.43,2089.79,,,07-05
002442,龙星化工,-0.11,,,,0.55,-1617.79,,,07-05
002441,众业达,0.28,,,,-0.83,2477.99,,,07-05
002440,闰土股份,0.22,,,,-0.32,4880.48,,,07-05
300089,文化长城,0.11,,2.46,,0.12,839.19,,,06-24
300091,金通灵,0.23,,,,0.12,1431.74,,,06-24
300090,盛运环保,0.08,,,,-0.08,676.41,,,06-24
002396,星网锐捷,-0.02,,,,-0.75,-306.15,,,06-22
002438,江苏神通,0.06,,,,-0.15,446.58,,,06-22
002437,誉衡药业,0.11,,,,0.23,1170.32,,,06-22
002439,启明星辰,-0.12,,,,-0.64,-909.81,,,06-22
002433,太安堂,0.13,,,,-0.3,996.71,,,06-17
002435,长江润发,0.06,,,2.82,0.18,569.3,,,06-17
002434,万里扬,0.26,,,,0.2,3266.36,,,06-17
002432,九安医疗,0.05,,,,0.12,456.26,,,06-09
002431,棕榈股份,0.08,,,,-0.37,683.12,,,06-09
002430,杭氧股份,0.17,,,,0.09,5715.77,,,06-09
002429,兆驰股份,0.22,,,,0.13,3680.23,,,06-09
002428,云南锗业,0.13,,,,0.05,1207.62,,,06-07
002427,尤夫股份,0.15,,,,,2061.23,,,06-07
002426,胜利精密,0.09,,,,0.24,3294.9,,,06-07
002425,凯撒文化,0.18,,3.12,,0.34,1425.68,,,06-07
002422,科伦药业,0.36,,,,0.1,6552.16,,,06-02
002421,达实智能,0.09,,,,-0.39,506.93,,,06-02
002424,贵州百灵,0.07,,,,-0.31,733.33,,,06-02
002423,*ST中特,0.09,,,,0.15,3529.1,,,06-02
002417,三元达,-0.04,,,,-0.69,-362.26,,,05-31
002420,毅昌股份,0.04,,,,0.11,1475.38,,,05-31
002419,天虹股份,0.35,,,,0.17,12236.53,,,05-31
002418,康盛股份,0.07,,,,-0.14,776.09,,,05-31
002416,爱施德,0.31,,,,-0.07,10435.29,,,05-27
002415,海康威视,0.3,,,,-0.3,13571.21,,,05-27
002413,雷科防务,0.04,,,1.78,0.34,499.12,,,05-27
300088,长信科技,0.07,,,,0.08,677.49,,,05-25
300087,荃银高科,0.14,,,,-0.1,497.01,,,05-25
300086,康芝药业,0.18,,,,0.01,1319.41,,,05-25
300085,银之杰,0.07,,,,-0.18,298.85,,,05-25
002412,汉森制药,0.18,,,,-0.13,990.81,,,05-24
002411,必康股份,0.26,,,,-0.14,1690.48,,,05-24
002410,广联达,0.14,,,,-0.08,1059.55,,,05-24
002409,雅克科技,0.18,,,,0.16,1515.38,,,05-24
300084,海默科技,0.02,,,,-0.14,108.25,,,05-19
300083,劲胜精密,0.17,,,7.17,0.8,1284.39,,,05-19
300082,奥克股份,0.66,,,,0.18,4964.87,,,05-19
300081,恒信移动,0.1,,,4.61,-0.24,521.9,,,05-19
300080,易成新能,0.13,,,,0.01,1405.43,,,05-19
002406,远东传动,0.13,,,5.3,0.06,1797.21,,,05-17
002405,四维图新,0.11,,,,0.12,3798.22,,,05-17
002408,齐翔腾达,0.11,,,,0.13,2107.75,,,05-17
002407,多氟多,0.18,,,,-0.68,1630.55,,,05-17
002404,嘉欣丝绸,0.08,,,2.65,0.77,820.47,,,05-10
002403,爱仕达,0.1,,,,0.28,1889.3,,,05-10
002402,和而泰,0.15,,,,-0.64,771.12,,,05-10
002401,中海科技,0.05,,,,-0.66,211.47,,,05-05
002400,省广股份,0.2,,,,-0.08,1230.36,,,05-05
002399,海普瑞,0.34,,,,2.06,12516.69,,,05-05
002398,建研集团,0.14,,,5.85,0.02,1240.89,,,05-05
300079,数码视讯,0.13,,,,-0.15,1097.62,,,04-29
300078,思创医惠,0.12,,,,0.36,620.2,,,04-29
300076,GQY视讯,0.34,,,,-0.31,1320.11,,,04-29
002395,双象股份,0.09,,,,0.01,579.55,,,04-28
002397,梦洁股份,0.13,,,,0.22,602.35,,,04-28
002293,罗莱生活,0.32,,,10.64,0.5,3553.79,,,04-26
300073,当升科技,0.02,,,1.03,-0.54,114.59,,,04-26
300072,三聚环保,-0.13,,,,0.05,-942.7,,,04-26
300075,数字政通,0.01,,,,-0.24,57.34,,,04-26
300074,华平股份,-0.16,,,,-0.23,-478.69,,,04-26
002392,北京利尔,0.17,,,5.71,0.21,1765.3,,,04-22
300071,华谊嘉信,0.16,,,,-0.16,529.41,,,04-20
300070,碧水源,0.01,,,,-0.1,151.29,,,04-20
002391,长青股份,0.33,,,,-0.61,2419.42,,,04-15
002390,信邦制药,0.08,,,,-0.18,503.67,,,04-15
000333,美的集团,,,,,,39516.15,87.29,,09-27
002436,兴森科技,0.18,,,,,1538.16,,,09-18
601179,中国西电,,,,,-0.18,6499.94,,,09-17
601238,广汽集团,,,,,,35552.12,,,05-27
601880,大连港,,,,,,9841.65,,,05-19
002504,弘高创意,,,,,,307.15,,,05-06
000503,海虹控股,0.0,-50.0,1.74,,-0.01,81.31,-51.1,,04-30
600765,中航重机,0.05,-76.19,4.99,,-0.16,2572.38,-30.92,,04-30
600782,新钢股份,0.02,-85.71,5.8,,0.37,2606.08,-86.46,,04-30
000560,昆百大A,0.07,66.9,3.78,,-0.21,956.04,67.15,,04-30
000585,东北电气,-0.01,-3433.33,0.35,,-0.01,-851.76,-3733.19,,04-30
600086,东方金钰,0.0,182.35,1.03,,-0.04,167.45,172.2,,04-30
002024,苏宁云商,0.11,-63.33,3.09,,0.75,47496.3,10.21,,04-30
600105,永鼎股份,0.03,127.27,3.85,,0.06,674.06,122.76,,04-30
