code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,,2.1315,10.3046,10.3949,-5.5556,10.3046
000002,万科A,-6.6646,41.6986,16.6339,30.4587,36.1948,15.5754
000004,国农科技,-71.3287,-292.3468,3.7017,-50.6962,-226.1236,38.5066
000005,世纪星源,7.184,-111.4628,-0.3187,18.5551,-114.0,-0.8565
000006,深振业A,115.2206,148.3312,16.0512,-0.8448,144.5767,15.6949
000007,全新好,26.5776,,-3.8307,-17.0825,-152.5541,14.8338
000008,神州高铁,-7.6916,49.5526,9.724,21.6724,98.0,9.5167
000009,中国宝安,5.1792,8.4605,30.4407,29.6026,-18.913,-0.1688
000010,美丽生态,-51.2558,-278.7247,-0.5805,-17.9914,-273.2087,-1.4398
000011,深物业A,254.017,,30.1622,0.4564,-7047.7273,30.1749
000012,南玻A,16.9381,-13.9882,5.3944,5.6262,-13.6364,4.7539
000014,沙河股份,146.7405,,5.0745,-27.0707,-137.8378,5.7329
000016,深康佳A,32.4876,247.1939,13.2138,38.8681,141.5094,4.0568
000017,深中华A,-25.6094,-509.9318,8.9537,-16.2859,-487.5,3.7983
000018,神州长城,54.8486,38.6421,33.7897,64.5995,33.3333,29.1875
000019,深深宝A,-7.3729,,7.5132,7.0883,6.8862,7.7026
000020,深华发A,41.9791,-70.4869,0.9933,10.2706,-70.428,0.9933
000021,深科技,4.6314,48.2297,7.6807,40.3414,41.3117,7.1982
000022,深赤湾A,2.7408,-4.3389,6.4147,2.3791,3.8741,5.088
000023,深天地A,21.1523,76.2941,3.9461,14.2826,147.2272,4.1478
000025,特力A,2.4416,30.2284,4.9172,4.3406,38.526,3.9593
000026,飞亚达A,8.1116,43.4843,4.1135,-4.1819,43.2922,4.1257
000027,深圳能源,22.751,-52.9072,3.2144,17.1686,-52.6977,3.2017
000028,国药一致,45.6791,8.1465,55.7133,53.2542,-13.1104,50.5838
000029,深深房A,-33.3896,1.8346,13.6684,-15.2251,1.8018,12.886
000030,富奥股份,23.7591,17.1487,8.7058,10.9407,20.6897,10.4906
000031,中粮地产,-25.9802,-28.8527,-0.3227,8.2465,0.0,2.6705
000032,深桑达A,-24.6294,-46.0762,1.2861,2.361,-34.0659,2.9969
000034,神州数码,122.8811,-17.5663,14.9005,12.3105,-31.29,14.4465
000035,中国天楹,53.8274,0.1904,11.1057,45.1797,0.1721,11.1057
000036,华联控股,2771.4923,146.2405,53.1093,-5.697,139.7919,66.2463
000037,深南电A,25.1222,,324.601,-33.8148,-55.5556,231.2979
000038,深大通,121.5101,91.8516,6.2652,-6.7387,12.4251,6.7655
000040,东旭蓝天,149.1375,88.1859,2.2259,10.9842,-33.5294,2.1024
000042,中洲控股,-1.8477,642.7625,9.3945,20.9774,464.7643,8.0587
000043,中航地产,-12.3358,,-2.2052,-18.9346,-4314.0,-0.8096
000046,泛海控股,-76.118,1.0353,20.2193,28.21,-2.7949,19.9332
000048,康达尔,-10.1018,-326.862,-7.4853,19.6914,-318.1333,-5.5486
000049,德赛电池,55.4336,55.9161,24.4216,58.5144,57.7489,25.3404
000050,深天马A,24.825,69.1511,5.3045,25.3578,69.19,5.3045
