code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,1.4717,0.0441,8.1487,0.0453,
000002,万科A,-0.1688,-0.0606,-1.2481,-0.0931,-13.7358
000004,国农科技,0.1346,0.0321,2.2222,0.0697,7.8604
000005,世纪星源,0.008,0.0017,,0.0032,0.3233
000006,深振业A,-0.3899,-0.1551,-2.263,-0.3019,-35.3443
000007,全新好,0.1223,0.0308,,0.0305,3.2295
000008,神州高铁,0.5345,0.072,,1.0429,104.2864
000009,中国宝安,0.1093,0.0492,1.4403,0.0768,9.525
000010,美丽生态,-0.1588,-0.0748,-1.9719,-0.1091,-12.249
000011,深物业A,-0.3684,-0.072,,-0.1122,-14.7621
000012,南玻A,0.2701,0.1182,1.9212,0.209,26.0889
000014,沙河股份,-0.6572,-0.217,-7.0317,-0.3443,-44.7497
000016,深康佳A,0.0142,0.018,1.7319,0.0282,2.8307
000017,深中华A,-0.0385,-0.0317,,-0.0042,-0.4548
000018,神州长城,0.0011,0.0006,0.0139,0.0019,0.2164
000019,深深宝A,-0.2884,-0.0634,-0.913,-0.1671,-17.755
000020,深华发A,0.132,0.0709,,0.1709,17.5111
000021,深科技,0.0686,0.1631,2.1388,0.7678,81.6499
000022,深赤湾A,0.5881,0.2488,1.1935,0.747,88.0564
000023,深天地A,0.0519,0.0377,1.2223,0.0558,5.6709
000025,特力A,0.0049,0.0066,,0.0086,1.0168
000026,飞亚达A,-0.1749,-0.111,-2.8124,-0.4393,-45.8731
000027,深圳能源,0.2764,0.118,1.3743,0.2585,56.316
000028,国药一致,0.0318,0.0688,2.1377,0.0815,8.691
000029,深深房A,0.1814,0.0755,8.9139,0.1416,15.0283
000030,富奥股份,-0.0667,-0.0028,-0.0045,-0.0001,-0.0088
000031,中粮地产,-0.2069,-0.0241,-0.4452,-0.0616,-6.78
000032,深桑达A,-0.0526,-0.0628,-1.5814,-0.1274,-12.8741
000033,*ST新都,0.1558,0.0238,,0.0588,15.4411
000034,神州数码,0.0098,0.0055,,0.003,0.397
000035,中国天楹,-0.0031,-0.0002,-0.0036,-0.0001,-0.007
000036,华联控股,0.1549,0.0694,2.9795,0.0916,13.4983
000037,*ST南电A,-0.0339,-0.0275,-2.2899,-0.0441,-4.956
000038,深大通,-0.0818,-0.0118,,-0.0036,-0.3633
