code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,,0.0116,1.2787,0.0123,
000002,万科A,0.285,0.0821,2.1633,0.1063,12.0713
000004,国农科技,-0.0687,-0.0164,-0.3542,-0.0306,-3.687
000005,世纪星源,-0.1739,-0.0067,-0.2126,-0.0132,-1.4192
000006,深振业A,-0.4715,-0.0934,-2.1425,-0.1456,-20.3158
000007,全新好,0.0636,0.0185,,0.039,4.0404
000008,神州高铁,0.2236,0.1019,8.8455,0.9078,91.6207
000009,中国宝安,0.1101,0.0322,1.0044,0.0512,7.7167
000010,美丽生态,-0.5241,-0.1501,,-0.4777,-61.0931
000011,深物业A,-0.0115,-0.0038,-0.035,-0.0081,-0.9792
000012,南玻A,0.1996,0.093,1.4964,0.2176,25.145
000014,沙河股份,-0.629,-0.1439,-5.1278,-0.2127,-41.6463
000016,深康佳A,-0.033,-0.0382,-10.5806,-0.0513,-5.6584
000017,深中华A,0.0185,0.0762,0.678,0.1032,10.3203
000018,神州长城,0.1255,0.0075,0.3224,0.0252,3.132
000019,深深宝A,0.0691,0.022,1.8011,0.1581,17.5065
000020,深华发A,0.172,0.1028,15.5435,0.1356,40.7372
000021,深科技,-0.006,-0.0069,-0.6172,-0.0106,-1.0587
000022,深赤湾A,0.4534,0.118,1.5446,0.3972,84.4295
000023,深天地A,-0.0229,-0.017,-1.66,-0.0238,-2.4206
000025,特力A,0.0134,0.0077,0.7255,0.0103,1.6865
000026,飞亚达A,0.0882,0.0791,1.9794,0.1431,19.5612
000027,深圳能源,0.2551,0.083,1.3656,0.1764,22.3168
000028,国药一致,-0.0333,-0.0621,-1.1894,-0.0999,-10.3632
000029,深深房A,0.1511,0.0736,1.0809,0.1376,17.3978
000030,富奥股份,0.0718,0.0495,0.5352,0.1434,18.7668
000031,中粮地产,-0.2281,-0.0445,-2.2838,-0.0578,-8.714
000032,深桑达A,0.0436,0.0441,3.5025,0.1607,16.2942
000033,*ST新都,0.0694,0.0103,,0.0073,9.162
000034,神州数码,-0.0553,-0.061,-0.458,-0.0951,-9.5838
000035,中国天楹,0.1333,0.0224,0.4197,0.0445,7.9287
000036,华联控股,-8.741,-0.3927,-59.5406,-0.8645,-205.4189
000037,*ST南电A,0.4629,0.113,,0.1553,16.5388
000038,深大通,0.0767,0.0239,,0.0305,3.1014
