code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000001,平安银行,1.27,-7.3,10.98,12.39,6.43,1774000.0,13.04,,10-23
000002,万科A,0.62,5.97,8.05,7.69,-0.42,685445.79,6.14,,10-28
000004,国农科技,0.03,-142.68,,2.92,,237.67,-142.69,,10-31
000005,世纪星源,-0.03,-5.71,,-4.56,,-2983.6,-6.61,,10-30
000006,深振业A,0.21,15.55,,6.56,,27682.44,15.54,,10-28
000007,全新好,-0.05,74.48,,-3.35,,-1168.54,74.22,,10-30
000008,神州高铁,0.04,24.22,,3.68,,9581.45,880.28,,10-31
000009,中国宝安,0.43,146.68,,17.55,,67983.71,160.9,,10-31
000010,美丽生态,0.0,-120.0,,0.5,,276.59,-120.03,,10-27
000011,深物业A,0.08,-85.63,,2.3,,4645.58,-85.62,,10-30
000012,南玻A,0.19,-47.22,,4.87,,39406.94,-46.55,,10-28
000014,沙河股份,-0.0,-107.42,,-0.14,,-98.99,-107.43,,10-29
000016,深康佳A,-0.35,-995.95,,-23.23,,-85220.95,-1891.14,,10-29
000017,深中华A,0.0,-83.61,,4.42,,53.81,-84.12,,10-29
000018,神州长城,1.43,20328.57,,29.88,,24252.84,20574.26,,10-31
000019,深深宝A,-0.03,-75.73,,-0.85,,-823.02,-75.7,,10-27
000020,深华发A,0.07,1917.14,,6.86,,1999.46,1918.23,,10-27
000021,深科技,0.1,2.36,,2.79,,14033.38,2.31,,10-29
000022,深赤湾A,0.65,13.88,,9.86,,41750.98,13.86,,10-30
000023,深天地A,0.2,68.97,,7.28,,2724.34,69.72,,10-30
000025,特力A,0.07,264.02,,3.61,,1869.51,349.67,,10-28
000026,飞亚达A,0.27,-15.98,,6.33,,10661.49,-16.08,,10-23
000027,深圳能源,0.4,-31.28,,8.53,,158873.28,3.09,,10-30
000028,国药一致,1.58,5.74,,11.46,,57407.23,13.52,,10-24
000029,深深房A,0.23,310.83,,10.58,,23399.23,310.48,,10-31
000030,富奥股份,0.28,-24.32,,8.16,,36284.67,-23.83,,10-29
000031,中粮地产,0.3,233.33,,8.91,,53670.55,241.66,,10-30
000032,深桑达A,-0.01,-80.0,,-0.37,,-324.07,-73.11,,10-29
000033,*ST新都,-0.05,-16.4,,,,-1527.15,-16.48,,10-24
000034,神州数码,0.07,-51.63,,14.82,,2651.54,-51.54,,10-28
000035,中国天楹,0.2,-23.08,,7.19,,12093.22,21.77,,10-15
000036,华联控股,-0.0,-325.0,,-0.11,,-204.29,-326.85,,10-31
000037,*ST南电A,-0.12,-20.0,,-5.9,,-7277.35,-18.41,,10-23
000038,深大通,0.01,-107.82,,2.19,,110.96,-107.52,,10-28
000039,中集集团,0.64,5.82,,7.26,,172459.8,6.35,,10-28
