code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000001,平安银行,--,--,--,--,3.8349,96.1651
000002,万科A,1.7549,0.4161,25.3535,1757.5914,32.2436,67.7564
000004,国农科技,1.5551,0.9742,46.8984,51.3086,57.69,42.31
000005,世纪星源,0.3276,0.2205,4.7334,144.9526,51.9548,48.0452
000006,深振业A,3.3547,0.3708,31.6015,685.4434,29.6272,70.3728
000007,全新好,0.4273,0.3971,27.4299,3.0951,-3.9013,103.9013
000008,神州高铁,8.4694,8.4694,723.8941,-975.2629,93.6824,6.3176
000009,中国宝安,1.4528,0.6967,27.8142,439.752,39.8462,60.1538
000010,美丽生态,1.1269,0.7327,4.1007,655.4713,37.4575,62.5425
000011,深物业A,1.6106,0.456,29.4274,91.4791,26.626,73.374
000012,南玻A,0.5394,0.4572,32.5644,-10217.1986,47.2926,52.7074
000014,沙河股份,1.8997,0.2901,22.5401,-360.2824,26.7955,73.2045
000016,深康佳A,1.4806,0.9305,14.5832,665.6605,43.978,56.022
000017,深中华A,0.0461,0.0205,0.9936,152.4913,-848.0323,948.0323
000018,神州长城,1.9335,1.7912,158.8393,469.755,75.4553,24.5447
000019,深深宝A,1.2278,0.8756,23.7127,743.1836,72.3379,27.6621
000020,深华发A,0.9467,0.6507,18.4486,15.6685,48.0089,51.9911
000021,深科技,2.49,2.3515,111.3433,810.8604,73.0997,26.9003
000022,深赤湾A,0.5552,0.5416,39.22,3607.7004,58.0365,41.9635
000023,深天地A,1.1688,0.7166,22.1625,185.95,32.4693,67.5307
000025,特力A,0.5881,0.4414,11.4178,42.5451,25.1098,74.8902
000026,飞亚达A,1.3574,0.3732,19.5481,376.2824,47.4093,52.5907
000027,深圳能源,0.8934,0.775,56.6375,383.5547,46.1031,53.8969
000028,国药一致,1.0561,0.811,12.2996,480.1364,17.3173,82.6827
000029,深深房A,1.882,0.7103,60.0452,268.2687,52.7541,47.2459
000030,富奥股份,0.0038,0.0018,0.003,30.1956,-6796.3457,6896.3457
000031,中粮地产,2.02,1.2944,76.1252,2022.3066,55.1579,44.8421
000032,深桑达A,1.5772,0.8974,46.0968,938.4338,54.5245,45.4755
000033,*ST新都,0.4359,0.422,3.4053,47.7021,62.9348,37.0652
000034,神州数码,0.2346,0.1383,1.895,8.6199,-291.1251,391.1251
000035,中国天楹,0.0226,0.0219,0.0512,534.3357,-192.3568,292.3568
000036,华联控股,2.7905,1.3597,91.2194,-635.3269,56.2199,43.7801
000037,*ST南电A,0.5433,0.3403,13.0036,179.0142,30.2731,69.7269
000038,深大通,0.0018,0.0018,0.0449,-88.1412,-1164.5169,1264.5169
000039,中集集团,1.5097,0.9873,15.04,654.3063,36.9584,63.0416
000040,东旭蓝天,1.4007,0.6828,19.2007,-85.2597,46.7653,53.2347
000042,中洲控股,1.5169,0.248,15.3406,13.0691,30.9477,69.0523
000043,中航地产,1.4488,0.4633,27.485,467.4645,36.9544,63.0456
000045,深纺织A,1.2059,0.9871,54.6451,1025.1222,70.1593,29.8407
000046,泛海控股,2.3896,0.205,9.6402,-20179.978,46.0595,53.9405
000048,康达尔,0.4688,0.1261,5.7151,300.1341,-13.3726,113.3726
000049,德赛电池,1.1497,0.8631,10.2868,127.8384,34.78,65.22
000050,深天马A,1.8792,1.28,67.7668,1615.1084,41.6795,58.3205
000055,方大集团,1.4262,1.1063,28.2277,249.1939,50.5987,49.4013
000056,皇庭国际,1.7233,0.0795,3.7722,200.9595,19.5085,80.4915
000058,深赛格,2.1742,2.1413,192.2012,1262.9459,82.0511,17.9489
000059,华锦股份,2.5721,2.4411,168.583,390.3036,45.9055,54.0945
000060,中金岭南,1.5056,0.8855,40.9695,1765.0478,45.5829,54.4171
000061,农产品,1.1236,1.0886,88.534,499.6416,56.0343,43.9657
000062,深圳华强,1.2157,0.833,26.6298,776.7649,63.3432,36.6568
000063,中兴通讯,1.554,1.3403,33.0561,316.1457,30.4555,69.5445
000065,北方国际,1.7613,1.2867,34.3193,-17.179,25.8934,74.1066
000066,中国长城,0.7826,0.5023,16.8746,248.8444,51.819,48.181
000068,华控赛格,1.1286,0.9306,8.085,125.6607,56.0274,43.9726
000069,华侨城A,0.4332,0.2311,20.1239,1797.162,45.3555,54.6445
000070,特发信息,2.3808,1.8523,74.3815,-231.1193,58.6577,41.3423
000078,海王生物,1.0204,0.8916,22.9539,202.2506,30.5878,69.4122
