code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,,13.0368,23.9869,21.2046,-7.2993,23.9869
000002,万科A,26.0639,25.4257,14.0727,9.7734,5.9727,13.2391
000004,国农科技,83.5945,,19.0257,26.7105,-142.6848,16.7632
000005,世纪星源,27.652,,7.9132,-15.7628,-5.7143,7.9132
000006,深振业A,254.7649,20.6429,8.3282,7.178,15.5493,8.5227
000007,全新好,-17.7768,,-9.9323,-20.9208,74.4828,-9.6152
000008,神州高铁,235.323,950.8362,391.3249,423.0609,24.2236,391.3249
000009,中国宝安,17.6383,113.2018,19.8285,20.9396,146.6782,31.7003
000010,美丽生态,318.278,,-9.8498,144.8148,-120.0,-9.5004
000011,深物业A,-21.7225,-85.623,0.3696,-0.4617,-85.6326,0.3698
000012,南玻A,4.4316,-47.5787,-9.478,-0.2135,-47.2222,-6.6977
000014,沙河股份,-14.4692,-103.1837,5.9465,-3.4389,-107.4242,6.8954
000016,深康佳A,2.7979,-1823.5953,-18.4791,2.2008,-995.9494,-20.5849
000017,深中华A,-13.9691,-80.7186,20.9022,-5.6683,-83.6066,19.5632
000018,神州长城,36211.8187,20572.7479,583.9884,1816.1658,20328.5714,574.6927
000019,深深宝A,31.8421,,4.8145,1.5008,-75.7333,4.2184
000020,深华发A,-32.2505,1918.2329,9.7182,3.47,1917.1429,9.7182
000021,深科技,-6.5489,6.7039,0.4314,0.683,2.3605,2.4801
000022,深赤湾A,3.8022,14.1325,5.132,-6.843,13.884,6.4088
000023,深天地A,-11.1637,93.3902,5.5014,13.1224,68.9655,6.4005
000025,特力A,-31.804,452.9311,333.4196,41.3175,264.0212,354.566
000026,飞亚达A,-0.9462,-16.0134,4.9408,3.3885,-15.9752,4.8072
000027,深圳能源,-8.803,4.9929,19.8409,25.5796,-31.2811,21.241
000028,国药一致,9.9762,14.1933,15.5305,10.2724,5.7448,15.2927
000029,深深房A,85.3113,310.1115,19.0323,2.0932,310.8348,17.8049
000030,富奥股份,-17.4544,-25.0434,10.3209,2.1788,-24.3243,11.0369
000031,中粮地产,85.4261,157.5901,12.0404,20.3248,233.3333,8.0993
000032,深桑达A,-30.7418,,-0.0298,-7.9408,-80.0,2.175
000033,*ST新都,-18.5216,,-176.0795,-18.1212,-16.3964,-176.0795
000034,神州数码,-11.8192,-51.5408,20.9398,-1.8642,-51.634,20.9398
000035,中国天楹,61.3139,21.7726,12.1582,40.8509,-23.0769,12.1582
000036,华联控股,-2.8257,-134.7059,1.0956,23.2484,-325.0,1.8058
000037,*ST南电A,4.9655,,-24.3931,-5.5233,-20.0,-20.7697
000038,深大通,106.4602,,-20.0193,-3.9911,-107.8227,-23.1751
000039,中集集团,-8.6847,-4.7374,19.1359,16.162,5.8166,19.2298
000040,东旭蓝天,49.1244,123.9983,4.2577,14.5755,133.3333,3.4062
000042,中洲控股,82.5219,35.3798,13.3774,85.5374,35.1428,13.3818
000043,中航地产,5.9513,,10.5266,5.7907,146.3107,10.76
000045,深纺织A,15.9028,,-3.5184,-3.1401,-112.5,-3.5184
000046,泛海控股,92.8585,247.6153,43.088,63.5472,229.6061,25.7835
000048,康达尔,41.952,925.3585,53.0967,13.3773,1317.1053,63.1929
000049,德赛电池,52.5824,21.6245,36.254,23.9873,20.0342,33.9139
000050,深天马A,19.3497,-14.5419,5.5736,-7.2235,-25.3743,5.9345
000055,方大集团,39.2874,7.6344,5.8221,27.0326,18.75,7.2289
000056,皇庭国际,157.7646,,55.5485,0.2051,-115.0,139.9857
000058,深赛格,12.1824,1.6974,10.6036,4.4856,-9.0909,11.2631
000059,华锦股份,-18.4548,,51.124,6.2197,-105.1951,43.1094
000060,中金岭南,-33.4446,-77.4879,14.785,5.9467,-75.0,15.535
000061,农产品,4.3407,-31.5283,0.7986,17.2821,-22.6629,0.2354
000062,深圳华强,-61.607,-48.3123,10.729,4.9427,-48.2919,10.9725
000063,中兴通讯,16.5347,55.0924,41.3842,13.1943,18.8679,10.0229
000065,北方国际,-8.8412,-41.4246,81.7591,38.1552,-29.0909,98.9829
000066,中国长城,-5.5609,,-1.7846,-3.5377,586.6667,-0.7289
000068,华控赛格,-4.448,,312.4476,18.58,-55.3498,284.673
000069,华侨城A,-9.1569,-9.7517,13.3266,9.8028,-11.4729,14.5392
000070,特发信息,38.3624,23.2669,7.0078,14.8668,16.3095,5.2874
000078,海王生物,13.9605,287.2633,20.5839,30.0642,541.6216,24.3958
000088,盐田港,-16.7827,20.4144,10.805,24.229,7.5408,7.3436
000089,深圳机场,2.5471,73.858,26.68,0.1727,59.9647,26.6416
000090,天健集团,37.9462,90.2564,16.6168,12.7416,90.2608,15.461
000096,广聚能源,8.3663,177.1141,8.2608,10.4041,179.916,8.3247
000099,中信海直,-3.4786,-13.6673,0.6428,13.6271,-19.513,0.6181
000100,TCL集团,7.08,-13.3019,46.187,27.9812,-27.4246,36.6073
000150,宜华健康,680.437,172.3882,99.2967,57.7575,-20.0,105.3898
000151,中成股份,-65.6274,-34.5272,-5.276,-2.3637,-34.5883,-5.2339
000153,丰原药业,-6.9749,-10.6637,3.6242,6.1683,-9.6774,3.7575
000155,*ST川化,-69.0561,,-382.9476,-50.8909,-53.2468,-370.2298
000156,华数传媒,12.4399,66.5926,343.8366,132.6272,47.1429,343.4386
000157,中联重科,-24.3497,-152.7513,-3.7181,8.5945,-153.8462,-4.7408
000158,常山股份,51.6924,,114.5772,67.5645,-15.1163,114.4676
000159,国际实业,-60.9897,-154.6566,-1.9293,1.6267,-164.095,-1.9331
000166,申万宏源,,161.2231,,,137.5,
000301,东方市场,-9.4757,-12.6551,5.0107,4.4269,-12.5683,5.0372
000333,美的集团,2.0995,20.2148,22.4015,15.9929,22.6415,25.1872
000338,潍柴动力,-2.8046,-68.4055,1.9524,-2.5565,-88.2883,1.194
000400,许继电气,-31.6525,-75.0072,11.4297,6.2754,-72.3526,11.0177
000401,冀东水泥,-28.928,,-7.3386,-0.6099,-3086.6667,-5.6736
000402,金融街,-21.1718,41.2494,13.6754,22.2677,78.9474,9.687
000403,ST生化,26.137,-46.1157,11.6091,-5.6659,-43.1818,16.7218
000404,华意压缩,-7.4276,11.016,8.064,-0.4813,12.9346,6.5751
000407,胜利股份,0.349,-57.3983,49.8201,17.2736,-52.6316,54.9833
000408,*ST金源,109.7298,,-16.2436,9.398,-83.4933,-16.8159
000409,山东地矿,152.2079,64.0685,18.3323,86.925,5.2469,-2.7999
000410,沈阳机床,-18.5152,-11828.6464,-16.3479,11.6414,-3150.0,-17.4237
000411,英特集团,10.449,8.9753,9.1056,13.9289,5.6327,10.603
000413,东旭光电,94.2912,28.7784,11.2202,53.2172,36.3636,8.5255
000415,渤海金控,39.1169,41.0608,28.4916,56.5517,-36.1662,13.6205
000416,民生控股,-72.0484,-149.518,-1.0086,33.0654,-173.2906,1.7384
000417,合肥百货,-1.3196,-19.7795,5.9754,0.3603,-24.676,4.8743
000418,小天鹅A,23.574,37.1626,14.9811,19.0012,33.3333,14.2191
000419,通程控股,-0.6549,23.9372,4.3731,6.3531,8.2149,1.6468
000420,吉林化纤,-12.5137,-104.5532,302.0885,-13.5623,-95.3249,382.6368
000421,南京公用,143.9423,81.161,139.2382,168.6432,-35.3832,95.3443
000422,湖北宜化,-1.9023,-14.2785,9.0202,4.7973,90.0,10.2287
000423,东阿阿胶,45.3408,22.9366,18.3608,20.1488,22.3875,18.7341
000425,徐工机械,-25.3278,-104.165,6.754,-0.494,-99.5238,7.2924
000426,兴业矿业,-23.432,-87.0259,-4.5111,-4.8799,-93.6354,-4.5145
000428,华天酒店,-22.9239,-15.1079,-4.3206,2.3111,-350.0,-4.4102
000429,粤高速A,6.3051,31.286,11.0659,0.1224,29.1667,12.138
000430,张家界,44.7522,102.0981,24.8949,24.8335,102.6693,24.9961
000488,晨鸣纸业,6.0934,66.0078,19.2209,40.7433,61.1111,20.3208
000498,山东路桥,-7.4463,45.8129,16.2177,3.0337,45.628,16.2235
000501,鄂武商A,3.7452,13.8894,9.6643,33.5915,13.5417,17.035
000502,绿景控股,-8.849,,-10.3483,-6.3633,160.9626,-1.1563
000503,海虹控股,-9.9489,-57589.3332,-3.9268,-6.8097,-4100.0,-2.7602
000504,*ST生物,-25.5459,,-632.3463,15.7534,-21.3615,240.242
000505,*ST珠江,9.6332,,-898.3936,21.2248,-71.4286,-31755.5374
000506,中润资源,36.7256,,-10.7283,16.8767,-79.421,-8.6836
000507,珠海港,5.5707,,7.0203,4.6038,-286.8946,4.3057
000509,华塑控股,-30.5746,-379.2356,-120.4667,-16.7643,-328.3784,-86.52
000510,金路集团,-19.2498,,-18.7255,-22.0175,6.4993,-19.1835
000511,*ST烯碳,-8.1201,-19.0936,-15.1312,5.1381,0.0,-15.1312
000513,丽珠集团,18.6048,19.9435,14.9744,4.3608,-11.1888,15.8997
000514,渝开发,-46.3731,-141.666,0.7591,-4.0016,-79.805,1.9406
000516,国际医学,1.5783,-11.0893,124.8927,61.5292,-16.2455,124.944
000517,荣安地产,-89.0934,-91.1554,1.3478,35.3942,-97.0623,1.3478
000518,四环生物,-4.8401,-150.974,-6.4674,1.4916,-116.129,-3.8865
000519,中兵红箭,-19.1823,-20.9164,7.6961,7.8618,-43.4603,7.7149
000520,长航凤凰,-23.1509,-97.5105,378.3828,2.9619,-97.4933,403.2074
000521,美菱电器,-4.7399,-30.086,5.0777,15.9613,-32.3116,4.4109
000523,广州浪奇,34.7488,5.3606,2.4045,22.4503,14.2857,3.0335
000524,岭南控股,4.1266,25.8032,10.3267,7.8289,26.4368,10.3267
000525,红太阳,-14.6608,-44.6694,0.0537,-23.2585,-44.8126,4.4485
000526,*ST紫学,59.5223,307.6597,2.6805,1.3348,321.7391,2.645
000528,柳工,-35.8507,-87.4992,-3.5385,-2.6933,-87.4608,-3.2342
000529,广弘控股,7.2686,5.9797,15.9722,4.9176,9.0909,16.1234
000530,大冷股份,3.0471,2.4257,26.2145,21.7977,3.7037,29.7114
000531,穗恒运A,-53.4891,-41.2141,8.1041,1.0105,-30.1805,8.9654
000532,力合股份,-10.6521,40.3024,1.0036,3.2499,16.6667,0.6033
000533,万家乐,4.4662,49.8105,7.2514,7.7197,24.6154,9.3067
000534,万泽股份,6.4409,-14.2114,-5.2463,7.1919,-3.3865,-4.5768
000536,华映科技,-16.0164,-63.962,-20.8882,-18.6204,-67.1397,-8.3778
000537,广宇发展,7.5063,-42.2742,11.219,40.5751,-47.9167,9.1355
000538,云南白药,10.2891,10.114,20.1082,27.7775,10.1604,20.472
000539,粤电力A,-13.3565,1.2689,8.8392,3.9912,-13.3449,11.5739
000540,中天金融,34.7076,48.0308,99.9164,8.6217,-55.8727,105.7133
000541,佛山照明,-5.2474,-77.475,49.3362,49.493,-81.2052,50.3156
000543,皖能电力,-12.5276,27.4614,12.9413,0.8209,34.3284,14.9999
000544,中原环保,10.9431,77.0826,10.7557,16.8329,82.3529,10.7629
000545,金浦钛业,-3.0612,176.2774,118.026,74.8113,-9.0909,118.026
000546,金圆股份,1427.491,23131.9069,801.4592,1333.9801,17206.25,886.4676
000547,航天发展,16.2554,22.5367,138.1141,100.7993,63.6364,147.0451
000548,湖南投资,-21.9423,-103.2437,-2.2664,5.5005,-63.1579,-1.322
000550,江铃汽车,-6.2431,0.6178,12.7557,9.0854,0.565,12.7557
000551,创元科技,-7.1475,-14.522,-0.6777,0.5919,-11.1111,-0.3604
000552,靖远煤电,-28.8763,-39.2661,121.4188,41.9588,-58.3839,121.4343
000553,沙隆达A,-30.1291,-65.6446,7.714,3.737,-65.6925,7.7175
000554,泰山石油,-24.449,-42.2411,-0.3205,-0.7818,-49.3088,-0.3471
000555,神州信息,3.0393,53.634,50.7718,23.4475,-33.8829,50.3011
000557,西部创业,50.4082,-97.3101,-2.2214,-0.9416,-96.9231,-2.1516
000558,莱茵体育,-7.4743,-135.9272,-0.3505,-27.7153,-195.7721,-2.9261
000559,万向钱潮,0.9591,7.5414,4.8001,0.1025,-7.0896,5.0982
000560,昆百大A,-19.9484,-90.1027,184.5514,34.421,-94.8907,192.686
000561,烽火电子,5.6893,23.5864,4.0473,10.3254,4.0541,3.5631
000563,陕国投A,,40.3068,8.8304,32.0946,40.3483,8.8304
000564,供销大集,46.3881,-14.9259,35.5497,30.0045,-24.216,36.1894
000565,渝三峡A,-3.4672,293.6648,23.0197,11.1459,57.5,23.0197
000566,海南海药,13.3267,34.8236,40.7557,24.1442,26.4706,42.0708
000567,海德股份,569.618,90.6887,-12.7352,-13.2182,64.8881,6.0184
000568,泸州老窖,5.0235,5.1878,-0.0352,-2.2813,6.0742,0.0156
000570,苏常柴A,12.3464,44.0067,4.0992,9.3199,44.4444,4.1406
000571,新大洲A,-1.1309,-19.8855,2.2168,15.4387,-13.0217,2.8874
000572,海马汽车,-7.1427,-42.1829,1.0819,0.2202,-29.8958,2.4507
000573,粤宏远A,-64.4647,-422.6301,-4.6225,4.6729,-316.3889,-3.4574
000576,广东甘化,-12.2598,1353.14,8.3591,18.2902,1288.6364,8.4244
000581,威孚高科,-10.3084,3.9555,8.1039,4.8679,4.9587,8.093
000582,北部湾港,-27.6685,-27.9587,74.818,40.7722,-33.3333,73.6163
000584,友利控股,-45.8827,-92.2836,-2.5978,-11.8714,-87.7959,-0.4886
000585,东北电气,-9.8095,,3.3756,6.9106,10.0,3.4071
000586,汇源通信,-2.3612,510.6367,10.3569,-1.9476,485.7143,11.1346
000587,金洲慈航,-0.1264,2.5306,10.6024,-8.0771,0.0,12.0426
