code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000589,黔轮胎A,0.2129,0.0225,5.2217,0.0363,4.3554
000590,启迪古汉,-0.143,-0.0235,-1.2283,-0.0369,-4.9142
000591,太阳能,0.024,0.0091,4.381,0.0107,1.1102
000592,平潭发展,-0.2401,-0.0227,,-0.0619,-6.4637
000593,大通燃气,0.0409,0.0059,2.0048,0.0485,4.8716
000595,*ST宝实,-1.2413,-0.0376,,-0.0906,-10.0928
000596,古井贡酒,0.1848,0.044,1.0175,0.1238,12.659
000597,东北制药,-0.0545,-0.0064,,-0.0093,-1.2363
000598,兴蓉环境,0.5291,0.028,1.8102,0.072,13.2653
000599,青岛双星,-0.1142,-0.0145,-8.962,-0.027,-2.8537
000600,建投能源,0.1751,0.0176,0.6012,0.0334,9.5992
000601,韶能股份,0.1722,0.0149,2.9299,0.0282,9.8165
000603,盛达矿业,-0.894,-0.084,-1.6448,-0.4732,-51.2578
000605,渤海股份,0.3224,0.0207,11.4166,0.0383,7.2864
000606,神州易桥,-0.0416,-0.0024,,-0.0068,-0.9623
000607,华媒控股,0.553,0.0836,35.3272,0.2926,29.4698
000608,阳光股份,-0.592,-0.0075,,-0.0121,-2.6788
000609,绵石投资,-2.8316,-0.018,,-0.0546,-5.9975
000610,西安旅游,-0.0795,-0.0077,,-0.049,-5.2251
000611,*ST天首,-0.3235,-0.0037,,-0.0157,-1.5655
000612,焦作万方,-0.2719,-0.0346,-11.5516,-0.0718,-13.5611
000613,*ST东海A,0.1523,0.0084,,0.0321,3.2099
000615,京汉股份,-0.4524,-0.0574,-0.7296,-0.1426,-15.391
000616,海航投资,-0.5901,-0.0145,-13.6794,-0.0293,-6.255
000617,中油资本,-0.285,-0.0315,-30.3947,-0.0434,-4.7345
000619,海螺型材,0.2989,0.0435,17.8162,0.1209,28.625
000620,新华联,-2.9786,-0.0394,-86.0664,-0.0504,-9.4437
000622,*ST恒立,-0.5453,-0.0221,,-0.0582,-10.8463
000623,吉林敖东,-0.0013,0.0,-0.0012,-0.0005,-0.0775
000625,长安汽车,0.1524,0.0368,1.1192,0.0583,6.7444
000626,远大控股,-0.0575,-0.0494,-1.846,-0.0582,-6.1815
000627,天茂集团,0.0181,0.0013,,0.0042,0.4525
000628,高新发展,0.2565,0.0111,,0.0114,1.2106
000629,*ST钒钛,0.0108,0.0007,,0.0008,0.1538
000630,铜陵有色,0.0535,0.0203,15.7029,0.0288,3.4043
000631,顺发恒业,0.0153,0.0012,0.0919,0.0018,0.262
000632,三木集团,-0.2135,-0.0195,-16.8975,-0.0247,-3.6617
000633,*ST合金,0.7551,0.0461,,0.1958,117.2829
000635,英力特,-0.1321,-0.0145,-10.6481,-0.1272,-14.2505
000636,风华高科,-0.2692,-0.0201,-24.1707,-0.0847,-10.4955
000637,茂化实华,0.0402,0.0226,1.328,0.0881,9.2079
000638,万方发展,-4.9349,-0.066,,-0.0761,-18.4475
000639,西王食品,0.0841,0.0284,1.0579,0.0926,9.4694
000650,仁和药业,0.2141,0.0405,1.3285,0.2579,27.0418
000651,格力电器,0.9451,0.1424,8.3009,0.2019,20.4599
000652,泰达股份,1.092,0.0251,,0.0294,3.6408
000655,金岭矿业,0.1386,0.0074,,0.061,7.7031
000656,金科股份,-0.1574,-0.0027,-2.5047,-0.0032,-0.4783
000657,中钨高新,0.0476,0.0077,,0.0148,2.1221
000659,珠海中富,0.086,0.0106,,0.0151,1.9666
000661,长春高新,0.1074,0.0179,0.4284,0.0539,6.202
000662,天夏智慧,-0.1586,-0.0215,,-0.0867,-8.6695
000663,永安林业,-0.1465,-0.009,-82.102,-0.0122,-1.9876
000665,湖北广电,0.3897,0.0305,2.2988,0.1021,10.9637
000666,经纬纺机,0.1698,0.0065,0.33,0.015,1.7938
000667,美好置业,-1.1214,-0.0149,-27.3126,-0.0225,-3.4956
000668,荣丰控股,-35.5121,-0.0532,,-0.0908,-40.8297
000669,金鸿能源,0.163,0.0091,1.1284,0.0169,2.2877
000670,盈方微,-1.1972,-0.1061,-25.4662,-0.3555,-38.0446
000671,阳光城,0.4123,0.0152,4.8448,0.0178,2.3442
000672,上峰水泥,0.2233,0.0298,3.8484,0.057,5.8292
000673,当代东方,,-0.0044,,-0.0047,-0.4671
000676,智度股份,0.4366,0.0717,,0.0955,10.1802
000677,恒天海龙,-0.0504,-0.0079,,-0.0094,-1.0627
000678,襄阳轴承,-0.2456,-0.0324,,-0.0615,-6.7712
000679,大连友谊,-0.0862,-0.008,-0.4753,-0.0108,-1.4438
000680,山推股份,-0.0732,-0.0081,,-0.0137,-1.7193
000681,视觉中国,0.2747,0.0167,1.3735,0.1713,17.164
000682,东方电子,-0.1434,-0.0177,-2.8194,-0.0419,-4.4731
000683,远兴能源,0.2557,0.0195,8.0016,0.0353,5.0386
000685,中山公用,0.1818,0.0049,0.1465,0.0218,9.4642
000686,东北证券,,-0.0465,-3.8717,-0.0587,
000687,华讯方舟,-0.2457,-0.0141,,-0.0361,-5.4086
000688,建新矿业,0.3697,0.0297,3.4223,0.1276,14.0391
000690,宝新能源,0.3085,0.0289,1.8411,0.056,10.8726
000691,ST亚太,0.0306,0.0011,1.0892,0.002,0.2836
000692,惠天热电,-0.5864,-0.1224,-3.5839,-0.1912,-19.8784
000693,ST华泽,-0.1032,-0.0249,,-0.0349,-3.487
000695,滨海能源,0.0456,0.0099,1.4544,0.0139,1.6741
000697,炼石有色,-0.6645,-0.0087,-3.4648,-0.1007,-10.0708
000698,沈阳化工,-0.0834,-0.0128,,-0.0208,-2.6321
000700,模塑科技,0.0954,0.0179,1.0114,0.0367,3.8623
000701,厦门信达,-0.6414,-0.2595,-71.2641,-0.3197,-34.5965
000702,正虹科技,-0.0119,-0.0043,-1.6551,-0.0107,-1.1416
000703,恒逸石化,0.0195,0.0044,1.632,0.006,0.6492
000705,浙江震元,-0.0496,-0.0145,-3.8345,-0.0442,-4.5665
000707,双环科技,0.0704,0.0054,11.3545,0.0064,0.7741
000708,大冶特钢,0.103,0.0327,2.6683,0.1057,10.6846
000709,河钢股份,0.1849,0.0234,25.2203,0.0317,3.5772
000710,*ST天仪,-0.8222,-0.0849,,-0.1173,-12.6887
000711,京蓝科技,-0.0834,-0.0011,,-0.0015,-0.2441
000712,锦龙股份,360.0434,0.1214,6.6724,0.1627,19.3811
000713,丰乐种业,-0.3449,-0.0364,-3.2462,-0.1479,-16.1684
000715,中兴商业,-0.0325,-0.012,-2.363,-0.024,-3.1761
000716,黑芝麻,-0.2323,-0.0434,-3.4216,-0.2163,-21.9031
000717,韶钢松山,-0.233,-0.0324,,-0.0375,-4.1875
000718,苏宁环球,0.4887,0.0084,9.9003,0.0108,1.268
000719,大地传媒,-0.1981,-0.0299,-3.3265,-0.0843,-10.482
000720,新能泰山,0.2297,0.0289,3.3588,0.0368,5.5457
000721,西安饮食,-0.1738,-0.0194,,-0.0572,-6.1324
000722,湖南发展,0.3454,0.006,0.7129,0.0531,30.8372
000723,美锦能源,-0.1477,-0.0449,,-0.1102,-11.0223
000725,京东方A,0.1988,0.0169,2.3562,0.0392,12.362
000726,鲁泰A,-0.0681,-0.0112,-0.6403,-0.0636,-7.1073
000727,华东科技,2.0489,0.0123,,0.032,7.1818
000728,国元证券,,0.0234,2.097,0.0326,
000729,燕京啤酒,0.0837,0.0137,4.0861,0.045,4.5956
000731,四川美丰,-0.0559,-0.0111,-2.548,-0.0277,-4.0616
000732,泰禾集团,1.2687,0.0219,6.3505,0.0249,4.1394
000733,振华科技,-0.0838,-0.0117,-2.4078,-0.0358,-4.6322
000735,罗牛山,-0.5823,-0.0209,-5.1271,-0.0364,-14.6911
000736,中房地产,-2.1664,-0.0295,-140.8003,-0.0527,-17.2588
000737,南风化工,0.2576,0.0492,,0.0544,5.4476
000738,中航动控,-0.3115,-0.0212,-6.3007,-0.075,-10.6793
000739,普洛药业,0.0623,0.0125,1.3446,0.0231,2.5542
000750,国海证券,,0.0471,4.246,0.0588,
000751,锌业股份,-0.0663,-0.0209,-4.8694,-0.0533,-7.1796
000752,西藏发展,0.2306,0.0168,1.3116,0.1202,12.3547
000753,漳州发展,-0.1589,-0.029,-61.8017,-0.0509,-6.1396
000755,*ST三维,-0.0888,-0.0131,,-0.0181,-1.9836
000756,新华制药,-0.0182,-0.0042,-1.08,-0.0075,-1.0735
000757,浩物股份,-0.0316,-0.0037,-0.7611,-0.0095,-1.2854
000758,中色股份,0.0906,0.0164,4.5377,0.0245,2.9972
000759,中百集团,0.041,0.0217,3.9571,0.0331,3.7146
000760,斯太尔,-0.5753,-0.0364,,-0.1083,-11.2194
000761,本钢板材,0.0628,0.0117,5.9548,0.017,1.8258
000762,西藏矿业,0.2199,0.0116,,0.0418,4.4908
000766,通化金马,-0.5041,-0.0116,-1.2242,-0.0351,-5.5002
000767,漳泽电力,0.2216,0.0145,5.8704,0.0181,3.5805
000768,中航飞机,-0.5761,-0.0392,,-0.0616,-6.572
000776,广发证券,,0.0216,2.6316,0.025,
000777,中核科技,-0.348,-0.0538,-5.3322,-0.1413,-20.1725
000778,新兴铸管,-0.0507,-0.0129,-48.1293,-0.0195,-2.5085
000779,三毛派神,0.0503,0.0029,,0.0047,0.9404
000780,平庄能源,0.2726,0.0228,,0.1166,11.7632
000782,美达股份,0.0483,0.013,0.8585,0.0275,2.7943
000783,长江证券,,-0.0042,-0.5279,-0.005,
000785,武汉中商,-0.0425,-0.0181,-2.6145,-0.0277,-3.9182
000786,北新建材,-0.0102,-0.001,-0.1249,-0.0027,-0.3315
000788,北大医药,0.2254,0.0227,,0.0294,3.6142
000789,万年青,0.0424,0.0058,0.6117,0.0113,1.7804
000790,泰合健康,-0.4418,-0.0421,-9.9948,-0.1161,-12.214
000791,甘肃电投,0.6909,0.0091,,0.0125,7.2868
000792,盐湖股份,-0.2317,-0.0056,-77.4543,-0.0077,-2.3444
000793,华闻传媒,-0.189,-0.0134,-1.7488,-0.0451,-8.7043
000795,英洛华,-1.3132,-0.1177,,-0.2583,-25.8307
000796,凯撒旅游,-0.0745,-0.0093,-0.7385,-0.0197,-2.3231
000797,中国武夷,-0.0895,-0.0043,-1.7609,-0.0051,-0.6628
000798,中水渔业,-0.4141,-0.0503,-9.6646,-0.2786,-29.4537
000799,酒鬼酒,0.2377,0.0179,2.3732,0.0873,8.9502
000800,一汽轿车,0.0326,0.0127,1.6602,0.0246,2.5965
000801,四川九洲,0.0067,0.0007,0.2436,0.0011,0.1068
000802,北京文化,1.0455,0.0305,,0.0817,22.2057
000803,*ST金宇,-0.0222,-0.0012,,-0.0019,-0.2118
000806,银河生物,-0.3563,-0.0156,-1.654,-0.0432,-4.875
000807,云铝股份,-0.187,-0.023,,-0.0283,-4.4627
000809,铁岭新城,-10.3032,-0.0068,,-0.0156,-4.056
000810,创维数字,-0.0752,-0.0133,-0.7849,-0.0282,-3.277
000811,烟台冰轮,-0.0574,-0.0073,-0.5072,-0.0184,-1.9723
000812,陕西金叶,-0.5598,-0.0359,-4.1806,-0.0926,-10.6934
000813,德展健康,0.1913,0.0123,2.3123,0.0393,6.5284
000815,美利云,-0.0366,-0.0036,,-0.0031,-0.5133
000816,智慧农业,-0.0933,-0.0069,-4.4534,-0.014,-1.656
000818,方大化工,0.037,0.0087,1.2085,0.0411,4.4283
000819,岳阳兴长,-0.0194,-0.0096,-0.4821,-0.0756,-9.0031
000820,神雾节能,-0.146,-0.0116,,-0.017,-4.3195
000821,京山轻机,0.0792,0.0073,0.5699,0.018,2.1833
000822,山东海化,-0.0625,-0.0143,-0.7942,-0.0359,-3.9855
000823,超声电子,0.0768,0.0142,1.968,0.0427,4.7367
000825,太钢不锈,0.0513,0.0112,723.3298,0.0169,2.2714
000826,启迪桑德,0.0742,0.0063,0.4369,0.0124,2.2124
000828,东莞控股,-2.6312,-0.097,-3.4283,-0.3087,-38.8184
000829,天音控股,-0.0426,-0.0491,-36.2075,-0.0647,-6.5738
000830,鲁西化工,0.1007,0.0171,3.3416,0.0245,3.2144
000831,*ST五稀,0.7582,0.0198,13.2041,0.9108,110.838
000833,贵糖股份,-0.5231,-0.1313,-50.1014,-0.4031,-46.0372
000835,长城动漫,0.0833,0.0052,,0.0083,4.7436
000836,鑫茂科技,0.0876,0.0094,,0.0206,2.5734
000837,秦川机床,-0.204,-0.0193,,-0.0432,-5.1628
000838,财信发展,-0.7056,-0.0024,,-0.0028,-0.4564
000839,中信国安,-0.1204,-0.005,-0.8426,-0.0123,-2.0864
000848,承德露露,0.2006,0.1258,1.0672,0.6061,66.1253
000850,华茂股份,-0.1666,-0.0103,-0.947,-0.0246,-5.6234
000851,高鸿股份,-0.0358,-0.0081,-56.3925,-0.014,-1.4297
000852,石化机械,-0.6263,-0.0624,,-0.1252,-12.5798
000856,冀东装备,-0.0208,-0.0035,,-0.0044,-0.4586
000858,五粮液,0.2869,0.0397,0.8439,0.32,32.8366
000859,国风塑业,0.0338,0.0042,,0.0151,1.7831
000860,顺鑫农业,0.131,0.0264,2.1968,0.0398,5.0214
000861,海印股份,0.2679,0.0158,2.3574,0.028,6.0468
000862,银星能源,0.5565,0.0184,,0.0228,14.1784
000863,三湘印象,-9.6564,-0.12,,-0.1619,-33.7317
000868,安凯客车,-0.6684,-0.1061,,-0.1494,-16.2984
000869,张裕A,0.3821,0.0718,1.3152,0.3183,36.5234
000875,吉电股份,0.2472,0.0151,2.6476,0.0194,4.5595
000876,新希望,0.0277,0.0108,0.5093,0.0326,3.6519
000877,天山股份,-0.364,-0.0081,,-0.0129,-1.8291
000878,云南铜业,0.0094,0.0047,5.0884,0.0065,0.8333
000880,潍柴重机,-0.1227,-0.019,-6.6272,-0.03,-3.1318
000881,中广核技,0.15,0.0116,6.5451,0.0186,2.677
000882,华联股份,0.5137,0.0147,19.2392,0.03,6.3156
000883,湖北能源,0.4226,0.0224,1.5097,0.041,5.7475
000885,同力水泥,0.0704,0.0098,6.4401,0.0231,2.8681
000886,海南高速,-1.5519,-0.0241,-3.3637,-0.1691,-17.0957
000887,中鼎股份,0.0683,0.0174,0.5263,0.04,5.0189
000888,峨眉山A,-0.0224,-0.0022,-2.2344,-0.0141,-1.4454
000889,茂业通信,0.2544,0.0545,3.657,0.2049,20.6761
000890,法尔胜,0.1506,0.0184,13.4021,0.0298,3.0409
000892,欢瑞世纪,,-0.1591,,-7.8878,-788.7836
000893,东凌国际,-0.0142,-0.0045,,-0.0048,-0.5002
000895,双汇发展,0.1193,0.0531,1.2469,0.2315,23.3879
000897,津滨发展,-0.0142,-0.0006,,-0.0008,-0.0886
000898,鞍钢股份,0.0624,0.0104,51.8333,0.0227,2.6643
000899,赣能股份,0.3871,0.0452,1.6945,0.0734,12.9582
000900,现代投资,-0.0613,-0.0045,-0.8419,-0.0072,-1.7344
000901,航天科技,-0.3984,-0.0583,,-0.1869,-22.1286
000902,新洋丰,-0.0303,-0.0159,-0.4207,-0.0431,-4.9483
000903,云内动力,-0.0138,-0.0016,-0.1567,-0.0035,-0.5265
000905,厦门港务,0.0521,0.0171,1.8666,0.0401,5.3516
000906,浙商中拓,-0.0221,-0.0156,-4.371,-0.0202,-2.1488
000908,景峰医药,0.1581,0.0185,1.1304,0.0556,6.32
000909,数源科技,-0.8581,-0.0613,-96.9231,-0.0745,-9.8854
000910,大亚圣象,-0.0406,-0.008,-1.4042,-0.0131,-1.32
000911,南宁糖业,-0.7289,-0.1203,-28.8916,-0.1556,-19.9093
000912,泸天化,0.123,0.0123,,0.0135,2.3791
000913,*ST钱江,0.0084,0.0014,6.8004,0.0033,0.4348
000915,山大华特,0.0337,0.0044,0.1188,0.0231,2.376
000916,华北高速,0.2566,0.0084,0.7264,0.033,3.9603
000917,电广传媒,0.0565,0.0043,0.4711,0.0123,1.925
000918,嘉凯城,-1.0981,-0.0234,,-0.0277,-4.1439
000919,金陵药业,-0.0391,-0.0077,-0.4067,-0.0357,-3.74
