code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,,12.7322,32.1729,17.7527,-29.0076,32.1729
000002,万科A,31.3263,16.8233,28.3683,26.5056,20.1754,20.4784
000004,国农科技,-25.2444,-25.818,-2.3971,25.5236,-151.4644,-1.3342
000005,世纪星源,-47.6352,-292.2872,-8.4819,-9.9302,-292.1162,-8.4819
000006,深振业A,49.8858,10.8716,17.9756,6.6863,7.4167,18.4435
000007,全新好,-31.4446,188.5429,18.2044,-16.3095,166.4021,20.4197
000008,神州高铁,-8.1551,-41.8387,4.208,2.0847,-73.0769,4.208
000009,中国宝安,3.2409,44.5329,7.6572,3.3442,53.3333,7.1119
000010,美丽生态,92.5853,-3.2865,591.6742,328.6389,-27.3973,1006.2073
000011,深物业A,-13.0055,-19.7378,19.9458,-3.3307,-19.8603,19.9573
000012,南玻A,10.5719,353.0243,15.5846,5.1832,469.2308,18.0699
000014,沙河股份,33.8565,6.1274,4.7626,-6.3245,2.886,4.0574
000016,深康佳A,9.1007,31.7029,0.783,-4.9486,-1.5748,0.9117
000017,深中华A,-7.4157,,,-6.8477,-3104.2061,-100.4097
000018,神州长城,143.3291,,6.046,-0.8719,-3340.0,6.2832
000019,深深宝A,41.0336,-38.9524,0.548,9.2923,-41.4141,-0.3837
000020,深华发A,-13.4095,-301.0366,-2.3261,7.2917,-301.7544,-2.3261
000021,深科技,-8.2928,1779.6938,19.3664,34.8204,141.1848,21.9574
000022,深赤湾A,-0.1722,4.3377,5.8917,8.3378,7.7348,7.3358
000023,深天地A,21.8224,130.4093,1.8802,10.3252,190.3485,3.2009
000025,特力A,15.9866,210.5172,1.3199,8.6968,-3.3951,3.6153
000026,飞亚达A,2.6301,12.5066,6.1925,6.9719,12.2034,6.2044
000027,深圳能源,-3.7237,52.8085,7.3543,3.1963,50.5889,7.5721
000028,国药一致,17.6979,10.4485,25.9691,18.9553,9.697,26.3981
000029,深深房A,105.4541,113.6709,15.1212,13.5297,113.6364,13.94
000030,富奥股份,,,,28796.6171,-3537.5,-230462.1889
000031,中粮地产,28.1156,35.08,18.4193,16.5453,3.5714,13.5168
000032,深桑达A,7.1572,-91.6132,-3.1904,-11.2648,-94.8052,-3.6247
000033,*ST新都,19.8085,,1.2989,20.2756,-113.7128,1.2989
000034,神州数码,16.5694,317.6287,18.7717,95.4054,400.0,18.7717
000035,中国天楹,-57.3252,,,-96.6087,-277.7448,-100.6714
000036,华联控股,-44.6719,33.0723,4.3366,-1.6722,35.2381,3.9165
000037,*ST南电A,-12.2501,,4.4676,-1.73,-126.4706,3.366
000038,深大通,-18.329,4.2821,4.2023,11.5969,-2.7778,1.6441
000039,中集集团,6.5159,36.4721,10.7562,15.2615,12.3288,5.9491
000040,东旭蓝天,-5.3173,-47.004,7.5293,38.0785,-46.3415,7.4794
000042,中洲控股,-17.9849,-1.5485,5.6813,6.4052,-1.5465,5.6834
000043,中航地产,48.7238,14.6798,1.913,22.819,12.6971,11.0107
000045,深纺织A,33.8397,,76.3488,51.6361,-141.6667,76.3488
000046,泛海控股,33.5652,51.5373,7.6841,31.6902,51.049,8.543
000048,康达尔,7.7031,-133.1675,-1.8935,11.8098,-132.5811,-2.0471
000049,德赛电池,37.7834,61.0944,40.534,81.1183,43.4273,44.6594
000050,深天马A,4.2883,107.5725,7.5132,2.2244,163.7131,8.2317
000055,方大集团,25.0175,1163.3512,4.9858,11.6743,266.6667,5.646
000056,皇庭国际,-56.2245,,,288.9039,12717.0732,-2766.4199
000058,深赛格,28.7944,31.7327,4.6219,22.6486,19.105,4.5624
000059,华锦股份,15.4107,-912.6381,-2.1277,-13.1567,-893.2515,-2.0641
000060,中金岭南,14.773,-21.1484,-10.6559,2.6752,-4.7619,6.2455
000061,农产品,28.9336,105.6409,41.0219,15.1343,92.4855,52.6049
000062,深圳华强,33.1547,43.5273,25.1986,-2.4904,46.4455,25.013
000063,中兴通讯,-10.6693,,4.3596,-6.8563,-146.988,4.791
000065,北方国际,78.1699,36.8838,24.0377,24.8604,0.0,22.3374
000066,中国长城,-2.3736,-899.2208,-15.2022,0.1069,-112.1547,-4.9658
000068,华控赛格,587.6874,-1275.0093,-15.9658,38.7888,-1285.7143,-15.9658
000069,华侨城A,26.35,22.172,26.0864,20.3848,14.507,19.7943
000070,特发信息,-2.3686,17.9,19.2467,13.1445,20.1579,20.6147
000078,海王生物,24.5467,126.8596,78.6232,36.7651,81.6575,80.5164
000088,盐田港,-2.7711,-4.3554,4.3051,5.5634,-5.2582,3.8163
000089,深圳机场,2.9568,-13.2093,6.3087,14.0234,-13.3314,6.2294
000090,天健集团,46.5281,51.282,4.6489,14.1432,37.5301,4.3388
000096,广聚能源,-10.0381,225.0891,3.7652,2.9278,225.0,2.9146
000099,中信海直,8.7771,34.1084,23.2709,8.75,33.4412,23.6571
000100,TCL集团,22.8598,126.6571,-1.3581,-2.0869,164.5367,20.6194
000150,宜华健康,758.9183,3842.9738,13.0426,64.0716,2700.0,13.0426
000151,中成股份,-7.1164,109.8518,7.9193,49.4675,112.5676,8.0541
000153,丰原药业,-7.7132,50.2811,36.0363,36.5764,25.0342,38.0634
000155,*ST川化,-14.572,-45915.2887,-48.3031,-7.0185,-6850.0,-46.1409
000156,华数传媒,19.394,46.9885,113.3148,50.2712,35.2941,115.3023
000157,中联重科,-19.8235,-47.5109,2.0943,0.6324,-47.3684,2.0022
000158,常山股份,16.6228,49.9332,0.6082,0.9861,20.0,0.6151
000159,国际实业,-23.6969,-65.3321,-0.3884,-0.1342,-64.4541,-0.3908
000166,申万宏源,,20.7925,-1.5053,2.4064,23.8095,3.7403
000301,东方市场,17.328,107.1595,10.0097,2.3425,107.6923,10.0038
000333,美的集团,17.9115,35.1188,17.835,10.4968,32.8221,129.4852
000338,潍柴动力,21.0656,18.0372,9.3253,18.3977,19.3333,11.4753
000400,许继电气,8.2098,35.2282,19.7544,19.7146,21.1576,17.303
000401,冀东水泥,7.5095,44.0216,3.9928,3.8314,91.0448,2.2084
000402,金融街,15.3692,30.5388,16.2034,8.6252,28.0,12.5668
000403,ST生化,1.6797,2424.6903,22.2488,11.1625,73.3333,30.5482
000404,华意压缩,19.7908,46.4795,122.6822,34.6004,-5.8953,181.9042
000407,胜利股份,2.1108,,1.9682,9.9477,-113.6364,1.8584
000408,*ST金源,479.2161,317.0714,11.393,12.4135,368.306,12.4887
000409,山东地矿,36.7785,57.9953,16.2598,48.271,0.0,12.8978
000410,沈阳机床,-5.2372,1.5017,66.5271,24.7682,-33.7237,72.5068
000411,英特集团,16.8022,17.4531,18.8502,16.7243,9.0909,15.8085
000413,东旭光电,19.6378,69.9156,1067.0359,338.1309,37.8378,1383.3495
000415,渤海金控,155.895,111.4459,-12.4065,90.4011,114.1383,-20.0368
000416,民生控股,-0.717,-72.0782,-2.856,-2.7367,-92.3913,-2.7334
000417,合肥百货,8.8354,3.2855,12.5116,12.8032,7.057,13.7986
000418,小天鹅A,26.4946,25.3201,6.6765,9.7436,20.3704,6.0411
000419,通程控股,10.1738,-6.4823,5.2286,2.9011,-2.3443,5.8101
000420,吉林化纤,-9.9772,-5156.8972,-71.474,15.8835,-4070.9924,-76.3829
000421,南京公用,-5.3212,-11.9322,6.9664,-6.8575,-28.9365,9.0614
000422,湖北宜化,-0.1948,-86.397,-4.0763,19.9772,-92.1244,-0.5286
000423,东阿阿胶,31.4204,15.7707,17.9318,12.2815,15.6366,17.7985
000425,徐工机械,-15.9891,-37.2208,12.493,8.2405,-39.1667,11.1861
000426,兴业矿业,-6.512,-52.7946,60.1444,28.0341,-51.3176,61.8712
000428,华天酒店,8.2586,-4.3736,5.5741,19.7922,21.4286,6.2765
000429,粤高速A,20.0584,-50.2702,-1.1681,-3.4976,-28.5714,-0.7229
000430,张家界,-26.693,-48.2594,13.4677,17.4979,-48.4147,13.3797
000488,晨鸣纸业,3.1739,1378.7076,2.042,-0.4265,218.1818,2.0378
000498,山东路桥,8.5983,12.7324,13.9071,6.5054,-27.8912,13.9314
000501,鄂武商A,13.0225,16.4471,18.4711,14.4569,16.4557,19.1368
000503,海虹控股,6.7223,-44.9446,-1.2867,-3.4103,-46.2687,-1.4526
000504,*ST生物,-65.7875,1059.7888,-97.2853,-44.8778,900.0,-99.1732
000505,*ST珠江,10.4371,,-49.1388,-13.1285,-110.0,-50.8832
000506,中润资源,-15.2642,-43.1222,17.2775,-34.257,-49.3067,9.7325
000507,珠海港,97.3029,-40.0028,27.4392,11.1023,-51.6,28.8596
000509,华塑控股,-10.5284,,,59.8614,-124.4328,-148.3311
000510,金路集团,-7.6923,-4521.9355,-16.6426,-19.951,-1184.4106,-16.5887
000511,*ST烯碳,-4.4744,56.4854,3.3584,-13.858,50.0,4.0861
000513,丽珠集团,17.1206,10.2612,13.3454,16.5476,10.7383,11.1912
000514,渝开发,51.8589,208.9502,2.5045,12.5754,94.6753,4.3577
000516,国际医学,4.7913,9.6236,7.4875,-0.6029,6.25,7.194
000517,荣安地产,125.7648,6.8642,16.1834,-23.336,7.1286,16.1834
000518,四环生物,-20.468,-786.8966,-11.9802,-9.8887,-801.0204,-9.4812
000519,中兵红箭,588.7312,10756.2517,917.153,937.231,1980.5369,939.9726
000520,长航凤凰,-35.7618,,,-86.979,140.1737,688.1368
000521,美菱电器,13.2381,71.3244,7.5889,8.0652,42.5904,7.8335
000523,广州浪奇,26.8269,62.2103,2.897,35.6039,38.4615,2.4141
000524,岭南控股,-3.6832,11.1363,4.9504,2.7411,18.1818,4.9504
000525,红太阳,0.9192,24.563,11.5584,13.0727,28.1469,12.0471
000526,*ST紫学,-84.4061,-281.0803,-4.1008,-2.551,-281.6754,-4.2065
000528,柳工,-0.3561,19.0059,0.4281,-1.789,19.16,0.4175
000529,广弘控股,17.6151,30.0602,8.9297,8.2165,27.2727,9.7006
000530,大冷股份,0.902,26.1154,5.197,1.0282,33.3333,5.43
000531,穗恒运A,4.3476,26.5114,9.8874,6.2266,18.5458,9.8626
000532,力合股份,7.7926,22.9206,5.6412,12.0989,24.2498,5.4217
000533,万家乐,17.0669,142.68,75.6007,58.546,142.7638,17.3853
000534,万泽股份,76.3064,15.2274,12.3505,7.4746,14.8148,12.3505
000536,华映科技,204.2079,27.9801,12.4816,66.263,12.5603,-3.8557
000537,广宇发展,-16.4602,27.4089,36.4413,26.4146,27.2727,30.8784
000538,云南白药,15.5476,46.6939,28.4817,20.7891,46.4912,28.4817
000539,粤电力A,4.5491,61.2437,16.464,3.3634,65.1163,17.2226
000540,中天金融,113.1605,146.7774,39.0976,40.7436,146.1651,43.7335
000541,佛山照明,14.7494,-36.965,-2.3961,-2.1603,-36.5854,-2.0177
000543,皖能电力,64.3932,404.3722,75.4943,26.6394,202.4523,64.4409
000544,中原环保,16.7136,-40.8317,8.6745,29.5223,-42.1053,7.7492
000545,金浦钛业,753.6112,2897.0322,,505.5826,1700.0,-1848.0914
000546,金圆股份,-24.6847,283.8407,12.4471,-31.4089,312.2034,16.5057
000547,航天发展,26.5828,6.7606,0.9396,9.7592,21.4286,0.6324
000548,湖南投资,-4.4031,-51.5747,-2.0067,-10.0707,-66.6667,-0.9943
000550,江铃汽车,19.5425,11.5391,12.0598,25.7212,11.9318,13.5346
000551,创元科技,10.819,136.7099,4.0206,5.9333,900.0,3.0634
000552,靖远煤电,-8.1695,-4.2268,20.3237,12.8228,-52.1131,18.7483
000553,沙隆达A,31.2697,206.4151,22.2623,12.5869,209.2158,23.1497
000554,泰山石油,-0.349,-47.0345,1.6259,13.0321,-48.5772,1.3602
000555,神州信息,16764.5705,,,31729.9673,-966.8478,-1482.7686
000557,西部创业,184.052,-99.0331,2.5891,1.8789,-99.0619,2.6375
000558,莱茵体育,78.2176,21.9887,-14.0307,6.5656,10.2204,2.9774
000559,万向钱潮,11.0596,58.1213,-3.372,13.7722,57.8199,-5.4411
000560,昆百大A,-35.3085,-40.8654,9.5822,21.844,-28.9737,10.8464
000561,烽火电子,-12.5599,-6.4547,6.7878,2.6719,-16.6667,7.7656
000563,陕国投A,,20.1228,7.5581,10.343,-50.0581,7.5581
000564,供销大集,15.8666,-6.3024,-8.5579,15.9329,-30.7415,-10.6682
000565,渝三峡A,5.6138,-36.4884,2.9282,-7.5964,-40.0,4.9166
000566,海南海药,7.2215,28.6141,6.7153,25.7252,18.75,6.3923
000568,泸州老窖,-9.7369,-22.1244,8.8689,-11.8069,-21.919,8.9117
000570,苏常柴A,-0.9454,36.5377,-1.8953,-2.379,30.0,-1.9302
000571,新大洲A,-2.5295,53.2724,5.0761,18.1814,21.661,3.3996
000572,海马汽车,20.9652,36.8418,6.4169,8.9251,81.4,4.5632
000573,粤宏远A,28.7585,72.8141,7.2476,12.5035,84.5098,8.0136
000576,广东甘化,-3.8224,-23.6877,458.0836,60.5371,-40.0,478.7755
000581,威孚高科,11.4455,23.5546,11.5687,18.2549,-18.6567,10.9148
000582,北部湾港,77.5359,1319.7611,826.3363,472.4333,140.3846,800.7491
000584,友利控股,78.0371,1172.0007,22.4759,-3.5881,790.9007,23.8597
000585,东北电气,-9.7812,-12.4615,2.6421,-7.1205,0.0,2.9107
000586,汇源通信,-6.0,97.6767,5.4573,-4.8006,166.6667,7.504
000587,金洲慈航,37.4145,-17.7636,14.0907,13.7013,-18.75,14.029
000589,黔轮胎A,-1.8029,35.7262,6.1826,12.4161,38.4615,6.4141
000590,启迪古汉,-29.558,-219.508,-43.6855,-21.5131,-219.5067,-43.6855
000591,太阳能,-1.55,6.3177,5.2621,8.4364,9.0334,9.8869
000592,平潭发展,17.9538,194.3029,5.9422,0.091,261.2676,4.2598
000593,大通燃气,2.1183,140.6312,98.7094,44.4161,146.5753,98.7094
000595,*ST宝实,-13.0604,-1574.6085,23.2194,25.3129,-1375.0,23.2194
000596,古井贡酒,9.1378,-14.2759,10.8804,9.5854,-13.8889,10.8804
000597,东北制药,0.1469,-1453.2746,-8.9598,26.0512,-1350.0,-10.0458
000598,兴蓉环境,12.3059,3.3103,56.1271,24.6463,-58.7302,56.3779
000599,青岛双星,-10.7766,31.7279,1.5268,0.9931,25.0,1.7444
000600,建投能源,35.5392,529.9455,22.5191,5.8202,618.3486,22.6643
000601,韶能股份,8.8769,58.6708,10.6803,2.3865,33.3333,15.3172
000603,盛达矿业,-8.6523,-15.0971,-33.5359,-25.6658,-16.1765,-32.07
000605,渤海股份,22.6811,-329.5824,458.9229,243.6556,-332.8571,495.3318
000606,神州易桥,19.4661,1028.7766,-8.247,-3.3996,642.1053,-6.445
000607,华媒控股,27.3247,-28.1451,5.1275,-2.9931,-40.0,2.664
000608,阳光股份,26.3514,-30.4096,2.8467,52.8836,-25.7143,42.8803
000609,绵石投资,88.0437,22.3163,8.6437,13.3613,23.0173,9.0368
000610,西安旅游,-21.1107,-11.7043,2.2,2.5851,-11.25,2.2174
000612,焦作万方,-8.2978,,76.7299,16.9503,-1390.625,76.7299
000613,*ST东海A,-26.4844,-203.4467,-2.6148,-1.5763,-203.4483,-2.6148
000615,京汉股份,-11.8098,-969.1187,-4.8323,-17.8635,-950.0,-4.6843
000616,海航投资,1.408,-33.2963,12.7019,0.9232,-44.4444,8.9376
000617,中油资本,4.7782,,2.0837,-16.9123,-130.0,2.0837
000619,海螺型材,-3.4263,-30.4362,4.5763,-3.1627,-30.8104,4.7726
000620,新华联,5.6289,-2.8973,30.9453,80.5666,0.0,22.5734
000622,*ST恒立,42.0793,38.6873,4.3816,-0.3206,-50.0,4.4657
000623,吉林敖东,35.3795,63.4482,9.2509,10.4448,63.8889,9.3366
000625,长安汽车,30.6126,145.1218,21.11,15.7144,-100.0,21.0497
000626,远大控股,24.4772,168.5929,3.9614,10.5048,132.0924,6.2509
000627,天茂集团,24.1382,-827.5925,-6.5773,4.4666,-933.3333,-6.7901
000628,高新发展,47.7495,3981.8667,-0.3478,17.0288,72.973,7.33
000629,*ST钒钛,-0.0046,-6.0856,-1.8374,15.0949,-7.3913,-1.9643
000630,铜陵有色,-1.4161,-29.5148,-0.9913,-0.3645,-38.4615,3.3325
000631,顺发恒业,1.5161,4.3921,6.8982,16.2966,3.5714,6.8982
000632,三木集团,11.8969,44.7894,6.6412,11.4958,1.3423,1.1587
000633,*ST合金,-19.1348,134.0801,-0.0622,-6.8138,143.5484,2.6354
000635,英力特,0.7081,153.6157,2.3809,-2.0476,126.7857,2.3809
000636,风华高科,7.0103,26.4114,5.2193,17.9954,30.0,5.4615
000637,茂化实华,-8.2998,81.4634,5.1092,10.4679,28.5714,3.6698
000638,万方发展,104.935,-368.5367,11.0146,17.1523,-229.6667,0.6275
000639,西王食品,-2.1419,26.4789,13.068,0.3849,26.3158,13.068
000650,仁和药业,-13.8031,-21.778,13.2465,11.1631,-23.0769,12.6899
000651,格力电器,19.4447,46.8689,28.5947,24.2967,46.1538,29.3147
000652,泰达股份,70.4128,1032.2032,7.1914,20.2114,-159.5166,5.944
000655,金岭矿业,24.2661,24.98,7.8698,7.7586,23.9437,7.3858
000656,金科股份,55.2822,-24.1754,24.7307,19.9554,-22.7273,13.0456
000659,珠海中富,-10.2122,,-57.8655,-23.3742,514.2857,-49.1196
000661,长春高新,16.3245,4.8245,30.66,21.1833,-5.2632,28.3548
000662,天夏智慧,-12.1854,-582.8715,-9.4893,-20.5382,-522.7626,-10.0106
000663,永安林业,0.4451,0.0712,-5.0466,-7.205,0.0,-5.4484
000665,湖北广电,8.6949,2.1862,8.6058,2.2276,-28.7879,8.6058
000666,经纬纺机,12.1209,28.8706,26.4196,21.2814,20.0,8.7601
000667,美好置业,95.5153,-68.8293,-0.4878,15.6189,-66.6667,-0.4927
000668,荣丰控股,68.8285,14.8363,0.5177,36.3851,0.0,0.0447
000669,金鸿能源,27.6677,11.211,17.1575,17.7732,-24.6077,16.99
000670,盈方微,-9.026,82.1327,12.1629,35.6859,135.0,2.7416
