code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000001,平安银行,1.06,-2.75,11.54,9.6,-9.2,1915300.0,2.32,,10-21
000004,国农科技,-0.06,-136.97,,-4.6,,-543.43,-136.97,,10-27
000005,世纪星源,-0.02,-111.9,,-1.27,,-1621.33,-112.12,,10-31
000007,全新好,0.03,-134.29,,2.75,,1032.79,-151.48,,10-31
000008,神州高铁,0.04,18.26,,1.64,,12192.46,-43.79,,10-31
000010,美丽生态,0.02,-42.16,,0.57,,1268.64,-42.2,,10-28
000012,南玻A,0.33,-2.94,,8.74,,71101.14,-0.54,,10-27
000014,沙河股份,0.02,-125.32,,0.56,,444.68,-125.36,,10-31
000017,深中华A,-0.0,-165.79,,-9.96,,-136.35,-165.54,,10-27
000018,神州长城,0.24,35.41,,21.49,,41046.08,35.39,,10-28
000019,深深宝A,-0.05,-12.95,,-2.61,,-2638.9,-4.25,,10-25
000020,深华发A,0.0,-92.45,,0.11,,34.84,-92.27,,10-31
000023,深天地A,0.24,306.67,,8.41,,3384.92,309.41,,10-26
000027,深圳能源,0.2,-39.94,,3.68,,80369.39,-39.93,,10-31
000028,国药一致,1.88,-5.87,,9.15,,80310.33,11.11,,10-26
000029,深深房A,0.15,-36.82,,5.5,,14958.29,-36.85,,10-26
000030,富奥股份,0.5,25.0,,11.91,,64455.78,24.16,,10-27
000035,中国天楹,0.11,1.74,,6.5,,14032.71,3.83,,10-31
000036,华联控股,0.95,123.82,,28.4,,108098.25,127.12,,10-31
000037,深南电A,-0.0,-96.73,,-0.11,,-215.43,-96.64,,10-24
000038,深大通,0.53,10.72,,5.13,,26647.64,145.09,,10-28
000040,东旭蓝天,0.24,42.35,,2.91,,32334.53,146.46,,10-31
000042,中洲控股,0.37,194.32,,4.09,,24458.34,198.32,,10-27
000043,中航地产,-0.11,173.79,,-1.79,,-7174.1,173.84,,10-30
000045,深纺织A,0.07,-170.0,,1.43,,3369.96,-164.28,,10-28
000046,泛海控股,0.24,-34.54,,6.77,,122204.2,-33.63,,10-31
000048,康达尔,-0.12,-255.25,,-6.61,,-4677.5,-255.35,,10-31
000049,德赛电池,0.91,39.66,,15.26,,18626.7,39.67,,10-31
000056,皇庭国际,0.14,100.0,,3.1,,16173.12,116.51,,10-27
000058,深赛格,0.06,3.7,,3.31,,6919.31,63.66,,10-31
000059,华锦股份,0.77,4.8,,10.9,,122975.99,4.79,,10-26
000060,中金岭南,0.38,442.86,,10.25,,86298.36,426.63,,10-28
000061,农产品,0.0,-98.73,,0.06,,269.11,-98.74,,10-25
000062,深圳华强,0.45,19.3,,7.96,,32080.36,19.22,,10-23
000065,北方国际,0.68,74.36,,10.41,,34813.56,118.43,,10-17
000066,中国长城,0.1,400.49,,4.71,,29916.54,1013.0,,10-31
000069,华侨城A,0.58,62.17,,10.23,,473066.33,62.18,,10-28
000070,特发信息,0.27,-30.96,,9.45,,17183.99,38.05,,10-31
000088,盐田港,0.15,5.19,,4.72,,28364.99,5.19,,10-28
000089,深圳机场,0.25,22.85,,4.62,,50286.31,22.84,,10-27
000090,天健集团,0.45,145.59,,8.4,,54391.82,145.65,,10-24
000099,中信海直,0.14,10.79,,2.92,,8398.33,10.73,,10-31
000100,TCL集团,0.16,23.99,2.01,8.01,0.58,190610.43,23.93,,10-26
000150,宜华健康,0.34,-84.26,,6.13,,15216.78,-84.26,,10-30
000151,中成股份,0.22,-13.01,,6.68,,6571.62,-13.01,,10-26
000153,丰原药业,0.19,40.07,,5.12,,6034.23,40.11,,10-26
000156,华数传媒,0.33,3.06,,4.54,,47241.3,3.05,,10-31
000157,中联重科,0.17,-270.0,,3.42,,128233.27,-259.84,,10-31
000158,常山北明,0.04,-186.09,,1.14,,6541.19,-211.91,,10-27
000159,国际实业,-0.11,-557.02,,-2.47,,-5322.07,-557.97,,10-30
000333,美的集团,2.31,15.5,,22.61,,1499817.5,17.1,,10-31
000338,潍柴动力,0.58,52.63,,13.16,,460315.34,206.03,,10-31
000401,冀东水泥,0.24,-170.54,,3.15,,31920.01,-170.57,,10-25
000402,金融街,0.48,77.78,,5.19,,144392.65,79.63,,10-25
000403,ST生化,0.22,4.76,,10.18,,5867.56,0.24,,10-28
000404,华意压缩,0.19,-40.25,,4.69,,11997.28,-33.77,,10-18
000408,藏格控股,0.33,1.31,,10.78,,67523.3,44.34,,10-31
000410,沈阳机床,-1.02,-1.92,,,,-78223.43,-2.02,,10-31
000411,英特集团,0.29,1.22,,7.66,,6038.09,1.22,,10-28
000415,渤海金控,0.3,30.07,,6.0,,187281.7,30.09,,10-31
000416,民生控股,0.05,172.97,,3.07,,2685.91,173.13,,10-31
000418,小天鹅A,1.81,25.69,,17.94,,114301.98,25.18,,10-25
000419,通程控股,0.17,13.67,,4.77,,9448.59,13.72,,10-21
000420,吉林化纤,0.04,63.18,,3.02,,8288.21,271.06,,10-30
000421,南京公用,0.16,-29.92,,3.73,,9041.37,-29.91,,10-27
000422,*ST宜化,-1.44,-7299.5,,-25.02,,-123079.95,-6799.33,,10-30
000423,东阿阿胶,1.91,1.68,,14.36,,124659.6,1.69,,10-31
000425,徐工机械,0.11,362.5,,3.73,,77785.2,370.39,,10-31
000426,兴业矿业,0.21,164.73,,7.93,,40114.02,314.48,,10-31
000428,华天酒店,-0.15,25.0,,-5.24,,-14824.22,20.2,,10-28
000430,张家界,0.2,-32.66,,10.02,,7063.4,-26.78,,10-28
000488,晨鸣纸业,1.16,56.76,,9.65,,271151.51,74.47,,10-26
000498,山东路桥,0.37,65.82,,11.2,,41148.09,65.87,,10-27
000501,鄂武商A,1.17,-9.3,,13.53,,87527.41,23.98,,10-28
000502,绿景控股,-0.31,67.72,,-31.7,,-5808.77,67.7,,10-18
000504,南华生物,-0.07,29.78,,,,-2049.08,29.61,,10-31
000505,京粮控股,0.18,-185.71,,5.45,,11383.32,-225.38,,10-31
000506,中润资源,-0.15,-2247.14,,-9.96,,-13966.49,-2237.37,,10-30
000507,珠海港,0.14,33.27,,4.2,,11199.01,33.32,,10-28
000509,华塑控股,-0.02,-53.94,,-55.07,,-1545.16,-53.85,,10-31
000510,金路集团,0.06,118.92,,4.79,,3947.24,118.55,,10-31
000511,*ST烯碳,-0.11,57.14,,-11.8,,-12588.76,55.46,,10-31
000513,丽珠集团,7.76,394.27,,49.43,,424624.19,590.7,,10-26
000514,渝开发,0.08,517.83,,2.28,,6724.44,517.71,,10-18
000517,荣安地产,0.15,2251.56,,12.24,,47929.21,2244.94,,10-31
000518,四环生物,0.03,223.76,,1.68,,3361.98,224.27,,10-27
000519,中兵红箭,0.02,-58.0,,0.39,,2656.41,-42.88,,10-27
000520,长航凤凰,0.03,-1156.25,,12.09,,3423.98,-1171.92,,10-31
000521,美菱电器,0.12,-46.81,,2.34,,12022.23,-27.27,,10-18
000524,岭南控股,0.21,94.44,,7.6,,14118.41,384.99,,10-31
