code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,,9.6285,14.6818,22.5661,-30.303,14.6818
000002,万科A,34.7211,17.6478,26.1069,30.8234,20.5882,20.9525
000004,国农科技,21.832,200.7051,8.2132,-1.6422,-106.383,3.9782
000005,世纪星源,-25.6798,,4.5925,-4.542,-18.0,4.5925
000006,深振业A,-22.6718,0.5543,17.1917,24.381,-2.3902,17.4306
000007,全新好,-38.0311,-166.5746,-26.0546,38.3756,-85.1449,-25.7846
000008,神州高铁,3828.1998,19777.2009,645.9639,689.8121,4900.0,645.9639
000009,中国宝安,-5.2693,-13.0073,8.6417,6.2182,-50.0,6.8762
000010,美丽生态,207.3722,,650.4511,359.0084,-165.0,1164.7342
000011,深物业A,116.4303,259.6346,51.3423,3.5635,259.5758,51.3784
000012,南玻A,5.731,40.0746,1.3146,4.2342,41.6667,0.7991
000014,沙河股份,207.1665,,5.326,9.542,-34.7092,4.8845
000016,深康佳A,33.8472,219.3262,1.0506,2.0007,254.7368,1.7985
000017,深中华A,-7.3177,,,10.9014,-12.2314,2.2951
000018,神州长城,-0.5809,,-0.548,-3.5947,-0.0,-0.5414
000019,深深宝A,101.4821,-105.0367,-2.7612,14.9329,-106.6911,-7.1977
000020,深华发A,-21.0641,-69.3759,-0.4293,-3.4786,-69.163,-0.4293
000021,深科技,-11.7971,23.0368,-1.128,16.2834,32.3353,1.2959
000022,深赤湾A,1.3033,26.51,11.1854,6.1553,33.1395,9.0188
000023,深天地A,19.9747,,23.6851,7.4419,-200.4392,10.1469
000025,特力A,14.3114,,6.0834,21.5986,-143.3673,11.5968
000026,飞亚达A,1.6578,6.2208,8.4344,-0.0894,6.0241,8.4588
000027,深圳能源,-16.7146,14.4858,4.3795,0.6763,14.6667,4.8755
000028,国药一致,15.0906,10.1104,26.2961,16.8392,8.6435,28.1985
000029,深深房A,-28.3162,-67.4175,5.6674,28.8001,-67.4242,5.1642
000030,富奥股份,,,685609.0427,10335.9403,-5001.9608,611141.6208
000031,中粮地产,139.1205,64.8033,5.5956,3.0326,100.0,8.0261
000032,深桑达A,45.8455,,25.6931,1.4017,-280.0,29.2845
000033,*ST新都,3.5437,,-7.5221,14.0548,-57.0048,-7.5221
000034,神州数码,8.263,,13.9999,3.1883,-300.0,13.9999
000035,中国天楹,-33.7722,,,-77.6433,-104.5,37.957
000036,华联控股,-61.1355,-87.5851,1.4013,7.2765,-94.4904,1.307
000037,*ST南电A,-19.8862,,-12.2939,2.6981,-5.5556,-12.1537
000038,深大通,66.8306,,2.7424,-5.0671,-30.0,0.6743
000039,中集集团,4.4609,-29.0221,10.1824,5.4246,-40.8896,6.4485
000040,东旭蓝天,-34.7014,-45.6,10.2188,26.495,-44.4444,10.1136
000042,中洲控股,-50.136,-9.2496,5.8545,14.2705,-9.2462,5.8568
000043,中航地产,18.7319,-783.0667,12.7194,32.2311,-1024.5283,10.101
000045,深纺织A,53.5155,,66.1276,51.4289,-83.3333,66.1276
000046,泛海控股,143.6802,617.1155,5.3931,44.0839,532.8571,6.4026
000048,康达尔,6.8307,28.3136,11.798,8.6337,26.1411,15.5699
000049,德赛电池,15.8069,53.3684,22.9507,19.8157,48.6309,23.0418
000050,深天马A,0.6163,45.1257,3.0733,-5.3504,94.7368,1.9241
000055,方大集团,39.2108,1857.8213,1.6763,8.2989,150.0,2.6645
000056,皇庭国际,-63.7195,-201.867,,27.5951,-158.8235,590.3325
000058,深赛格,19.0611,27.3259,4.1517,6.2476,25.5583,4.295
000059,华锦股份,13.9798,,-4.1177,3.5624,322.3602,-4.0597
000060,中金岭南,-50.2157,-60.4999,0.4651,0.6152,-40.0,0.3645
000061,农产品,29.9287,-37.9678,36.9836,10.2095,-66.0091,48.6926
000062,深圳华强,23.5524,123.2605,-13.7559,-15.7118,148.8889,-13.2218
000063,中兴通讯,-11.8796,-16.0109,-14.6536,-4.1723,28.5714,-11.3911
000065,北方国际,419.6833,-45.2601,16.4612,44.421,-27.7778,19.1799
000066,中国长城,5.7121,-309.9415,-7.9433,0.1219,50.0,-11.4826
000068,华控赛格,13187.5676,,-4.2027,153.1402,725.0,-4.2027
000069,华侨城A,58.9495,75.3813,27.5836,26.1505,74.0431,24.8641
000070,特发信息,-9.403,68.0968,21.3707,14.0033,63.6268,21.7162
000078,海王生物,20.5671,13.3253,65.7875,19.7945,-4.7497,73.5799
000088,盐田港,-10.994,-0.2332,5.2221,5.0027,1.1879,5.1169
000089,深圳机场,12.9637,14.6487,7.9288,10.0881,14.7324,8.091
000090,天健集团,43.9951,-31.4159,-2.6636,-1.0525,-37.6703,-2.6636
000096,广聚能源,-18.8294,-15.1797,0.2513,-1.5284,-15.7025,0.285
000099,中信海直,2.7889,19.1417,15.4865,37.1361,18.9902,15.6696
000100,TCL集团,31.4661,122.2003,12.223,17.5483,121.5569,11.804
000150,宜华健康,-49.6998,282.3347,1.4621,52.6152,282.7586,1.4621
000151,中成股份,-1.2822,378.4632,6.0926,12.919,383.1418,6.1656
000153,丰原药业,-23.5158,10.1841,35.2714,27.0912,0.7282,37.4322
000155,*ST川化,4.0381,,-2.8617,2.9215,13.3333,-1.7694
000156,华数传媒,66.601,317.8741,,1133.1786,-54.8995,-785.8324
000157,中联重科,-30.7517,-48.0076,8.2589,1.4498,-47.9095,7.8301
000158,常山股份,52.0481,,0.6551,1.5172,-12.7273,0.6618
