code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,27.369,13.1536,0.156,2307.6923,0.2042,1762.9775
000004,国农科技,1.371,262.5821,0.3269,1101.2542,0.1128,3191.4894
000005,世纪星源,4.1318,87.1291,0.5268,683.3713,0.5198,692.5741
000006,深振业A,36.0162,9.9955,0.0563,6394.3162,0.0797,4516.9385
000007,全新好,4.4771,80.4092,0.2529,1423.4875,0.2651,1357.9781
000008,神州高铁,6.3774,56.4493,,,0.1136,3169.0141
000009,中国宝安,5.4043,66.6136,0.2696,1335.3116,0.1978,1820.0202
000010,美丽生态,1.1741,306.6178,0.4138,869.9855,0.2266,1588.7026
000011,深物业A,2.1326,168.808,0.1301,2767.1022,0.1224,2941.1765
000012,南玻A,5.6126,64.1414,3.6387,98.9364,1.4927,241.1737
000014,沙河股份,8.4398,42.655,0.0295,12203.3898,0.0547,6581.3528
000016,深康佳A,7.1471,50.3701,1.4649,245.7506,0.7447,483.4161
000017,深中华A,12.9718,27.7525,2.1082,170.7618,1.1182,321.946
000018,神州长城,0.7056,510.2041,0.4983,722.4564,0.1506,2390.4382
000019,深深宝A,3.9571,90.9757,1.8798,191.5097,0.4798,750.3126
000020,深华发A,1.1039,326.1165,2.0365,176.7739,0.5428,663.2277
000021,深科技,6.9903,51.4999,52.7063,6.8303,2.1322,168.8397
000022,深赤湾A,3.8112,94.4584,15.3449,23.4606,1.5932,225.9603
000023,深天地A,1.4296,251.8187,2.2396,160.743,0.6679,539.0028
000025,特力A,17.6759,20.3667,5.7483,62.6272,1.6338,220.3452
000026,飞亚达A,10.6994,33.6467,0.571,630.4729,0.6649,541.4348
000027,深圳能源,3.769,95.5161,3.3384,107.8361,0.5482,656.6946
000028,国药一致,2.6764,134.509,5.9625,60.3774,1.4434,249.4111
000029,深深房A,9.807,36.7085,0.1981,1817.264,0.1348,2670.6231
000030,富奥股份,,,,,0.1415,2544.1696
000031,中粮地产,9.4164,38.2312,0.0785,4585.9873,0.0986,3651.1156
