code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000428,华天酒店,0.599,0.4118,13.6017,309.897,37.3854,62.6146
000429,粤高速A,0.7542,0.7539,43.7924,530.1311,48.5312,51.4688
000430,张家界,0.0322,0.0286,0.5525,-193.3824,-13.4881,113.4881
000488,晨鸣纸业,1.2416,0.8744,43.0772,111.3293,50.5282,49.4718
000498,山东路桥,0.1142,0.1007,0.001,-107.4505,-97.893,197.893
000501,鄂武商A,0.909,0.8184,38.7341,704.5561,31.0626,68.9374
000502,绿景控股,1.5277,0.3531,13.2144,21672.2052,39.98,60.02
000503,海虹控股,3.6967,3.6958,47.442,216.4007,80.7493,19.2507
000504,*ST生物,0.8596,0.7644,24.6679,-479.3262,46.2646,53.7354
000505,*ST珠江,0.817,0.1575,5.5975,-142.6336,47.6624,52.3376
000506,中润资源,1.1448,0.1947,5.9084,762.8667,14.6067,85.3933
000507,珠海港,0.8343,0.5491,32.5907,-359.175,66.828,33.172
000509,华塑控股,0.3221,0.2174,2.931,-54.3967,2.916,97.084
000510,金路集团,0.7181,0.3677,26.6063,-207.4485,37.8837,62.1163
000511,*ST烯碳,5.0324,0.8116,23.7803,-31096.904,65.6086,34.3914
000513,丽珠集团,1.9929,1.5733,72.0565,1973.0391,68.388,31.612
000514,渝开发,2.7684,1.0545,81.5877,393.6079,68.3234,31.6766
000516,国际医学,0.8922,0.8596,44.6393,722.9765,38.8263,61.1737
000517,荣安地产,0.0989,0.0989,7.5081,-189880.57,-911.2952,1011.2952
000518,四环生物,5.2412,4.5058,41.2493,-4262.8886,89.2398,10.7602
000519,中兵红箭,2.0627,1.3079,18.0171,64.5781,73.8371,26.1629
000520,长航凤凰,0.7278,0.7075,34.6219,46.1386,25.0809,74.9191
000521,美菱电器,0.6974,0.4947,13.7224,189.9919,31.1853,68.8147
000523,广州浪奇,1.7151,1.2592,48.8546,248.104,63.7425,36.2575
000524,岭南控股,0.6083,0.5761,31.4809,-1470.0398,77.2077,22.7923
000525,红太阳,0.9348,0.5975,31.3956,82.733,19.9226,80.0774
000526,*ST紫学,0.6302,0.6299,58.8732,8023.5237,79.4808,20.5192
000528,柳工,1.3982,0.7185,28.3417,740.445,38.1647,61.8353
000529,广弘控股,2.0482,1.5794,135.8934,2133.6668,70.9849,29.0151
000530,大冷股份,1.322,0.9696,32.2754,859.3333,63.9211,36.0789
000531,穗恒运A,0.8498,0.4949,14.2575,308.2064,31.687,68.313
000532,力合股份,3.0498,2.1021,120.3317,2758.8437,82.4908,17.5092
000533,万家乐,1.0931,0.7716,18.7259,167.8734,25.6988,74.3012
000534,万泽股份,2.4988,1.1117,71.3366,-322.1026,43.403,56.597
000536,华映科技,0.9884,0.3535,5.6459,594.7734,27.7712,72.2288
000537,广宇发展,1.32,0.2823,22.7098,119641.9005,23.245,76.755
000538,云南白药,2.4548,1.7753,125.0558,-2622.818,62.4329,37.5671
000539,粤电力A,0.7124,0.6151,17.1435,134.6893,44.16,55.84
000540,中天金融,2.0383,0.5832,15.0723,6825.438,27.4085,72.5915
000541,佛山照明,6.6007,5.6927,417.3843,-4783.6588,91.4809,8.5191
000543,皖能电力,0.83,0.7216,14.4418,237.8914,47.4578,52.5422
000544,中原环保,1.0681,1.0611,35.2502,1947.1715,66.8153,33.1847
000545,金浦钛业,0.6428,0.4256,0.3984,52.7917,6.7079,93.2921
000546,金圆股份,1.2567,0.113,4.7347,215.2279,28.9129,71.0871
000547,航天发展,1.519,1.2422,55.3951,357.0402,68.3891,31.6109
000548,湖南投资,1.9449,1.3368,55.53,5306.6213,67.6048,32.3952
000550,江铃汽车,1.8498,1.4193,124.5066,-1908.482,66.3172,33.6828
000551,创元科技,1.1691,0.7453,40.5423,1038.6241,49.6747,50.3253
000552,靖远煤电,1.4824,1.2089,50.9225,6037.3931,70.3028,29.6972
000553,沙隆达A,1.5801,1.1633,86.241,492.0555,49.3067,50.6933
000554,泰山石油,8.7549,6.9933,600.5109,11389.4237,95.6509,4.3491
000555,神州信息,0.1955,0.1955,0.0226,-128.1223,-406.4724,506.4724
000557,西部创业,0.253,0.2222,7.2939,850003746.5667,-160.8429,260.8429
000558,莱茵体育,1.3787,0.2682,21.4262,174529.0699,24.5431,75.4569
000559,万向钱潮,0.8187,0.517,18.8056,418.194,33.2624,66.7376
000560,昆百大A,0.9052,0.176,11.1251,213.1683,24.5311,75.4689
000561,烽火电子,0.5301,0.2886,4.7245,8904.4937,-25.1897,125.1897
000563,陕国投A,1.2021,0.3078,29.1271,--,34.3219,65.6781
000564,供销大集,1.0061,0.9689,94.4251,-2036.8846,53.4521,46.5479
000565,渝三峡A,0.5738,0.3992,14.4058,420.9963,35.6247,64.3753
000566,海南海药,1.4128,0.9146,7.2908,1057.9667,58.0298,41.9702
000567,海德股份,2.196,0.9216,60.636,-174910.1622,67.5842,32.4158
000568,泸州老窖,2.029,1.2839,81.3679,79471.9894,74.6852,25.3148
000570,苏常柴A,1.5594,1.3712,80.919,-2148.7015,60.7163,39.2837
000571,新大洲A,1.0551,0.7036,17.3699,1495.7996,60.4251,39.5749
000572,海马汽车,1.8486,1.1814,101.3718,749.0947,59.1065,40.8935
000573,粤宏远A,1.5389,0.1086,4.7045,175.3601,55.9186,44.0814
000576,广东甘化,0.5224,0.2452,8.572,-311.1098,35.5904,64.4096
000581,威孚高科,1.0949,0.8207,30.7714,-215.6092,59.8264,40.1736
000582,北部湾港,0.4573,0.4493,4.7292,247.273,39.8318,60.1682
000584,友利控股,1.0215,0.9011,44.3357,145.3412,61.8782,38.1218
000585,东北电气,1.0745,0.8358,11.1426,-2636.61,38.4792,61.5208
000586,汇源通信,1.023,0.758,7.4739,-82.0916,22.6541,77.3459
000587,金洲慈航,0.2678,0.1678,0.3821,-39.4081,-86.1448,186.1448
000589,黔轮胎A,0.8985,0.6007,21.6673,222.2048,31.2569,68.7431
000590,启迪古汉,1.1247,0.7961,5.2944,252.2047,55.7096,44.2904
000591,太阳能,0.9393,0.647,41.0971,483.757,20.901,79.099
000592,平潭发展,2.3149,0.4348,5.0272,153.4918,56.3852,43.6148
000593,大通燃气,0.3435,0.2666,21.8023,115.4196,36.5676,63.4324
000595,*ST宝实,1.5859,0.929,7.1481,-77.1993,51.5839,48.4161
000596,古井贡酒,1.6672,0.8652,49.4975,5596.444,61.9357,38.0643
000597,东北制药,1.1032,0.856,34.4139,915.1532,39.9994,60.0006
000598,兴蓉环境,0.6998,0.5031,25.5835,-304.6342,31.5886,68.4114
000599,青岛双星,0.7084,0.4532,17.286,173.4309,30.3573,69.6427
000600,建投能源,0.455,0.3218,7.8433,203.0269,38.9797,61.0203
000601,韶能股份,1.2048,0.9934,31.304,83.4981,37.6265,62.3735
000603,盛达矿业,1.6842,1.5137,89.6917,97.9889,47.4192,52.5808
000605,渤海股份,0.3963,0.263,2.1782,3524.3707,50.4905,49.5095
000606,神州易桥,1.878,1.4193,65.7409,-16.3057,61.0256,38.9744
000607,华媒控股,1.0069,0.8793,18.1225,152.7819,34.3379,65.6621
000608,阳光股份,1.5675,0.604,34.8953,1287.1888,35.669,64.331
000609,绵石投资,3.3381,3.0566,217.0536,-86.7117,76.5924,23.4076
000610,西安旅游,0.8346,0.3295,22.6315,-395.8983,54.3298,45.6702
000611,*ST天首,4.7739,3.9022,186.8462,1424.7094,89.1722,10.8278
000612,焦作万方,1.4049,1.0442,79.5683,-38.9915,41.1083,58.8917
000613,*ST东海A,0.4725,0.4575,13.6476,1283.1032,68.8712,31.1288
000615,京汉股份,1.0695,0.7662,51.5814,101.496,53.603,46.397
000616,海航投资,2.745,0.7117,44.5454,-2042.5035,50.3081,49.6919
000617,中油资本,0.8965,0.4859,7.1583,545.2962,38.3221,61.6779
000619,海螺型材,1.5578,0.7942,35.9836,751.3429,65.3982,34.6018
000620,新华联,2.2023,2.2023,88.7893,27630.1487,54.7785,45.2215
000622,*ST恒立,0.3028,0.1927,1.6123,-28.0638,-42.0015,142.0015
000623,吉林敖东,2.6797,2.4258,111.1925,57403.7365,89.6808,10.3192
000625,长安汽车,0.855,0.6899,22.7191,688.3382,47.223,52.777
000626,远大控股,1.1277,0.9175,38.1009,271.2884,17.3644,82.6356
000627,天茂集团,1.8876,1.21,65.5817,178.5141,73.4065,26.5935
000628,高新发展,0.8174,0.5229,24.6344,27.2181,7.308,92.692
000629,*ST钒钛,0.9565,0.617,21.4841,-91.9711,50.994,49.006
000630,铜陵有色,0.8494,0.4948,17.5587,376.6473,34.5445,65.4555
000631,顺发恒业,1.7917,0.3382,24.476,18498.8539,29.8635,70.1365
000632,三木集团,1.3041,0.7514,12.152,191.5026,19.4726,80.5274
000633,*ST合金,0.7893,0.6573,26.5602,-29427.0868,53.0798,46.9202
000635,英力特,0.3613,0.2445,8.7635,187.7324,19.4975,80.5025
000636,风华高科,1.7723,1.4197,98.7469,-31.0793,57.1587,42.8413
000637,茂化实华,3.7728,3.3303,284.9684,5459.3165,82.8086,17.1914
000638,万方发展,1.0954,0.568,9.6119,3642.5062,13.1523,86.8477
000639,西王食品,1.4905,1.3593,51.7421,97.2917,53.9544,46.0456
000650,仁和药业,2.6631,2.294,118.273,-23570.544,74.2168,25.7832
000651,格力电器,1.0608,0.9389,61.5249,3593.7449,24.0867,75.9133
000652,泰达股份,1.0987,0.792,39.2929,169.8557,36.5005,63.4995
000655,金岭矿业,7.4605,7.0276,419.4984,-5054.0006,91.974,8.026
000656,金科股份,5.3597,5.3597,188.5185,-158.3859,95.8073,4.1927
000657,中钨高新,2.3775,1.153,90.3291,196355.9556,73.1692,26.8308
000659,珠海中富,0.9537,0.7997,43.5895,200.8377,45.7541,54.2459
000661,长春高新,1.3283,0.6669,12.0781,371.9321,38.2135,61.7865
000662,天夏智慧,1.7973,1.449,68.0423,129.666,62.5531,37.4469
000663,永安林业,2.0126,0.5338,14.0608,112.9721,35.5861,64.4139
000665,湖北广电,0.4778,0.3014,6.8276,112.0281,31.1506,68.8494
000666,经纬纺机,2.0337,1.165,40.5985,-451.5912,52.9554,47.0446
000667,美好置业,6.9972,2.5122,151.895,-41019.1713,76.281,23.719
000668,荣丰控股,1.8843,0.3114,29.6484,-377.2759,54.3346,45.6654
000669,金鸿能源,2.6766,2.5391,0.6636,-239.7993,76.5535,23.4465
000670,盈方微,3.8628,1.9325,178.4719,-964.2663,75.6067,24.3933
000671,阳光城,1.711,0.4852,4.1988,165.163,25.5051,74.4949
000672,上峰水泥,0.2322,0.2299,0.7688,-669.4304,6.8851,93.1149
000673,当代东方,0.717,0.7048,1.5295,-757768.54,14.8243,85.1757
000676,智度股份,0.9927,0.5822,9.5517,-162.6726,36.22,63.78
000677,恒天海龙,0.6246,0.3782,18.8066,-2.72,23.113,76.887
000678,襄阳轴承,1.5081,0.9026,7.3276,952.2326,62.7073,37.2927
000679,大连友谊,1.1937,0.2586,17.7905,470.287,19.975,80.025
000680,山推股份,1.4544,0.9917,45.689,3264.7859,57.9506,42.0494
000681,视觉中国,1.9329,1.9321,173.1552,5476.3892,79.3635,20.6365
000682,东方电子,3.2009,2.7375,120.9523,-292.767,81.8837,18.1163
000683,远兴能源,0.419,0.3196,13.775,-275.8406,47.4179,52.5821
000685,中山公用,0.4635,0.4185,25.7422,1801.9534,77.7366,22.2634
000686,东北证券,--,--,--,--,22.7241,77.2759
000687,华讯方舟,1.1018,0.38,7.1082,-920.597,69.8787,30.1213
000688,建新矿业,0.0323,0.0323,0.1992,41769.1491,-2175.2046,2275.2046
000690,宝新能源,2.071,1.5702,74.9468,551.6471,48.6106,51.3894
000691,ST亚太,0.674,0.6739,0.4377,-165.7228,55.824,44.176
000692,惠天热电,0.7196,0.5496,17.5511,202.9292,40.789,59.211
000693,ST华泽,0.1273,0.0884,1.4757,-235.7168,-4.9813,104.9813
000695,滨海能源,0.6346,0.5694,7.0838,-194.2144,36.0371,63.9629
000697,炼石有色,1.2969,0.9793,51.8058,-1135.2483,53.4401,46.5599
000698,沈阳化工,0.5001,0.3846,15.185,-34.1707,42.88,57.12
000700,模塑科技,0.7314,0.4341,29.57,200.1896,25.8133,74.1867
000701,厦门信达,1.1611,0.8848,16.0209,644.1692,29.8734,70.1266
000702,正虹科技,0.8724,0.5691,32.0,198.5188,45.0656,54.9344
000703,恒逸石化,0.76,0.5099,15.6255,-201.9377,58.516,41.484
000705,浙江震元,1.3273,0.9271,24.9877,380.0921,54.5267,45.4733
000707,双环科技,0.8058,0.4466,19.7618,-42.2592,39.3189,60.6811
000708,大冶特钢,1.095,0.6724,27.4496,1065.4744,52.2909,47.7091
000709,河钢股份,0.9756,0.6268,28.4462,162.1436,31.8722,68.1278
000710,*ST天仪,0.9753,0.8845,30.23,193.7288,29.6825,70.3175
000711,京蓝科技,1.6166,0.2029,17.4377,142.5565,53.6281,46.3719
000712,锦龙股份,3.7348,3.5442,40.659,680.4208,53.7338,46.2662
000713,丰乐种业,1.1622,0.4928,28.8547,315.3874,43.1843,56.8157
000715,中兴商业,0.9713,0.8276,72.2448,10842.8063,71.5392,28.4608
000716,黑芝麻,0.619,0.5034,3.9415,160.4368,22.1252,77.8748
000717,韶钢松山,0.7196,0.3691,17.7085,-163.9839,31.6378,68.3622
000718,苏宁环球,1.5089,0.4438,34.9015,4114.7136,28.7676,71.2324
000719,大地传媒,0.1001,0.0838,2.6336,141072.5685,-22.6365,122.6365
000720,新能泰山,0.6764,0.5931,26.6464,-18.165,15.9395,84.0605
000721,西安饮食,0.3939,0.3234,23.6603,260.2943,41.9486,58.0514
000722,湖南发展,0.7091,0.4761,21.6361,-452.1104,43.4249,56.5751
000723,美锦能源,1.1722,1.0567,12.3267,93.4376,40.3349,59.6651
000725,京东方A,1.2065,1.1061,84.2051,-1859.2312,43.097,56.903
000726,鲁泰A,1.0206,0.4553,31.6599,892.5005,59.9903,40.0097
000727,华东科技,0.8395,0.7036,22.1939,-338.6378,44.5464,55.4536
000728,国元证券,--,--,--,--,35.6383,64.3617
000729,燕京啤酒,1.2203,0.5516,32.5297,366.2409,69.5441,30.4559
000731,四川美丰,0.7466,0.6193,50.234,515.0726,45.5963,54.4037
000732,泰禾集团,0.5207,0.3525,22.4968,397.026,-85.9288,185.9288
000733,振华科技,2.6161,1.8263,69.4997,362.0691,71.6944,28.3056
000735,罗牛山,1.5899,1.2931,44.9156,434.9017,74.7712,25.2288
000736,中房地产,2.2822,0.3146,8.9215,457.6953,56.6213,43.3787
000737,南风化工,0.7973,0.5226,15.0883,173.2507,40.1386,59.8614
000738,中航动控,1.3255,1.089,3.8836,485.1295,75.2134,24.7866
000739,普洛药业,0.8731,0.6424,42.0361,145.3135,41.9014,58.0986
000750,国海证券,0.2653,0.166,0.619,-187.2795,43.6891,56.3109
000751,锌业股份,0.5722,0.3795,17.4987,-73.7968,20.7511,79.2489
000752,西藏发展,2.6597,2.5241,126.4445,587.1282,73.5988,26.4012
000753,漳州发展,1.8519,1.6083,83.9146,328.9734,42.2047,57.7953
000755,*ST三维,0.4468,0.3146,16.7391,-256.8992,47.1867,52.8133
000756,新华制药,1.2915,0.9485,32.9152,334.3077,66.3379,33.6621
000757,浩物股份,0.3415,0.2481,1.2703,-39.4675,-92.182,192.182
000758,中色股份,1.0159,0.7909,32.3819,131.0803,38.4158,61.5842
000759,中百集团,0.7971,0.491,39.923,1887.1236,40.6062,59.3938
000760,斯太尔,0.9778,0.6947,15.3225,210.8637,30.9856,69.0144
000761,本钢板材,0.8843,0.4597,24.7911,212.6231,46.88,53.12
000762,西藏矿业,1.3257,0.9631,49.9569,-967.6075,57.1681,42.8319
000766,通化金马,1.8486,0.8564,4.7513,9425.3543,65.5711,34.4289
000767,漳泽电力,0.3584,0.3135,7.8106,202.3991,20.6309,79.3691
000768,中航飞机,2.5963,1.2957,56.2055,507.9088,66.4747,33.5253
000776,广发证券,1.5062,1.5062,49.1119,-20714.7308,76.1253,23.8747
000777,中核科技,2.5243,1.8813,87.808,240.6639,64.796,35.204
000778,新兴铸管,1.1856,0.8919,36.7139,969.7932,47.1886,52.8114
000779,三毛派神,3.3239,2.2464,93.7435,55377.9491,47.731,52.269
000780,平庄能源,1.6752,1.6285,109.8075,7061.2,63.4973,36.5027
000782,美达股份,0.7002,0.4971,28.601,162.1263,46.1153,53.8847
000783,长江证券,--,--,--,--,24.5463,75.4537
000785,武汉中商,0.6074,0.4301,30.9819,401.9299,27.7141,72.2859
000786,北新建材,0.7048,0.479,18.3667,289.7495,44.2423,55.7577
000788,北大医药,0.8071,0.4198,20.7566,187.2227,39.9929,60.0071
000789,万年青,0.5348,0.3134,23.0948,154.8824,38.7536,61.2464
000790,泰合健康,1.1184,0.7779,22.7404,161.1869,52.7016,47.2984
000791,甘肃电投,0.8551,0.5235,24.8995,-133.4292,41.5749,58.4251
000792,盐湖股份,2.0061,1.5759,80.9353,13318.6634,59.7318,40.2682
000793,华闻传媒,2.9566,2.7249,196.2754,2062.4004,77.3928,22.6072
000795,英洛华,0.8653,0.593,32.4647,172.3327,14.4491,85.5509
000796,凯撒旅游,0.7237,0.4654,22.6337,-1201.9018,48.8077,51.1923
000797,中国武夷,1.304,0.591,23.0851,593.7036,24.7831,75.2169
000798,中水渔业,1.9567,1.77,128.4484,11716.6383,58.5646,41.4354
000799,酒鬼酒,1.3234,0.4255,9.732,-230.1276,56.7162,43.2838
000800,一汽轿车,1.6842,1.3713,81.747,-2331.9426,60.4607,39.5393
000801,四川九洲,1.0138,0.3317,14.4289,-14.7095,38.4567,61.5433
000802,北京文化,0.38,0.3456,4.1606,28.9241,46.054,53.946
000803,*ST金宇,1.1983,0.9123,2.6353,521.4001,60.0406,39.9594
000806,银河生物,1.3948,1.1426,22.839,612.9407,40.1022,59.8978
000807,云铝股份,1.0226,0.8236,62.365,-350.7574,40.622,59.378
000809,铁岭新城,1.1638,0.9188,8.7176,56.0951,62.9672,37.0328
000810,创维数字,0.6404,0.3161,7.4011,168.3675,46.8724,53.1276
000811,烟台冰轮,0.7597,0.4171,5.9122,166.9899,39.9897,60.0103
000812,陕西金叶,1.112,0.6105,29.0328,325.4034,59.943,40.057
000813,德展健康,5.3076,2.7435,159.1623,-1071.457,86.6236,13.3764
000815,美利云,0.8935,0.3744,11.5268,108.6868,29.6354,70.3646
000816,智慧农业,1.0804,0.8649,48.0338,1133.8212,41.8738,58.1262
000818,方大化工,0.5792,0.5456,20.9348,-358.3098,23.0513,76.9487
000819,岳阳兴长,4.5028,4.1262,365.0732,-98161.3178,85.5337,14.4663
000820,神雾节能,0.2814,0.2062,0.859,260.1231,8.8379,91.1621
000821,京山轻机,3.6207,2.2913,133.1232,-17498.2964,82.9229,17.0771
000822,山东海化,0.7298,0.578,21.5923,-395.5207,47.5822,52.4178
000823,超声电子,1.217,0.9011,27.9438,217.5393,60.5737,39.4263
000825,太钢不锈,0.9503,0.4702,21.4139,-140.9441,33.3692,66.6308
000826,启迪桑德,1.2466,1.242,48.3638,401.5098,44.9569,55.0431
000828,东莞控股,0.4686,0.4686,17.3524,634.9128,64.6861,35.3139
000829,天音控股,1.5038,1.0305,55.8931,505.4827,37.6116,62.3884
000830,鲁西化工,0.8029,0.5396,37.5712,182.6861,37.7867,62.2133
000831,*ST五稀,0.5624,0.4278,23.0789,-212.9828,27.6483,72.3517
000833,贵糖股份,0.9115,0.3854,25.0925,-20.0299,49.1211,50.8789
000835,长城动漫,1.4651,1.2995,64.6693,475.2937,52.3333,47.6667
000836,鑫茂科技,1.5316,0.45,6.6998,-65.2646,53.4548,46.5452
000837,秦川机床,1.9042,1.0866,52.2348,456.6212,61.8142,38.1858
000838,财信发展,2.1778,0.2705,5.3713,9817.1495,54.1117,45.8883
000839,中信国安,1.6135,1.3343,90.5604,268.4643,49.9004,50.0996
000848,承德露露,1.3716,1.1076,79.7868,127765.3533,75.2332,24.7668
000850,华茂股份,0.6946,0.3964,11.1422,646.0286,45.3788,54.6212
000851,高鸿股份,1.6343,1.1756,12.1944,-38.0637,49.9365,50.0635
000852,石化机械,1.4788,0.7709,12.0001,4432.3863,57.069,42.931
000856,冀东装备,0.5641,0.1433,1.3139,-266.0535,6.2192,93.7808
000858,五粮液,5.8428,4.5769,430.9735,-15039.388,88.5416,11.4584
000859,国风塑业,0.7226,0.5644,15.8602,-145.7797,55.2339,44.7661
000860,顺鑫农业,1.4234,0.8088,45.8419,551.1249,32.7507,67.2493
