code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,,0.0037,0.4863,0.004,
000002,万科A,0.1645,0.0476,1.3956,0.0591,6.8218
000004,国农科技,0.5142,0.6612,3.7247,3.25,403.0677
000005,世纪星源,-0.3857,-0.0735,-1.5891,-0.1586,-15.9932
000006,深振业A,0.5086,0.1297,2.1252,0.2125,37.5097
000007,全新好,-0.6216,-0.047,-0.2962,-0.3132,-31.5017
000008,神州高铁,-0.0299,-0.0069,-0.1058,-0.0278,-2.8541
000009,中国宝安,-0.0019,-0.0006,-0.029,-0.0009,-0.1219
000010,美丽生态,-0.0769,-0.0166,-2.0806,-0.0306,-3.729
000011,深物业A,1.0936,0.3384,6.3463,0.5308,54.852
000012,南玻A,0.2497,0.132,2.7863,0.2533,32.2183
000014,沙河股份,0.7158,0.2371,15.2617,0.4117,59.3022
000016,深康佳A,-0.0479,-0.0564,-10.5466,-0.0698,-7.1224
000017,深中华A,0.0045,0.0117,0.163,0.0172,1.7237
000018,神州长城,-0.3618,-0.2113,-3.5753,-0.2742,-31.6785
000019,深深宝A,0.2258,0.0524,0.6849,0.4793,53.7736
000020,深华发A,-0.0302,-0.0296,-3.4251,-0.0598,-6.0267
000021,深科技,0.0237,0.0304,1.5935,0.0555,5.7268
000022,深赤湾A,0.4345,0.125,1.2357,0.8417,141.653
000023,深天地A,0.0703,0.0469,4.485,0.0671,7.1676
000025,特力A,0.1785,0.0487,2.0956,0.2064,23.2542
000026,飞亚达A,0.1522,0.1138,4.1292,0.2796,30.2094
000027,深圳能源,0.2432,0.0452,1.957,0.0764,15.4179
000028,国药一致,0.0357,0.0691,1.1487,0.1188,12.134
000029,深深房A,0.2239,0.1391,1.6908,0.4148,46.8805
000030,富奥股份,0.1026,0.0662,0.8879,0.1822,24.0415
000031,中粮地产,0.3793,0.1116,5.1277,0.1368,21.5019
000032,深桑达A,0.0395,0.0402,1.7177,0.1937,20.4494
000033,新都退,-0.2634,-0.0947,-5.4118,-0.102,-80.111
000034,神州数码,0.0085,0.0203,0.8587,0.024,2.7103
000035,中国天楹,0.23,0.0376,1.0649,0.0573,10.4712
000036,华联控股,0.9683,0.2162,1.5541,0.3689,40.5266
000037,*ST南电A,0.5885,0.2123,0.7324,0.3959,50.5381
000037,深南电A,0.5885,0.2123,0.7324,0.3959,50.5381
000038,深大通,0.3458,0.0557,1.4801,0.2781,31.5624
000039,中集集团,0.0458,0.0188,3.1859,0.0274,5.063
000040,东旭蓝天,-0.0751,-0.0164,-1.6161,-0.0448,-7.7345
000042,中洲控股,0.2154,0.06,7.8921,0.075,11.5963
000043,中航地产,0.3697,0.1076,17.0225,0.1375,24.4598
000045,深纺织A,-0.0461,-0.0134,,-0.0813,-11.2918
000046,泛海控股,-0.8178,-0.0907,-4.9818,-0.1065,-28.1392
000048,康达尔,-0.3957,-0.3152,-102.8829,-0.5449,-60.333
000049,德赛电池,0.0098,0.0166,0.2447,0.0235,2.348
000050,深天马A,0.0913,0.0452,1.7228,0.1238,18.147
000055,方大集团,0.1108,0.0686,0.7099,0.1038,13.9118
000056,皇庭国际,0.0883,0.0027,0.2472,0.0056,5.4477
000058,深赛格,-0.1785,-0.0471,-0.8439,-0.152,-15.7172
000059,华锦股份,0.1451,0.1346,2.2855,0.2082,22.2677
000060,中金岭南,0.0934,0.0829,4.1133,0.1607,23.459
000061,农产品,0.2613,0.0306,5.6601,0.048,8.526
000062,深圳华强,-0.0666,-0.0534,-0.8398,-0.13,-15.6307
000063,中兴通讯,0.052,0.0371,,0.0522,5.7334
000065,北方国际,0.0164,0.0119,0.2727,0.017,1.7615
000066,中国长城,0.03,0.0508,9.6657,0.0662,6.8876
000068,华控赛格,0.1617,0.0366,5.515,0.0938,9.4484
000069,华侨城A,0.1241,0.0301,0.6024,0.0448,6.1341
000070,特发信息,0.0651,0.0593,1.3117,0.0997,10.6142
000078,海王生物,-0.11,-0.0898,-3.0009,-0.1388,-14.0977
000088,盐田港,0.1959,0.0067,0.1444,0.0313,17.621
000089,深圳机场,0.3757,0.0914,1.9838,0.6482,65.0524
000090,天健集团,-0.1177,-0.0379,-1.6387,-0.0564,-7.9998
000096,广聚能源,-0.0502,-0.0187,-0.1532,-0.3628,-45.7512
000099,中信海直,0.2479,0.0594,3.2395,0.1441,32.9609
000100,TCL集团,0.0754,0.0546,3.7557,0.0792,11.9299
000150,宜华健康,-0.4365,-0.0786,-0.7619,-0.1207,-16.478
000151,中成股份,-0.1983,-0.1694,-3.474,-0.3274,-32.8911
000153,丰原药业,0.0385,0.0314,1.711,0.0585,6.2516
000155,*ST川化,-0.6501,-0.4004,-1.3616,-13.2782,-1327.8161
000156,华数传媒,0.4821,0.1058,2.473,0.379,59.5673
000157,中联重科,0.1083,0.0243,,0.0422,8.0618
000158,常山股份,0.0398,0.0341,1.2582,0.0618,7.6099
000159,国际实业,-0.0643,-0.0108,-0.9375,-0.0369,-4.3904
000166,申万宏源,,-0.1398,-6.9654,-0.1739,
000301,东方市场,1.0788,0.1722,5.8122,0.5699,81.0176
000333,美的集团,0.1678,0.1565,1.683,0.2627,29.9325
000338,潍柴动力,0.0885,0.0503,2.2942,0.0691,13.9884
000400,许继电气,0.1298,0.0872,1.3259,0.1847,20.6508
000401,冀东水泥,0.2182,0.0649,,0.0888,13.0044
000402,金融街,0.8606,0.1514,6.0683,0.2091,54.1513
000403,ST生化,0.1101,0.0503,1.4099,0.0897,9.8425
000404,华意压缩,0.0281,0.0241,0.4939,0.0403,4.1229
000407,胜利股份,0.0193,0.0119,,0.0287,3.6529
000408,金谷源,0.1547,0.0547,0.4379,0.2933,37.1632
000408,藏格控股,0.1547,0.0547,0.4379,0.2933,37.1632
000409,山东地矿,-0.0907,-0.0325,,-0.0415,-4.7478
000410,*ST沈机,-0.31,-0.0781,,-0.0807,-10.6236
000411,英特集团,0.0082,0.0203,0.7376,0.0268,2.7006
000413,东旭光电,0.2014,0.0297,1.0607,0.0585,15.2562
000415,渤海金控,0.5749,0.0644,4.908,0.0779,28.8086
000416,民生控股,-1.3579,-0.4162,-20.5722,-21.2818,-2128.1786
000417,合肥百货,0.0701,0.0742,1.8836,0.1349,15.0106
000418,小天鹅A,0.2385,0.2063,2.9015,0.3267,32.7233
000419,通程控股,0.0235,0.0223,0.7632,0.047,4.8762
000420,吉林化纤,-0.0823,-0.0248,-4.9561,-0.0595,-6.5451
000421,南京公用,-0.0353,-0.0195,-0.4742,-0.0396,-4.1133
000422,湖北宜化,0.1616,0.0617,,0.0744,10.4923
000423,东阿阿胶,0.0989,0.0628,0.3367,0.3995,41.9024
000425,徐工机械,0.1329,0.0511,10.3668,0.0956,11.4973
000426,兴业矿业,0.2268,0.0201,2.2015,0.0401,9.9389
