code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000001,平安银行,0.44,62.96,6.12,26.75,1.67,100418.2,87.67,,04-24
000002,万科A,0.11,-25.0,4.4,,-0.21,71813.33,17.28,,04-25
000004,国农科技,-0.01,-1320.0,0.85,,0.02,-102.23,-1086.71,,04-24
000005,世纪星源,0.0,-95.0,0.82,,-0.02,226.13,-94.33,,04-30
000006,深振业A,0.91,1720.0,7.7,,-1.14,22990.53,1583.48,,04-22
000007,全新好,-0.05,3.2,-0.18,,0.05,-953.63,-1.78,,04-29
000008,神州高铁,0.0,-65.0,1.0,,-0.06,25.77,-74.33,,04-28
000009,中国宝安,0.09,101.75,1.77,,0.17,8822.65,101.69,,04-25
000010,美丽生态,,,0.45,,-0.04,7.55,-104.87,,04-29
000011,深物业A,-0.01,-15.45,1.02,,-0.12,-503.13,-15.66,,04-26
000012,南玻A,0.17,240.0,3.54,,0.09,19736.28,260.21,,04-16
000014,沙河股份,-0.09,205.67,2.47,,-0.63,-1232.89,262.32,,04-26
000016,深康佳A,0.08,79.36,5.93,,-0.64,4706.54,79.24,,04-28
000017,深中华A,0.01,-88.86,-3.71,,0.01,376.01,-89.26,,04-30
000018,神州长城,-0.01,-92.86,0.95,,0.04,-132.36,-94.48,,04-30
000019,深深宝A,0.0,-25.0,1.76,,0.03,58.26,-19.12,,04-19
000020,深华发A,0.01,1175.0,0.87,,0.04,145.36,1122.36,,04-29
000021,深科技,0.08,-81.35,4.05,,0.02,7057.92,-81.33,,04-29
000022,深赤湾A,0.26,16.29,4.27,,0.41,16567.12,16.35,,04-26
000023,深天地A,-0.05,-135.71,2.08,,-0.0,-631.25,-132.9,,04-22
000025,特力A,-0.02,58.0,0.69,,0.06,-349.12,48.99,,04-30
000026,飞亚达A,0.06,20.0,2.62,,-0.12,1523.45,26.44,,04-18
000027,深圳能源,0.12,-29.41,5.2,,0.23,26908.95,33.12,,04-30
000028,国药一致,0.13,44.44,1.81,,-0.19,3802.44,45.7,,04-26
000029,深深房A,0.0,400.0,1.16,,-0.03,206.41,392.67,,04-28
000030,富奥股份,-0.03,10.67,-5.75,,0.0,-957.8,29.76,,04-18
000031,中粮地产,0.04,100.0,3.74,,-0.02,3284.85,133.3,,04-29
000032,深桑达A,0.31,416.67,4.23,,0.03,5975.51,422.13,,04-26
000033,*ST新都,-0.0,-35.71,0.92,,0.02,-118.88,-36.02,,04-29
000034,神州数码,-0.01,-50.0,-2.77,,-0.04,-298.59,-50.2,,04-29
000035,中国天楹,0.31,-10433.33,-7.83,,-0.0,4605.33,-11146.67,,04-25
000036,华联控股,-0.03,-372.73,1.42,,0.52,-2836.22,-319.74,,04-30
000037,*ST南电A,0.07,3480.0,3.22,,-0.4,3922.62,3890.7,,04-26
000038,深大通,-0.02,-108.04,-0.95,,-0.0,-159.21,-107.86,,04-30
000039,中集集团,0.15,-41.38,6.14,,-1.54,40581.1,-29.9,,04-29
000040,东旭蓝天,-0.04,300.0,2.0,,-0.18,-1956.7,335.79,,04-25
000042,中洲控股,-0.06,43.5,7.78,,-2.4,-1375.44,37.15,,04-25
000043,中航地产,0.05,-16.67,6.74,,-0.44,1112.87,23.7,,04-22
000045,深纺织A,0.03,200.0,1.49,,-0.01,791.74,420.13,,04-22
000046,泛海控股,0.04,-68.18,7.09,,-0.07,8017.49,0.54,,04-17
000048,康达尔,0.01,-172.29,-0.59,,0.07,251.81,-177.34,,04-29
000049,德赛电池,0.01,-141.0,1.11,,0.07,112.82,-144.0,,04-30
000050,深天马A,0.03,-40.0,4.01,,-0.06,965.08,-41.92,,04-11
000055,方大集团,0.02,100.0,1.46,,-0.06,888.63,138.28,,04-22
000056,皇庭国际,-0.01,-46.0,1.1,,-0.17,-181.24,-43.47,,04-23
000058,深赛格,0.02,-135.0,1.65,,0.02,1683.22,-136.69,,04-26
000059,华锦股份,0.11,-22.86,4.84,,0.24,12969.96,35.84,,04-22
000060,中金岭南,0.38,-9.52,5.09,,0.78,27854.15,0.87,,04-22
000061,农产品,0.11,266.67,4.42,,0.46,4333.99,254.46,,04-23
000062,深圳华强,-0.06,-340.0,4.86,,-0.62,-1703.65,-322.28,,04-28
000063,中兴通讯,0.06,43.18,13.35,,-5.04,6089.4,43.47,,04-25
000065,北方国际,-0.07,-216.67,2.24,,0.57,-1098.7,-217.21,,04-19
000066,中国长城,0.01,-82.76,3.84,,-0.41,418.57,-84.39,,04-29
000068,华控赛格,0.01,-105.64,2.1,,0.09,558.86,-106.61,,04-25
000069,华侨城A,0.02,-10.0,3.89,,-0.09,4596.67,77.37,,04-26
000070,特发信息,0.0,-134.0,2.5,,0.17,84.69,-151.97,,04-29
000078,海王生物,0.03,30.0,1.16,,0.07,1628.6,21.05,,04-29
000088,盐田港,0.1,-16.38,3.02,,0.06,12261.52,-16.39,,04-30
000089,深圳机场,0.1,21.25,2.78,,0.09,15510.24,29.88,,04-29
000090,天健集团,0.03,200.0,10.03,,-2.03,988.1,144.33,,04-22
000096,广聚能源,0.02,74.07,2.84,,-0.11,1239.73,74.38,,04-29
000099,中信海直,0.03,63.0,2.64,,-0.07,1676.28,44.93,,04-26
000100,TCL集团,0.17,3116.67,1.52,,-0.02,44913.18,3137.53,,04-30
000150,宜华健康,0.01,-200.0,1.64,,-0.02,423.44,-224.4,,04-26
000151,中成股份,0.01,13.0,3.0,,-0.01,333.95,108.61,,04-19
000153,丰原药业,0.01,-31.0,2.44,,0.1,180.06,20.36,,04-26
000155,*ST川化,0.12,-500.0,3.56,,0.13,5850.26,-574.83,,04-26
000156,华数传媒,-0.07,-12.5,-6.26,,-0.02,-862.03,-13.03,,04-30
000157,中联重科,0.48,15.22,5.25,,-0.89,36556.33,72.83,,04-30
000158,常山股份,0.02,0.0,4.37,,0.03,785.1,-3.26,,04-19
000159,国际实业,0.08,178.67,4.28,,0.29,1809.44,258.43,,04-24
000166,申万宏源,,,,,,63352.01,-14.68,,04-15
000301,东方市场,0.04,21.0,1.9,,-0.17,4424.2,4.16,,04-24
000333,美的集团,,,,,,21099.0,,,04-16
000338,潍柴动力,1.37,191.49,13.62,,-0.55,71077.56,188.14,,04-30
000400,许继电气,0.03,-15.31,5.66,,-0.56,1025.76,-15.99,,04-26
000401,冀东水泥,-0.02,25.0,2.75,,-0.06,-1921.76,27.1,,04-22
000402,金融街,0.05,-87.8,10.3,,-0.26,7023.96,-83.93,,04-30
000403,ST生化,1.6,,0.68,,0.11,33851.51,-1405.33,,04-26
000404,华意压缩,0.04,-300.0,1.34,,-0.1,1384.37,-352.42,,04-29
000407,胜利股份,0.02,70.0,1.82,,0.21,616.04,95.17,,04-16
000408,*ST金源,0.01,-30.0,2.6,,0.18,102.98,-38.33,,04-30
000409,山东地矿,-0.01,-40.0,0.31,,0.0,-94.51,-48.48,,04-28
000410,沈阳机床,0.01,-80.0,2.37,,0.19,1026.66,-36.29,,04-25
000411,英特集团,0.03,554.0,1.06,,-0.8,376.72,541.1,,04-28
000413,东旭光电,0.01,1116.67,0.65,,-0.03,279.06,1055.38,,04-26
000415,渤海金控,-0.04,28.78,1.37,,0.04,-1075.11,28.72,,04-30
000416,民生控股,-0.01,44.0,1.21,,0.03,-767.32,179.88,,04-29
000417,合肥百货,0.07,-23.97,2.25,,0.62,2577.19,14.14,,04-25
000418,小天鹅A,0.09,80.0,4.4,,-0.46,3318.36,118.03,,04-18
000419,通程控股,0.06,-19.52,4.19,,-0.22,1121.53,-12.61,,04-23
000420,吉林化纤,-0.05,-225.0,3.26,,-0.07,-1733.69,-207.12,,04-19
000421,南京公用,0.01,-74.31,1.52,,0.08,227.71,-74.42,,04-25
000422,湖北宜化,0.32,164.17,3.59,,0.73,17174.7,162.94,,04-22
