code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,,6.1027,27.0546,8.9661,-14.2857,27.0546
000002,万科A,48.7966,4.4944,17.2956,32.661,10.3872,11.6738
000004,国农科技,71.5494,-32.1543,2.7772,33.0326,147.2222,3.7072
000005,世纪星源,423.4969,,107.9671,74.2623,-580.0,97.3143
000006,深振业A,-57.0512,-60.4927,2.6169,11.4897,-60.4603,2.3024
000007,全新好,-70.6175,,17.7023,2.292,258.6957,-2.0429
000008,神州高铁,23.5076,-45.5734,103.5804,110.4409,-88.8889,101.7868
000009,中国宝安,40.0849,-12.0836,23.2151,21.9472,-37.8378,21.6001
000010,美丽生态,38.1245,2631.4146,299.583,151.9235,1046.4286,301.6957
000011,深物业A,9.8288,-116.8428,3.8861,57.332,-116.826,3.8878
000012,南玻A,27.2379,110.9288,5.3195,10.7915,120.0,2.6408
000014,沙河股份,-33.4272,-166.943,2.7359,0.6838,-171.547,3.0229
000016,深康佳A,-3.7506,,-27.0327,-7.7545,-102.1492,-25.8833
000017,深中华A,-14.0622,-12.428,-1.2742,3.8586,0.0,-0.8614
000018,神州长城,34975.1327,,1072.6012,3237.5404,-3100.0,1058.8336
000019,深深宝A,-8.693,-870.7636,-6.6061,-5.4435,-288.7006,-5.703
000020,深华发A,24.4453,-48.7,7.8337,-47.1556,-48.7026,7.8337
000021,深科技,-4.5887,56.938,1.665,-26.8572,57.0064,1.1878
000022,深赤湾A,2.7273,7.9172,6.5023,-1.2642,10.1333,7.0765
000023,深天地A,7.3622,-10.8139,4.5149,2.7865,-28.1491,4.7622
000025,特力A,-0.8484,145.8638,6.3332,2.0415,101.6892,6.3461
000026,飞亚达A,-12.1313,-17.6272,38.8236,5.0238,-25.8602,38.8817
000027,深圳能源,-8.3592,-23.689,-3.3253,19.0113,-16.9564,-5.3298
000028,国药一致,9.9522,38.7171,15.95,4.8718,39.9813,15.8941
000029,深深房A,-4.328,-27.7226,5.2465,0.323,-27.7265,4.9765
000030,富奥股份,20.323,22.4931,11.0511,15.5231,31.8182,8.8049
000031,中粮地产,122.4626,198.3785,2.9756,20.0188,-18.1818,-2.3142
000032,深桑达A,95.2388,,51.8268,51.9784,-555.0,60.986
000033,*ST新都,55.983,,,-18.6358,-114.6875,-106.1801
000034,神州数码,5485.0522,1005.8772,1219.2828,3549.7262,608.5938,1219.2828
000035,中国天楹,30.0115,7.9365,13.8251,14.6902,-47.1818,13.8251
000036,华联控股,3.4541,,23.0419,61.0538,-2846.4286,29.1139
000037,*ST南电A,7.2447,,-62.4271,-10.6922,-47.0588,-50.383
000038,深大通,295.2186,,3281.1559,934.0861,-5662.2222,4386.7798
000039,中集集团,-27.8652,-132.7497,13.6378,20.0918,-125.4181,10.0763
000040,东旭蓝天,164.0461,290.9164,744.0415,351.7124,325.0,743.905
000042,中洲控股,42.7524,-95.1467,51.4724,42.6759,-95.3911,51.5149
000043,中航地产,68.3044,,12.7349,5.3197,-102.9922,17.9735
000045,深纺织A,-11.0848,-492.511,-1.4755,1.7293,-500.0,-1.4755
000046,泛海控股,334.3141,2.641,57.8439,37.4445,23.3793,58.1815
000048,康达尔,-39.7193,-88.0712,9.9559,-7.0916,-89.8402,11.8098
000049,德赛电池,-20.9368,-41.7397,25.5051,-12.106,-36.891,19.2985
000050,深天马A,-3.2573,2.6515,55.2312,10.1066,-16.894,62.9988
000055,方大集团,-12.23,10.1156,-0.9641,28.5061,0.0,2.8278
000056,皇庭国际,-16.8617,484.9444,72.1249,23.5673,202.0134,164.4696
000058,深赛格,-3.1723,-15.0726,2.308,-0.6511,-23.1461,2.9486
000059,华锦股份,-23.1876,234.666,8.8725,1.1651,281.0774,11.3647
000060,中金岭南,-12.3842,-70.7189,1.3738,4.5142,-71.4286,1.0589
000061,农产品,12.6745,-30.7018,0.1331,14.3899,-26.8199,-1.2601
000062,深圳华强,282.8142,-19.9467,43.3871,44.3329,-28.314,44.1528
000063,中兴通讯,4.0492,19.4395,21.5104,14.8243,-8.5106,15.8712
000065,北方国际,69.4762,79.2668,12.7452,37.735,73.913,13.5597
000066,中国长城,-3.3487,,7.8308,-2.5701,-93.6709,5.7375
000068,华控赛格,151.3788,,9.3885,15.4846,6.3636,0.8786
000069,华侨城A,12.7827,6.8765,31.6488,26.004,-1.0283,32.8837
000070,特发信息,87.5545,90.1756,46.8688,75.976,78.2764,47.5078
000078,海王生物,17.8608,44.0515,156.4205,29.8858,30.5333,193.7202
000088,盐田港,3.1179,5.1476,9.5276,9.11,1.4944,9.3593
000089,深圳机场,-1.5397,21.3889,4.8155,-2.5964,4.7967,4.6694
000090,天健集团,-11.6515,-19.8184,51.1131,48.9695,-62.9287,50.3797
000096,广聚能源,-20.0898,-55.5357,1.6141,-4.38,-55.7143,1.6022
000099,中信海直,-6.934,-47.6713,1.8382,4.8587,-49.5971,1.7345
000100,TCL集团,3.5529,-62.2777,16.0861,14.8622,-65.4596,-1.7107
000150,宜华健康,25.2529,44011.5701,58.6306,44.3794,83296.0,58.192
000151,中成股份,32.2425,-22.6764,-0.0537,-33.9081,-22.796,-0.0358
000153,丰原药业,14.3826,41.0824,-2.0732,9.7342,41.206,-1.9614
000155,*ST川化,43.5457,,,-57.8966,-370.8333,25.662
000156,华数传媒,10.0403,17.8051,6.0098,7.2931,2.0297,6.0279
000157,中联重科,-14.8284,,-6.4929,-7.0959,175.0,-6.9252
000158,常山股份,10.404,,16.372,32.1827,-62.5323,16.4153
000159,国际实业,-27.431,-128.8233,-1.0469,-1.8557,-130.7839,-1.0209
000166,申万宏源,,-71.1319,5.7348,-36.6414,-72.0,5.4562
000301,东方市场,6.8519,-0.3057,3.2923,15.7874,-0.271,3.2975
000333,美的集团,-6.044,14.33,19.4658,18.1405,-24.8731,19.8861
000338,潍柴动力,15.9956,22.6146,-0.1923,8.82,8.3333,0.0401
000400,许继电气,32.9453,18.1249,8.5167,22.5768,45.5154,9.6283
000401,冀东水泥,2.8806,,-26.894,-11.8229,-568.0272,-27.8695
000402,金融街,25.3706,-15.1454,1.9305,25.4002,-13.7931,5.1455
000403,ST生化,10.6472,-23.7544,10.8367,2.7234,-20.0,13.932
000404,华意压缩,-6.0414,3.8313,8.1241,12.3269,3.3898,8.2937
000407,胜利股份,-20.1181,-95.638,33.2311,-12.7466,4.0724,37.3489
000408,*ST金源,-99.9906,,9.7957,-70.1586,-1815.6627,12.5705
000409,山东地矿,842.9985,,28.5881,59.3747,-110.0,15.0203
000410,沈阳机床,1.0544,,-27.4598,19.7436,65.7143,-33.5555
000411,英特集团,9.9702,12.227,9.8191,6.663,11.7647,10.3927
000413,东旭光电,99.2298,25.6592,117.5822,111.4659,-12.5,120.4962
000415,渤海金控,164.8449,30.5871,154.5253,101.9692,-33.2207,175.6455
000416,民生控股,225.1696,-109.6286,-2.4084,38.6813,-113.2231,-3.651
000417,合肥百货,-0.6372,15.38,6.7758,9.8957,4.9756,5.4833
000418,小天鹅A,30.8573,33.3824,17.8517,37.8679,35.2941,17.2862
000419,通程控股,-13.4394,-4.1958,2.6366,0.9999,-9.7705,2.1287
000420,吉林化纤,22.2782,,168.4093,88.8276,22.0779,169.4365
000421,南京公用,3.6687,31.2175,8.7695,25.4139,20.8528,7.8797
000422,湖北宜化,-4.6276,-227.1684,2.6196,7.9902,-35.7143,5.1652
000423,东阿阿胶,4.9894,7.6389,8.9006,12.0988,7.3607,9.3135
000425,徐工机械,-14.2502,,-5.3253,-9.6917,500.0,-4.146
000426,兴业矿业,-52.2941,15.7962,-1.0002,16.6203,-42.1829,-1.0009
000428,华天酒店,-3.6234,-630.1552,77.6323,1.9479,-250.0,95.6226
000429,粤高速A,84.0841,126.0176,34.7185,22.3818,61.1111,48.1961
000430,张家界,-0.1131,-27.3766,19.5802,64.8471,-27.2,19.0003
000488,晨鸣纸业,9.1335,265.0004,37.2336,35.8882,221.4286,38.5656
000498,山东路桥,-16.4412,11.8601,14.0279,14.1948,11.2782,13.9903
000501,鄂武商A,-4.4591,17.8834,44.7174,7.9992,11.6279,44.8372
000502,绿景控股,-35.6242,,-13.9898,65.3683,346.7354,-20.8989
000503,海虹控股,15.6477,,1.3777,1.9212,26.0692,3.0451
000504,*ST生物,-10.7156,,,14.5911,101.5,999.5695
000505,*ST珠江,9.4879,-374.4943,,12.7267,-320.0,200.3361
000506,中润资源,29.4433,,5.093,-12.6903,-21.8182,7.6659
000507,珠海港,-11.5128,44.3469,7.1401,3.163,46.4342,4.6174
000509,华塑控股,-43.5085,,,-4.2263,13.308,58.1362
000510,金路集团,-18.4745,,11.2583,-10.5693,-111.4478,13.6447
000511,*ST烯碳,-59.3349,-577.1709,-1.0144,4.1908,-600.0,-1.0144
000513,丽珠集团,21.4706,14.7552,11.2672,8.732,-8.7719,10.1585
000514,渝开发,2.0619,,0.1187,-7.6236,-109.3058,1.2663
000516,国际医学,-1.6962,-15.4009,6.0516,7.1772,-68.5446,5.9097
000517,荣安地产,95.7629,-17.586,-1.1163,29.0304,-72.8155,-1.1163
000518,四环生物,21.4538,-335.0167,-16.6374,27.0836,-220.0,-12.1805
000519,中兵红箭,-11.7662,-79.2987,3.3264,3.1848,-85.2308,3.3426
000520,长航凤凰,-22.0719,-114.5003,-1.2216,-15.77,-114.5387,-1.2216
000521,美菱电器,6.8418,-30.8843,-1.2938,12.3115,-30.5689,-2.4256
000523,广州浪奇,44.3135,15.7412,61.3833,6.1533,-33.3333,61.7153
000524,岭南控股,-5.7459,-9.6953,-1.9596,-4.4826,-9.1954,-1.9596
