code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,1.2066,0.0299,3.4607,0.0313,
000002,万科A,0.0441,0.0104,0.2531,0.0139,1.7256
000004,国农科技,-0.0894,-0.0637,-0.581,-0.2134,-21.6548
000005,世纪星源,0.0446,0.0047,1.2532,0.0101,1.0145
000006,深振业A,0.4647,0.1268,2.1891,0.1808,28.9906
000007,全新好,0.1945,0.0838,1.2841,0.0763,8.2576
000008,神州高铁,-0.0403,-0.0054,-0.4737,-0.1133,-11.328
000009,中国宝安,-0.1823,-0.0585,-1.3278,-0.0929,-16.5776
000010,美丽生态,-0.0459,-0.0328,-1.8185,-0.055,-5.6658
000011,深物业A,-0.1025,-0.0349,-0.5816,-0.0499,-5.9035
000012,南玻A,0.3056,0.1898,1.4818,0.4144,84.5121
000014,沙河股份,0.0917,0.0424,0.8683,0.0654,9.2366
000016,深康佳A,-0.0253,-0.0263,-4.2771,-0.0354,-3.7306
000017,深中华A,0.0217,0.047,0.1007,0.0034,0.3787
000018,神州长城,0.0254,0.0012,0.1002,0.0044,0.5645
000019,深深宝A,0.0227,0.0079,0.5813,0.0183,2.0207
000020,深华发A,0.0762,0.0782,6.1892,0.1237,22.7235
000021,深科技,0.0055,0.0172,0.3211,0.0523,5.3583
000022,深赤湾A,0.5325,0.1494,1.1212,0.387,41.0337
000023,深天地A,0.1378,0.135,9.7102,0.2041,21.353
000025,特力A,0.0185,0.0119,1.8214,0.0179,3.3451
000026,飞亚达A,-0.0553,-0.0404,-1.0475,-0.0857,-10.2057
000027,深圳能源,0.2047,0.0878,1.5788,0.2016,41.2567
000028,国药一致,0.0328,0.0679,1.6204,0.0827,8.4918
000029,深深房A,-0.1754,-0.053,-2.1122,-0.0861,-17.6785
000030,富奥股份,0.1359,0.0003,0.0002,0.0003,0.0275
000031,中粮地产,-1.7,-0.1781,-6.4787,-0.2559,-39.3028
000032,深桑达A,0.0059,0.0059,0.1833,0.0128,1.2839
000033,*ST新都,0.428,0.0581,7.3379,0.1296,54.983
000034,神州数码,0.1003,0.2136,0.081,0.3285,33.7763
000035,中国天楹,-0.0045,0.0,-0.0005,0.0,-0.0015
000036,华联控股,0.9416,0.2515,3.4567,0.525,68.6038
000037,*ST南电A,0.0162,0.0049,,0.0077,0.8208
000038,深大通,-0.234,-0.1361,-2.3487,-0.2119,-24.8553
000039,中集集团,0.0286,0.0274,0.5202,0.0425,4.9477
000040,东旭蓝天,0.6913,0.2357,5.8153,0.3771,47.4587
000042,中洲控股,-0.1274,-0.0272,-0.5092,-0.0419,-6.4405
000043,中航地产,-0.0555,-0.0274,-0.7358,-0.039,-5.0551
000045,深纺织A,0.0892,0.0344,1.3976,0.1839,39.8609
000046,泛海控股,-1.4929,-0.1086,-20.3043,-0.1733,-37.4409
000048,康达尔,0.0361,0.0546,,0.0513,5.8781
000049,德赛电池,0.0591,0.0915,0.8871,0.136,13.804
000050,深天马A,0.1029,0.0446,2.528,0.0649,16.3163
000055,方大集团,-0.0268,-0.0157,-0.6459,-0.0348,-3.6112
000056,皇庭国际,-32.9167,-0.3912,,-0.3572,-36.488
000058,深赛格,0.279,0.0747,1.723,0.3741,40.3876
000059,华锦股份,0.0619,0.0558,3.5897,0.0744,13.3933
000060,中金岭南,0.2019,0.1333,2.0449,0.2172,30.9598
000061,农产品,0.4839,0.0728,2.3738,0.1243,14.3524
000062,深圳华强,-1.7071,-0.1999,-4.0426,-0.3793,-120.0763
000063,中兴通讯,0.0134,0.0112,0.2709,0.0159,1.9536
000065,北方国际,0.1241,0.1162,4.5656,0.1645,16.7795
000066,中国长城,-0.0169,-0.0429,-1.6931,-0.0636,-6.5168
000068,华控赛格,-0.5574,-0.0873,-1.0786,-0.225,-23.3536
000069,华侨城A,-0.3096,-0.1105,-1.6108,-0.1585,-26.9092
000070,特发信息,0.0631,0.042,1.0714,0.0925,13.0093
