code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,45.4849,90.7354,120.0863,40.683,72.2222,120.0863
000002,万科A,55.4993,28.0868,96.4261,74.4945,-25.2,89.8305
000004,国农科技,11.583,,-5.5211,-3.9192,-54.8889,-5.4788
000005,世纪星源,-71.8289,-92.483,-2.8223,5.8838,-92.5,-2.8223
000006,深振业A,298.226,200.1197,33.463,90.0189,49.1961,33.7916
000007,全新好,15.8259,,,-3.4647,-6.422,-20.618
000008,神州高铁,27.1089,-77.8124,-3.8632,-4.7353,-77.8523,-3.8632
000009,中国宝安,51.3023,-14.7991,5.69,-1.2829,31.8182,5.1684
000010,美丽生态,9.7694,,-16.1213,-9.8998,-66.6667,-21.3422
000011,深物业A,-8.9396,,-4.1628,21.3674,-79.7203,-4.1684
000012,南玻A,16.6611,139.5947,73.4793,35.0434,133.3333,79.4954
000014,沙河股份,-57.724,,-9.663,24.3684,445.8678,-7.6311
000016,深康佳A,0.1143,113.2194,7.2554,8.2007,-5.2408,7.6803
000017,深中华A,15.1024,-122.4775,,-21.9903,-124.6154,-2.5088
000018,神州长城,4.6956,,-39.1798,-38.4848,-85.0,-37.9358
000019,深深宝A,-21.8807,-42.8997,13.5395,9.506,-53.2819,12.4502
000020,深华发A,7.1084,,8.1823,45.553,12.5,8.1823
000021,深科技,20.0493,-71.3565,-1.1997,3.7405,-71.3664,-1.1997
000022,深赤湾A,6.2072,9.2439,0.906,12.1412,8.2278,12.0824
000023,深天地A,-31.1402,-74.2977,-8.5959,-6.2738,-79.0909,-4.7689
000025,特力A,-22.4858,,2.6584,-3.1032,250.0,4.0345
000026,飞亚达A,47.996,43.4326,9.3707,59.947,42.5926,9.2807
000027,深圳能源,48.5228,-27.2342,67.7241,146.9089,-37.1429,116.0568
000028,国药一致,20.2996,30.0789,24.4083,20.6516,27.8846,22.252
000029,深深房A,47.3158,32.8894,7.9306,-11.2756,42.268,7.382
000030,富奥股份,-11.7891,,,-12.8688,-28.0,1.1168
000031,中粮地产,181.5644,-64.1169,81.4226,67.4637,-71.7949,91.3756
000032,深桑达A,37.19,159.2365,19.3422,0.9675,140.8333,25.6941
000033,*ST新都,2.0892,,-2.9831,-7.182,-12.9771,-2.9831
000034,神州数码,-24.4043,,,-55.9245,-0.0,79.1497
000035,中国天楹,-33.7556,,,62.5451,-464.7799,-19.2904
000036,华联控股,-97.249,-203.9714,-35.6306,-74.9139,-266.6667,-18.219
000037,*ST南电A,33.0639,417.0367,5.1214,39.1846,17.5214,7.7756
000038,深大通,-100.0,-121.2229,,-18.6444,-123.5294,15.4084
000039,中集集团,29.0006,-18.9582,12.015,33.7127,-23.0,6.5553
000040,东旭蓝天,-0.8904,-137.1615,-8.367,-16.9249,-128.5714,-6.9736
000042,中洲控股,-27.8161,-121.717,-5.0562,9.391,-122.7609,-5.2695
000043,中航地产,7.808,1.5896,172.4004,55.8029,-26.7273,227.8441
000045,深纺织A,6.7991,417.8132,-1.3644,-3.5031,600.0,4.9403
000046,泛海控股,-45.6731,-38.7534,123.515,142.9932,-79.7368,123.7351
000048,康达尔,35.0918,688.5903,,25.3323,1766.6667,-22.5438
000049,德赛电池,23.5111,-2194.7874,4.4427,12.318,10.1695,5.0528
000050,深天马A,-10.2414,-16.5138,51.6278,43.5076,-15.3846,71.0552
000055,方大集团,36.1582,95.3711,24.1824,2.7365,-28.5714,11.4734
000056,皇庭国际,-71.2158,,36.0014,5.9435,-110.8696,56.3494
000058,深赛格,-71.4681,,-2.9265,-40.4997,-128.0303,14.5993
000059,华锦股份,42.5338,41.0171,214.2636,145.4715,-22.1868,214.2636
000060,中金岭南,-4.6575,-4.0135,12.5536,28.2613,-32.1839,12.8458
000061,农产品,0.7232,94.7841,75.8724,50.4845,90.0,93.442
000062,深圳华强,-19.4756,-498.1595,-2.543,-10.6882,-191.6667,3.0469
000063,中兴通讯,29.5238,20.5289,16.7185,27.6836,-14.5833,16.3199
000065,北方国际,-29.4982,,-17.9921,6.2268,175.0,-21.6312
000066,中国长城,8.7525,-48.9032,2.4816,4.0344,-58.0,2.4816
000068,华控赛格,78.1515,,-0.6776,-1.6022,-107.381,-0.6776
000069,华侨城A,97.9618,646.8146,67.556,62.5218,48.2143,75.4232
000070,特发信息,22.5757,440.0886,3.7342,13.0945,531.3433,2.4097
000078,海王生物,-10.6395,-23.586,2.758,-4.3686,-1.0,5.2663
000088,盐田港,-39.8508,-14.9008,2.6966,-8.1636,-13.5664,16.9976
000089,深圳机场,26.8911,-70.6577,30.8386,34.7622,-75.6213,32.3096
000090,天健集团,9.3802,29.9179,-10.1864,5.4973,28.8571,-10.1864
000096,广聚能源,2.5276,-46.9075,6.0485,8.7285,-47.6117,6.2055
000099,中信海直,31.5826,34.8089,4.882,10.0579,45.2769,5.2364
000100,TCL集团,0.589,,28.6593,25.8254,833.908,24.981
000150,宜华健康,38.3892,,22.7934,125.8032,-259.4828,22.9082
000151,中成股份,-6.5079,-73.0345,-5.9911,-4.1311,-74.5549,-5.9909
000153,丰原药业,27.9859,-64.583,0.6192,-0.9883,-63.1858,0.6408
000155,*ST川化,42.6746,1030.6622,2.4237,6.7097,1050.0,1.0476
000156,华数传媒,41.7646,,,38.3758,-121.7573,-26.5269
000157,中联重科,72.4572,76.5831,61.6398,96.0875,-12.5332,58.4605
000158,常山股份,8.2257,2.1393,37.3534,20.6957,-33.3333,37.6407
000159,国际实业,93.5672,371.7416,82.4284,16.2537,363.1861,83.9711
000166,申万宏源,,-62.1939,66.9239,-37.6274,,66.9239
000301,东方市场,-70.3979,31.9797,8.914,4.1211,33.0986,8.004
000333,美的集团,35.2489,11.6206,53.2561,78.2149,,72.467
000338,潍柴动力,36.7552,55.607,53.6523,37.4569,70.5882,71.7657
000400,许继电气,7.158,-39.4533,3.3945,0.4152,-40.3191,3.5779
000401,冀东水泥,56.4217,6.2824,121.0846,90.0181,1.6971,129.8071
000402,金融街,-46.1,-69.5805,231.2412,103.2822,-85.0,240.8152
000403,ST生化,11.6183,,,3.4064,,-164.5768
000404,华意压缩,41.9366,1229.1347,20.692,11.6023,-750.0,17.8658
000407,胜利股份,120.0696,66.8183,12.6532,38.4826,40.0,5.1162
000408,*ST金源,37.0834,-738.4093,-9.0781,-4.0797,-379.0698,-8.5949
000409,山东地矿,,,-32.1878,-47.6204,-38.0952,-32.1878
000410,沈阳机床,10.1241,-29.9081,5.9219,32.422,-33.8462,5.1281
000411,英特集团,29.2418,128.2701,19.6948,39.7811,21.393,39.5337
000413,东旭光电,13.1766,163.9928,13.3588,-1.4104,124.3243,11.8645
000415,渤海金控,-38.2714,,-3.6719,1.5582,-12.4668,4.1308
000416,民生控股,-33.5314,,0.137,1.1734,606.6667,-0.5168
000417,合肥百货,30.5694,48.8994,23.2387,23.7539,26.0825,15.598
000418,小天鹅A,-14.5798,28.6754,32.4537,10.9887,-20.0,35.3257
000419,通程控股,21.9932,28.6121,12.6603,6.8007,17.8828,8.2686
000420,吉林化纤,-12.3336,-198.3455,-1.6554,6.3536,-193.2622,-4.581
000421,南京公用,-22.3436,-18.6622,4.3158,16.3645,-34.5889,12.8169
000422,湖北宜化,79.2987,133.8027,28.767,47.5244,109.4044,27.7172
000423,东阿阿胶,40.8387,45.5243,5.4297,15.2295,43.75,4.8979
000425,徐工机械,9.401,-94.9187,-2.2908,7.8021,-94.5946,-2.3013
000426,兴业矿业,-27.4949,-55.0312,-1.2613,-5.3998,0.0,0.5484
000428,华天酒店,46.0742,-6.008,74.9393,75.0735,-3.125,77.1445
000429,粤高速A,-11.5438,-13.328,4.8344,12.1266,-9.0909,5.2803
000430,张家界,-45.8965,,,-9.7371,-900.0,-12.6975
000488,晨鸣纸业,25.8095,122.1904,41.3604,17.4896,111.5385,49.1867
000498,山东路桥,-63.6009,,,-45.001,43.75,18444.7394
000501,鄂武商A,27.17,37.1232,23.1206,16.5771,50.0,12.5741
000502,绿景控股,18.5808,447.0664,19.3368,42.9572,956.0,-3.3649
000503,海虹控股,20.4819,-106.004,-6.4989,-11.5177,-86.8613,-6.3796
000504,*ST生物,18.8795,-715.2022,-2.7398,-0.2824,-720.0,-2.7398
000505,*ST珠江,-48.4672,,-31.6451,17.298,1034.0206,-33.0296
000506,中润资源,,,,-55.6906,-84.0206,-20.4257
000507,珠海港,387.0619,-55.6502,5.3068,-22.5001,-55.7387,5.2738
000509,华塑控股,-6.1633,,14.7052,-1.963,-18.0783,17.6378
000510,金路集团,15.9053,-200.5687,-4.0528,4.9681,-198.75,-4.1455
000511,*ST烯碳,-8.6121,20.5559,10.6957,-24.1683,-40.0,10.6957
000513,丽珠集团,36.0554,-70.6736,9.7741,10.7788,-73.6842,9.3726
000514,渝开发,56.5803,58.4257,14.6106,6.559,23.4934,7.7671
000516,国际医学,7.2979,-7.0455,20.6215,12.5351,-15.4545,15.5347
000517,荣安地产,-79.7134,,,-66.8469,350.4505,119.8277
000518,四环生物,-22.9888,,-17.096,-20.4576,-123.0,-17.0695
000519,中兵红箭,48.1808,-381.4108,-3.9358,8.8089,-416.5829,-7.3621
000520,长航凤凰,26.3948,151.6548,25.7972,55.092,152.6003,24.8458
000521,美菱电器,28.2714,32.4882,24.2855,33.6657,30.4183,24.7519
000523,广州浪奇,14.3887,-16.1759,2.2268,18.6426,-16.6667,2.1762
000524,岭南控股,-12.2451,-88.3297,13.5735,2.8086,-87.7193,13.5735
000525,红太阳,22.8111,156.1386,7.135,30.228,0.0,0.5266
000526,*ST紫学,1233.2959,,4.2517,-5.3476,-91.1765,5.5402
000528,柳工,44.7896,12.3725,27.6869,76.6162,13.0435,27.9658
000529,广弘控股,-4.4374,,,-6.3112,27.7778,1.3381
000530,大冷股份,-8.1422,21.3774,7.696,9.5952,35.7143,7.307
000531,穗恒运A,43.3834,1077.8366,3.5507,23.5282,-123.5294,10.3317
000532,力合股份,-15.7669,-146.2305,9.5019,-7.2384,-150.0,13.0253
000533,万家乐,-7.2921,-38.8475,21.9546,-7.5168,-38.8316,21.9546
000534,万泽股份,-92.8473,,-14.7181,44.4534,-90.3226,-11.5771
000536,华映科技,-0.3198,-78.4216,-27.2677,-8.1194,-76.1905,-27.3453
000537,广宇发展,-78.4429,,-4.7462,5.8437,-62.069,-8.8312
000538,云南白药,60.9683,33.0916,28.6657,26.9837,35.4839,31.6518
000539,粤电力A,16.4387,-129.7656,-4.3319,4.1543,-112.5,-2.8155
000540,中天金融,61.5522,100.1056,27.1805,19.8461,100.0,20.2246
000541,佛山照明,17.0858,-45.6517,0.7821,0.4635,-64.0625,0.6366
000543,皖能电力,25.3364,-52.4535,42.2887,58.6516,-38.4615,48.3043
000544,中原环保,4.6918,10.9886,15.5097,23.0529,10.3448,15.5097
000545,金浦钛业,23.8801,-76.0807,-51.9939,-11.3251,-80.0,-51.9938
000546,金圆股份,48.7996,,85.2641,5.0798,-103.3333,58.3501
000547,航天发展,-0.8388,-26.5681,101.5723,40.935,-34.6667,113.4668
000548,湖南投资,-71.3004,-88.4158,8.3871,2.854,-89.4879,7.3854
000550,江铃汽车,13.3939,30.9573,17.7161,14.4804,31.9149,19.7843
000551,创元科技,18.9293,9.344,-1.1578,1.4703,16.6667,-0.4008
000552,靖远煤电,33.4302,24.801,23.8361,19.6143,28.0956,23.8361
000553,沙隆达A,38.7081,375.693,7.0969,23.0978,152.6214,7.9403
000554,泰山石油,9.8365,81.2904,-7.4162,-2.6413,84.6154,-8.3465
000555,神州信息,,,,22.9164,-125.0,-5.8047
000557,西部创业,-0.9905,,,2.2482,434.5238,0.9324
000558,莱茵体育,765.4878,,137.7944,151.9568,-555.1867,155.5794
000559,万向钱潮,25.6332,6.6526,10.6983,21.4492,0.813,9.2499
000560,昆百大A,31.6469,31.7216,369.8587,100.0108,-57.7434,1862.2884
000561,烽火电子,-78.5544,,,-18.7757,-84.058,98.3136
000563,陕国投A,,34.0028,0.685,4.0439,33.7349,0.8056
000564,供销大集,20.4868,-16.0341,1.1877,6.0783,-16.0142,1.1877
000565,渝三峡A,8.877,19.6246,3.6681,33.9575,20.5128,3.9401
000566,海南海药,60.4153,103.0956,10.7029,15.1849,100.0,11.9912
000567,海德股份,-31.6917,18.1574,23.2878,-20.077,18.3074,23.2878
000568,泸州老窖,63.0777,192.0438,36.1241,17.0593,83.3793,35.4958
000570,苏常柴A,6.6226,-97.4137,-11.5951,-18.1238,-97.6087,-12.5774
000571,新大洲A,-24.6312,32.0148,5.7685,23.7383,57.485,3.5705
000572,海马汽车,-19.8669,-84.2348,14.0388,-1.0564,-88.8148,15.0193
000573,粤宏远A,-17.3257,-63.098,1.8869,6.3874,-64.7059,1.8869
000576,广东甘化,25.018,,-30.8009,-23.3411,-150.0,-24.1946
000581,威孚高科,15.4317,23.7244,9.8914,6.4377,29.4118,9.685
000582,北部湾港,39.5575,,4.6362,-13.609,-146.875,4.6985
000584,友利控股,-13.7755,-43.224,143.5159,51.5435,-31.6765,199.1502
