code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,2.108,0.0139,5.4556,0.0144,
000002,万科A,-0.9061,-0.0458,-5.7827,-0.0673,-8.748
000004,国农科技,0.2868,0.0221,4.8968,0.0446,4.9445
000005,世纪星源,0.2038,0.0017,,0.0037,0.3687
000006,深振业A,-0.1906,-0.0071,-1.4487,-0.01,-3.2339
000007,全新好,-0.0669,-0.0057,,-0.0048,-0.5211
000008,神州高铁,0.1921,0.0059,,0.0722,7.2232
000009,中国宝安,0.3364,0.0319,2.4221,0.0498,10.1431
000010,美丽生态,-0.2779,-0.0278,,-0.045,-4.6935
000011,深物业A,-0.2346,-0.0067,-6.866,-0.0087,-1.2327
000012,南玻A,0.1312,0.0182,0.6139,0.0386,4.7891
000014,沙河股份,-0.1661,-0.0352,-0.7773,-0.0562,-6.6656
000016,深康佳A,0.0146,0.0044,1.5649,0.0063,0.6322
000017,深中华A,0.1683,0.0455,,0.004,0.4358
000018,神州长城,-0.3321,-0.0033,,-0.0116,-1.5053
000019,深深宝A,-0.1461,-0.0113,,-0.0264,-4.4765
000020,深华发A,0.185,0.0351,2.1171,0.0552,10.6182
000021,深科技,0.0345,0.0312,2.2659,0.1014,10.2467
000022,深赤湾A,0.3933,0.0272,0.8418,0.0752,9.8822
000023,深天地A,0.091,0.0093,,0.0131,1.3164
000025,特力A,-0.1394,-0.0254,,-0.0375,-7.1283
000026,飞亚达A,0.0466,0.0118,0.9366,0.0221,2.517
000027,深圳能源,0.3448,0.0319,1.9492,0.0661,9.529
000028,国药一致,-0.0222,-0.012,-0.9988,-0.0145,-1.4831
000029,深深房A,-0.5798,-0.0209,-12.8048,-0.0328,-4.9306
000030,富奥股份,,-0.0001,,0.0,-0.0005
000031,中粮地产,-0.4609,-0.0113,-5.0253,-0.021,-3.5537
000032,深桑达A,0.0877,0.0179,2.881,0.0393,3.9529
000033,*ST新都,0.0187,0.0006,,0.0014,0.554
000034,神州数码,0.058,0.0358,,0.006,0.836
000035,中国天楹,0.0065,0.0,0.0036,0.0,0.0005
000036,华联控股,3.9541,0.1135,10.9162,0.2259,36.4042
000037,*ST南电A,0.2761,0.0154,,0.0254,2.7753
000038,深大通,-1.5984,-0.1649,-11.1015,-0.2578,-44.0258
000039,中集集团,-0.1965,-0.0315,-3.6415,-0.0498,-6.7259
000040,东旭蓝天,0.8824,0.0732,7.8999,0.1112,14.7735
000042,中洲控股,-0.0352,-0.0014,-0.254,-0.0021,-0.3759
000043,中航地产,-1.56,-0.0694,-61.7738,-0.0953,-10.9979
000045,深纺织A,-0.0331,-0.0057,-0.3925,-0.0163,-2.1221
000046,泛海控股,-0.5483,-0.0166,-3.9996,-0.0266,-6.8782
000048,康达尔,0.0032,0.001,0.2072,0.001,0.1127
000049,德赛电池,0.0549,0.021,0.9557,0.0294,2.9661
000050,深天马A,0.0016,0.0002,0.5712,0.0002,0.0593
000055,方大集团,-0.2573,-0.033,-5.0818,-0.0634,-6.5645
000056,皇庭国际,11.4011,0.0199,,0.0216,2.2467
000058,深赛格,0.1954,0.0129,1.0093,0.073,8.0563
000059,华锦股份,0.6671,0.0825,24.1417,0.1072,20.8628
000060,中金岭南,0.281,0.0504,3.6001,0.0861,11.2085
000061,农产品,0.7847,0.0345,7.0258,0.0658,8.2255
000062,深圳华强,-6.1435,-0.2093,-21.0739,-0.5398,-125.2415
000063,中兴通讯,-0.5368,-0.1033,-36.6304,-0.1494,-18.3909
000065,北方国际,-0.1867,-0.0345,,-0.0443,-4.7197
000066,中国长城,0.007,0.0041,0.4736,0.0061,0.6236
000068,华控赛格,-0.0599,-0.0024,,-0.0033,-0.5606
000069,华侨城A,-1.5348,-0.0868,-8.6,-0.1265,-17.4224
