code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000001,平安银行,--,--,--,--,3.4823,96.5177
000002,万科A,1.9149,0.5912,33.7974,1602.1304,32.9983,67.0017
000004,国农科技,1.2423,0.726,61.2819,909.7482,38.9632,61.0368
000005,世纪星源,0.3066,0.2451,7.1451,-39.7554,53.2425,46.7575
000006,深振业A,4.4133,0.5858,53.8114,531.9925,30.1423,69.8577
000007,全新好,0.2823,0.2295,7.5372,159.5026,-14.9899,114.9899
000008,神州高铁,7.4603,7.4603,521.4091,-303.1155,92.3411,7.6589
000009,中国宝安,1.8048,1.0533,55.467,533.6879,39.7908,60.2092
000010,美丽生态,1.2974,0.7936,17.3496,1356.9782,36.1346,63.8654
000011,深物业A,1.3076,0.5791,48.1596,892.9336,23.3665,76.6335
000012,南玻A,0.3926,0.3065,15.1484,1037.0903,51.4148,48.5852
000014,沙河股份,1.4355,0.3741,33.6109,407.6748,29.0091,70.9909
000016,深康佳A,1.2414,0.8597,38.6324,367.6577,30.2642,69.7358
000017,深中华A,0.0461,0.0285,1.2007,-13.5821,-1096.6728,1196.6728
000018,神州长城,1.3676,1.3486,124.3431,1553.7421,71.3135,28.6865
000019,深深宝A,1.0117,0.8039,52.9209,-20.52,58.6086,41.3914
000020,深华发A,1.5921,1.4247,29.0741,161.0797,33.2942,66.7058
000021,深科技,2.3641,2.0685,128.1428,-890.1394,72.8185,27.1815
000022,深赤湾A,0.6181,0.6023,45.7814,6529.5982,61.879,38.121
000023,深天地A,0.9235,0.405,9.9193,379.4672,29.1969,70.8031
000025,特力A,0.6381,0.5571,34.116,189.9885,31.9025,68.0975
000026,飞亚达A,1.4658,0.3606,13.8958,305.9354,48.2447,51.7553
000027,深圳能源,0.8049,0.7082,32.0988,830.9432,51.8499,48.1501
000028,国药一致,1.0404,0.8278,13.629,608.8256,16.7791,83.2209
000029,深深房A,1.6437,0.3011,24.8248,191.1405,36.1675,63.8325
000030,富奥股份,0.0288,0.0288,0.0022,125.8857,-4093.9386,4193.9386
000031,中粮地产,2.003,0.4599,32.0405,857.2365,48.6407,51.3593
000032,深桑达A,1.654,0.8221,52.8954,3893.5992,55.1857,44.8143
000033,*ST新都,1.4963,1.4712,70.7257,-141.9008,57.0464,42.9536
000034,神州数码,0.1543,0.1006,3.8836,545.4535,-534.7709,634.7709
