code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,,-0.0024,-0.3255,-0.0025,
000002,万科A,0.2725,0.0331,2.2623,0.0416,4.831
000004,国农科技,-0.0737,-0.0126,,-0.0246,-3.1156
000005,世纪星源,-2.5123,-0.0568,,-0.0906,-9.0652
000006,深振业A,-1.4484,-0.0814,-3.9484,-0.1247,-19.0789
000007,全新好,-0.3456,-0.0564,,-0.1325,-13.2496
000008,神州高铁,0.203,0.0719,4.7272,0.6699,67.2605
000009,中国宝安,0.0036,0.0007,0.0244,0.0011,0.1884
000010,美丽生态,-0.6024,-0.1015,,-0.4815,-48.5944
000011,深物业A,-0.1175,-0.0237,-0.2955,-0.0466,-5.4995
000012,南玻A,0.186,0.0627,1.2277,0.1419,25.0047
000014,沙河股份,-0.9713,-0.1149,-14.1476,-0.1656,-47.8978
000016,深康佳A,0.0709,0.0594,19.1692,0.0811,8.9485
000017,深中华A,0.0197,0.0443,0.7786,0.053,5.2961
000018,神州长城,0.5414,0.0219,3.7068,0.0602,7.0861
000019,深深宝A,-0.3266,-0.0573,,-0.4483,-50.795
000020,深华发A,-0.6679,-0.3407,-387.5253,-0.4505,-149.5146
000021,深科技,0.0173,0.0141,1.5817,0.0215,2.1567
000022,深赤湾A,0.3595,0.0656,1.0571,0.2006,36.2083
000023,深天地A,-0.0597,-0.0333,-3.0913,-0.0485,-4.8759
000025,特力A,0.0727,0.0309,7.4526,0.041,8.0672
000026,飞亚达A,0.0896,0.0599,1.7509,0.1064,15.2033
000027,深圳能源,0.291,0.0751,1.5706,0.1615,21.023
000028,国药一致,-0.0329,-0.0454,-1.137,-0.0709,-7.4102
000029,深深房A,0.274,0.0537,4.1673,0.0901,11.7432
000030,富奥股份,0.0572,0.03,0.4279,0.0799,10.2029
000031,中粮地产,-0.4947,-0.039,-7.3239,-0.0498,-7.5235
000032,深桑达A,0.0649,0.0475,,0.1648,16.6972
000033,*ST新都,0.0882,0.0109,,0.0218,13.9483
000034,神州数码,-0.0749,-0.0621,-0.5149,-0.0955,-9.6519
000035,中国天楹,0.6611,0.0655,1.8993,0.1423,44.6012
000036,华联控股,-10.3428,-0.3596,-474.9058,-0.809,-291.5109
000037,*ST南电A,0.3616,0.0653,,0.0942,9.6164
000038,深大通,0.1567,0.0169,,0.0228,2.3575
000039,中集集团,-0.0482,-0.0269,-1.1839,-0.0382,-5.3477
000040,东旭蓝天,-0.5092,-0.056,-16.625,-0.0796,-11.2321
000042,中洲控股,-0.1452,-0.0185,-0.821,-0.0244,-3.6788
