code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000070,特发信息,1.2638,0.84,21.5725,647.6343,40.5058,59.4942
000089,深圳机场,1.6746,1.6715,148.0818,-2122.5114,85.8992,14.1008
000090,天健集团,1.709,0.4933,39.2371,483.0899,32.8431,67.1569
000096,广聚能源,13.4903,13.1447,1179.0357,-1175.1896,94.8408,5.1592
000099,中信海直,1.6116,1.2558,50.9147,196.7054,58.7782,41.2218
000151,中成股份,1.6743,1.5852,120.7382,-105.8372,48.2465,51.7535
000157,中联重科,2.5621,2.0874,75.8613,1.954,42.3991,57.6009
000166,申万宏源,--,--,--,--,19.6281,80.3719
000333,美的集团,1.3525,1.1773,20.1059,-1780.2185,40.4317,59.5683
000338,潍柴动力,1.2954,1.0226,48.4677,2432.5518,27.1733,72.8267
000400,许继电气,2.0417,1.723,29.8708,2492.7976,52.7979,47.2021
000401,冀东水泥,0.5158,0.4409,15.4072,115.9056,26.9235,73.0765
000402,金融街,2.6099,0.8208,42.2772,579.2601,27.5902,72.4098
000404,华意压缩,1.3222,1.1397,42.4698,-330.1775,40.1125,59.8875
000413,东旭光电,3.809,3.5139,285.9746,543.2748,49.2655,50.7345
000416,民生控股,40.8447,40.8443,2409.6742,324.3307,98.0445,1.9555
000417,合肥百货,1.1202,0.8472,67.3456,-58762.7032,44.9689,55.0311
000418,小天鹅A,1.4554,1.3105,35.8814,-923.3615,36.8479,63.1521
000421,南京公用,0.9367,0.3428,19.7277,1499.7154,50.8126,49.1874
000422,湖北宜化,0.5542,0.3945,24.3716,-42.209,17.1121,82.8879
000423,东阿阿胶,5.0873,3.0651,94.9103,-13207.3349,84.2864,15.7136
000425,徐工机械,1.5614,1.2212,25.2774,-337.5017,46.5733,53.4267
000429,粤高速A,1.7289,1.7287,168.4283,536.1295,55.0228,44.9772
000488,晨鸣纸业,0.7657,0.6616,33.3928,242.0442,27.4227,72.5773
000498,山东路桥,1.3017,0.7732,29.7786,1001.2403,23.0711,76.9289
000502,绿景控股,1.4645,1.3812,93.4996,-4216.9837,40.3556,59.6444
000503,海虹控股,14.2376,14.2357,1178.3469,-75.0227,94.6998,5.3002
000509,华塑控股,0.8727,0.5721,33.9857,-1211.919,6.5972,93.4028
000510,金路集团,0.5471,0.3407,10.4112,385.9532,64.115,35.885
000513,丽珠集团,1.8035,1.4715,62.2817,18672.6787,67.4847,32.5153
000514,渝开发,3.2105,0.8219,61.8082,186.4109,51.0918,48.9082
000520,长航凤凰,1.9763,1.905,51.981,-1791.9118,50.3667,49.6333
000521,美菱电器,1.5054,1.2149,59.9174,-78.1634,41.3036,58.6964
000524,岭南控股,1.6009,1.5484,115.3332,995.3811,73.0701,26.9299
000525,红太阳,0.9126,0.6785,31.505,277.8686,45.8685,54.1315
000526,*ST紫学,0.4096,0.4096,26.8912,-113.5603,1.2997,98.7003
000528,柳工,1.4541,1.1394,72.8951,215.5517,42.9817,57.0183
000529,广弘控股,2.9736,2.5859,129.2208,-2030.4878,78.5274,21.4726
000531,穗恒运A,0.7508,0.5683,44.7377,535.0955,46.6324,53.3676
000533,万家乐,2.2344,2.0516,28.948,1248.6925,63.2484,36.7516
000534,万泽股份,2.278,1.3573,79.9628,279.5069,59.6626,40.3374
000536,华映科技,2.4871,2.4368,140.3132,695.865,69.0976,30.9024
000541,佛山照明,3.8277,2.9753,167.3147,-4374.1635,82.0547,17.9453
000543,皖能电力,0.4622,0.4262,18.5604,598.2362,54.9318,45.0682
000545,金浦钛业,1.8412,1.6633,24.8616,1447.6219,70.5887,29.4113
000546,金圆股份,0.9454,0.8207,20.6592,528.1118,45.5071,54.4929
000547,航天发展,3.6388,3.1438,208.2726,10216.3636,77.6647,22.3353
000550,江铃汽车,1.3754,1.2124,98.3063,-660.0686,50.6628,49.3372
000551,创元科技,1.3788,0.9011,44.0563,1105.3178,51.3253,48.6747
000552,靖远煤电,1.4852,1.3726,60.786,-4794.6632,69.4905,30.5095
000553,沙隆达A,1.8536,1.5587,92.9311,2332.1034,67.1737,32.8263
000555,神州信息,1.3474,1.0688,36.7321,601.6739,49.2426,50.7574
000557,西部创业,0.8265,0.7514,28.2088,226.7421,77.9641,22.0359
000558,莱茵体育,2.1809,1.0233,30.9679,349.5533,54.125,45.875
000559,万向钱潮,1.2011,0.9452,32.1077,1010.7902,41.0138,58.9862
000560,昆百大A,2.4343,1.7586,61.8928,311.7798,56.8149,43.1851
000563,陕国投A,1.3309,1.3309,38.0347,--,81.3112,18.6888
000565,渝三峡A,2.4224,2.074,122.9265,1742.963,73.7224,26.2776
000572,海马汽车,0.7943,0.6003,25.5598,-153.9723,52.9757,47.0243
000576,广东甘化,3.7511,3.5196,107.6282,853.5488,82.9565,17.0435
000582,北部湾港,0.8436,0.8157,45.9439,427.8711,60.2505,39.7495
000584,友利控股,2.6976,1.5841,97.216,5898.8468,70.0929,29.9071
000585,东北电气,2.0817,1.9595,22.5087,-17218.0033,51.733,48.267
000586,汇源通信,1.7152,1.3792,52.4886,6213.1939,47.2851,52.7149
000590,启迪古汉,1.1169,0.855,48.1836,5340.7907,41.8526,58.1474
000591,太阳能,1.3624,1.3211,26.755,238.7238,38.7024,61.2976
000595,*ST宝实,1.4225,0.9044,2.042,-965.5742,55.1844,44.8156
000597,东北制药,1.0216,0.8001,35.9471,130.1883,24.8622,75.1378
000598,兴蓉环境,0.7009,0.6354,44.5505,1584.7264,54.0974,45.9026
000600,建投能源,0.5476,0.4917,21.0385,747.415,45.3905,54.6095
000603,盛达矿业,5.7922,5.7232,555.7333,39105.1515,93.1512,6.8488
000605,渤海股份,0.3624,0.356,24.1841,606.5542,34.1636,65.8364
000606,神州易桥,5.9969,5.555,466.4079,1040.1193,90.9947,9.0053
000608,阳光股份,2.5981,0.5421,34.4337,-26.6638,37.672,62.328
000609,绵石投资,2.3145,1.5875,9.8664,-5010.8936,68.0601,31.9399
000610,西安旅游,1.6932,1.1993,8.6429,224.6321,61.1756,38.8244
000612,焦作万方,0.9084,0.5626,37.8494,212.9754,62.1628,37.8372
000613,*ST东海A,1.0383,1.0309,93.6538,1474.1891,70.4415,29.5585
000615,京汉股份,1.5139,0.4639,22.9507,961.4115,28.6889,71.3111
000619,海螺型材,1.889,1.5279,28.433,406.0019,68.7903,31.2097
000623,吉林敖东,2.9926,2.534,125.5865,17976.7432,92.7904,7.2096
000628,高新发展,1.0451,0.8345,40.1664,-3.0671,20.7056,79.2944
000631,顺发恒业,1.8261,0.9202,84.6699,1369.4742,33.7214,66.2786
000632,三木集团,0.9847,0.5694,29.1029,171.8469,20.8129,79.1871
000635,英力特,2.7411,2.1642,95.4156,-11675.7997,86.9376,13.0624
000636,风华高科,1.6812,1.4217,29.6795,1561.5089,68.3576,31.6424
000637,茂化实华,2.6288,2.2673,102.284,2918.3626,73.591,26.409
000639,西王食品,0.9391,0.628,32.3763,446.1578,41.6215,58.3785
000655,金岭矿业,2.4429,2.1104,18.4531,-9030.8285,87.4366,12.5634
000656,金科股份,2.0737,0.5795,36.8611,830.5894,20.6246,79.3754
000661,长春高新,2.7835,2.3571,70.4276,-4271.5122,71.7407,28.2593
000665,湖北广电,0.4695,0.4577,16.6671,3660.0942,71.3361,28.6639
000666,经纬纺机,1.7567,1.6897,98.4388,759.9879,44.9167,55.0833
000667,美好置业,2.3948,0.9271,55.7694,778.2274,37.0511,62.9489
000670,盈方微,4.3616,3.762,99.6054,-137.0838,88.5202,11.4798
000677,恒天海龙,1.8587,1.5288,59.4027,-389.7513,76.1658,23.8342
000682,东方电子,1.9634,1.3161,33.598,-2042.5202,59.4629,40.5371
000687,华讯方舟,1.6512,1.558,81.1534,357.5005,34.8638,65.1362
000688,建新矿业,3.8784,3.452,231.4409,7642.2717,90.5326,9.4674
000695,滨海能源,0.6691,0.5937,18.8185,145.2973,28.8902,71.1098
000698,沈阳化工,0.8462,0.7644,34.4006,355.6321,39.7449,60.2551
000703,恒逸石化,0.8306,0.6891,34.306,326.4211,47.989,52.011
000705,浙江震元,1.6147,1.1119,36.5083,-748.2758,65.1311,34.8689
000707,双环科技,0.6576,0.2112,12.5967,-119.0326,8.8998,91.1002
000708,大冶特钢,1.7019,1.2932,67.7463,-3286.7375,63.6771,36.3229
000710,*ST天仪,0.8735,0.6867,25.9028,16.7258,20.815,79.185
000711,京蓝科技,2.5912,1.5592,99.122,1065.2991,73.2713,26.7287
000712,锦龙股份,1.293,1.293,31.8396,481.0641,20.5111,79.4889
000715,中兴商业,1.5407,1.4603,134.2817,810.1854,57.0997,42.9003
000717,韶钢松山,0.306,0.1664,8.3305,117.7575,3.0616,96.9384
000718,苏宁环球,1.7069,0.5457,22.3995,2557.5064,38.8412,61.1588
000719,大地传媒,2.1822,1.8922,134.0386,-1920.3333,65.8804,34.1196
000720,新能泰山,0.4395,0.3617,6.4375,95.2034,22.4354,77.5646
000721,西安饮食,1.1642,1.0665,93.6802,1240.3435,65.2529,34.7471
000722,湖南发展,12.8858,12.0328,695.4375,3310.8574,93.1455,6.8545
000726,鲁泰A,1.9197,0.8377,39.4845,5053.9357,78.8029,21.1971
000727,华东科技,0.8732,0.6694,37.4606,358.3139,54.1715,45.8285
000731,四川美丰,0.9417,0.7104,44.9493,-424.3083,54.1261,45.8739
000735,罗牛山,2.0318,1.2582,83.497,662.0287,57.2788,42.7212
000738,中航动控,2.6562,2.1603,83.6654,1986.3543,76.242,23.758
000739,普洛药业,0.9974,0.7356,20.8952,2610.6794,46.5655,53.4345
000750,国海证券,--,--,--,--,21.0911,78.9089
000755,*ST三维,0.2996,0.2191,16.3671,-296.5973,10.2291,89.7709
000756,新华制药,0.7534,0.507,24.7227,408.5906,44.0271,55.9729
000757,浩物股份,2.37,1.8689,88.3075,3609.0787,57.5161,42.4839
000759,中百集团,0.6372,0.3122,22.7573,187.1455,33.1333,66.8667
000761,本钢板材,0.7456,0.4704,36.39,207.3453,24.4934,75.5066
000762,西藏矿业,4.8389,4.5948,391.1441,-528.9722,85.8507,14.1493
000768,中航飞机,1.5361,0.9086,33.5749,-1205.7914,45.1415,54.8585
000776,广发证券,--,--,--,--,22.6106,77.3894
000777,中核科技,2.3689,1.8871,54.3982,-6144.3752,66.9717,33.0283
000779,三毛派神,0.4224,0.2079,9.0737,138.8719,30.4987,69.5013
000783,长江证券,--,--,--,--,24.0364,75.9636
000785,武汉中商,0.754,0.5843,28.2955,267.9953,31.8203,68.1797
000786,北新建材,1.7484,1.2863,28.9079,2054.4888,72.9178,27.0822
000790,泰合健康,1.8445,1.6357,47.9322,2258.2202,61.029,38.971
000791,甘肃电投,0.6498,0.6489,30.3376,85.2553,27.2229,72.7771
000792,盐湖股份,0.6904,0.5347,26.7082,145.9389,31.7937,68.2063
000795,英洛华,3.4567,2.8438,154.4833,-1213.4684,79.203,20.797
000797,中国武夷,1.7016,0.547,33.5787,412.797,21.3228,78.6772
000799,酒鬼酒,3.2337,1.6806,72.6954,-17700.3908,78.5674,21.4326
000800,一汽轿车,0.9758,0.7182,9.8025,-819.7828,40.2835,59.7165
000802,北京文化,5.9476,5.4699,310.2984,-6841.4687,83.8995,16.1005
000803,*ST金宇,0.4667,0.176,1.3944,-68.5514,11.6846,88.3154
000807,云铝股份,0.5738,0.3755,26.0859,134.0673,30.9041,69.0959
000810,创维数字,1.5518,1.2922,44.1912,-775.3917,41.3375,58.6625
000812,陕西金叶,1.4481,0.8764,65.4268,4598.3,63.1588,36.8412
000816,智慧农业,1.1478,0.9949,65.818,-1197.0942,57.4599,42.5401
000819,岳阳兴长,5.1986,4.8566,457.5917,-367.0562,86.1779,13.8221
000821,京山轻机,2.0955,1.5989,71.4997,4980.5764,63.3135,36.6865
000822,山东海化,1.4429,1.2088,25.1335,-1597.1737,57.0329,42.9671
000828,东莞控股,0.3865,0.3865,33.4562,6065.473,57.5042,42.4958
000829,天音控股,1.1068,0.6993,43.0661,173.5984,22.1447,77.8553
000833,贵糖股份,2.934,2.5202,188.9022,2410.6896,76.9835,23.0165
000836,鑫茂科技,2.8043,2.3754,72.7652,1544.1149,74.3457,25.6543
000838,财信发展,2.2952,0.4472,26.488,2567.8024,31.4998,68.5002
000839,中信国安,0.7729,0.5507,31.2648,262.8848,45.4644,54.5356
000850,华茂股份,0.6554,0.4531,15.825,177.4417,61.0526,38.9474
000851,高鸿股份,1.3692,1.2065,44.2276,254.0718,41.8191,58.1809
000856,冀东装备,1.095,0.855,12.9415,181.0123,21.2155,78.7845
000858,五粮液,3.982,3.3056,253.2598,-1119.1994,77.5333,22.4667
000859,国风塑业,2.3437,1.8976,59.7079,199.474,70.5635,29.4365
000860,顺鑫农业,1.6994,0.6877,53.6933,312.3603,38.2489,61.7511
000862,银星能源,1.8227,1.7271,87.7404,106.2152,29.305,70.695
000868,安凯客车,1.0627,1.0266,20.6584,235.7465,16.2119,83.7881
000875,吉电股份,0.4186,0.4105,16.7191,107.551,28.5957,71.4043
000877,天山股份,0.4028,0.3238,14.8897,111.9895,36.706,63.294
000878,云南铜业,0.6945,0.2872,16.0883,132.5532,28.7113,71.2887
000880,潍柴重机,0.6252,0.3498,22.4513,-93.8446,41.8209,58.1791
000885,同力水泥,0.4335,0.2692,11.8272,442.0282,45.8808,54.1192
000888,峨眉山A,2.6184,2.4789,213.7219,2183.7341,78.3396,21.6604
000889,茂业通信,2.1146,2.1084,63.9028,-22185.812,82.1041,17.8959
000890,法尔胜,1.0472,0.9852,11.7844,447.2276,10.347,89.653
000892,欢瑞世纪,6.6012,5.6864,365.0693,2726.293,82.1439,17.8561
000893,东凌国际,1.8286,1.6856,73.2031,44.3986,90.2887,9.7113
000895,双汇发展,1.14,0.6187,53.5264,-32900.356,70.5733,29.4267
000897,津滨发展,1.489,0.3518,30.8205,210.1936,23.4847,76.5153
000898,鞍钢股份,0.6979,0.4134,5.3494,225.972,51.4233,48.5767
000899,赣能股份,1.068,0.9795,61.7124,629.108,63.0139,36.9861
000900,现代投资,0.8464,0.7575,38.1286,330.707,36.0654,63.9346
000905,厦门港务,1.0336,0.8488,36.2543,-81141.279,43.71,56.29
000906,浙商中拓,1.1971,0.9173,37.134,202.1059,25.8167,74.1833
000910,大亚圣象,1.3804,0.7821,40.3296,1653.9435,51.0545,48.9455
000916,华北高速,1.9967,1.9941,51.796,1821.1168,83.2373,16.7627
000918,嘉凯城,1.1502,0.3043,8.4479,197.932,11.307,88.693
000919,金陵药业,3.1229,2.5933,97.1363,14054.5048,79.1362,20.8638
000920,南方汇通,0.8198,0.612,49.7788,3601.9686,50.47,49.53
000921,海信科龙,0.9731,0.774,16.6704,-1377.3291,27.9373,72.0627
000922,*ST佳电,1.4811,1.194,17.5222,58084.295,51.0773,48.9227
000926,福星股份,2.5653,1.3043,68.3141,895.5007,26.4586,73.5414
000927,一汽夏利,0.8624,0.6888,43.7752,304.6228,36.6881,63.3119
000928,中钢国际,1.3386,1.1744,14.4617,1817.636,31.2986,68.7014
000929,兰州黄河,3.17,2.4018,159.0357,207.0957,75.8822,24.1178
000933,*ST神火,0.4707,0.337,23.3371,64.5377,14.7857,85.2143
000935,四川双马,0.4298,0.3497,11.7677,295.2531,61.4507,38.5493
000936,华西股份,2.2609,2.1633,81.4896,1345.2711,56.9825,43.0175
000948,南天信息,1.6186,1.3073,74.0688,298.7818,55.343,44.657
000949,新乡化纤,1.4293,0.9956,51.792,311.9823,62.7131,37.2869
000951,中国重汽,1.2373,0.9597,6.7207,492.6645,26.8018,73.1982
000952,广济药业,0.5236,0.3862,14.6843,562.7513,40.3444,59.6556
000953,*ST河化,0.2556,0.2206,16.5755,-269.8102,-11.3475,111.3475
000958,东方能源,0.7812,0.6714,21.1563,825.5492,48.7786,51.2214
000959,首钢股份,0.2651,0.1527,3.6421,132.5371,26.3981,73.6019
000960,锡业股份,0.5698,0.321,16.7987,146.0524,31.5253,68.4747
000962,东方钽业,1.0942,0.7263,41.7411,406.7753,52.7735,47.2265
000963,华东医药,2.0251,1.4916,46.028,2100.449,52.8612,47.1388
000965,天保基建,3.4699,2.3991,234.422,-6864.7301,55.7981,44.2019
000969,安泰科技,1.3959,0.999,42.9489,255.8086,60.3173,39.6827
000970,中科三环,5.8178,4.4559,233.1667,-695.8009,86.6353,13.3647
000971,高升控股,3.636,3.636,265.1617,-9191.3917,91.9796,8.0204
000973,佛塑科技,1.4921,0.7877,29.3324,321.7638,50.2635,49.7365
000975,银泰资源,4.444,3.9364,158.6095,-3600.985,95.5963,4.4037
000978,桂林旅游,1.0185,0.7645,35.6604,31.0767,57.5511,42.4489
000980,金马股份,1.6509,1.1028,40.1605,905.7259,52.6031,47.3969
000981,银亿股份,1.8384,0.4353,28.984,317.8659,26.0809,73.9191
000983,西山煤电,0.6435,0.4992,15.9953,171.8489,35.9702,64.0298
000985,大庆华科,2.2041,1.721,171.0424,-2111.0013,78.2065,21.7935
000987,越秀金控,1.4388,1.436,66.2207,-4659.018,26.2249,73.7751
000988,华工科技,1.794,1.4013,48.0234,1106.7819,58.2631,41.7369
000990,诚志股份,1.625,1.4693,86.5134,385.2202,77.014,22.986
000993,闽东电力,0.9148,0.3401,19.6323,176.0347,41.7903,58.2097
000997,新大陆,1.3889,1.0078,45.6911,7521.8385,40.2462,59.7538
000999,华润三九,1.3421,1.1032,24.0512,10271.4277,64.3559,35.6441
001696,宗申动力,1.7279,1.5563,72.9094,925.3096,63.9983,36.0017
001896,豫能控股,0.7328,0.6451,5.1212,304.9858,34.1233,65.8767
001979,招商蛇口,1.7465,0.8011,37.7544,1262.3996,31.0394,68.9606
002001,新和成,2.1538,1.688,75.3535,-34034.5939,70.9029,29.0971
002007,华兰生物,14.7971,10.515,225.9937,-5636.4636,95.3757,4.6243
002011,盾安环境,0.826,0.6441,22.0417,184.6148,38.4205,61.5795
002012,凯恩股份,2.3844,1.7709,36.5331,377.0156,72.3879,27.6121
002013,中航机电,1.3484,1.0337,29.5843,386.7527,43.457,56.543
002014,永新股份,3.1306,2.5263,137.7571,-1854.9926,77.1108,22.8892
002018,华信国际,1.3388,1.3359,4.8023,5651.9029,34.1586,65.8414
002019,亿帆医药,0.9385,0.7919,28.4021,4779.1594,55.8538,44.1462
002024,苏宁云商,1.3406,1.1064,44.275,316.649,50.9757,49.0243
002025,航天电器,3.1623,2.8519,90.5828,-1341.4646,69.6362,30.3638
002028,思源电气,2.6584,2.2584,93.6218,-2232.3934,67.3779,32.6221
002029,七匹狼,2.1167,1.7754,70.6955,-964.2927,66.3661,33.6339
002030,达安基因,2.3085,2.1444,110.7381,503.9068,61.6761,38.3239
002031,巨轮智能,6.6297,5.4211,160.9167,201.8049,64.5778,35.4222
002032,苏泊尔,1.9857,1.4675,22.918,-6278.6544,58.0357,41.9643
002033,丽江旅游,3.545,3.5068,342.6161,4357.0545,81.1587,18.8413
002034,美欣达,2.9843,2.7161,128.0881,-453.3182,77.7073,22.2927
002036,联创电子,1.1162,0.7718,23.2542,941.368,46.1723,53.8277
002037,久联发展,1.0228,0.9596,20.25,174.6489,32.3003,67.6997
002039,黔源电力,0.5998,0.5987,22.0549,142.828,23.8538,76.1462
002040,南京港,1.3756,1.3664,105.7374,598.6124,61.6115,38.3885
002042,华孚色纺,0.9907,0.566,19.061,375.6994,38.5044,61.4956
002043,兔宝宝,3.4393,2.7421,51.8803,-29954.305,80.8085,19.1915
002044,美年健康,1.1301,1.1085,55.6827,1337.2551,59.8356,40.1644
002045,国光电器,1.2083,0.9687,18.0126,1214.3549,47.0884,52.9116
002046,轴研科技,1.2143,0.757,43.1524,254.4636,58.5516,41.4484
002049,紫光国芯,3.8518,2.9336,123.0977,-2612.4818,73.3405,26.6595
002050,三花智控,2.1495,1.6827,56.9385,-1003.5586,63.8965,36.1035
002051,中工国际,1.4833,1.2883,75.9558,-313.2626,40.586,59.414
002053,云南能投,3.6906,3.3503,260.9117,1808.2051,72.1447,27.8553
002056,横店东磁,1.9732,1.7103,44.3966,-5315.5049,68.1392,31.8608
002058,威尔泰,6.5835,5.3114,215.6396,-3664.2894,86.1854,13.8146
002060,粤水电,0.9468,0.7154,22.9869,162.4956,17.602,82.398
002061,江山化工,0.4769,0.4083,17.9013,171.1942,34.2705,65.7295
002062,宏润建设,1.2026,0.4265,28.9687,229.8138,20.9689,79.0311
002066,瑞泰科技,0.9856,0.6761,10.0221,129.6604,25.5259,74.4741
002069,獐子岛,1.097,0.4303,23.2151,159.6075,24.4002,75.5998
002074,国轩高科,1.3696,1.2235,54.5795,2951.4294,38.7677,61.2323
002075,沙钢股份,1.2176,0.5779,10.909,-27450.2507,61.5185,38.4815
002076,雪莱特,1.6773,1.3075,76.9349,397.4779,60.9931,39.0069
002077,大港股份,1.3116,0.696,20.2453,188.8803,55.9473,44.0527
002079,苏州固锝,4.9889,4.2692,173.148,-687.7515,86.1226,13.8774
002080,中材科技,0.9189,0.7563,25.1429,306.5044,40.2622,59.7378
002082,栋梁新材,4.7317,4.0089,221.8329,-3455.1721,84.211,15.789
002083,孚日股份,1.0798,0.4188,17.4591,551.2457,44.7764,55.2236
002084,海鸥卫浴,1.9658,1.3831,47.7424,-377.0375,66.8307,33.1693
002085,万丰奥威,1.6722,1.2847,37.5994,2608.2392,61.9651,38.0349
002086,东方海洋,2.7887,1.202,77.5615,423.9159,75.1191,24.8809
002090,金智科技,1.746,1.4542,55.5087,388.7322,35.5389,64.4611
002092,中泰化学,0.8273,0.7288,15.4322,306.9339,35.7458,64.2542
002096,南岭民爆,1.1636,1.0613,55.2663,335.989,46.9837,53.0163
002106,莱宝高科,4.1547,3.6089,195.2716,-181.1922,80.0035,19.9965
002107,沃华医药,4.0242,3.3762,206.4433,1709.6251,81.153,18.847
002108,沧州明珠,3.5436,3.0665,101.6352,1419.1836,76.343,23.657
002109,兴化股份,0.5692,0.5113,15.256,188.8085,70.3392,29.6608
002113,天润数娱,1.824,1.824,122.6743,-2044.5085,84.9032,15.0968
002114,罗平锌电,0.6105,0.2942,21.5377,361.3949,48.0026,51.9974
002115,三维通信,1.8357,1.4223,69.6423,213.535,37.8692,62.1308
002119,康强电子,1.0564,0.7677,20.3495,333.8011,47.5014,52.4986
002125,湘潭电化,0.8594,0.6042,27.4278,243.1269,49.8816,50.1184
002128,露天煤业,1.1197,1.0302,33.1845,810.6771,68.4971,31.5029
002129,中环股份,0.9254,0.7647,53.412,613.8704,46.3376,53.6624
002130,沃尔核材,1.3294,1.0703,39.3735,214.5169,49.4079,50.5921
002131,利欧股份,1.3941,1.2821,20.7211,2811.3335,66.1215,33.8785
002132,恒星科技,2.2166,1.9313,18.0737,385.607,66.9097,33.0903
002133,广宇集团,1.838,0.533,31.174,4322.0645,38.8725,61.1275
002135,东南网架,1.1215,0.7047,12.3601,154.7471,28.622,71.378
002136,安纳达,0.6938,0.4653,10.2369,428.9432,53.5551,46.4449
002137,麦达数字,3.6038,3.4168,46.4305,-1096.9624,85.8635,14.1365
002138,顺络电子,1.1685,0.9521,24.787,1945.8069,65.9537,34.0463
002139,拓邦股份,1.9115,1.6738,41.6576,-695.27,67.796,32.204
002140,东华科技,1.3942,0.925,44.5485,-394.0477,35.1248,64.8752
002141,贤丰控股,9.2004,8.3138,182.3127,-245.4891,90.5119,9.4881
002145,中核钛白,0.9011,0.7135,30.7664,301.2604,49.0593,50.9407
002148,北纬通信,5.5928,5.5387,265.9867,-3609.0546,90.9355,9.0645
002149,西部材料,1.3519,0.8052,35.9405,169.5114,58.0043,41.9957
002152,广电运通,2.7864,2.1276,109.7992,-4842.6603,74.4955,25.5045
002153,石基信息,4.2787,3.9684,312.7103,-485.8029,84.6556,15.3444
002155,湖南黄金,1.6132,1.1143,24.4063,389.6985,67.2909,32.7091
002156,通富微电,1.1888,0.953,48.3477,617.4181,54.8218,45.1782
002157,正邦科技,1.1369,0.6823,48.2474,624.7654,50.7312,49.2688
002158,汉钟精机,4.1099,3.7381,213.0988,-1565.0322,80.7676,19.2324
002159,三特索道,0.5044,0.1955,12.5423,92.6293,33.5253,66.4747
002162,悦心健康,0.644,0.3256,14.4218,147.4818,41.3195,58.6805
002163,中航三鑫,0.6624,0.4596,13.2919,70.2136,17.8171,82.1829
002168,深圳惠程,1.4224,1.3233,10.0615,-2188.2786,66.3154,33.6846
002172,澳洋科技,0.6993,0.5336,26.0894,621.2662,32.4292,67.5708
002173,*ST创疗,2.9045,1.9513,167.9006,705.6492,77.3367,22.6633
002174,游族网络,1.0999,1.0999,43.5916,1865.4975,57.8344,42.1656
002176,江特电机,1.1418,0.9398,26.2595,491.4691,49.2455,50.7545
002179,中航光电,2.1484,1.7305,45.8982,3940.0997,54.2,45.8
002182,云海金属,0.9424,0.6331,12.5412,420.4818,41.0563,58.9437
002184,海得控制,1.893,1.5483,21.54,335.677,58.015,41.985
002185,华天科技,1.7331,1.2657,65.353,-3979.2003,71.7106,28.2894
002186,全聚德,2.5313,2.3754,210.5105,3274.6024,77.7454,22.2546
002187,广百股份,1.4111,1.2995,104.0491,1396.2164,60.5001,39.4999
002189,利达光电,1.9484,1.6775,42.8425,-99.8889,68.2082,31.7918
002190,成飞集成,2.2466,1.9227,121.5805,1282.9229,50.1627,49.8373
002195,二三四五,7.7296,7.7296,596.6376,-746.889,90.2991,9.7009
002199,东晶电子,2.0359,1.6586,119.8158,115.4424,69.4938,30.5062
002202,金风科技,1.342,1.2125,34.9137,567.4255,32.1224,67.8776
