code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000008,神州高铁,2.1317,1.7979,25.3113,536.6556,72.6028,27.3972
000026,飞亚达A,2.4762,0.7534,19.8783,874.6173,70.5249,29.4751
000035,中国天楹,0.4732,0.4339,10.0219,432.6097,38.3405,61.6595
000055,方大集团,1.5458,1.2906,35.6408,893.5684,42.8784,57.1216
000059,华锦股份,1.0725,0.7461,53.8606,514.4471,45.9453,54.0547
000401,冀东水泥,0.7334,0.6665,22.4918,403.7125,36.162,63.838
000404,长虹华意,1.3615,1.1386,14.341,1439.4056,41.9767,58.0233
000505,京粮控股,1.2843,0.7534,26.1855,620.691,49.3887,50.6113
000521,长虹美菱,1.2336,0.9625,36.6814,-173.5863,32.1546,67.8454
000546,金圆股份,1.0897,0.671,17.5409,559.2116,51.9706,48.0294
000559,万向钱潮,1.3994,1.0103,38.2352,1215.0768,44.2857,55.7143
000560,我爱我家,1.1878,1.1052,31.9686,751.591,51.4149,48.5851
000589,黔轮胎A,0.8493,0.7284,25.3086,184.8735,33.2788,66.7212
000603,盛达矿业,2.4264,2.2146,74.824,-11481.5365,85.2106,14.7894
000611,天首发展,0.0114,0.0093,0.1239,-104.644,40.115,59.885
000619,海螺型材,2.0252,1.4776,22.4209,212.2999,70.2367,29.7633
000631,顺发恒业,2.6357,2.192,208.9619,4238.2021,46.5748,53.4252
000656,金科股份,1.5761,0.4183,24.1058,826.0963,16.1653,83.8347
000661,长春高新,2.5173,1.7492,43.6309,-26574.8725,70.2652,29.7348
000676,智度股份,2.2519,2.2519,57.5887,7433.889,73.3704,26.6296
000697,炼石有色,0.3114,0.2447,10.8877,-3.3987,25.1069,74.8931
000703,恒逸石化,0.8538,0.6766,40.6663,648.7055,34.6529,65.3471
000715,中兴商业,1.5702,1.5017,122.0215,-2224.1105,58.8669,41.1331
000723,美锦能源,0.7496,0.5686,11.8031,1385.5013,39.9562,60.0438
000753,漳州发展,1.5259,0.8009,59.0384,340.4969,43.5546,56.4454
000756,新华制药,1.0386,0.7417,37.8879,1539.295,48.2452,51.7548
000788,北大医药,2.0896,1.7942,38.9675,1317.9181,57.4796,42.5204
000798,中水渔业,2.2144,1.4002,105.842,-1055.6159,75.1299,24.8701
000818,航锦科技,0.929,0.77,15.739,2464.9511,66.1286,33.8714
000838,财信发展,1.526,0.2579,16.0978,349.1937,16.9281,83.0719
000848,承德露露,4.5184,4.1408,405.3748,-2282.3511,81.4314,18.5686
000902,新洋丰,2.1741,1.5166,47.6736,-5989.5964,71.3762,28.6238
000937,冀中能源,1.3446,1.2896,44.8112,398.9705,47.1893,52.8107
000948,南天信息,1.7711,1.1635,37.7943,389.2831,54.6777,45.3223
000959,首钢股份,0.3657,0.2783,14.3856,289.1087,27.0577,72.9423
000960,锡业股份,0.7955,0.5588,37.4939,274.6061,38.6862,61.3138
000962,东方钽业,1.2403,0.6886,32.163,127.9008,56.392,43.608
000987,越秀金控,--,--,--,--,21.4869,78.5131
000990,诚志股份,2.2084,2.0482,92.6931,779.5701,72.9805,27.0195
000997,新大陆,1.5637,1.3414,49.531,-6110.2485,49.3642,50.6358
001979,招商蛇口,1.5254,0.5635,21.4638,946.144,22.828,77.172
002001,新和成,2.8615,2.424,70.0232,11620.5339,76.6622,23.3378
002008,大族激光,1.7468,1.3281,32.564,-5298.2394,49.1371,50.8629
002009,天奇股份,1.1841,0.8318,29.4677,581.7727,40.2252,59.7748
002011,盾安环境,0.8965,0.6633,16.8811,110.6041,37.3739,62.6261
002014,永新股份,2.9733,2.2717,110.9736,-6316.7385,75.6947,24.3053
002020,京新药业,2.5957,2.3096,34.4659,434116.2691,74.1825,25.8175
002026,山东威达,3.5527,2.4432,89.5844,-365.2265,80.8129,19.1871
002028,思源电气,2.488,2.0015,56.8432,-666.2012,65.1662,34.8338
002035,华帝股份,1.5303,1.3938,53.7187,-1270.7063,49.6182,50.3818
002037,久联发展,1.3265,1.2656,13.2356,217.1754,28.5538,71.4462
002043,兔宝宝,1.3341,1.0808,32.0034,2283.6484,54.877,45.123
002053,云南能投,1.4549,1.2831,47.0269,1727.0115,63.12,36.88
002056,横店东磁,2.5208,2.0954,104.7051,-2832.8911,72.7203,27.2797
002060,粤水电,0.8474,0.5698,13.5542,140.6699,15.7881,84.2119
