code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000001,平安银行,--,--,--,--,7.1018,92.8982
000002,万科A,1.2027,0.3949,13.5923,2529.2335,18.9877,81.0123
000004,国农科技,1.4838,0.7802,66.8241,1024.5484,44.7021,55.2979
000005,世纪星源,0.8444,0.4846,12.4049,1113.5753,53.7768,46.2232
000006,深振业A,2.2059,0.5267,43.7263,234.9927,31.899,68.101
000007,全新好,3.1965,3.0409,20.8435,338.9562,80.4816,19.5184
000008,神州高铁,3.0239,2.5359,106.6832,-29378.1757,81.7543,18.2457
000009,中国宝安,1.4687,0.7142,25.9673,317.7961,37.3488,62.6512
000010,美丽生态,1.6167,0.7253,37.3022,150.0674,47.1033,52.8967
000011,深物业A,1.314,0.6698,60.8172,140.9135,30.7758,69.2242
000012,南玻A,0.3552,0.2726,5.1442,504.8303,48.667,51.333
000014,沙河股份,1.9041,0.2639,19.524,-657.6056,34.4108,65.5892
000016,深康佳A,0.9534,0.727,19.581,10.4375,19.2069,80.7931
000017,深中华A,1.1952,1.0902,38.3791,-601.9086,25.7002,74.2998
000018,神州长城,1.5679,1.5021,25.9276,442.0881,25.5739,74.4261
000019,深深宝A,4.2103,2.364,121.6504,8380.3985,89.0498,10.9502
000020,深华发A,1.4525,1.3254,14.8188,231.2788,52.2909,47.7091
000021,深科技,1.2597,1.0443,61.6948,-37318.1222,52.1565,47.8435
000022,深赤湾A,0.7224,0.7059,41.5901,2933.3394,82.0339,17.9661
000023,深天地A,1.3679,0.9545,18.9663,235.782,30.0875,69.9125
000025,特力A,1.3878,1.3548,67.322,-23073.5944,77.5671,22.4329
000026,飞亚达A,1.9578,0.6232,32.2142,371.7334,59.5428,40.4572
000027,深圳能源,0.9693,0.8674,35.3694,392.2021,40.6117,59.3883
000028,国药一致,1.5383,1.278,24.5287,1849.6548,41.3768,58.6232
000029,深深房A,2.3574,1.1154,89.2878,-2567.284,59.5933,40.4067
000030,富奥股份,1.8166,1.5648,44.4598,-6605.5045,64.7355,35.2645
000031,中粮地产,1.9503,0.6548,49.3713,349.2307,17.0544,82.9456
000032,深桑达A,3.5122,2.723,155.0066,-948.2016,78.6408,21.3592
000033,新都退,10.5928,10.4479,87.5926,-5625.0701,4.4602,95.5398
000033,*ST新都,10.5928,10.4479,87.5926,-5625.0701,4.4602,95.5398
000034,神州数码,1.2353,0.847,12.2682,257.7114,16.1352,83.8648
000035,中国天楹,0.3094,0.2796,8.7999,306.1892,37.0076,62.9924
000036,华联控股,1.6764,0.7548,66.793,15041.2054,32.3417,67.6583
000037,深南电A,0.8982,0.66,30.7887,31.9554,10.0334,89.9666
000037,*ST南电A,0.8982,0.66,30.7887,31.9554,10.0334,89.9666
000038,深大通,3.1588,2.6599,168.516,-3433.0273,79.1716,20.8284
000039,中集集团,1.0536,0.6599,21.471,161.2589,29.5016,70.4984
000040,东旭蓝天,6.0571,5.0604,414.0085,443.312,55.1847,44.8153
000042,中洲控股,1.6155,0.5,35.9262,229.7152,18.5015,81.4985
000043,中航地产,1.2549,0.3202,12.5884,98.4366,18.7759,81.2241
000045,深纺织A,3.9422,3.2332,155.8914,-358.2297,76.4008,23.5992
000046,泛海控股,2.5566,1.1727,65.0363,271.8871,15.3082,84.6918
000048,康达尔,1.1288,0.4428,30.9614,12262.0375,43.9394,56.0606
000049,德赛电池,1.2428,0.9529,15.8992,-1966.435,30.7627,69.2373
000050,深天马A,1.9539,1.6862,101.1826,2930340.5412,64.2785,35.7215
000055,方大集团,1.3851,0.8563,25.2651,614.982,30.1304,69.8696
000056,皇庭国际,3.6267,3.6237,315.0932,165.7874,51.084,48.916
000058,深赛格,1.5886,0.8157,25.0934,3003.7402,67.5195,32.4805
000059,华锦股份,0.6424,0.4658,20.2587,348.1212,33.1058,66.8942
000060,中金岭南,0.9121,0.5558,21.8941,224.562,49.7786,50.2214
000061,农产品,0.4958,0.4172,21.7416,332.9002,37.6294,62.3706
000062,深圳华强,1.554,1.1361,48.1615,1370.4148,60.4582,39.5418
000063,中兴通讯,1.3559,0.9837,34.4186,3073.9997,34.3546,65.6454
000065,北方国际,1.17,1.0809,49.0771,-193.1199,23.99,76.01
000066,中国长城,1.1594,0.7885,13.6358,-816.7789,22.4424,77.5576
000068,华控赛格,3.9552,3.703,238.3002,1535.3967,85.2093,14.7907
000069,华侨城A,1.5115,0.5708,29.7766,768.2015,32.7701,67.2299
000070,特发信息,1.2397,0.7722,13.952,565.7884,40.0517,59.9483
000078,海王生物,1.4297,1.2839,29.5465,351.2677,37.1043,62.8957
000088,盐田港,4.5662,4.5662,417.4629,-4230.0868,77.4118,22.5882
000089,深圳机场,1.5491,1.5465,124.4627,-2143.4014,84.5875,15.4125
000090,天健集团,1.853,0.6643,51.9408,334.2725,35.4423,64.5577
000096,广聚能源,12.2611,12.0365,1034.8516,-610.1993,94.046,5.954
000099,中信海直,1.8503,1.368,33.3353,276.9105,58.4043,41.5957
000100,TCL集团,1.1859,1.0037,38.1154,422.1427,32.6725,67.3275
000150,宜华健康,1.2754,1.2294,27.1566,1654.4117,44.8821,55.1179
000151,中成股份,1.9023,1.7869,87.6711,-234.9345,54.3851,45.6149
000153,丰原药业,0.8879,0.6588,12.9237,379.8789,47.8428,52.1572
000155,*ST川化,0.494,0.494,25.8805,2155.3404,-109.0104,209.0104
000156,华数传媒,3.6372,3.62,313.833,-581.1849,73.106,26.894
000157,中联重科,2.3122,1.8706,70.776,8.5581,41.4224,58.5776
000158,常山股份,1.1241,0.7852,13.9888,60.3439,44.738,55.262
000159,国际实业,2.9275,1.5832,32.7923,-1257.8477,73.4713,26.5287
000166,申万宏源,--,--,--,--,20.808,79.192
000301,东方市场,1.7651,1.207,69.7673,-1699.138,70.2116,29.7884
000333,美的集团,1.3344,1.2119,22.8234,-1689.4017,40.4606,59.5394
000338,潍柴动力,1.4713,1.1854,52.4162,1397.1219,34.2564,65.7436
000400,许继电气,2.077,1.606,12.859,1028.7635,52.7354,47.2646
000401,冀东水泥,0.453,0.3804,10.0204,42.9695,26.5526,73.4474
