code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,,92.6919,38.1502,38.2961,,38.1502
000002,万科A,66.5761,43.5372,150.1508,124.9428,,162.412
000005,世纪星源,-43.6592,23.3951,,,,-4.1069
000006,深振业A,-64.7874,-27.2594,10.1071,66.3147,,9.9166
000007,全新好,10.4405,,-130.48,-16.662,,-182.6175
000008,神州高铁,-7.8671,,7.1691,7.1323,,7.1691
000009,中国宝安,-30.4801,635.0661,31.9538,14.5903,,43.4725
000010,美丽生态,-22.888,,79.892,-19.2082,,94.1349
000011,深物业A,1.0567,,-5.2127,10.6734,,-5.3554
000012,南玻A,47.017,21.6648,-1.3601,39.2016,,-1.8513
000014,沙河股份,-77.2237,-128.1705,-9.4276,1.2643,,-7.3364
000016,深康佳A,-1.3316,26.0848,2.6934,-0.9446,,3.3882
000017,深中华A,9.7761,,,-10.6818,,1.3735
000018,神州长城,-58.8392,,-8.8917,-21.9793,,-5.7465
000019,深深宝A,71.7844,225.8182,28.2419,3.2587,,18.6458
000020,深华发A,-3.2607,665.1855,-2.6934,-3.4178,,-2.6934
000021,深科技,24.0352,113.2193,14.092,16.5194,,14.0937
000022,深赤湾A,1.0489,-0.7341,10.7718,7.9596,,13.9779
000023,深天地A,41.2758,-59.8082,22.7575,-3.8496,,26.9644
000025,特力A,-11.3507,-98.0408,-26.9785,-5.3471,,-34.3814
000026,飞亚达A,60.3342,141.094,10.5672,31.2138,,10.626
000027,深圳能源,7.281,23.0033,9.4992,6.0966,,20.247
000028,国药一致,26.2534,51.213,9.1137,22.5909,,8.6873
000029,深深房A,-15.4734,16.5688,5.566,-1.8145,,4.9552
000030,富奥股份,57.3492,-234.9125,,-5.6186,,1.5626
000031,中粮地产,-11.3533,170.0357,160.0735,166.6151,,157.5034
000032,深桑达A,-4.112,5.478,3.6856,21.0329,,4.2309
000033,*ST新都,-11.2625,-557.0379,-30.6298,-22.2579,,-30.6298
000034,神州数码,6.0632,,,6.3493,,15.1526
000035,中国天楹,45.4394,,,-13.0363,,-4.8206
000036,华联控股,54.889,-141.5909,19.8126,31.3479,,1.4642
000037,*ST南电A,-2.7215,,9.242,11.2335,,10.0259
000038,深大通,-63.2532,,-231.7903,-95.8342,,-231.7903
000039,中集集团,41.2428,-13.8916,29.9792,57.1205,,30.3557
000040,东旭蓝天,-44.246,644.5914,18.7937,43.0226,,13.626
000042,中洲控股,-14.2307,38.5436,16.4956,39.8342,,17.1046
000043,中航地产,-13.8326,-35.2826,171.5871,146.173,,249.3487
000045,深纺织A,-15.3092,-12.7947,9.2611,3.4981,,16.899
000046,泛海控股,3118.5149,1050.0424,185.0394,66.7632,,219.1603
