code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000043,中航地产,-0.4626,-0.0335,,-0.041,-7.3947
000045,深纺织A,0.0069,0.0015,0.5599,0.0067,0.9628
000046,泛海控股,2.5917,0.0551,6.2728,0.0635,11.5057
000048,康达尔,0.2264,0.1336,1.8833,0.2101,21.5721
000049,德赛电池,0.0313,0.0364,0.7558,0.0532,5.4939
000050,深天马A,0.1629,0.0468,3.245,0.0911,16.4795
000055,方大集团,-0.2389,-0.0679,-6.2207,-0.1008,-10.9254
000056,皇庭国际,0.0931,0.002,1.8288,0.0032,0.7256
000058,深赛格,-0.2632,-0.0395,-1.8935,-0.1148,-11.841
000059,华锦股份,0.3016,0.169,18.5632,0.244,31.6325
000060,中金岭南,0.0552,0.024,2.2249,0.049,7.0499
000061,农产品,0.5658,0.0334,6.1743,0.0574,8.4916
000062,深圳华强,-0.0499,-0.0071,-0.1791,-0.0192,-3.3994
000063,中兴通讯,0.0329,0.0133,0.823,0.0196,2.3669
000065,北方国际,-0.3824,-0.0827,-8.1899,-0.1232,-12.3927
000066,中国长城,-0.0183,-0.0157,,-0.02,-2.3293
000068,华控赛格,-1.7107,-0.0456,,-1.0727,-109.6675
000069,华侨城A,0.015,0.0016,0.0953,0.0024,0.4113
000070,特发信息,-0.0282,-0.0117,-0.6884,-0.0222,-2.5278
000078,海王生物,-0.079,-0.0374,-4.9563,-0.0456,-4.5934
000088,盐田港,0.2075,0.0034,0.15,0.0155,10.3368
000089,深圳机场,0.4014,0.0471,2.6775,0.2258,23.9249
000090,天健集团,-0.1323,-0.0331,-1.6408,-0.0522,-5.7856
000096,广聚能源,0.1563,0.0355,0.442,0.2882,31.7042
000099,中信海直,-0.2076,-0.0259,-1.3893,-0.0663,-19.5741
000100,TCL集团,0.0998,0.0415,2.2308,0.0607,8.6002
000150,宜华健康,0.5615,0.0612,111.8731,0.1061,15.1866
000151,中成股份,-0.4545,-0.0855,-3.3754,-0.13,-13.0294
000153,丰原药业,0.0254,0.0089,1.0652,0.0188,2.0901
000155,*ST川化,0.1067,0.0127,,0.0071,0.7781
000156,华数传媒,0.2068,0.0217,1.0535,0.0831,13.1334
000157,中联重科,-0.3955,-0.0415,,-0.0699,-11.6118
000158,常山股份,0.0216,0.0112,,0.0238,2.4621
000159,国际实业,-0.3272,-0.0328,-1.8478,-0.1141,-14.1912
000166,申万宏源,,0.2434,14.0905,0.2733,
000301,东方市场,0.1075,0.0085,0.3881,0.0388,12.6395
000333,美的集团,0.1068,0.0622,0.9851,0.0987,9.9472
000338,潍柴动力,0.0419,0.0133,1.1697,0.0207,3.5236
000400,许继电气,-0.0473,-0.0098,-1.0954,-0.0244,-2.9266
000401,冀东水泥,0.0064,0.0007,,0.001,0.1496
000402,金融街,-0.1463,-0.0078,-0.8096,-0.0114,-2.6792
000403,ST生化,0.2663,0.055,1.372,0.0935,11.0713
000404,华意压缩,0.1022,0.0531,2.0178,0.0874,8.9555
000407,胜利股份,-0.0525,-0.0173,-5.8698,-0.0321,-3.7572
000408,*ST金源,0.0029,0.0006,,0.0008,0.0903
000409,山东地矿,-0.6154,-0.0246,,-0.0372,-5.4375
000410,沈阳机床,-0.3852,-0.0565,,-0.0639,-9.4874
000411,英特集团,-0.0334,-0.041,-3.2857,-0.0535,-5.3731
000413,东旭光电,0.0519,0.0047,0.1654,0.0084,1.8144
000415,渤海金控,0.7534,0.0371,4.0924,0.0435,12.5289
000416,民生控股,-1.1582,-0.043,-1.6491,-0.3287,-33.0153
000417,合肥百货,-0.013,-0.0089,-0.3359,-0.0175,-1.8933
000418,小天鹅A,0.2237,0.1216,2.7387,0.2328,23.3427
000419,通程控股,-0.0128,-0.0076,-0.3202,-0.017,-1.7643
000420,吉林化纤,-0.0564,-0.0111,,-0.019,-2.1451
000421,南京公用,0.2042,0.0671,3.2522,0.1532,16.538
000422,湖北宜化,0.3146,0.0706,74.4357,0.0896,12.944
000423,东阿阿胶,-0.0254,-0.0081,-0.0836,-0.0543,-5.7437
000425,徐工机械,0.0237,0.0046,,0.0083,1.0931
000426,兴业矿业,-0.0203,-0.0026,-0.5013,-0.0094,-1.3237
000428,华天酒店,0.1917,0.0109,3.9435,0.0137,2.2692
000429,粤高速A,0.7152,0.0418,1.9382,0.0824,69.7874
000430,张家界,0.2625,0.0837,1.315,0.297,53.577
000488,晨鸣纸业,-0.2287,-0.0349,-8.7609,-0.045,-6.3615
000498,山东路桥,-0.1976,-0.0481,-3.925,-0.0673,-7.1033
000501,鄂武商A,0.0255,0.0142,0.5238,0.0186,1.9114
000502,绿景控股,2.0417,0.086,,0.3354,33.5448
000503,海虹控股,-0.9166,-0.0579,,-1.2618,-130.8636
000504,*ST生物,-1.8038,-0.1163,,-0.1158,-11.765
000505,*ST珠江,-0.6977,-0.0598,-5.0942,-0.0567,-7.7776
000506,中润资源,-0.1982,-0.015,,-0.0246,-2.7531
000507,珠海港,0.1275,0.0229,2.3821,0.0444,10.744
000509,华塑控股,-0.4047,-0.0562,,-0.0553,-5.6328
000510,金路集团,-0.1249,-0.0637,,-0.1178,-12.7079
000511,*ST烯碳,-0.3094,-0.0514,-16.0238,-0.0862,-9.5119
000513,丽珠集团,0.0751,0.0295,0.6278,0.0707,7.2815
000514,渝开发,-0.4686,-0.0194,,-0.0338,-5.3877
000516,国际医学,0.0294,0.012,0.3804,0.034,3.6301
000517,荣安地产,0.0227,0.001,0.296,0.0022,0.346
000518,四环生物,-1.5402,-0.1975,-74.5403,-1.3496,-140.6037
000519,中兵红箭,-0.128,-0.0206,-0.7099,-0.1189,-12.9853
000520,长航凤凰,0.0119,0.0079,0.0434,0.0134,1.6765
000521,美菱电器,0.0534,0.0328,2.1592,0.0497,5.4034
000523,广州浪奇,-0.0034,-0.0033,-1.0386,-0.0049,-0.4982
000524,岭南控股,0.1137,0.0197,0.705,0.0725,22.7466
000525,红太阳,0.1693,0.068,3.1653,0.1291,13.2644
000526,*ST紫学,0.2354,0.0147,1.339,0.072,7.2645
000528,柳工,-0.1995,-0.0374,-8.4993,-0.0689,-10.6879
000529,广弘控股,0.1174,0.0757,2.8974,0.2417,24.3089
000531,穗恒运A,0.0724,0.011,0.2747,0.021,3.4247
000532,力合股份,0.0733,0.0049,0.2034,0.0212,2.8298
000533,万家乐,0.1594,0.0754,2.7651,0.1629,20.1178
000534,万泽股份,0.0267,0.0019,0.2012,0.0034,0.4258
000536,华映科技,0.5564,0.1532,21.0375,0.2556,26.9432
000537,广宇发展,-1.0012,-0.1324,-4.3397,-0.2769,-28.5503
000538,云南白药,0.2035,0.1098,1.551,0.3776,47.9366
000539,粤电力A,0.4416,0.0786,2.3778,0.1297,34.0065
000540,中天金融,-0.436,-0.0811,-2.4584,-0.1017,-13.6207
000541,佛山照明,0.0651,0.0187,1.0286,0.1053,15.1433
000543,皖能电力,0.2943,0.0729,1.4172,0.1694,36.5545
000544,中原环保,-0.1535,-0.0209,-1.2795,-0.0348,-4.5974
000545,金浦钛业,0.0339,0.0057,0.2087,0.0192,2.32
000546,金圆股份,0.0641,0.0083,3.0932,0.0144,1.7956
000547,航天发展,0.2981,0.0222,0.5619,0.0563,8.5054
000548,湖南投资,1.236,0.0517,,0.1966,19.6754
000550,江铃汽车,0.0192,0.0118,0.2132,0.0265,2.7319
000551,创元科技,-0.0014,-0.0005,-0.0369,-0.001,-0.1114
000552,靖远煤电,-0.1805,-0.0242,-1.6716,-0.0847,-8.5037
000553,沙隆达A,-0.0156,-0.006,-0.1639,-0.0166,-2.8495
000554,泰山石油,-0.0123,-0.0181,-5.0779,-0.1558,-17.2905
000555,神州信息,-0.186,-0.0766,-5.5992,-0.1351,-14.5851
000557,西部创业,-1.0794,-0.0193,-89.8967,-0.0399,-3.986
000558,莱茵体育,-0.0434,-0.0118,,-0.0195,-2.5377
000559,万向钱潮,0.1124,0.0574,1.2154,0.0971,13.2473
000560,昆百大A,-0.0242,-0.0031,-4.9489,-0.0079,-0.9898
000561,烽火电子,-0.4492,-0.0808,-17.6879,-0.1819,-19.8033
000563,陕国投A,,0.0834,1.6686,0.3416,37.2701
000564,供销大集,0.0421,0.0116,2.3366,0.0151,1.7331
000565,渝三峡A,-0.0308,-0.0068,-0.0483,-0.025,-2.7341
000566,海南海药,-0.0058,-0.0011,-0.0407,-0.0022,-0.3412
000567,海德股份,0.2628,0.0113,0.1728,0.2703,27.0291
000568,泸州老窖,-0.3339,-0.0908,-1.164,-0.344,-35.8581
000570,苏常柴A,0.0344,0.0138,1.2227,0.0372,4.2009
000571,新大洲A,-0.3626,-0.0302,-2.8327,-0.075,-9.7372
000572,海马汽车,0.1042,0.0413,2.9052,0.1183,12.1986
000573,粤宏远A,0.2397,0.015,,0.0293,3.8324
000576,广东甘化,-0.3072,-0.0383,,-0.1081,-18.8098
000581,威孚高科,0.1293,0.0284,0.4096,0.1289,15.2646
000582,北部湾港,0.203,0.0259,1.2436,0.0514,10.3164
000584,友利控股,0.1212,0.0254,2.0621,0.0751,8.1919
000585,东北电气,-0.4427,-0.0588,,-0.1396,-19.7252
000586,汇源通信,-0.2748,-0.0998,,-0.2019,-21.6383
000587,金洲慈航,0.0062,0.0089,0.4216,0.0158,1.5856
000589,黔轮胎A,0.2859,0.0543,9.3,0.0822,9.818
000590,启迪古汉,-0.0144,-0.004,-0.2047,-0.0061,-0.7863
000591,太阳能,0.013,0.0101,3.872,0.0118,1.2291
000592,平潭发展,-0.0334,-0.007,-0.485,-0.0178,-1.8761
000593,大通燃气,0.0709,0.0194,2.1037,0.1679,16.868
000595,*ST宝实,-0.2835,-0.0286,,-0.0791,-9.1083
000596,古井贡酒,0.1239,0.0478,0.8836,0.1335,13.6962
000597,东北制药,-0.058,-0.0141,,-0.0203,-2.6758
000598,兴蓉环境,0.3973,0.0467,1.3492,0.1226,21.4707
000599,青岛双星,0.0007,0.0002,0.0415,0.0004,0.0374
000600,建投能源,0.3504,0.0685,1.152,0.1275,33.6928
000601,韶能股份,0.2333,0.0403,2.2918,0.0765,26.2322
000603,盛达矿业,0.4136,0.1246,0.805,0.3862,39.8083
000605,渤海股份,0.2077,0.0293,6.8411,0.0551,11.2433
000606,神州易桥,0.0432,0.0051,,0.0156,2.9918
000607,华媒控股,-0.3004,-0.0935,-2.2536,-0.2974,-30.1352
000608,阳光股份,-0.1364,-0.0045,-19.5467,-0.0073,-1.3882
000609,绵石投资,0.376,0.0053,,0.0154,1.6711
000610,西安旅游,-0.0482,-0.0142,,-0.0599,-6.2175
000611,*ST天首,1.3635,0.0303,,0.1235,12.3518
000612,焦作万方,-0.0169,-0.0045,-0.8525,-0.0097,-1.9825
000613,*ST东海A,0.0987,0.0076,,0.0288,2.8754
000615,京汉股份,-0.1934,-0.0527,-0.6183,-0.1351,-14.5229
000616,海航投资,0.1131,0.004,0.3934,0.0082,0.994
000617,中油资本,-0.1418,-0.0385,-14.3334,-0.0528,-5.7278
000619,海螺型材,0.1448,0.056,4.7499,0.1498,34.6349
000620,新华联,-1.2879,-0.0412,-16.6625,-0.0524,-10.2198
000622,*ST恒立,-0.4516,-0.0354,,-0.0875,-15.5584
000623,吉林敖东,0.0861,0.0052,0.059,0.0604,10.125
000625,长安汽车,0.1947,0.0806,1.2725,0.1272,14.5516
000626,远大控股,-0.03,-0.0576,-1.5619,-0.067,-7.1126
000627,天茂集团,-0.0304,-0.0042,,-0.0132,-1.5462
000628,高新发展,0.2694,0.044,,0.0521,5.5763
000629,*ST钒钛,-0.0453,-0.005,,-0.0062,-1.3964
000630,铜陵有色,0.0895,0.0804,13.2729,0.1163,14.9832
000631,顺发恒业,0.3697,0.0605,3.4277,0.0862,11.5892
000632,三木集团,-0.0181,-0.0038,-6.24,-0.0047,-0.6441
000633,*ST合金,1.414,0.1686,,0.7328,617.9318
000635,英力特,-0.0528,-0.0136,-1.5491,-0.1107,-12.2252
000636,风华高科,-0.1151,-0.0185,-2.4026,-0.0725,-8.9157
000637,茂化实华,0.0822,0.0947,1.7064,0.3047,31.5445
000638,万方发展,-8.4983,-0.2064,,-0.2352,-51.2686
000639,西王食品,-0.0607,-0.0359,-0.8573,-0.1405,-14.452
000650,仁和药业,0.2531,0.1053,1.5936,0.605,62.9996
000651,格力电器,0.5938,0.1815,5.1589,0.2442,24.5834
000652,泰达股份,-0.3584,-0.03,-67.3143,-0.0346,-4.4417
000655,金岭矿业,-0.0279,-0.0034,,-0.0285,-3.393
000656,金科股份,-0.0281,-0.0019,-0.3679,-0.0023,-0.3051
000657,中钨高新,0.0886,0.0337,,0.0668,8.6207
000659,珠海中富,0.1819,0.0545,43.8785,0.081,10.9182
000661,长春高新,0.3037,0.0991,1.3052,0.2886,33.5721
000662,天夏智慧,0.1302,0.0394,,0.1748,17.4807
000663,永安林业,-0.007,-0.001,-0.2501,-0.0013,-0.2037
000665,湖北广电,0.3674,0.0578,2.0046,0.1966,21.084
000666,经纬纺机,0.2398,0.0226,0.5569,0.0462,6.0563
000667,美好置业,-0.2895,-0.0172,-9.1014,-0.0254,-3.7745
000668,荣丰控股,-27.965,-0.0794,,-0.1426,-62.8744
000669,金鸿能源,0.0903,0.0115,0.6704,0.0227,3.0272
000670,盈方微,-0.2985,-0.0548,,-0.2276,-24.8056
000671,阳光城,0.5517,0.048,8.067,0.0569,7.0349
000672,上峰水泥,0.1061,0.0255,1.9604,0.0475,5.2176
000673,当代东方,-0.3069,-0.0132,-1.3259,-0.0579,-5.7854
000676,智度股份,0.2219,0.0706,,0.0928,9.891
000677,恒天海龙,0.0568,0.0198,,0.023,2.5869
000678,襄阳轴承,-0.1868,-0.0504,,-0.0933,-11.2378
000679,大连友谊,-0.1884,-0.0328,-1.8233,-0.0454,-6.4276
000680,山推股份,0.0739,0.0159,,0.0261,3.259
000681,视觉中国,0.27,0.0347,1.1579,0.3794,38.0246
000682,东方电子,-0.1967,-0.057,-3.5685,-0.1438,-15.415
000683,远兴能源,0.1651,0.0304,5.2771,0.0556,7.7873
000685,中山公用,0.2793,0.0131,0.1673,0.063,21.9228
000686,东北证券,,0.0534,2.3386,0.0614,
000687,华讯方舟,-0.3558,-0.0454,-20.3698,-0.1057,-10.6247
000688,建新矿业,0.4044,0.1001,1.71,0.5125,57.0921
000690,宝新能源,0.3279,0.063,1.7548,0.1195,25.5691
000691,ST亚太,-0.0624,-0.0069,,-0.013,-2.0359
000692,惠天热电,-0.6676,-0.1435,-10.9205,-0.2171,-22.4934
000693,ST华泽,0.0805,0.0708,4.936,0.0925,9.2533
000695,滨海能源,0.1094,0.0355,,0.051,6.3213
000697,炼石有色,-0.2461,-0.0049,-0.3228,-0.0537,-5.3659
000698,沈阳化工,0.0267,0.0113,,0.0178,2.2161
000700,模塑科技,0.0229,0.0082,0.1684,0.0174,1.8437
000701,厦门信达,-0.2243,-0.2088,-33.9966,-0.257,-27.0587
000702,正虹科技,0.0597,0.0566,11.2907,0.1715,18.8034
000703,恒逸石化,0.0955,0.053,9.0974,0.0728,7.6872
000705,浙江震元,-0.0089,-0.005,-1.3836,-0.0155,-1.6038
000707,双环科技,0.1431,0.0254,33.9192,0.0296,3.3653
000708,大冶特钢,0.0349,0.0211,0.7663,0.0634,7.8092
000709,河钢股份,0.1911,0.0473,26.9042,0.0643,7.2029
000710,*ST天仪,-0.372,-0.0868,,-0.1181,-15.3112
000711,京蓝科技,-0.309,-0.0191,,-0.0141,-2.3107
000712,锦龙股份,434.7972,0.2358,6.1587,0.2985,35.1351
000713,丰乐种业,-0.0052,-0.0013,-0.2731,-0.0053,-0.5804
000715,中兴商业,0.0018,0.0013,0.1117,0.0026,0.3522
000716,黑芝麻,-0.0783,-0.0214,-1.3861,-0.0599,-8.2916
000717,韶钢松山,-0.0563,-0.0171,,-0.0193,-2.1376
000718,苏宁环球,0.1463,0.0275,1.7201,0.0362,4.2238
000719,大地传媒,0.034,0.0126,0.3369,0.0377,4.7522
000720,新能泰山,0.2624,0.0728,4.1729,0.0942,15.8966
000721,西安饮食,-0.0241,-0.0052,,-0.0146,-1.5527
000722,湖南发展,0.4262,0.0194,0.8631,0.1733,101.2535
000723,美锦能源,-0.0545,-0.0281,,-0.0622,-6.2215
000725,京东方A,0.2374,0.0387,2.7921,0.088,27.8822
000726,鲁泰A,0.1232,0.0422,1.0489,0.2116,23.2964
000727,华东科技,2.3019,0.0307,,0.0807,25.2168
000728,国元证券,,0.1424,6.9728,0.1795,
000729,燕京啤酒,0.2676,0.094,2.8338,0.3015,30.7113
000731,四川美丰,0.0118,0.0048,0.4853,0.0121,1.6354
000732,泰禾集团,0.1648,0.0096,1.2601,0.0107,1.8154
000733,振华科技,-0.0005,-0.0002,-0.013,-0.0005,-0.0516
000735,罗牛山,-0.5429,-0.0476,-28.8934,-0.0828,-33.4709
000736,中房地产,-0.4614,-0.0205,-6.6814,-0.036,-10.7666
000737,南风化工,0.0575,0.0216,,0.0234,2.3436
000738,中航动控,-0.002,-0.0003,-0.0247,-0.0011,-0.1575
000739,普洛药业,0.0608,0.025,1.0023,0.046,5.1043
000750,国海证券,,0.1455,7.877,0.1673,
000751,锌业股份,-0.0234,-0.015,-1.0262,-0.0382,-5.0992
000752,西藏发展,0.2673,0.0377,1.6083,0.2967,30.5813
000753,漳州发展,-0.031,-0.0125,,-0.0219,-2.6677
000755,*ST三维,-0.0062,-0.0028,,-0.0038,-0.4193
000756,新华制药,0.0376,0.0163,2.3563,0.0288,4.2926
000757,浩物股份,-0.0176,-0.005,-0.2373,-0.0141,-1.9832
000758,中色股份,-0.0176,-0.0074,-0.6841,-0.0108,-1.303
000759,中百集团,0.0257,0.025,10.6882,0.038,4.2608
000760,斯太尔,-0.2105,-0.0296,,-0.2998,-36.0947
000761,本钢板材,-0.1434,-0.0515,-16.1675,-0.079,-8.536
000762,西藏矿业,0.0941,0.0152,3.5316,0.0639,6.9602
000766,通化金马,-1.0393,-0.0542,-11.2779,-0.1885,-33.4936
000767,漳泽电力,0.255,0.0369,2.3185,0.0469,10.4632
000768,中航飞机,-0.3323,-0.0749,,-0.1175,-12.6167
000776,广发证券,,0.1084,6.4881,0.1267,
000777,中核科技,-0.1052,-0.0302,-1.6721,-0.0793,-10.6004
000778,新兴铸管,0.0052,0.0027,0.5108,0.0042,0.5402
000779,三毛派神,-0.0525,-0.0072,,-0.0118,-2.3998
000780,平庄能源,-0.0011,-0.0002,,-0.0007,-0.0753
000782,美达股份,-0.0347,-0.0201,-0.5261,-0.0434,-5.6476
000783,长江证券,,0.1536,8.3715,0.1744,
000785,武汉中商,0.0069,0.0056,0.3853,0.0087,1.2214
000786,北新建材,0.1416,0.0365,0.9742,0.0932,11.3591
000788,北大医药,0.1221,0.0264,,0.0344,4.3464
000789,万年青,0.0556,0.0159,1.17,0.0302,5.0823
000790,泰合健康,-0.2253,-0.0539,-12.9745,-0.1382,-14.446
000791,甘肃电投,0.6607,0.0275,,0.038,20.1111
000792,盐湖股份,-0.1673,-0.0098,-2.119,-0.0133,-3.7236
000793,华闻传媒,0.1096,0.0194,0.5295,0.0721,15.6926
000795,英洛华,-0.6754,-0.1569,,-0.3598,-35.98
000796,凯撒旅游,0.0619,0.014,0.6988,0.0282,2.829
000797,中国武夷,-0.2074,-0.0236,-4.9707,-0.0279,-3.7478
000798,中水渔业,-0.3155,-0.0637,-3.7392,-0.2925,-32.3849
000799,酒鬼酒,0.3583,0.0517,3.2223,0.2699,27.7042
000800,一汽轿车,0.0072,0.0051,0.5093,0.0096,1.0107
000801,四川九洲,-0.0849,-0.0252,-1.4711,-0.0511,-5.3764
000802,北京文化,0.9826,0.0584,92.0118,0.166,52.1436
000803,*ST金宇,-0.2834,-0.0282,,-0.0413,-4.6403
000806,银河生物,-0.2202,-0.0313,-0.807,-0.1595,-17.9309
000807,云铝股份,0.0423,0.0111,,0.0145,2.3324
000809,铁岭新城,-5.7439,-0.0116,,-0.026,-6.107
000810,创维数字,-0.1485,-0.0604,-1.5835,-0.1298,-15.1593
000811,烟台冰轮,-0.0432,-0.0127,-0.1772,-0.0331,-3.4587
000812,陕西金叶,0.0287,0.0041,0.2015,0.0106,1.2184
000813,德展健康,0.0775,0.0095,1.1302,0.0311,4.7492
000815,美利云,0.0099,0.002,,0.0016,0.2686
000816,智慧农业,-0.0746,-0.0105,-5.9498,-0.0229,-2.6829
000818,方大化工,0.1001,0.0496,3.0894,0.2701,29.483
000819,岳阳兴长,0.0283,0.0287,0.7729,0.2044,23.8283
000820,神雾节能,0.0552,0.0117,,0.0181,5.213
000821,京山轻机,0.0266,0.0046,0.3285,0.0138,2.0965
000822,山东海化,0.0754,0.0369,1.5256,0.0991,11.1091
000823,超声电子,0.08,0.0305,2.0359,0.0916,9.7756
000825,太钢不锈,0.0043,0.002,5.7865,0.003,0.4181
000826,启迪桑德,-0.089,-0.0176,-0.5778,-0.0325,-4.6202
000828,东莞控股,-1.697,-0.1241,-2.0432,-0.3207,-39.3087
000829,天音控股,0.0259,0.054,,0.0721,7.3338
000830,鲁西化工,0.1251,0.0416,3.107,0.0595,7.8714
000831,*ST五稀,-0.5803,-0.0735,-191.3215,-16.794,-17167.4293
000833,贵糖股份,-0.2292,-0.1137,-37.3823,-0.4437,-53.6067
000835,长城动漫,0.1452,0.0169,10.799,0.0214,2.5689
000836,鑫茂科技,0.0911,0.0208,,0.0444,5.3909
000837,秦川机床,-0.131,-0.0255,,-0.0542,-6.333
000838,财信发展,0.132,0.0212,0.9935,0.0254,3.4529
000839,中信国安,-0.0765,-0.0066,-0.4324,-0.0172,-2.8297
000848,承德露露,0.1067,0.0947,0.6408,0.6026,69.0893
000850,华茂股份,0.3996,0.0365,2.9082,0.0955,27.566
000851,高鸿股份,-0.0122,-0.0055,-0.9692,-0.0098,-0.9988
000852,石化机械,-0.0337,-0.009,-3.7658,-0.0127,-1.2703
000856,冀东装备,-0.0002,-0.0001,,-0.0001,-0.0094
000858,五粮液,0.2779,0.0658,0.911,0.5148,53.1717
000859,国风塑业,-0.0052,-0.0014,,-0.005,-0.5503
000860,顺鑫农业,0.0745,0.0262,1.7183,0.039,5.3505
000861,海印股份,0.2099,0.0271,1.9091,0.0504,11.8553
000862,银星能源,0.6624,0.0439,21.4251,0.055,47.5736
000863,三湘印象,-9.5905,-0.1637,-27.6374,-0.2178,-41.7151
000868,安凯客车,-0.4135,-0.1313,-64.4091,-0.1786,-19.2359
000869,张裕A,0.3281,0.0988,1.2427,0.5671,67.9883
000875,吉电股份,0.2832,0.0286,6.4239,0.0368,9.1769
000876,新希望,0.0531,0.046,0.9908,0.147,16.0909
000877,天山股份,0.0637,0.0061,,0.0096,1.2499
000878,云南铜业,0.0022,0.0026,1.9498,0.0035,0.438
000880,潍柴重机,0.0553,0.0198,3.0143,0.0319,3.3359
000881,中广核技,0.0674,0.0132,,0.0163,2.2065
000882,华联股份,0.0752,0.0034,1.8549,0.0066,1.5898
000883,湖北能源,0.529,0.057,1.4206,0.1129,18.1583
000885,同力水泥,0.0953,0.0319,1.6017,0.078,8.4041
000886,海南高速,-0.6601,-0.0202,-1.425,-0.1455,-14.7338
000887,中鼎股份,0.1006,0.048,0.7873,0.0978,14.7258
000888,峨眉山A,0.229,0.05,2.0068,0.3244,33.3455
000889,茂业通信,0.1453,0.0565,1.8465,0.2158,21.7959
000890,法尔胜,0.0717,0.0168,7.8335,0.0266,2.7113
000892,欢瑞世纪,,-1.2748,,-31.8577,-3185.7747
000893,东凌国际,-0.0753,-0.0557,,-0.0601,-6.172
000895,双汇发展,0.1133,0.1088,1.1225,0.3865,38.9892
000897,津滨发展,0.0428,0.0029,,0.004,0.4699
000898,鞍钢股份,0.0583,0.0186,11.1987,0.0397,4.7821
000899,赣能股份,0.4441,0.0901,1.9445,0.1509,27.9659
000900,现代投资,0.2048,0.031,2.3544,0.0493,11.075
000901,航天科技,-0.1208,-0.0465,-6.6519,-0.1524,-17.0142
000902,新洋丰,0.0486,0.0431,0.6299,0.1616,16.336
000903,云内动力,0.1201,0.0257,1.8347,0.0554,8.3934
000905,厦门港务,0.063,0.0408,2.0261,0.0894,11.7032
000906,浙商中拓,-0.0084,-0.0128,-1.3381,-0.0161,-1.7149
000908,景峰医药,0.0718,0.0227,0.5534,0.0662,8.5552
000909,数源科技,-0.3754,-0.0453,-12.5374,-0.0554,-7.4106
000910,大亚圣象,0.1146,0.0481,3.4246,0.0765,7.7393
000911,南宁糖业,-0.577,-0.1698,-31.4585,-0.2624,-36.6249
000912,泸天化,0.047,0.0145,,0.0158,2.7816
000913,*ST钱江,-0.0444,-0.0146,,-0.0363,-4.7555
000915,山大华特,0.2161,0.0594,1.0851,0.3116,32.2406
000916,华北高速,0.2364,0.0168,0.6823,0.0659,8.6623
000917,电广传媒,-0.0748,-0.0114,-1.1097,-0.0305,-4.8396
000918,嘉凯城,-0.5258,-0.0301,,-0.0356,-4.7625
000919,金陵药业,0.0537,0.0231,0.5945,0.101,10.5501
000920,南方汇通,0.2715,0.0739,1.9373,0.2489,46.3441
000921,海信科龙,-0.0146,-0.0123,-0.3874,-0.017,-1.7624
000922,*ST佳电,-0.0436,-0.0088,,-0.0226,-2.3578
000923,河北宣工,-0.1401,-0.0079,,-0.0109,-1.107
