code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000039,中集集团,1.4318,0.8525,27.9261,731.4741,31.7973,68.2027
000040,东旭蓝天,1.4189,0.2808,19.5902,17461.8788,41.6692,58.3308
000042,中洲控股,2.4428,0.7903,26.9392,809.6519,38.3525,61.6475
000043,中航地产,1.4258,0.4646,23.1204,133.0002,26.3593,73.6407
000045,深纺织A,2.4037,2.06,154.1175,-1399.5249,73.3379,26.6621
000046,泛海控股,2.7122,0.2841,8.0668,211.3989,32.4927,67.5073
000048,康达尔,1.0044,0.829,71.8993,1418.8785,38.1682,61.8318
000049,德赛电池,1.3082,1.078,45.0717,-8821.5294,35.5888,64.4112
000050,深天马A,0.9948,0.8242,21.8446,136.4621,36.838,63.162
000055,方大集团,1.2694,1.0422,30.223,186.4739,50.3343,49.6657
000056,皇庭国际,7.4623,0.788,56.6032,806.2455,-17.9315,117.9315
000058,深赛格,2.8211,2.8138,188.2979,-873.7017,80.5294,19.4706
000059,华锦股份,0.5575,0.2459,17.9248,108.9321,25.2469,74.7531
000060,中金岭南,1.0298,0.5162,20.8287,336.3318,49.0951,50.9049
000061,农产品,0.6853,0.6653,34.4743,374.96,42.5919,57.4081
000062,深圳华强,1.6387,0.5308,34.8942,287.3376,31.1498,68.8502
000063,中兴通讯,1.3478,1.1378,34.8845,178.8908,24.9297,75.0703
000065,北方国际,1.2784,1.0529,41.7613,1190.1985,28.0391,71.9609
000066,中国长城,1.2614,0.8491,16.4695,141.0664,27.1676,72.8324
000068,华控赛格,0.2015,0.1986,17.9844,24.4602,67.1304,32.8696
000069,华侨城A,1.5336,0.3182,22.3725,759.4489,28.0404,71.9596
000070,特发信息,1.6749,1.1894,25.3804,569.1021,50.0569,49.9431
000078,海王生物,1.0047,0.8673,22.6977,232.9274,19.496,80.504
000088,盐田港,5.8908,5.8901,553.0394,-4307.2408,92.0945,7.9055
000089,深圳机场,1.9628,1.9605,151.5796,-6655.9268,73.4077,26.5923
000090,天健集团,1.3456,0.436,32.5266,1177.2935,38.7656,61.2344
000096,广聚能源,4.5841,3.958,349.6875,-465.3567,89.6199,10.3801
000099,中信海直,3.0438,1.9056,79.0172,1076.8757,66.6656,33.3344
000100,TCL集团,1.1167,0.8862,46.7388,345.2809,27.3898,72.6102
000150,宜华健康,1.9029,0.1068,1.2493,235.5283,46.5772,53.4228
000151,中成股份,1.8661,1.4281,79.8113,-109.0493,59.6884,40.3116
000153,丰原药业,1.0139,0.7476,12.9366,233.0367,53.5421,46.4579
000155,*ST川化,0.4159,0.2161,9.1082,-399.9018,44.7192,55.2808
000156,华数传媒,0.5612,0.4575,15.3453,591.4564,-45.102,145.102
000157,中联重科,1.5988,1.3073,74.1036,3205.8182,44.8745,55.1255
000158,常山股份,1.1925,0.7714,24.6374,34.4484,42.5041,57.4959
000159,国际实业,1.9412,1.053,39.2405,303.1912,66.4443,33.5557
000301,东方市场,1.916,1.0938,75.1089,-699.1284,75.7512,24.2488
000333,美的集团,1.0956,0.907,27.949,956.3396,31.09,68.91
000338,潍柴动力,1.516,1.2005,48.1609,531936.8756,50.4529,49.5471
000400,许继电气,1.8563,1.3433,19.1712,576.717,42.8863,57.1137
000401,冀东水泥,0.6748,0.5149,23.1829,121.3307,32.4565,67.5435
000402,金融街,1.699,0.6068,42.5822,1247.1218,29.4037,70.5963
000403,ST生化,0.7992,0.4937,6.0808,251.1332,31.7269,68.2731
000404,华意压缩,0.9829,0.7871,13.5454,370.3787,22.211,77.789
000407,胜利股份,0.9029,0.6939,32.4384,109.1575,38.5137,61.4863
000408,*ST金源,1.298,1.298,0.5207,4395.9536,42.0403,57.9597
000409,山东地矿,9.4313,9.3269,99.0691,213.4931,92.7113,7.2887
000410,沈阳机床,0.9411,0.5348,8.243,137.8008,12.3259,87.6741
000411,英特集团,1.1702,0.9089,24.8251,285.3489,22.7623,77.2377
000413,东旭光电,1.4398,1.0551,11.5525,-23817.53,42.6328,57.3672
000415,渤海金控,1.2387,1.2387,118.4295,-1208.6064,44.1577,55.8423
000416,民生控股,7.9295,7.7529,617.8122,135.7146,88.7428,11.2572
000417,合肥百货,1.5193,1.3096,113.8853,-13937.6224,49.5346,50.4654
000418,小天鹅A,1.6203,1.4532,83.7467,-778.0988,52.0402,47.9598
000419,通程控股,0.9977,0.8465,59.5249,7462.4393,54.261,45.739
000420,吉林化纤,0.5457,0.3475,17.764,37.1373,16.8282,83.1718
000421,南京公用,1.3348,0.5324,34.8367,1972.4833,41.754,58.246
000422,湖北宜化,0.9097,0.5605,22.3889,306.743,27.5278,72.4722
000423,东阿阿胶,6.9173,6.0739,227.2064,-5520.977,87.2126,12.7874
000425,徐工机械,1.5611,1.3185,33.6152,2061.1708,39.6834,60.3166
000426,兴业矿业,0.5827,0.3565,16.1655,489.1774,53.2203,46.7797
000428,华天酒店,0.6851,0.3006,6.7782,200.1482,30.4804,69.5196
000429,粤高速A,0.561,0.561,47.1533,237.4646,39.3937,60.6063
000430,张家界,0.4279,0.4018,25.4,1234.547,65.5097,34.4903
000488,晨鸣纸业,0.8612,0.5989,17.2757,102.3128,31.3178,68.6822
000498,山东路桥,325.0263,325.0263,32263.2505,26839.1336,99.7047,0.2953
000501,鄂武商A,0.5273,0.4434,30.2361,1193.7945,25.9224,74.0776
000502,绿景控股,2.4073,0.8833,80.6775,402.2026,67.4221,32.5779
000503,海虹控股,8.0265,8.0226,172.1933,-102.0291,90.2101,9.7899
000504,*ST生物,0.4631,0.4532,7.0092,72.3189,49.4249,50.5751
000505,*ST珠江,0.7749,0.6327,8.4485,-21.4618,28.3297,71.6703
000506,中润资源,1.3793,0.411,2.6116,617.2046,24.8488,75.1512
000507,珠海港,1.8864,1.8787,102.6493,528.8591,55.2465,44.7535
000509,华塑控股,0.3464,0.2462,0.7996,199.4945,-21.3714,121.3714
000510,金路集团,0.6377,0.4606,29.2592,-310.0662,45.0459,54.9541
000511,*ST烯碳,2.6946,0.2042,13.58,-8859.9694,44.4397,55.5603
000513,丽珠集团,1.6348,1.3143,59.7472,-2562.0313,66.3629,33.6371
000514,渝开发,2.8349,1.1494,54.5068,191.9288,51.2227,48.7773
000516,国际医学,0.5001,0.4797,40.8825,525.4824,37.3342,62.6658
000517,荣安地产,1.4038,0.1175,10.7891,34339.7395,21.6926,78.3074
000518,四环生物,9.0869,8.3038,331.6216,-2261.1231,93.8131,6.1869
000519,中兵红箭,2.143,1.4175,20.3607,176.306,74.125,25.875
000520,长航凤凰,0.279,0.2523,6.6538,-98.8424,-2.4618,102.4618
000521,美菱电器,1.2759,0.9814,23.3685,-262.4873,35.3185,64.6815
000523,广州浪奇,1.786,1.4716,63.6268,5053.9766,58.3857,41.6143
000524,岭南控股,2.2765,2.195,202.1659,-12670.2417,84.0324,15.9676
000525,红太阳,0.9533,0.6666,25.0216,323.0982,36.5916,63.4084
000526,*ST紫学,1.0718,1.0718,87.011,156.4462,79.8734,20.1266
000528,柳工,1.6172,1.1008,76.5119,588.4212,37.3828,62.6172
000529,广弘控股,2.2273,1.7104,147.092,-1471.3316,71.7011,28.2989
000530,大冷股份,1.4428,1.0812,47.1753,-2778.6507,64.5348,35.4652
000531,穗恒运A,0.8721,0.5413,41.1769,300.1416,31.3763,68.6237
000532,力合股份,3.53,2.9235,139.7844,4809.699,82.3872,17.6128
000533,万家乐,1.7895,1.3762,23.5951,793.3104,47.3167,52.6833
000534,万泽股份,2.0552,0.6998,6.5765,-3807.9609,37.4153,62.5847
000536,华映科技,1.5075,1.4936,57.9217,1420.3595,68.3892,31.6108
000537,广宇发展,2.072,0.6778,66.1648,-15125.9876,51.9919,48.0081
000538,云南白药,2.2675,1.1631,43.1753,-40532.5912,61.8553,38.1447
000539,粤电力A,0.4723,0.3952,17.6655,192.6147,33.1552,66.8448
000540,中天金融,1.1854,0.2665,11.709,7671.5448,13.3591,86.6409
000541,佛山照明,4.7767,3.5731,228.0832,-2125.9145,87.3277,12.6723
000543,皖能电力,0.587,0.4636,15.4538,161.8838,31.5484,68.4516
000544,中原环保,3.2939,3.2328,110.2031,540.3471,58.833,41.167
000545,金浦钛业,0.498,0.2638,0.0362,49558.2525,-20.551,120.551
000546,金圆股份,2.251,0.4649,6.5031,-124921.9602,57.9192,42.0808
000547,航天发展,3.9525,3.1918,224.9184,5514.1209,76.4661,23.5339
000548,湖南投资,2.5298,1.8524,77.8085,417.2469,70.0127,29.9873
000550,江铃汽车,1.7176,1.4589,116.0499,-846.1084,59.596,40.404
000551,创元科技,1.3085,0.9417,41.32,334.4431,51.7663,48.2337
000552,靖远煤电,1.5773,1.3325,42.0614,-6245.3443,55.8275,44.1725
000553,沙隆达A,0.9522,0.6862,37.9749,212.9425,45.545,54.455
000554,泰山石油,6.4699,3.656,245.5826,-21516.2405,96.2387,3.7613
000555,神州信息,0.1271,0.1271,12.6058,-187.5344,-996.9157,1096.9157
000557,西部创业,0.5632,0.5544,52.7852,-5257.8249,-86.7913,186.7913
000558,莱茵体育,1.5282,0.1824,15.8886,661.6478,22.4907,77.5093
000559,万向钱潮,1.5526,1.2232,56.2528,392.2802,39.583,60.417
000560,昆百大A,1.0551,0.2635,12.5425,182.9043,25.1498,74.8502
000561,烽火电子,2.5404,1.739,26.4067,4097.9602,64.581,35.419
000563,陕国投A,10.9961,10.9961,1075.7159,--,94.53,5.47
000564,供销大集,0.8766,0.818,64.6615,226.6327,23.7187,76.2813
000565,渝三峡A,1.0798,0.8477,20.3577,204.1816,40.6998,59.3002
000566,海南海药,2.6467,2.2183,137.6978,3208.8421,52.2961,47.7039
000567,海德股份,7.4137,5.9662,248.9658,161.8908,91.603,8.397
000568,泸州老窖,1.7161,1.238,83.0019,-10586.3365,58.7525,41.2475
000570,苏常柴A,1.5262,1.1769,59.8003,-433.6318,60.5966,39.4034
000571,新大洲A,0.6812,0.574,37.7054,594.3116,55.5297,44.4703
000572,海马汽车,1.6269,1.3427,99.0345,-6420.4002,70.0276,29.9724
000573,粤宏远A,2.3174,0.3394,13.4827,310.631,58.709,41.291
000576,广东甘化,0.5095,0.4665,16.02,2907.6913,22.9731,77.0269
000581,威孚高科,2.948,2.5726,140.5037,-4173.9888,78.9517,21.0483
000582,北部湾港,0.5835,0.5115,14.5524,279.4218,34.396,65.604
000584,友利控股,1.1151,0.5451,28.7175,1293.0901,45.0902,54.9098
000585,东北电气,2.2466,1.9006,33.5266,-6299.7686,49.6242,50.3758
000586,汇源通信,1.4709,1.1505,24.9105,43.6752,42.7634,57.2366
000587,金洲慈航,2.3713,0.9453,41.7928,1358.1062,59.893,40.107
000589,黔轮胎A,1.1943,0.8731,14.6827,153.7248,30.5574,69.4426
000590,启迪古汉,1.1157,0.8929,50.9902,2141.607,57.9048,42.0952
000591,太阳能,0.9352,0.6215,32.8457,183.556,20.3064,79.6936
000592,平潭发展,2.9957,1.4396,99.182,-74.469,67.5782,32.4218
000593,大通燃气,0.6393,0.4079,29.0496,213.4705,57.3551,42.6449
000595,*ST宝实,1.0911,0.6755,0.4547,276.9413,28.2456,71.7544
000596,古井贡酒,2.7302,2.2796,153.3497,-1271.3474,71.8344,28.1656
000597,东北制药,0.8402,0.5842,26.2216,-69.085,26.8376,73.1624
000598,兴蓉环境,2.1978,2.0868,113.709,1573.0355,53.5384,46.4616
000599,青岛双星,0.8328,0.4402,10.5836,124.5802,29.5065,70.4935
000600,建投能源,0.5465,0.4648,15.9836,164.8267,25.8052,74.1948
000601,韶能股份,0.7252,0.6171,38.0142,232.1069,37.4069,62.5931
000603,盛达矿业,1.7356,1.6576,163.2293,-5411.0359,57.5856,42.4144
000605,渤海股份,0.5429,0.2718,11.2096,1733.69,41.2939,58.7061
000606,神州易桥,0.9733,0.651,24.5553,33.6373,60.9632,39.0368
000607,华媒控股,0.8394,0.6661,7.1717,181.9196,29.9779,70.0221
000608,阳光股份,1.396,0.4521,20.6294,288.0266,45.1869,54.8131
000609,绵石投资,2.5537,1.7666,148.9987,-1214.5398,65.3186,34.6814
000610,西安旅游,0.9038,0.8817,50.6991,7299.2568,69.8504,30.1496
000611,*ST天首,2.5397,1.5829,138.7486,-329.4318,81.3561,18.6439
000612,焦作万方,0.6204,0.2443,17.8306,126.5167,50.3662,49.6338
000613,*ST东海A,0.1997,0.1906,8.0325,599.4806,72.249,27.751
000615,京汉股份,1.6685,0.8782,39.7484,178.6397,51.8642,48.1358
000616,海航投资,2.9124,0.6111,33.4495,701.6531,39.1553,60.8447
000617,中油资本,0.8812,0.5883,3.1313,42.5318,23.2568,76.7432
000619,海螺型材,2.5666,1.6869,37.0533,453.9104,59.5286,40.4714
000620,新华联,2.3852,0.9119,21.963,1584.2441,31.0629,68.9371
000622,*ST恒立,0.2866,0.1997,5.0467,-20.1471,-77.3568,177.3568
000623,吉林敖东,3.7762,3.3677,115.8187,-10077.3716,89.9524,10.0476
000625,长安汽车,0.7657,0.5892,20.6459,-5598.2157,37.3589,62.6411
000626,远大控股,1.1458,0.7787,33.3744,228.3751,12.2791,87.7209
000627,天茂集团,1.2389,0.9285,30.3347,-429.3665,71.6062,28.3938
000628,高新发展,0.8932,0.7193,27.2053,22.375,4.8343,95.1657
000629,*ST钒钛,0.5312,0.4486,29.4236,454.6082,45.7773,54.2227
000630,铜陵有色,0.981,0.4572,17.0627,251.8928,32.0244,67.9756
000631,顺发恒业,1.4423,0.1395,13.1313,1798.4884,22.6365,77.3635
000632,三木集团,1.1463,0.679,23.0297,137.7755,16.9592,83.0408
000633,*ST合金,18.0077,15.2329,513.6282,789.8872,71.5415,28.4585
000635,英力特,0.9636,0.3643,1.1953,28.7571,70.5603,29.4397
000636,风华高科,1.4547,1.0772,40.4714,1061.1567,66.5109,33.4891
000637,茂化实华,6.7647,5.29,335.236,-7062.9366,90.6711,9.3289
000638,万方发展,1.5848,1.2153,20.5307,258669.9926,38.4914,61.5086
000639,西王食品,1.3638,0.8098,46.8361,267.9777,55.2867,44.7133
000650,仁和药业,1.2741,1.0352,59.2569,-10219.6803,52.9288,47.0712
000651,格力电器,1.1088,0.8811,55.6168,-4553.4943,26.679,73.321
000652,泰达股份,0.8547,0.5308,28.2236,103.3088,17.4284,82.5716
000655,金岭矿业,1.6677,1.5236,86.8125,-4415.4687,74.5403,25.4597
000656,金科股份,1.5015,0.4197,29.8484,9272.309,16.0852,83.9148
000657,中钨高新,2.2861,0.6824,24.1611,-793.0369,69.812,30.188
000659,珠海中富,1.1205,0.867,35.7183,130.0442,46.0946,53.9054
000661,长春高新,1.3213,1.0082,25.2429,6215.1639,51.005,48.995
000662,天夏智慧,1.0695,0.6726,11.9645,-422.1551,61.3495,38.6505
000663,永安林业,1.3497,0.2294,9.6325,64.4286,24.6947,75.3053
000665,湖北广电,0.8819,0.7549,18.5593,528.7144,30.8372,69.1628
000666,经纬纺机,1.6467,1.4039,84.0257,1436.6834,46.7705,53.2295
000667,美好置业,2.9479,0.9707,40.3654,3067.1636,46.9036,53.0964
000668,荣丰控股,6.7438,1.236,5.9543,206.7008,68.1754,31.8246
000669,金鸿能源,3.1209,2.9555,192.1507,3331.8905,79.1796,20.8204
000670,盈方微,3.2911,1.9476,130.4849,-2599.986,70.0054,29.9946
000671,阳光城,2.0026,0.5642,21.0614,711.4882,24.9576,75.0424
000672,上峰水泥,0.1191,0.1172,1.9032,-960.1966,23.497,76.503
000673,当代东方,0.1545,0.1545,13.0673,-764.6863,4.9147,95.0853
000676,智度股份,1.0197,0.6959,22.0425,-102.6853,36.2784,63.7216
000677,恒天海龙,0.1362,0.0687,0.4711,-152.9435,-24.9178,124.9178
000678,襄阳轴承,1.2386,0.7639,16.5979,-97.2188,43.052,56.948
000679,大连友谊,1.3569,0.3497,31.8964,321.9941,18.6619,81.3381
000680,山推股份,1.2662,0.8646,31.1043,165.6062,36.0971,63.9029
000681,视觉中国,46.9908,46.9908,4285.292,-976.5351,97.9264,2.0736
000682,东方电子,2.7696,2.128,52.217,-7635.5884,77.0214,22.9786
000683,远兴能源,1.3865,1.2845,27.721,274.4809,48.3766,51.6234
000685,中山公用,0.4854,0.4649,20.3783,666.8781,78.391,21.609
000686,东北证券,--,--,--,--,25.376,74.624
000687,华讯方舟,3.6088,2.7166,156.2515,224.9424,65.8456,34.1544
000688,建新矿业,0.1539,0.1539,6.6583,22729.2629,-557.0541,657.0541
000690,宝新能源,1.7665,1.076,42.2954,264.9119,38.8911,61.1089
000691,ST亚太,2.676,0.2422,4.1154,-59133.4944,64.3257,35.6743
000692,惠天热电,0.7443,0.4611,15.7905,177.078,42.9614,57.0386
000693,ST华泽,0.2948,0.284,22.1538,-347.9882,-94.282,194.282
000695,滨海能源,0.7323,0.6599,9.9653,34.1412,27.4915,72.5085
000697,炼石有色,2.3358,2.0186,127.2963,2793.3501,82.4702,17.5298
000698,沈阳化工,0.49,0.3128,8.2381,-19.3798,43.9101,56.0899
000700,模塑科技,0.6716,0.4525,22.9937,166.2423,31.2579,68.7421
000701,厦门信达,1.0431,0.554,7.4093,218.9427,20.009,79.991
000702,正虹科技,1.0096,0.6136,32.6593,167.4215,47.2651,52.7349
000703,恒逸石化,0.8218,0.5669,20.3259,240.8544,30.205,69.795
000705,浙江震元,1.3042,0.9143,23.6543,646.8657,48.3363,51.6637
000707,双环科技,0.7353,0.435,14.9432,154.4321,27.1012,72.8988
000708,大冶特钢,1.2692,0.5014,6.7625,4966.8613,67.4719,32.5281
000709,河钢股份,0.5764,0.3105,11.9574,142.4115,31.3111,68.6889
000710,*ST天仪,1.0764,0.8935,34.9922,115.1459,31.2607,68.7393
000711,京蓝科技,1.825,1.825,87.8254,133.1012,46.0769,53.9231
000712,锦龙股份,0.4985,0.4901,38.3709,409.4488,67.3008,32.6992
000713,丰乐种业,2.1294,0.9241,48.439,480.8979,68.0091,31.9909
000715,中兴商业,0.8313,0.7498,68.9534,764.9333,57.0094,42.9906
000716,黑芝麻,0.5513,0.4447,6.9216,194.7844,26.819,73.181
000717,韶钢松山,0.4772,0.2942,20.0532,-151.904,16.9342,83.0658
000718,苏宁环球,1.5098,0.2074,15.5964,4405.6235,24.5661,75.4339
000719,大地传媒,2.2037,1.5675,85.998,-8300.0717,68.177,31.823
000720,新能泰山,0.3386,0.2327,6.1693,32.1884,13.4929,86.5071
000721,西安饮食,0.9098,0.7703,52.3367,648.4509,63.8851,36.1149
000722,湖南发展,7.6463,7.6185,332.2804,-4316.5085,97.7333,2.2667
000723,美锦能源,1.8836,1.3312,18.9291,-827.1195,63.3495,36.6505
000725,京东方A,1.9964,1.8022,117.5739,-781.1525,50.4791,49.5209
000726,鲁泰A,1.3996,0.533,22.4524,1074.7876,73.0718,26.9282
000727,华东科技,0.6459,0.3941,9.6836,-179.3561,35.3165,64.6835
000728,国元证券,--,--,--,--,67.2472,32.7528
000729,燕京啤酒,0.9862,0.4242,32.3942,727.0742,58.6971,41.3029
000731,四川美丰,1.6408,1.3836,82.7885,720.8089,52.5311,47.4689
000732,泰禾集团,2.2984,0.3833,24.5592,1695.5435,27.8175,72.1825
000733,振华科技,1.9384,1.3378,31.9968,461.108,62.9167,37.0833
000735,罗牛山,2.4251,1.4402,96.7133,148.4174,45.7119,54.2881
000736,中房地产,3.9756,0.9332,78.0082,5425.0357,65.6152,34.3848
000737,南风化工,0.5262,0.378,14.149,178.6934,10.1134,89.8866
000738,中航动控,2.5033,1.755,45.573,456.7151,56.0142,43.9858
000739,普洛药业,0.7701,0.5737,28.064,131.331,38.2041,61.7959
000750,国海证券,--,--,--,--,27.2469,72.7531
000751,锌业股份,0.4626,0.2199,17.6438,-28.4217,-2.014,102.014
000752,西藏发展,1.6979,1.584,144.0969,1526.5808,83.6956,16.3044
000753,漳州发展,1.1017,0.5119,16.4125,215.7192,24.7467,75.2533
000755,*ST三维,0.5348,0.3254,10.1928,103.3676,30.9737,69.0263
000756,新华制药,1.7915,1.1929,52.9275,245.7616,52.4464,47.5536
000757,浩物股份,0.9953,0.79,6.4552,312.0735,5.5462,94.4538
000758,中色股份,1.135,0.7027,17.4767,169.5715,31.539,68.461
000759,中百集团,0.7884,0.4881,35.389,961.0653,38.7329,61.2671
000760,斯太尔,0.8782,0.5854,14.2888,78.3176,23.8093,76.1907
000761,本钢板材,0.9019,0.3484,12.6453,169.3328,37.1999,62.8001
000762,西藏矿业,5.745,5.1077,441.4119,-130.8031,86.5032,13.4968
000766,通化金马,1.9951,0.8735,2.1358,50565.5898,69.6414,30.3586
000767,漳泽电力,0.2814,0.2341,7.1099,-69.5063,3.0876,96.9124
000768,中航飞机,1.7231,0.754,20.6797,582.0695,47.1449,52.8551
000776,广发证券,--,--,--,--,40.396,59.604
000777,中核科技,2.8932,1.9519,88.6103,732.2676,57.3533,42.6467
000778,新兴铸管,1.0998,0.788,21.41,610.9947,33.3314,66.6686
000779,三毛派神,2.3301,1.1795,53.6587,1381.5728,74.6891,25.3109
000780,平庄能源,3.804,3.6939,211.062,-3016.296,82.9425,17.0575
000782,美达股份,1.0557,0.6674,26.6545,159.5564,56.7813,43.2187
000783,长江证券,--,--,--,--,42.5737,57.4263
000785,武汉中商,0.916,0.6573,52.5484,384.2565,32.4471,67.5529
000786,北新建材,0.6167,0.3332,15.4476,580.3161,43.3666,56.6334
000788,北大医药,1.1159,0.8582,32.9514,756.0142,35.367,64.633
000789,万年青,0.5585,0.3673,17.6934,212.839,37.8924,62.1076
000790,泰合健康,1.6691,1.4405,43.5779,493.526,64.8003,35.1997
000791,甘肃电投,0.7987,0.4944,7.1652,294.0136,46.5464,53.4536
000792,盐湖股份,1.5637,1.2764,45.7997,1330.4804,46.6335,53.3665
000793,华闻传媒,1.4195,1.2113,62.8773,1418.4728,67.3475,32.6525
000795,英洛华,1.0144,0.6292,22.8124,215.5644,20.9746,79.0254
000796,凯撒旅游,1.2739,1.2339,77.9264,342.4088,51.631,48.369
000797,中国武夷,1.5796,0.706,48.6983,282.6142,22.7149,77.2851
000798,中水渔业,2.7319,1.3496,104.8488,-538.068,75.312,24.688
000799,酒鬼酒,2.1603,1.5931,128.1176,-9769.8635,62.9816,37.0184
000800,一汽轿车,1.3274,1.0224,21.4576,-652.5885,52.9309,47.0691
000801,四川九洲,1.2697,1.007,41.9543,881.6118,33.4731,66.5269
000802,北京文化,7.0155,6.8833,268.1413,-218.3887,86.5548,13.4452
000803,*ST金宇,1.088,0.4859,25.9391,-374.1235,42.2023,57.7977
000806,银河生物,1.2149,0.8693,12.4414,130.9975,40.5262,59.4738
000807,云铝股份,0.8191,0.5578,27.0103,95.2249,29.949,70.051
000809,铁岭新城,4.6205,0.8343,2.1225,137.3209,58.0428,41.9572
000810,创维数字,0.9263,0.5873,18.2057,168.4999,49.3154,50.6846
000811,烟台冰轮,0.9655,0.5701,12.6195,1570.8309,52.8389,47.1611
000812,陕西金叶,1.4228,0.7858,46.7386,-2356.4388,69.1254,30.8746
000813,德展健康,2.2046,0.9666,42.507,-466.0222,70.0842,29.9158
000815,美利云,0.658,0.3126,0.9506,-11.1465,15.0888,84.9112
000816,智慧农业,1.5309,1.2888,88.857,3585.7948,57.161,42.839
000818,方大化工,1.3313,0.8088,11.4523,280.4514,77.7777,22.2223
000819,岳阳兴长,6.1395,5.466,468.8673,-8598.4633,89.4083,10.5917
000820,神雾节能,0.1026,0.0742,0.0342,326.8391,-93.6808,193.6808
000821,京山轻机,3.02,1.8878,41.0601,-830.6916,77.5954,22.4046
000822,山东海化,0.7223,0.4827,11.2797,-230.0576,60.1591,39.8409
000823,超声电子,2.1117,1.5639,28.5597,1095.1931,61.6042,38.3958
000825,太钢不锈,0.895,0.3815,14.2856,150.9945,37.6116,62.3884
000826,启迪桑德,1.173,1.1521,21.0204,413.3963,42.84,57.16
000828,东莞控股,0.9367,0.9367,74.8075,767.028,64.0625,35.9375
000829,天音控股,1.4648,1.0089,48.7378,141.6933,30.7083,69.2917
000830,鲁西化工,0.4695,0.2584,14.6573,283.4051,34.9832,65.0168
000831,*ST五稀,1.0328,0.7337,34.8553,-191.3438,-7.8285,107.8285
000833,贵糖股份,1.5238,0.2922,13.3087,833.2386,65.4814,34.5186
000835,长城动漫,2.1084,1.1581,37.1048,89.4248,65.5172,34.4828
000836,鑫茂科技,1.7594,0.6149,12.8362,71.3046,43.5805,56.4195
000837,秦川机床,1.6033,0.8017,32.2307,216.6658,54.6823,45.3177
000838,财信发展,1.9146,0.1352,8.5944,26144.2624,19.9058,80.0942
000839,中信国安,1.4626,1.2477,63.7422,161.89,48.7454,51.2546
000848,承德露露,1.483,1.2244,84.2996,-7321.1777,62.1507,37.8493
000850,华茂股份,1.551,1.2752,21.2859,469.5322,50.1849,49.8151
000851,高鸿股份,1.4347,1.1849,15.1625,161.142,42.1234,57.8766
000852,石化机械,1.3247,0.7214,5.9684,881.6666,53.6899,46.3101
000856,冀东装备,1.0121,0.757,22.1055,110.5317,26.6215,73.3785
000858,五粮液,2.525,2.0524,180.2564,-1637.3714,67.4353,32.5647
000859,国风塑业,1.2249,0.8977,31.4447,195.5744,66.3202,33.6798
000860,顺鑫农业,1.0747,0.4354,21.4869,250.998,27.7053,72.2947
000861,海印股份,1.1102,0.6669,40.2666,837.5121,40.7682,59.2318
