code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000001,平安银行,0.31,-27.91,10.94,2.89,-6.7,621400.0,2.1,,04-22
000002,万科A,0.06,-16.0,,0.61,,69541.16,-16.54,,04-28
000004,国农科技,-0.01,-50.88,,-0.98,,-117.8,-50.76,,04-29
000005,世纪星源,-0.01,50.0,,-0.79,,-1014.03,49.03,,04-27
000006,深振业A,0.08,112.43,,2.05,,10385.88,112.79,,04-27
000007,全新好,,,,0.07,,27.69,-96.39,,04-29
000008,神州高铁,0.0,-6.9,,0.12,,934.12,-19.42,,04-27
000009,中国宝安,0.02,-22.0,,0.75,,3347.2,11.06,,04-27
000010,美丽生态,-0.03,-22.06,,-1.16,,-2550.81,-22.01,,04-28
000011,深物业A,0.51,50510.0,,11.77,,30159.78,52167.63,,04-29
000012,南玻A,0.08,-20.0,,2.15,,17013.09,-16.94,,04-28
000014,沙河股份,-0.02,-30.42,,-0.42,,-335.99,-30.71,,04-26
000016,深康佳A,0.01,211.43,,0.9,,2624.54,211.35,,04-29
000017,深中华A,0.0,33.33,,1.47,,21.23,45.07,,04-28
000018,神州长城,0.06,-65.99,,5.44,,9902.96,29.3,,04-29
000019,深深宝A,-0.02,7.32,,-0.97,,-991.8,60.41,,04-24
000020,深华发A,0.0,-11.76,,0.13,,42.12,-10.38,,04-25
000021,深科技,0.08,-22.78,,2.2,,11672.47,-22.71,,04-29
000022,深赤湾A,0.22,14.36,,2.9,,13884.45,14.54,,04-28
000023,深天地A,0.08,-2630.0,,2.68,,1053.15,-2602.21,,04-27
000025,特力A,0.02,-27.05,,0.5,,449.5,-27.06,,04-28
000026,飞亚达A,0.1,66.34,,1.89,,4531.9,66.3,,04-19
000027,深圳能源,0.03,-45.05,,0.52,,11226.54,-45.0,,04-28
000028,国药一致,0.64,16.58,,3.17,,27256.43,36.95,,04-29
000029,深深房A,0.03,11.04,,1.3,,3462.16,11.19,,04-26
000030,富奥股份,0.17,41.67,,4.18,,22106.49,41.06,,04-28
000031,中粮地产,0.08,-27.27,,2.4,,14274.41,-25.06,,04-28
000032,深桑达A,0.02,-51.8,,0.71,,1018.23,-40.77,,04-26
000033,*ST新都,0.0,-51.92,,4.49,,105.41,-38.04,,04-29
000033,新都退,0.0,-51.92,,4.49,,105.41,-38.04,,04-29
000034,神州数码,0.13,-1103.08,,3.17,,8526.2,-1540.48,,04-28
000035,中国天楹,0.02,-66.67,,1.1,,2278.84,-36.97,,04-28
000036,华联控股,0.66,702.42,,20.18,,75841.14,715.08,,04-29
000037,深南电A,-0.05,-37.5,,-1.5,,-2738.89,-40.82,,04-25
000038,深大通,0.29,29.82,,1.84,,9418.11,164.79,,04-29
000039,中集集团,0.16,25.79,,1.76,,50968.1,24.18,,04-28
000040,东旭蓝天,0.03,-57.81,,0.33,,3603.38,20.62,,04-29
000042,中洲控股,0.04,-43.05,,0.44,,2585.83,-42.25,,04-29
000043,中航地产,-0.11,-51.17,,-1.89,,-7652.91,-51.16,,04-27
000045,深纺织A,0.01,-142.5,,0.13,,430.21,-141.99,,04-29
000046,泛海控股,0.08,127.17,,2.35,,43461.18,137.01,,04-29
000048,康达尔,-0.05,-346.35,,-2.56,,-1848.1,-346.53,,04-29
000049,德赛电池,0.34,77.51,,5.8,,6901.08,77.54,,04-20
000050,深天马A,0.16,147.61,,1.62,,22513.93,147.72,,04-25
000055,方大集团,0.09,200.0,,2.83,,6775.92,205.38,,04-25
