code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
000001,平安银行,7.15,28.26,38.7348,1004.182,0.4378,3553.27,1.5493
000002,万科A,2.37,11.22,38.6618,718.1333,0.1045,6400.4358,0.9313
000004,国农科技,-1.43,-11.56,60.6438,-1.0223,-0.0121,8.8419,0.1052
000005,世纪星源,0.3,12.23,53.1354,2.2613,0.0024,18.4753,0.0202
000006,深振业A,11.77,32.67,68.2787,229.9053,0.9065,703.5197,2.7742
000007,全新好,,-21.99,-28.0725,-9.5363,-0.0515,43.3648,0.2344
000008,神州高铁,0.35,9.8,22.5508,0.2577,0.0034,2.6269,0.0356
000009,中国宝安,5.21,17.55,36.7901,88.2265,0.092,502.4333,0.524
000010,美丽生态,0.11,0.41,52.8716,0.0755,0.0005,18.1763,0.1236
000011,深物业A,-0.9,-7.27,35.0331,-5.0313,-0.0092,69.1974,0.1277
000012,南玻A,4.69,20.19,32.5297,197.3628,0.1661,977.1951,0.8225
000014,沙河股份,-3.71,-153.47,52.9309,-12.3289,-0.0916,8.0333,0.0597
000016,深康佳A,1.31,1.52,17.6887,47.0654,0.0781,3077.1672,5.1116
000017,深中华A,,7.85,2.3943,3.7601,0.0078,47.8752,0.0998
000018,神州长城,-0.82,-9.22,14.8647,-1.3236,-0.0078,14.3407,0.0847
000019,深深宝A,0.18,1.85,18.74,0.5826,0.0032,31.3839,0.1725
000020,深华发A,0.58,3.43,19.2002,1.4536,0.0051,42.3284,0.1494
000021,深科技,1.98,1.79,2.6059,70.5792,0.0802,3940.3909,4.4801
000022,深赤湾A,6.01,35.1,61.3616,165.6712,0.2569,471.8716,0.7318
000023,深天地A,-2.18,-6.44,8.448,-6.3125,-0.0454,97.8924,0.7054
000025,特力A,-2.29,-1.71,10.4625,-3.4912,-0.0158,203.753,0.9249
000026,飞亚达A,2.33,5.58,33.0631,15.2345,0.0611,272.6618,1.0936
000027,深圳能源,2.34,9.94,22.9911,269.0895,0.1221,2704.7811,1.228
000028,国药一致,7.28,2.05,8.3086,38.0244,0.1319,1846.4889,6.408
000029,深深房A,0.17,1.39,27.7051,2.0641,0.002,148.3679,0.1466
000030,富奥股份,,-3099.72,100.0,-9.578,-0.0332,0.309,0.001
000031,中粮地产,0.96,14.95,47.2504,32.8485,0.0362,219.6431,0.2422
000032,深桑达A,7.27,10.95,27.2557,59.7551,0.3079,545.3647,2.8103
000033,*ST新都,-0.39,-7.07,47.4304,-1.1888,-0.0036,16.7968,0.0509
000034,神州数码,,-3.93,13.4519,-2.9859,-0.0095,75.838,0.2437
000035,中国天楹,,1086.58,27.5618,46.0533,0.307,4.2384,0.0282
000036,华联控股,-1.77,-0.86,-1.0581,-28.3622,-0.0252,3291.0497,2.9282
000037,*ST南电A,2.22,3.98,-22.7898,39.2262,0.0715,984.9464,1.7974
000038,深大通,,,,-1.5921,-0.0175,0.0,0.0
000039,中集集团,2.48,3.38,10.2786,405.811,0.1524,11987.885,4.5026
000040,东旭蓝天,-2.08,-23.77,43.9613,-19.567,-0.0416,82.284,0.1752
000042,中洲控股,-0.73,-14.28,55.0464,-13.7544,-0.0574,96.3035,0.4021
000043,中航地产,0.74,3.44,31.0627,11.1287,0.05,323.1858,1.4536
000045,深纺织A,2.16,6.8,19.3839,7.9174,0.0322,116.3813,0.4747
000046,泛海控股,0.99,15.22,44.6501,80.1749,0.0708,526.4875,0.4651
000048,康达尔,,1.15,14.2867,2.5181,0.0064,217.9362,0.5577
000049,德赛电池,0.74,0.71,13.2122,1.1282,0.0082,158.2117,1.1562
000050,深天马A,0.62,2.79,15.2748,9.6508,0.0252,345.7397,0.9031
000055,方大集团,1.57,5.87,13.1912,8.8863,0.0229,151.1887,0.3896
000056,皇庭国际,-0.74,-52.54,35.3576,-1.8124,-0.0082,3.4491,0.0156
000058,深赛格,1.3,23.85,45.3236,16.8322,0.0214,70.5671,0.0899
000059,华锦股份,2.23,12.33,29.9015,129.6996,0.108,1051.5456,0.8759
000060,中金岭南,7.48,16.3,30.2076,278.5415,0.3808,1708.137,2.3358
000061,农产品,2.52,12.05,50.9266,43.3399,0.1117,359.6017,0.9276
000062,深圳华强,-1.13,-3.72,15.9862,-17.0365,-0.0551,457.9098,1.4822
000063,中兴通讯,0.47,0.7,35.4143,60.894,0.0634,8644.514,9.0091
000065,北方国际,-3.02,-6.88,8.8018,-10.987,-0.0676,159.4672,0.9817
000066,中国长城,0.23,0.37,6.3004,4.1857,0.0091,1116.2236,2.4345
