code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,2.7609,130.3923,,,,
000002,万科A,8.3313,43.2105,0.0635,5669.2913,0.0702,5128.2051
000004,国农科技,2.0484,175.7469,0.1303,2762.855,0.1137,3166.2269
000005,世纪星源,0.6264,574.7126,0.0567,6349.2063,0.0368,9782.6087
000006,深振业A,675.9996,0.5325,0.018,20000.0,0.0348,10344.8276
000007,全新好,8.177,44.0259,0.3244,1109.7411,0.1168,3082.1918
000008,神州高铁,1.3647,263.7942,,,0.0558,6451.6129
000009,中国宝安,3.0725,117.1684,0.2701,1332.8397,0.2034,1769.9115
000010,美丽生态,0.3591,1002.5063,0.2702,1332.3464,0.1522,2365.3088
000011,深物业A,1.9105,188.4323,0.0623,5778.4912,0.0756,4761.9048
000012,南玻A,3.3256,108.2511,1.9511,184.5113,0.4714,763.6826
000014,沙河股份,11.2038,32.132,0.0221,16289.5928,0.0353,10198.3003
000016,深康佳A,2.2981,156.6511,0.8922,403.497,0.3044,1182.6544
000017,深中华A,142.8246,2.5206,1.3486,266.9435,0.5619,640.6834
000018,神州长城,2.2342,161.1315,1.2004,299.9,0.0911,3951.7014
000019,深深宝A,1.1061,325.4679,0.6484,555.2128,0.2504,1437.6997
000020,深华发A,0.8571,420.021,1.2783,281.624,0.3992,901.8036
000021,深科技,2.4979,144.1211,6.3814,56.414,0.7657,470.158
000022,深赤湾A,2.2361,160.9946,5.8074,61.9899,0.4086,881.0573
000023,深天地A,0.4963,725.3677,0.2108,1707.7799,0.1365,2637.3626
000025,特力A,7.0801,50.8467,1.9681,182.9175,0.7294,493.5563
000026,飞亚达A,2.8846,124.8007,0.2903,1240.0965,0.3038,1184.9901
000027,深圳能源,1.7438,206.4457,1.2447,289.2263,0.2662,1352.3666
000028,国药一致,1.2418,289.9018,2.6989,133.3877,0.6778,531.1301
000029,深深房A,9.9172,36.3006,0.1121,3211.4184,0.1101,3269.7548
000030,富奥股份,,,0.0,,0.1261,2854.8771
000031,中粮地产,5.3234,67.626,0.0135,26666.6667,0.0161,22360.2484
000032,深桑达A,2.4604,146.3177,0.5245,686.368,0.3411,1055.409
000033,*ST新都,0.7394,486.8813,6.0425,59.578,0.3913,920.0102
000034,神州数码,3.7337,96.4191,1.2998,276.9657,0.5704,631.136
000035,中国天楹,0.1026,3508.7719,,,0.0431,8352.6682
000036,华联控股,243.9677,1.4756,0.181,1988.9503,0.217,1658.9862
000037,*ST南电A,1.0257,350.9798,0.2941,1224.0734,0.1698,2120.1413
000038,深大通,,,0.0,,0.0,
000039,中集集团,1.0936,329.188,0.4577,786.5414,0.2258,1594.3313
000040,东旭蓝天,8.0919,44.4889,0.0497,7243.4608,0.0507,7100.5917
000042,中洲控股,2.5522,141.0548,0.0362,9944.7514,0.048,7500.0
000043,中航地产,1.9889,181.0046,0.0403,8933.0025,0.055,6545.4545
000045,深纺织A,12.6484,28.4621,3.3596,107.1556,0.4187,859.8042
000046,泛海控股,1.8778,191.7137,0.0066,54545.4545,0.0085,42352.9412
000048,康达尔,6.6037,54.5149,0.349,1031.5186,0.2427,1483.3127
000049,德赛电池,0.6753,533.0964,1.2199,295.1062,0.291,1237.1134
000050,深天马A,1.4423,249.6013,1.193,301.7603,0.3278,1098.2306
000055,方大集团,0.5312,677.7108,0.8538,421.6444,0.2076,1734.104
000056,皇庭国际,2.9502,122.0256,0.0039,92307.6923,0.0036,100000.0
000058,深赛格,1.8708,192.431,3.674,97.9858,0.1415,2544.1696
000059,华锦股份,95.754,3.7596,1.5399,233.7814,0.0863,4171.4948
000060,中金岭南,3.6767,97.9139,0.5279,681.9473,0.3146,1144.3102
000061,农产品,5.3401,67.4145,2.2134,162.6457,0.132,2727.2727
000062,深圳华强,1.1819,304.5943,1.3473,267.2011,0.2364,1522.8426
000063,中兴通讯,1.0254,351.0825,0.7741,465.0562,0.263,1368.8213
000065,北方国际,1.0,360.0,0.4069,884.7383,0.1419,2536.9979
000066,中国长城,3.0403,118.4094,3.7997,94.7443,0.7874,457.2009
000068,华控赛格,0.9607,374.7268,0.7651,470.5267,0.2085,1726.6187
000069,华侨城A,10.076,35.7285,0.1529,2354.4801,0.1275,2823.5294
000070,特发信息,0.6184,582.1475,0.853,422.0399,0.2172,1657.4586
000078,海王生物,1.0956,328.5871,1.7905,201.0612,0.2865,1256.5445
