code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
000001,平安银行,11.17,20.98,27.6461,22599.0,1.3161,107715.0,6.2732
000002,万科A,18.53,8.74,29.4144,21022.6063,1.9043,240477.2369,21.784
000004,国农科技,32.52,13.66,34.6221,39.2993,0.4679,287.67,3.4255
000005,世纪星源,8.47,22.54,30.1622,108.6574,0.1026,481.8634,0.4552
000006,深振业A,15.55,23.18,29.1261,778.5809,0.5767,3358.8264,2.488
000007,全新好,21.05,200.76,66.1915,78.019,0.3377,38.8604,0.1682
000008,神州高铁,8.53,27.81,52.7716,521.8662,0.1857,1876.0065,0.6678
000009,中国宝安,5.21,3.63,30.6634,233.3839,0.1085,6411.7494,2.9831
000010,美丽生态,1.79,3.78,27.5515,39.8771,0.0486,1053.5294,1.285
000011,深物业A,14.72,17.23,57.6276,354.8572,0.5954,2059.2041,3.4551
000012,南玻A,,,,,,,
000012,南玻A,10.21,8.88,26.8759,797.7216,0.3843,8974.0834,4.3241
000014,沙河股份,3.88,4.6,20.9055,28.5968,0.1417,620.7572,3.0775
000016,深康佳A,3.29,0.47,13.7,95.673,0.0397,20299.3481,8.4301
000017,深中华A,18.12,1.83,11.0778,2.6036,0.0047,141.9705,0.2574
000018,神州长城,26.64,10.15,25.844,473.6619,0.2789,4664.9991,2.7469
000019,深深宝A,9.36,35.34,25.1423,96.6207,0.2139,273.3836,0.6053
000020,深华发A,1.7,0.88,13.6362,5.4577,0.0192,619.1678,2.1866
000021,深科技,4.07,1.42,5.6719,214.4235,0.1457,15069.1705,10.2423
000022,深赤湾A,11.3,27.94,44.8605,532.3765,0.8256,1905.1071,2.9547
000023,深天地A,2.56,0.98,12.9775,9.9522,0.0717,1009.9604,7.2786
000025,特力A,3.03,8.38,29.3603,27.1936,0.0914,324.2408,1.0906
000026,飞亚达A,4.66,3.69,40.7852,110.6627,0.2522,2993.8646,6.8237
000027,深圳能源,6.23,11.9,28.9318,1347.0703,0.3397,11318.1122,2.8548
000028,国药一致,14.04,2.87,11.1524,1186.6019,3.2721,41248.4293,113.7473
000029,深深房A,11.78,13.24,29.0549,311.5674,0.3079,2352.0235,2.3249
000030,富奥股份,13.07,11.55,18.6089,676.7117,0.5232,5856.9376,4.5288
000031,中粮地产,12.22,3.99,34.2643,720.1539,0.397,18025.1915,9.9381
000032,深桑达A,4.22,3.05,13.9666,60.7129,0.1437,1987.3043,4.7064
000033,新都退,24.98,4.88,38.5009,5.6065,0.013,114.7504,0.267
000034,神州数码,15.24,0.99,4.8774,403.7952,0.6173,40531.1235,61.9675
000035,中国天楹,10.26,21.59,44.8436,211.7245,0.1709,980.4997,0.7916
000036,华联控股,,,,,,,
000036,华联控股,39.9,62.09,71.7344,1348.5424,1.1812,2171.7438,1.9023
000037,深南电A,67.26,83.01,8.3342,1306.6948,2.1678,1574.089,2.6114
000037,*ST南电A,67.26,83.01,8.3342,1306.6948,2.1678,1574.089,2.6114
000038,深大通,4.6,22.66,40.0779,233.2544,0.7138,1029.1963,3.1499
000039,中集集团,1.84,1.05,18.8404,539.66,0.1811,51111.652,17.1597
000040,东旭蓝天,1.59,4.64,16.5999,175.3795,0.1311,3773.5017,2.8219
000042,中洲控股,4.42,3.21,29.2134,260.5326,0.3918,8115.7553,12.2072
000043,中航地产,3.95,2.55,20.1821,161.3909,0.2419,6322.6936,9.4798
000045,深纺织A,-3.73,-7.28,5.8476,-87.2706,-0.1722,1198.2002,2.3655
000046,泛海控股,16.96,16.69,41.4953,3109.1049,0.5983,18621.5678,3.5836
000048,康达尔,0.81,0.38,17.6909,5.9608,0.0152,1561.2309,3.9952
000049,德赛电池,22.09,2.92,9.7084,255.3013,1.2438,8724.4123,42.5075
000050,深天马A,4.13,5.3,20.1832,569.1774,0.4062,10736.7564,7.663
000055,方大集团,29.52,16.6,38.2671,697.9564,0.8845,4203.8662,5.3274
000056,皇庭国际,2.21,34.82,69.9248,113.4758,0.0988,325.8399,0.2838
000058,深赛格,6.94,15.99,13.9637,107.5602,0.137,672.3843,0.8567
000059,华锦股份,16.9,6.19,28.1852,1803.2435,1.1274,29103.9423,18.1963
000060,中金岭南,4.2,2.14,11.1319,323.2288,0.146,15059.1143,6.8059
000061,农产品,1.82,4.37,34.9203,88.4595,0.0521,2020.0791,1.1904
000062,深圳华强,10.69,7.68,19.1587,425.8609,0.5903,5544.599,7.6867
000063,中兴通讯,-8.92,-2.32,30.7533,-2357.418,-0.5633,101233.182,24.1916
000065,北方国际,14.45,5.26,11.8693,461.049,0.8987,8761.9234,17.0796
000066,中国长城,1.19,0.04,9.7982,33.1478,0.025,69128.1649,52.2276
000068,华控赛格,1.59,3.35,42.4144,9.9752,0.0099,297.5632,0.2955
000069,华侨城A,15.75,19.41,53.2583,6888.4179,0.8394,35481.1048,4.3239
