code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,,2.3185,10.0304,12.4046,-2.7523,10.0304
000002,万科A,0.039,31.2329,16.8544,34.7191,34.3583,15.9056
000004,国农科技,-67.3675,-140.0522,-0.3509,-36.7921,-136.9714,19.9191
000005,世纪星源,-10.3481,-107.8049,-0.7987,10.8357,-111.9048,-1.2611
000006,深振业A,102.4308,195.2314,17.7015,-5.2656,196.2264,17.4052
000007,全新好,20.6905,,-8.2355,-17.0552,-134.2923,9.8529
000008,神州高铁,-2.7984,-38.6152,7.8158,32.1688,18.2561,7.5244
000009,中国宝安,16.3303,1.1364,38.5698,36.5446,-14.2857,2.4795
000010,美丽生态,-9.6088,-43.5776,2.2552,-12.5893,-42.1642,1.4031
000011,深物业A,400.7805,,40.7147,-18.0786,-8090.0826,40.7318
000012,南玻A,19.4532,0.44,5.2908,11.7305,-2.9412,4.8434
000014,沙河股份,149.3065,,6.3604,-30.1901,-125.3165,6.8912
000017,深中华A,-20.3692,-155.4492,-3.8642,-1.6153,-165.7895,-6.0701
000018,神州长城,44.8915,40.2977,27.5321,62.1008,35.4062,26.7555
000019,深深宝A,1.9255,,6.9641,8.5848,-12.9508,7.2912
000020,深华发A,47.1464,-92.2741,1.2104,13.7936,-92.4528,1.2104
000021,深科技,1.4665,62.0239,8.7883,62.3113,54.5322,8.1928
000022,深赤湾A,31.3438,14.4102,22.5653,20.1387,3.0166,5.5827
000023,深天地A,19.1209,153.0552,6.7787,23.3101,306.6667,7.8155
000025,特力A,-0.9883,46.5103,6.4589,15.4218,54.8753,4.7649
000026,飞亚达A,10.8104,26.0159,3.904,-7.3013,26.0429,3.9285
000027,深圳能源,21.1086,-38.6531,3.6557,16.517,-39.9407,3.812
000028,国药一致,46.01600000000001,16.8631,55.1807,54.7632,-5.8705,50.1352
000029,深深房A,-44.7053,-36.8387,9.523,-6.6043,-36.8219,8.9483
000030,富奥股份,22.8296,20.8547,9.2454,12.1753,25.0,10.9648
000031,中粮地产,-18.1325,99.8073,6.0248,6.444,625.0,11.1849
000032,深桑达A,-24.1893,-26.585,1.4912,3.3906,-21.1538,3.0429
000034,神州数码,68.7454,-4.8337,14.3197,30.2308,-15.679,13.988
000035,中国天楹,75.7122,4.3098,48.927,38.6272,1.7415,47.8727
000036,华联控股,1983.6546,131.4004,52.0846,-15.5774,123.8242,64.3915
000037,深南电A,30.1913,,344.3177,-32.0346,-96.7273,239.342
000038,深大通,66.062,128.0469,7.0458,-9.067,10.7202,7.9887
000039,中集集团,54.2558,,19.196,15.2453,-566.2584,9.792
000040,东旭蓝天,117.0479,145.9893,3.9847,25.3852,42.3529,3.1932
000042,中洲控股,-24.8156,252.8238,10.6262,36.449,194.32,6.5038
000043,中航地产,-8.7241,,0.5741,-21.1714,173.7913,1.7095
000045,深纺织A,24.7673,,63.9392,47.2883,-170.0,11.8204
000046,泛海控股,-75.9739,-28.0874,16.6506,28.8656,-34.5394,8.8073
000048,康达尔,-5.2298,-232.2346,-10.4121,42.9182,-255.2529,-9.322
000049,德赛电池,45.0629,36.2927,25.1391,47.4023,39.6584,24.9867
000050,深天马A,30.2815,99.4796,6.0115,28.6285,99.4436,6.0115
000055,方大集团,17.8893,232.6565,30.9368,14.9114,106.6667,35.0052
000056,皇庭国际,154.2478,157.8956,13.6514,38.9814,100.0,4.2419
000058,深赛格,70.6899,35.3818,39.3467,194.7566,3.7037,18.8995
000059,华锦股份,14.52,7.8988,15.0592,0.4633,4.7976,14.8117
000060,中金岭南,33.5426,400.5388,28.6523,14.0609,442.8571,30.9545
000061,农产品,17.6034,-86.5397,0.9716,6.1683,-98.7312,-3.4393
000062,深圳华强,43.742,30.958,13.0759,32.7114,19.3029,8.262
000063,中兴通讯,7.0087,25.5106,-1.2528,10.0704,34.7826,-2.5785
000065,北方国际,102.8297,125.7512,72.1879,25.7636,74.359,68.2924
000066,中国长城,-86.625,148.9249,-15.27,-63.2856,400.4926,155.2465
000068,华控赛格,91.1705,,50.3781,155.6326,-73.5484,5.6543
000069,华侨城A,1.6729,53.7831,18.7569,45.3795,62.166,20.9067
000070,特发信息,15.2165,38.1971,12.3985,17.9291,-30.9572,13.1665
000078,海王生物,58.8741,101.1891,16.9924,71.8445,6.6667,11.4234
000088,盐田港,23.2356,4.8855,9.6201,10.4569,5.1873,8.4404
000089,深圳机场,9.4258,23.8825,4.6869,4.2393,22.8457,4.5814
000090,天健集团,27.2625,145.3075,7.5701,38.1231,145.5922,7.534
000096,广聚能源,30.9462,14.6903,12.1114,11.9915,15.0,12.2145
000099,中信海直,7.777,13.69,6.9644,15.6855,10.7914,3.9347
000100,TCL集团,5.82,48.5916,12.9205,13.1462,23.9873,-3.1041
000150,宜华健康,59.3372,-84.3967,-1.0255,25.974,-84.2612,-5.3957
000151,中成股份,75.9718,-13.0222,-0.1481,27.6794,-13.0094,-0.1487
000153,丰原药业,32.6042,40.5404,1.7138,10.8665,40.0725,4.5736
000155,川化股份,374.6274,-34.7578,,489.4635,-80.0,-349.6789
000156,华数传媒,3.0419,3.3962,6.0495,7.7394,3.0644,6.1305
000157,中联重科,26.6431,,-0.9822,-7.0597,-270.0,-0.1537
000158,常山北明,-12.535,,7.5116,0.3624,-186.087,7.4927
000159,国际实业,-34.4591,-531.5188,-2.9361,1.4280000000000002,-557.0248,-2.8855
000166,申万宏源,,-6.9965,7.6151,14.8535,-5.2632,7.6977
000301,东方市场,48.3013,36.0235,8.1101,-5.9507,36.4315,8.1305
000333,美的集团,60.6388,17.0842,21.6936,48.5863,15.5,21.9789
000338,潍柴动力,77.369,164.9589,26.2448,55.2815,52.6316,22.6282
000400,许继电气,9.541,19.9232,11.331,9.4297,23.1657,12.8024
000401,冀东水泥,25.5327,,8.377,3.9788,-170.5357,9.1926
000402,金融街,87.9555,113.6868,8.8173,2.6723,77.7778,9.3328
000403,ST生化,21.3878,5.9735,4.2481,-1.38,4.7619,9.6665
000404,华意压缩,21.059,-24.0759,29.12,21.8793,-40.2533,33.4147
000407,胜利股份,41.9924,4170.3348,-2.0645,20.3407,295.6522,-9.6272
000408,藏格控股,30.5368,43.761,8.1759,6.1152,1.306,8.695
000409,山东地矿,-32.895,-503.0068,-22.0513,3.3335,-5897.6744,-28.4996
000410,沈阳机床,-26.7472,,-96.3486,5.0277,-1.9231,-109.0542
000411,英特集团,9.0727,6.2655,12.8965,21.2112,1.217,11.6054
000413,东旭光电,84.637,31.6605,8.902000000000003,23.7706,5.0,5.1966
000415,渤海金控,61.3972,17.14,4.4468,58.9965,30.0687,6.9938
000416,民生控股,-97.4135,154.6126,2.4745,-11.9244,172.97299999999996,2.4773
000417,合肥百货,6.3601,6.5188,6.2643,12.6018,9.6011,5.1489
000418,小天鹅A,32.5282,23.3741,15.8936,11.765999999999998,25.6944,16.6851
000419,通程控股,5.3408,15.9497,4.6677,7.6573,13.6691,2.5124
000420,吉林化纤,58.4287,475.6687,3.4805,22.3954,63.1783,3.4577
000421,南京公用,-3.2847,-8.7918,-3.7565,18.4076,-29.9157,3.9956
000422,*ST宜化,-28.5099,,-33.6342,-6.6725,-7299.5,-36.0365
000423,东阿阿胶,12.4544,1.508,16.8363,21.0309,1.6804,16.8953
000425,徐工机械,78.1976,356.2680000000001,16.8964,14.1372,362.5,16.8669
000426,兴业矿业,187.533,314.4925,86.8009,100.7425,164.7349,86.8744
000428,华天酒店,-5.649,,-14.047,-8.4034,25.0,-10.2222
000429,粤高速A,9.0507,52.8451,10.514,0.1571,41.8605,9.0767
000430,张家界,-6.5723,-27.3904,118.777,62.128,-32.6571,120.6668
000488,晨鸣纸业,32.3264,77.1022,20.8504,15.1972,56.7568,21.0788
000498,山东路桥,86.9034,65.9374,18.636,32.2838,65.8239,18.152
000501,鄂武商A,3.9263,23.7333,18.4981,-0.3214,-9.3023,18.4981
000502,绿景控股,19.8508,,-0.3537,1.2225,67.7161,5.9528
000503,国新健康,-23.9887,,-3.9852,4.4137,81.415,-3.0867
000504,南华生物,32.9866,,,262.0366,29.783,-52.9004
000506,中润资源,4.0359,-1555.5427,-12.2887,-14.3153,-2247.1429,-13.9798
000507,珠海港,-4.4981,38.559,5.5704,5.9065,33.2707,4.498
000509,华塑控股,2031.8581,,,-31.279,-53.9409,-21.8213
000510,金路集团,20.7052,4.5922,4.1727,-1.1028,118.9189,7.9209
000511,*ST烯碳,43.6196,,-13.3405,-0.6936,57.1429,-28.1231
000513,丽珠集团,13.9398,559.5391,64.9221,51.7036,394.2675,67.9423
000514,渝开发,51.1782,,0.922,-5.9834,517.8295,5.8434
000516,国际医学,3.33,-6.7864,3.8052,1.653,-7.0707,3.8581
000517,荣安地产,425.7884,2244.3552,17.5674,28.5365,2251.5625,17.1297
000518,四环生物,30.2445,300.6644,13.4958,-13.9831,223.7624,6.1555
000519,中兵红箭,149.1641,-42.831,74.7429,94.6629,-58.0,74.832
000521,美菱电器,31.828000000000007,-22.9114,47.3017,25.2395,-46.8115,47.1047
