code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000001,平安银行,--,--,--,--,6.8384,93.1616
000018,神州长城,1.2665,1.2229,24.9816,340.1074,21.2575,78.7425
000023,深天地A,1.316,0.9197,24.9618,370.6012,27.24,72.76
000037,深南电A,1.4302,1.3404,35.2063,5.9575,65.5015,34.4985
000043,中航地产,1.3415,0.4891,23.9168,47.0408,23.71,76.29
000055,方大集团,1.8,1.1259,31.4964,1240.2199,35.7674,64.2326
000100,TCL集团,1.1309,0.9505,34.0045,373.9509,32.8686,67.1314
000166,申万宏源,--,--,--,--,19.205,80.795
000301,东方市场,3.6437,2.6684,128.686,628.4418,78.1,21.9
000404,华意压缩,1.3996,1.2114,34.6766,-1144.7663,42.5877,57.4123
000413,东旭光电,3.317,2.9636,220.2062,375.2786,49.4816,50.5184
000416,民生控股,49.9387,49.9387,2894.6378,12733.2696,98.2171,1.7829
000418,小天鹅A,1.5012,1.4055,30.2275,-4070.3766,39.1817,60.8183
000420,吉林化纤,0.6924,0.5302,20.244,336.7192,54.1132,45.8868
000421,南京公用,1.0321,0.4991,38.2367,1282.4691,42.8188,57.1812
000514,渝开发,3.0978,0.9832,78.0614,260.1539,51.5485,48.4515
000521,美菱电器,1.3364,1.0958,46.2405,-221.4345,31.2659,68.7341
000536,华映科技,1.6997,1.6433,124.0059,336.1753,66.2302,33.7698
000537,广宇发展,1.6358,0.1781,13.9439,1036.0229,15.86,84.14
000548,湖南投资,3.4738,1.6446,115.3443,-4817.8029,79.8158,20.1842
000563,陕国投A,0.6791,0.6791,22.5176,--,75.8724,24.1276
000582,北部湾港,0.8688,0.8401,45.1221,567.2058,61.8142,38.1858
000584,友利控股,1.6324,0.8993,39.2106,3519.7605,49.2121,50.7879
000608,阳光股份,1.8394,1.5348,17.8141,76.3929,37.7634,62.2366
000612,焦作万方,0.808,0.376,19.5971,365.7732,63.5574,36.4426
000627,天茂集团,6.4497,6.2972,327.6558,--,15.2629,84.7371
000663,永安林业,1.233,0.7777,24.2532,173.771,50.1575,49.8425
000667,美好置业,2.7131,0.835,35.5194,36682.0066,40.5889,59.4111
000705,浙江震元,1.6688,1.1345,30.3059,-1144.0288,64.9109,35.0891
000711,京蓝科技,1.5418,0.8784,37.5312,922.1372,60.6467,39.3533
000716,黑芝麻,1.3211,1.0247,47.8435,230.4639,52.5603,47.4397
000717,韶钢松山,0.3005,0.1578,5.1265,521.353,7.7916,92.2084
000737,南风化工,0.6561,0.4253,11.8559,-377.1478,-0.7818,100.7818
000753,漳州发展,1.7631,0.7458,57.7586,156.6365,42.7677,57.2323
000755,*ST三维,0.3119,0.2338,18.9572,-207.9364,5.4806,94.5194
000756,新华制药,1.0328,0.7555,31.9128,508.487,44.4411,55.5589
000759,中百集团,0.6581,0.4155,12.5185,854.1106,41.1291,58.8709
000783,长江证券,--,--,--,--,24.2772,75.7228
000798,中水渔业,1.2104,0.8456,31.1447,113.3115,54.3944,45.6056
000799,酒鬼酒,4.0392,2.1206,39.9077,24964.0094,82.4103,17.5897
000802,北京文化,6.2951,5.68,235.2741,-2377.0424,84.9674,15.0326
000812,陕西金叶,1.5735,1.0332,78.0169,648.9756,65.4725,34.5275
000822,山东海化,2.0934,1.718,52.4871,16043.2749,66.6506,33.3494
000848,承德露露,5.571,5.0899,493.783,-5713.7376,85.0618,14.9382
000908,景峰医药,2.3214,2.0852,77.4523,338.3357,48.5328,51.4672
000915,山大华特,3.2681,2.9483,118.0808,14657.2857,85.024,14.976
000916,华北高速,2.3643,2.3606,71.3903,7606.4089,84.8971,15.1029
000917,电广传媒,1.4889,0.8744,30.142,280.2392,52.5252,47.4748
000921,海信科龙,0.9667,0.7828,25.305,17734.2466,26.2117,73.7883
000926,福星股份,2.396,1.2186,46.1361,1043.8859,26.2984,73.7016
000928,中钢国际,1.3453,1.1709,19.8179,-158.3561,32.7483,67.2517
000929,兰州黄河,3.1918,2.5884,166.437,-42.1032,75.4559,24.5441
000932,*ST华菱,0.4557,0.3112,11.7257,236.2078,14.547,85.453
000933,神火股份,0.487,0.3489,23.7656,194.4638,15.6894,84.3106
000949,新乡化纤,1.6361,0.8782,41.8218,283.7335,56.4706,43.5294
000968,蓝焰控股,1.3801,1.2758,60.0848,453.3095,41.7241,58.2759
000975,银泰资源,2.9693,2.563,58.4291,-1531.6681,91.7778,8.2222
