code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,3.6816,0.0896,11.9221,0.0935,
000002,万科A,-0.0882,-0.0164,-0.7551,-0.0235,-2.9269
000004,国农科技,0.1707,0.0334,,0.0795,9.4217
000005,世纪星源,0.937,0.0545,7.8839,0.1113,11.1508
000006,深振业A,-1.5045,-0.2173,-5.6697,-0.3063,-52.4372
000007,全新好,-0.0889,-0.0153,,-0.0145,-1.538
000008,神州高铁,-0.4495,-0.0489,-12.1607,-0.7459,-74.5854
000009,中国宝安,0.0815,0.0262,0.7179,0.0436,5.0238
000010,美丽生态,-0.0135,-0.0051,-0.0714,-0.0078,-0.8138
000011,深物业A,-0.4076,-0.039,,-0.0528,-8.1247
000012,南玻A,0.208,0.0661,1.1093,0.1289,16.2741
000014,沙河股份,-7.3806,-0.151,,-0.1991,-31.6805
000016,深康佳A,-0.0089,-0.0086,-0.4064,-0.015,-1.5073
000017,深中华A,0.0163,0.0157,0.1636,0.0017,0.1845
000018,神州长城,0.3493,0.0666,,0.2586,34.1257
000019,深深宝A,-0.0727,-0.0156,-0.4786,-0.054,-5.7091
000020,深华发A,-0.0149,-0.0034,,-0.0067,-0.6725
000021,深科技,0.0203,0.0451,1.0578,0.1416,14.6477
000022,深赤湾A,0.5606,0.1649,1.1419,0.5003,60.6334
000023,深天地A,-0.2166,-0.086,-18.4562,-0.1244,-16.6156
000025,特力A,0.0409,0.0321,,0.0443,5.8091
000026,飞亚达A,-0.1514,-0.085,-2.129,-0.165,-18.7147
000027,深圳能源,0.1821,0.0561,1.4959,0.108,17.6145
000028,国药一致,0.0259,0.0428,1.226,0.0519,5.4159
000029,深深房A,-0.1891,-0.0371,-4.9561,-0.0796,-11.8067
000030,富奥股份,0.0072,0.0004,,0.0,0.0009
000031,中粮地产,-5.6688,-0.3157,-32.9433,-0.4971,-71.8475
000032,深桑达A,-0.0413,-0.0386,-0.7263,-0.0859,-8.7296
000033,*ST新都,0.348,0.038,5.4666,0.1119,23.9735
000034,神州数码,-0.024,-0.0155,,-0.0041,-0.5639
000035,中国天楹,-0.0557,-0.0007,-0.0044,-0.0003,-0.0303
000036,华联控股,-0.1334,-0.0046,,-0.0095,-1.5818
000037,*ST南电A,-0.0432,-0.0203,-2.1841,-0.0297,-3.1731
000038,深大通,,-0.0238,,-0.0018,-0.1813
000039,中集集团,-0.0059,-0.0063,-0.1412,-0.0103,-1.544
000040,东旭蓝天,-0.9436,-0.0945,,-0.1667,-24.9301
000042,中洲控股,-1.0232,-0.0683,,-0.0982,-14.4718
000043,中航地产,-0.4259,-0.08,-42.3579,-0.1233,-13.7062
000045,深纺织A,0.0737,0.0411,0.645,0.1481,15.4245
000046,泛海控股,-0.0036,-0.0002,-0.0203,-0.0004,-0.0563
000048,康达尔,0.2021,0.1281,5.2777,0.1136,12.3801
000049,德赛电池,0.0314,0.0258,7.6283,0.0365,3.6515
000050,深天马A,0.1992,0.0385,6.9562,0.0643,18.6216
000055,方大集团,-0.0346,-0.0143,-1.2753,-0.0266,-3.5991
000056,皇庭国际,-5.6674,-0.0557,,-0.0672,-11.8097
000058,深赛格,0.1531,0.0216,0.7792,0.124,16.1094
000059,华锦股份,0.2333,0.0417,1.8095,0.0665,24.3586
000060,中金岭南,0.2511,0.1786,1.9191,0.3747,44.6125
000061,农产品,0.3524,0.0503,2.2556,0.1099,13.4348
000062,深圳华强,0.0032,0.002,,0.0057,0.5686
000063,中兴通讯,-0.1488,-0.0956,-4.6362,-0.1367,-17.4246
000065,北方国际,-0.0791,-0.0223,,-0.0289,-4.3295
000066,中国长城,0.027,0.0246,3.1911,0.0532,5.3601
000068,华控赛格,0.1985,0.1119,21.8391,0.2585,44.1273
000069,华侨城A,0.8272,0.1058,2.5316,0.1971,20.7789
000070,特发信息,0.0862,0.0367,1.8596,0.0917,13.4543
000078,海王生物,0.084,0.0479,4.5662,0.0686,7.2701
000088,盐田港,0.6635,0.0486,0.4545,0.5631,95.2465
000089,深圳机场,0.4166,0.091,2.6296,0.7344,119.4187
000090,天健集团,-0.5707,-0.151,-559.6547,-0.2427,-28.8369
000096,广聚能源,-0.0377,-0.0312,-0.5706,-0.251,-25.1044
000099,中信海直,0.0952,0.0186,0.9147,0.0432,11.0654
000100,TCL集团,0.0165,0.0198,1.1309,0.0266,2.8058
000150,宜华健康,0.1871,0.0184,1.0641,0.0343,4.2033
000151,中成股份,0.1821,0.0568,3.7497,0.2535,25.9854
000153,丰原药业,0.0864,0.0489,5.6925,0.1103,11.1045
000155,*ST川化,0.1307,0.0881,1.4986,0.2463,35.2092
000156,华数传媒,0.0074,0.0053,,0.0026,0.3953
000157,中联重科,0.0035,0.002,0.025,0.0029,0.4285
000158,常山股份,0.0351,0.018,2.1861,0.0361,4.5703
000159,国际实业,0.1006,0.0355,0.4526,0.1053,21.7236
000166,申万宏源,,,,,
000301,东方市场,-0.537,-0.0968,-2.3118,-0.3149,-37.4418
000333,美的集团,0.0666,0.0919,1.5979,0.1322,13.3817
000338,潍柴动力,0.0816,0.0768,0.9121,0.1244,13.2042
000400,许继电气,-0.131,-0.0451,-2.7679,-0.0859,-8.7452
000401,冀东水泥,0.1532,0.0429,1.32,0.0867,13.1697
000402,金融街,-0.8655,-0.0945,-6.6951,-0.2011,-33.0309
000403,ST生化,0.1568,0.0455,0.213,0.0583,6.3188
000404,华意压缩,0.0074,0.0079,0.2623,0.0111,1.2106
000407,胜利股份,0.0418,0.0239,0.4386,0.0357,5.2846
