code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,23.141,15.5568,0.0887,4058.6246,0.1026,3508.7719
000004,国农科技,5.3386,67.4334,0.3281,1097.2265,0.2537,1418.9988
000005,世纪星源,19.7495,18.2283,1.7613,204.3945,0.1735,2074.928
000006,深振业A,14746.3813,0.0244,0.1436,2506.9638,0.2153,1672.0855
000007,全新好,11.3363,31.7564,2.1066,170.8915,0.5864,613.9154
000008,神州高铁,3.0352,118.6083,11.3089,31.8333,0.0814,4422.6044
000009,中国宝安,3.3739,106.7014,0.2601,1384.083,0.2328,1546.3918
000010,美丽生态,0.6016,598.4043,0.3656,984.6827,0.2517,1430.2741
000011,深物业A,7.8651,45.7718,0.2219,1622.3524,0.2143,1679.888
000012,南玻A,9.3481,38.5105,4.9004,73.4634,1.3362,269.4207
000014,沙河股份,13.6637,26.3472,0.0233,15450.6438,0.0506,7114.6245
000016,深康佳A,3.9542,91.0424,1.8726,192.2461,0.5443,661.4
000017,深中华A,36.4879,9.8663,4.4337,81.1963,1.5094,238.5054
000018,神州长城,6.7406,53.4077,13.541,26.5859,0.0916,3930.131
000019,深深宝A,2.3371,154.0371,1.4483,248.5673,0.1777,2025.8863
000020,深华发A,3.7496,96.0102,6.7753,53.1342,0.9404,382.8158
000021,深科技,5.5877,64.4272,9.5056,37.8724,1.1255,319.8578
000022,深赤湾A,3.6609,98.3365,16.4768,21.8489,0.9372,384.1229
000023,深天地A,0.9477,379.867,1.976,182.1862,0.4905,733.945
000025,特力A,27.3919,13.1426,4.4332,81.2054,1.6043,224.3969
000026,飞亚达A,4.7319,76.0794,0.5739,627.287,0.6317,569.8908
000027,深圳能源,3.5461,101.52,4.2117,85.4762,0.6771,531.6792
000028,国药一致,2.2102,162.8812,6.1017,59.0,1.2775,281.8004
000029,深深房A,22.5159,15.9887,0.1425,2526.3158,0.172,2093.0233
000030,富奥股份,,,,,0.0,
000031,中粮地产,7.9124,45.4982,0.0303,11881.1881,0.0397,9068.0101
000032,深桑达A,5.4967,65.4938,0.9529,377.7941,0.5436,662.2517
000033,*ST新都,2.8666,125.5843,12.7376,28.2628,0.2684,1341.2817
000034,神州数码,7.0034,51.4036,3.7402,96.2515,1.5835,227.3445
000035,中国天楹,9.1179,39.4828,,,0.1922,1873.0489
000036,华联控股,60.5235,5.9481,0.0503,7157.0577,0.0763,4718.2176
000037,*ST南电A,0.7233,497.7188,0.9104,395.4306,0.2301,1564.5372
000038,深大通,,,0.0268,13432.8358,0.0271,13284.1328
000039,中集集团,2.9647,121.4288,1.4286,251.995,0.6664,540.2161
000040,东旭蓝天,25.2542,14.2551,0.0638,5642.6332,0.1896,1898.7342
000042,中洲控股,83.599,4.3063,0.124,2903.2258,0.1958,1838.6108
000043,中航地产,3.6025,99.9306,0.1067,3373.9456,0.1159,3106.126
000045,深纺织A,6.123,58.7947,4.4646,80.6343,0.6281,573.1571
000046,泛海控股,3.2118,112.0867,0.0124,29032.2581,0.0262,13740.458
000048,康达尔,25.1017,14.3417,5.2298,68.8363,0.8853,406.6418
000049,德赛电池,1.9212,187.3829,5.4652,65.8713,1.117,322.2919
000050,深天马A,1.9918,180.741,4.4961,80.0694,0.921,390.8795
000055,方大集团,0.7647,470.7729,1.658,217.1291,0.3884,926.8795
000056,皇庭国际,3.0809,116.849,0.0236,15254.2373,0.0219,16438.3562
000058,深赛格,18.9318,19.0156,121.6484,2.9593,0.2642,1362.6041
000059,华锦股份,176.321,2.0417,3.5169,102.3629,2.1856,164.7145
000060,中金岭南,14.2399,25.2811,2.9209,123.2497,1.6087,223.7832
000061,农产品,9.5893,37.5418,5.4759,65.7426,0.2713,1326.9443
000062,深圳华强,24.2143,14.8672,0.1002,3592.8144,0.1526,2359.1088
000063,中兴通讯,1.7889,201.241,2.2306,161.3916,0.5068,710.3394
000065,北方国际,0.2078,1732.435,0.4177,861.8626,0.0697,5164.9928
000066,中国长城,2.5676,140.2088,3.7784,95.2784,1.2032,299.2021
000068,华控赛格,,,6.2364,57.7256,0.0962,3742.2037
000069,华侨城A,21.5573,16.6997,0.0932,3862.6609,0.162,2222.2222
000070,特发信息,1.8018,199.8002,1.8508,194.5105,0.6388,563.5567
000078,海王生物,1.5667,229.7823,4.1964,85.7878,0.7621,472.379
000088,盐田港,7.7898,46.2143,915.5185,0.3932,0.172,2093.0233
000089,深圳机场,3.546,101.5228,247.0176,1.4574,0.5491,655.6183
000090,天健集团,5.62,64.0569,0.2645,1361.0586,0.2488,1446.9453
000096,广聚能源,159.8984,2.2514,6.6928,53.7891,0.6391,563.2921
000099,中信海直,2.0479,175.7898,1.2076,298.112,0.6289,572.428
000100,TCL集团,4.5015,79.9733,2.9134,123.567,0.6588,546.4481
000150,宜华健康,3.3239,108.3065,0.0188,19148.9362,0.037,9729.7297
000151,中成股份,40.1376,8.9691,2.3504,153.1654,0.6051,594.943
000153,丰原药业,3.458,104.1064,4.2961,83.7969,1.5068,238.9169
000155,*ST川化,23.7453,15.1609,2.3387,153.9317,1.2314,292.3502
000156,华数传媒,11.8355,30.417,9.9414,36.2122,2.174,165.5934
000157,中联重科,1.8887,190.6073,1.8234,197.4334,0.5218,689.9195
000158,常山股份,20.4555,17.5992,1.8259,197.163,0.6936,519.0311
000159,国际实业,6.5919,54.6125,0.7222,498.4769,0.3616,995.5752
000301,东方市场,6.4704,55.638,0.5575,645.7399,0.3386,1063.2014
000333,美的集团,4.4558,80.7936,3.2747,109.9337,0.9164,392.8416
000338,潍柴动力,5.2491,68.5832,2.3148,155.521,0.6463,557.0169
000400,许继电气,0.8949,402.2796,1.1958,301.0537,0.4383,821.3552
000401,冀东水泥,5.8418,61.6248,1.8891,190.5669,0.625,576.0
000402,金融街,21.8566,16.471,0.1008,3571.4286,0.107,3364.486
000403,ST生化,23.4525,15.3502,0.5224,689.1271,0.5797,621.0109
000404,华意压缩,2.8783,125.0738,3.783,95.1626,0.9329,385.8935
000407,胜利股份,3.0701,117.26,2.5438,141.5206,0.7445,483.546
000408,*ST金源,2.8217,127.5827,,,0.0762,4724.4094
000409,山东地矿,8.9872,40.057,117.7948,3.0562,2.0821,172.9024
000410,沈阳机床,1.4098,255.3554,0.7029,512.1639,0.4132,871.2488
000411,英特集团,3.1296,115.0307,5.8674,61.356,1.4436,249.3766
000413,东旭光电,2.5793,139.5728,1.243,289.6219,0.8109,443.9512
000415,渤海金控,5.6755,63.4305,,,0.1521,2366.8639
000416,民生控股,608.6018,0.5915,11.2604,31.9704,0.3141,1146.1318
000417,合肥百货,238.8668,1.5071,6.1967,58.0954,1.0783,333.8589
000418,小天鹅A,3.2217,111.7422,3.4267,105.0573,0.4652,773.8607
000419,通程控股,57.5937,6.2507,5.5664,64.6738,1.3064,275.5664
000420,吉林化纤,7.9177,45.4677,1.5473,232.6633,0.6537,550.7113
000421,南京公用,18.865,19.083,0.8502,423.4298,0.568,633.8028
000422,湖北宜化,19.2414,18.7097,2.0496,175.644,0.8943,402.5495
000423,东阿阿胶,13.072,27.5398,0.8847,406.9176,0.3412,1055.0996
