code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,,2.6107,9.8347,9.9897,-1.5152,9.8347
000002,万科A,1.0063,31.2453,15.4613,40.2893,33.6842,16.9515
000004,国农科技,-51.8178,-85.1642,3.3065,20.172,-78.2051,7.0903
000005,世纪星源,10.1811,-80.3903,3.6178,15.2287,-85.8674,3.1181
000006,深振业A,-11.8903,2.0657,11.2573,-0.2312,3.4853,11.2412
000007,全新好,2.0165,-99.0253,-10.7048,-13.9379,-85.9384,4.4413
000008,神州高铁,24.2497,67.6796,16.4369,30.3401,61.9792,16.2348
000009,中国宝安,9.5413,-22.9413,22.2646,25.3737,-45.4545,11.7798
000010,美丽生态,-28.0622,-2828.8325,-46.9145,-36.1836,-2763.9918,-47.8992
000011,深物业A,41.0589,75.5531,21.2027,-18.9504,75.5626,21.2102
000012,南玻A,21.2313,3.0352,7.9558,15.0523,-7.8947,8.2722
000014,沙河股份,-17.3363,-62.2563,0.7001,-18.4403,-73.3427,0.6255
000016,深康佳A,53.8363,5418.6486,147.0451,36.6269,5189.9244,175.5194
000017,深中华A,-3.1555,-59.4211,9.1377,35.9998,-36.1702,10.6453
000018,神州长城,39.2739,-18.6503,23.4738,46.1005,-21.4286,21.0093
000019,深深宝A,15.5017,-167.9489,-8.2483,-9.1772,-150.9116,-8.2235
000020,深华发A,38.5796,-82.1462,0.3048,-0.4289,-82.3834,0.3048
000021,深科技,-5.7029999999999985,156.5003,11.9198,41.6656,152.5051,11.3746
000021,深科技,-5.702999999999999,156.5003,11.9198,41.6656,152.5051,11.3746
000022,深赤湾A,28.9281,6.57,16.499000000000002,20.4667,-5.3269,4.5257
000023,深天地A,21.7065,81.2473,5.0909,28.9078,206.5551,6.4481
000025,特力A,7.0924,138.1843,9.8496,18.0247,145.7923,7.5831
000026,飞亚达A,11.7555,29.2109,3.9169,-10.6147,26.7248,4.0735
000027,深圳能源,37.3538,-39.9234,-0.4232,26.8948,-44.1176,-1.2356
000028,国药一致,0.0368,-9.7623,11.37,4.837,-11.7857,11.2001
000029,深深房A,-42.7764,-40.634,7.3155,5.3799,-40.6169,6.974
000030,富奥股份,22.8161,21.0275,9.5147,14.233,23.0769,11.1456
000030,富奥股份,22.8161,21.0275,9.5147,14.232999999999999,23.0769,11.1456
000031,中粮地产,-22.0959,30.1006,4.0492,23.6215,30.0,12.5313
000032,深桑达A,-13.3971,-71.4428,1.235,-1.4358,-56.5369,2.5575
000034,神州数码,53.5017,79.5476,26.6785,42.472,64.9701,26.505
000035,中国天楹,64.387,6.2203,47.8031,35.5384,1.1703,46.4353
000036,华联控股,82.8829,1.4263,26.2864,-10.3523,-0.2542,30.4424
000037,深南电A,29.9651,-99.9702,0.0186,-33.9138,-98.6175,0.8187
000038,深大通,46.752,49.0283,5.5329,-9.7237,-26.2018,6.4074
000038,深大通,46.751999999999995,49.0283,5.5329,-9.7237,-26.2018,6.4074
000039,中集集团,49.2809,329.7263,10.4834,4.8065,478.5714,10.8412
000040,东旭蓝天,115.4769,207.9405,5.4318,67.1887,115.7895,4.7618
000042,中洲控股,6.635,174.847,17.4483,49.5798,133.7964,8.9501
000043,中航地产,-6.7882,-125.2912,-2.7341,-12.0511,-6.6942,2.3476
000045,深纺织A,23.1468,,2.4098,1.8487,-158.8235,2.4757
000046,泛海控股,-54.9727,1.1655,10.4522,11.8801,-7.957000000000002,9.5208
000046,泛海控股,-54.9727,1.1655,10.4522,11.8801,-7.9570000000000025,9.5208
000049,德赛电池,43.1154,4.0273,21.0062,48.06399999999999,17.7185,21.5783
000050,深天马A,30.5096,41.8195,5.2027,36.7766,41.8267,5.2027
000055,方大集团,-29.8867,75.4671,40.6819,12.3525,6.5934,36.9957
000056,皇庭国际,115.5266,80.4491,5.0571,33.1674,50.0,3.4221
000058,深赛格,194.6689,116.5675,46.7678,174.4047,29.6134,23.8359
000059,华锦股份,15.8392,5.0326,14.2563,-1.2829,1.7699,14.0039
000060,中金岭南,25.9476,219.8359,26.6507,11.1953,206.6667,30.2095
000061,农产品,21.0983,-34.4165,2.5712,9.2424,-84.26100000000002,-0.7090000000000001
000062,深圳华强,49.657,3.8449,9.6189,23.7316,-3.1843,5.3494
000063,中兴通讯,7.4897,,10.9944,1.6389,-291.2281,19.8693
000065,北方国际,11.049,2.8106,12.6634,-5.627000000000002,2.1053,14.5295
000065,北方国际,11.049000000000001,2.8106,12.6634,-5.6270000000000024,2.1053,14.5295
000066,中国长城,-86.2475,224.3144,-20.4791,-62.7967,716.0,140.9108
000068,华控赛格,38.7704,274.2177,36.4209,113.4161,227.2727,5.2229
000069,华侨城A,19.3346,27.4592,36.0793,48.5965,25.4675,19.0573
000070,特发信息,18.6595,29.9024,15.5901,20.1678,-32.1697,13.9179
000078,海王生物,83.2999,64.5458,10.0217,85.2441,28.8217,2.764
000088,盐田港,21.1611,12.4911,9.2051,12.5816,16.0221,6.409
000089,深圳机场,9.3699,17.4042,4.6642,5.1042,17.572,4.5808
000090,天健集团,8.7063,34.0897,3.995,33.7057,34.7371,3.989
000096,广聚能源,37.3527,-47.788,4.22,5.0739,-49.0909,4.2286
000096,广聚能源,37.3527,-47.788000000000004,4.22,5.0739,-49.0909,4.2286
000099,中信海直,8.3483,6.5562,6.5136,14.8826,7.1429,3.8057
000100,TCL集团,4.7936,65.8309,18.3535,8.9422,66.0061,30.6708
000150,宜华健康,63.2274,-75.1842,-5.4302,5.8375,-76.5806,-5.8619
000151,中成股份,26.0975,-12.3402,-0.764,4.2569,-13.3803,-0.0982
000153,丰原药业,26.7702,42.9586,5.8713,11.1365,42.4387,5.8713
000155,川化股份,259.1443,-55.9088,28.8148,130.5792,-85.9459,5.7367
000156,华数传媒,4.1583,6.7569,2.6014,2.761,7.1429,2.6739
000157,中联重科,16.2336,,1.1439,-6.7219,-241.6667,2.0772
000158,常山北明,2.5527,2.3179,4.6792,-0.117,-25.0,4.6839
000158,常山北明,2.5527,2.3179,4.6792,-0.11699999999999999,-25.0,4.6839
000159,国际实业,-32.1095,-298.3297,-4.9586,-2.5152,-288.2514,-4.8538
000166,申万宏源,,-14.5168,5.4233,8.8766,-14.8148,5.5299
000301,东方市场,40.2105,54.8962,3.5542,-11.1203,57.0248,3.5603
000333,美的集团,51.3495,17.3326,20.222,45.4313,16.1572,20.63
000338,潍柴动力,62.6569,155.2202,26.4652,15.6396,39.3443,11.0316
000400,许继电气,7.5332,-27.5067,7.6049,7.0477,-29.3606,7.3327
000401,冀东水泥,23.9523,,0.9469,-1.0746,110.2564,0.9265
000402,金融街,28.5444,45.713,8.2706,10.9718,7.4468,6.532
000403,ST生化,20.785,-27.899,2.1889,6.2142,-28.9327,3.1753
000404,华意压缩,16.4969,-46.4082,21.9237,23.1497,-66.2822,28.6842
000407,胜利股份,44.4625,,7.12,17.2582,-120.0,2.7115
000408,藏格控股,21.9101,32.3855,9.1286,5.2156,22.0,9.6809
000411,英特集团,9.5612,-0.2229,12.2817,30.0015,-4.7619,11.1624
000413,东旭光电,151.2036,47.9462,38.961,44.5412,13.7931,39.1897
000415,渤海金控,48.1368,11.0839,-6.1558,38.6657,16.2162,1.5723
000416,民生控股,-96.3827,59.7614,-0.0064,2.3767,63.5783,-0.1667
000417,合肥百货,6.7182,-18.3831,4.383,9.7601,-24.8143,2.5898
000418,小天鹅A,30.9141,27.2305,18.0943,12.9855,27.957,17.7685
000418,小天鹅A,30.9141,27.2305,18.0943,12.9855,27.956999999999997,17.7685
000419,通程控股,3.966,26.7043,5.3857,4.4958,25.093000000000004,3.2218
000420,吉林化纤,57.6043,269.0811,3.2254,33.7487,55.1971,3.1687
000421,南京公用,-7.1596,-13.7538,-4.3771,55.0642,-22.8665,3.3789
000422,*ST宜化,-21.2522,,-76.9654,-18.1573,301.0482,-89.1814
000423,东阿阿胶,16.7039,10.1801,17.7123,24.3876,10.3587,17.7666
000425,徐工机械,72.4629,374.9803,17.4508,13.1727,366.6667,17.4028
000426,兴业矿业,143.8969,520.5643,10.4479,-4.419,432.3944,10.688
000426,兴业矿业,143.8969,520.5643,10.4479,-4.419,432.3944,10.687999999999999
000428,华天酒店,5.9095,,-1.8306,1.3329,-138.2143,3.7557
000429,粤高速A,9.3452,45.879,6.9044,2.8052,38.4615,8.8557
000430,张家界,-7.1825,9.2366,129.8192,14.2868,0.0,131.855
000488,晨鸣纸业,30.3165,85.8475,34.1652,28.3644,71.7172,25.0226
000498,山东路桥,52.0037,34.0873,17.1324,17.1747,34.0719,15.7953
000501,鄂武商A,2.4447,25.0021,18.569000000000006,1.2892,-7.2626,18.569000000000006
000502,绿景控股,-92.634,-301.0647,-41.4252,-16.8106,-364.7059,-39.2202
000503,国新健康,-15.1451,-102.2875,-1.4339,-2.9292,-40.3846,-1.1912
000504,南华生物,0.2105,-225.4411,61.0289,34.3934,-271.4286,367.3854
000505,京粮控股,716.975,169.356,4163.5921,339.0124,17.6471,3128.449
