code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,5.0698,71.0087,0.0179,20111.7318,0.0188,19148.9362
000004,国农科技,8.5474,42.1181,0.0593,6070.8263,0.0789,4562.7376
000005,世纪星源,9.2724,38.8249,0.615,585.3659,0.0556,6474.8201
000006,深振业A,84.1972,4.2757,0.1438,2503.4771,0.1431,2515.7233
000007,全新好,0.4989,721.5875,0.2983,1206.8388,0.0608,5921.0526
000008,神州高铁,1.1292,318.8098,0.7615,472.7511,0.2603,1383.0196
000009,中国宝安,1.108,324.9097,0.0961,3746.0978,0.0888,4054.0541
000010,美丽生态,2.0342,176.9737,0.8559,420.6099,0.2216,1624.5487
000011,深物业A,4.1586,86.5676,0.0407,8845.2088,0.0428,8411.215
000012,南玻A,3.8057,94.5949,2.6596,135.3587,1.0413,345.7217
000014,沙河股份,6.7488,53.3428,0.0124,29032.2581,0.0181,19889.5028
000016,深康佳A,2.0442,176.108,1.0391,346.4537,0.3658,984.1443
000017,深中华A,4.1462,86.8265,1.7598,204.5687,0.4338,829.8755
000018,神州长城,,,,,0.0405,8888.8889
000019,深深宝A,0.7099,507.1137,0.3895,924.2619,0.1154,3119.5841
000020,深华发A,0.9426,381.9223,3.7912,94.9567,0.1336,2694.6108
000021,深科技,1.8105,198.8401,5.3589,67.178,0.3641,988.7394
000022,深赤湾A,1.9627,183.4208,11.5074,31.2842,0.52,692.3077
000023,深天地A,0.2847,1264.4889,0.3384,1063.8298,0.1289,2792.8627
000025,特力A,41.0457,8.7707,1.8322,196.4851,0.1822,1975.8507
000026,飞亚达A,2.1868,164.6241,0.2652,1357.4661,0.3159,1139.6011
000027,深圳能源,0.9702,371.0575,1.3861,259.7215,0.1992,1807.2289
000028,国药一致,0.8584,419.3849,2.549,141.2319,0.5555,648.0648
000029,深深房A,4.6762,76.9856,0.0816,4411.7647,0.0848,4245.283
000030,富奥股份,1.0628,338.7279,1.5783,228.0935,0.3528,1020.4082
000031,中粮地产,3.6379,98.9582,0.0127,28346.4567,0.0159,22641.5094
000032,深桑达A,2.9393,122.4781,0.8881,405.3598,0.3387,1062.8875
000033,*ST新都,2.1157,170.1564,7.4023,48.6335,0.5575,645.7399
000034,神州数码,3.8788,92.8122,0.8785,409.7894,0.3848,935.5509
000035,中国天楹,1.0041,358.53,0.9927,362.6473,0.133,2706.7669
000036,华联控股,10.9899,32.7573,0.0074,48648.6486,0.0112,32142.8571
000037,*ST南电A,0.5094,706.7138,0.2511,1433.6918,0.0805,4472.0497
000038,深大通,,,0.0784,4591.8367,0.0842,4275.5344
000039,中集集团,1.1889,302.8009,0.7092,507.6142,0.3119,1154.2161
000040,东旭蓝天,3.8655,93.1315,0.0382,9424.0838,0.0499,7214.4289
000042,中洲控股,169.2299,2.1273,0.0769,4681.4044,0.1473,2443.9919
000043,中航地产,1.7829,201.9182,0.0457,7877.4617,0.0471,7643.3121
000045,深纺织A,1.7915,200.9489,1.2197,295.1545,0.1819,1979.1094
000046,泛海控股,0.5776,623.2687,0.0098,36734.6939,0.0132,27272.7273
000048,康达尔,7.6835,46.8536,0.5995,600.5004,0.2669,1348.8198
000049,德赛电池,1.2327,292.0419,2.4786,145.2433,0.4822,746.5782
000050,深天马A,1.0374,347.0214,1.3626,264.2008,0.4121,873.5744
000055,方大集团,0.4282,840.7286,0.3957,909.7801,0.1767,2037.3514
000056,皇庭国际,2.176,165.4412,0.7444,483.611,0.825,436.3636
000058,深赛格,1.1435,314.8229,0.4422,814.1113,0.1323,2721.0884
000059,华锦股份,15.2832,23.5553,1.244,289.3891,0.611,589.198
000060,中金岭南,9.6013,37.4949,1.2714,283.1524,0.6047,595.3365
000061,农产品,4.9511,72.7111,88.4458,4.0703,0.1403,2565.9301
000062,深圳华强,11.4453,31.454,0.273,1318.6813,0.2019,1783.0609
000063,中兴通讯,0.813,442.8044,0.6341,567.7338,0.2467,1459.2623
000065,北方国际,0.7215,498.9605,1.2143,296.4671,0.1133,3177.4051
000066,中国长城,1.4293,251.8715,1.4638,245.9352,0.526,684.4106
000068,华控赛格,0.1288,2795.0311,2.5687,140.1487,0.0326,11042.9448
000069,华侨城A,8.0941,44.4768,0.042,8571.4286,0.064,5625.0
000070,特发信息,0.631,570.523,0.6632,542.8227,0.2715,1325.9669
000078,海王生物,0.5975,602.5105,2.2609,159.2286,0.3117,1154.9567
000088,盐田港,2.3384,153.9514,,,0.0469,7675.9062
000089,深圳机场,1.5364,234.314,114.0055,3.1577,0.3105,1159.4203
000090,天健集团,2.9413,122.3949,0.1803,1996.6722,0.1362,2643.1718
000096,广聚能源,96.7702,3.7202,8.9235,40.3429,0.2176,1654.4118
000099,中信海直,0.9163,392.8844,0.5529,651.1123,0.2266,1588.7026
000100,TCL集团,1.7255,208.6352,2.0089,179.2025,0.392,918.3673
000150,宜华健康,2.4098,149.39,0.056,6428.5714,0.0659,5462.8225
000151,中成股份,2.5608,140.5811,2.5611,140.5646,0.1034,3481.6248
000153,丰原药业,0.9302,387.0135,1.1147,322.9568,0.4138,869.9855
000155,*ST川化,1.9551,184.1338,0.8618,417.7303,0.1541,2336.1454
000156,华数传媒,1.6001,224.9859,7.7871,46.2303,0.4487,802.3178
000157,中联重科,0.1219,2953.2404,0.2428,1482.7018,0.0493,7302.2312
000158,常山股份,23.3755,15.4007,1.0373,347.0549,0.5383,668.7721
000159,国际实业,1.3251,271.6776,0.2377,1514.5141,0.0957,3761.7555
000166,申万宏源,,,,,,
000301,东方市场,3.228,111.5242,0.1588,2267.0025,0.1113,3234.5013
000333,美的集团,3.7135,96.9436,2.3833,151.0511,0.4503,799.467
000338,潍柴动力,1.5591,230.9024,1.0063,357.7462,0.2791,1289.8603
000400,许继电气,0.1341,2684.5638,0.3201,1124.6485,0.0875,4114.2857
000401,冀东水泥,0.8841,407.1938,0.6457,557.5345,0.1414,2545.9689
000402,金融街,0.9899,363.6731,0.0163,22085.8896,0.0187,19251.3369
000403,ST生化,54.3993,6.6177,0.2163,1664.3551,0.3054,1178.7819
000404,华意压缩,1.3713,262.5246,2.0576,174.9611,0.3815,943.6435
000407,胜利股份,1.9581,183.8517,1.231,292.4452,0.3591,1002.5063
000408,*ST金源,1.0279,350.2286,,,0.2735,1316.2706
000409,山东地矿,1.3134,274.0978,1.0189,353.3222,0.1632,2205.8824
000410,沈阳机床,0.1923,1872.0749,0.1949,1847.1011,0.0829,4342.5814
000411,英特集团,1.3435,267.9568,2.6465,136.0287,0.7345,490.1293
000413,东旭光电,0.6724,535.3956,0.4082,881.9206,0.0698,5157.5931
000415,渤海金控,2.6778,134.4387,415.2096,0.867,0.15,2400.0
000416,民生控股,0.5759,625.1085,1.3887,259.2353,0.0002,1800000.0
000417,合肥百货,47.9643,7.5056,3.0168,119.3317,0.6234,577.4783
000418,小天鹅A,3.4219,105.2047,4.4651,80.6253,0.3322,1083.6845
000419,通程控股,94.9972,3.7896,2.1547,167.0766,0.5942,605.8566
000420,吉林化纤,2.1219,169.6593,1.0059,357.8885,0.2243,1604.9933
000421,南京公用,5.3437,67.3691,1.7083,210.7358,0.6154,584.9854
000422,湖北宜化,5.5695,64.6378,0.8388,429.1845,0.3557,1012.0888
000423,东阿阿胶,6.1268,58.7582,0.2822,1275.691,0.2524,1426.3074
000425,徐工机械,0.2222,1620.162,0.4937,729.1878,0.1265,2845.8498
000426,兴业矿业,4.7748,75.3958,0.4479,803.7508,0.3678,978.7928
000428,华天酒店,2.8941,124.391,0.0451,7982.2616,0.0856,4205.6075
000429,粤高速A,8.6397,41.6681,,,0.5215,690.3164
000430,张家界,60.7347,5.9274,10.2888,34.9895,0.911,395.1701
000488,晨鸣纸业,1.3034,276.2007,0.6313,570.2519,0.1814,1984.5645
000498,山东路桥,0.2917,1234.1447,0.1958,1838.6108,0.092,3913.0435
000501,鄂武商A,408.7147,0.8808,4.4646,80.6343,1.1321,317.9931
000502,绿景控股,1.1055,325.6445,0.0163,22085.8896,0.0171,21052.6316
000503,海虹控股,15.7073,22.9193,41.8692,8.5982,0.0396,9090.9091
000504,*ST生物,0.1261,2854.8771,22.9082,15.7149,0.0305,11803.2787
000505,*ST珠江,5.171,69.619,0.1345,2676.5799,0.0872,4128.4404
000506,中润资源,5.4512,66.0405,0.0531,6779.661,0.0349,10315.1862
000507,珠海港,1.3972,257.6582,4.7584,75.6557,0.4035,892.1933
000509,华塑控股,0.5345,673.5267,0.2015,1786.6005,0.0957,3761.7555
000510,金路集团,12.3817,29.0752,3.0652,117.4475,0.8286,434.4678
000511,*ST烯碳,4.0358,89.2016,0.2009,1791.9363,0.1115,3228.6996
000513,丽珠集团,1.3872,259.5156,0.6678,539.0836,0.4655,773.362
000514,渝开发,2.1102,170.5999,0.0344,10465.1163,0.0257,14007.7821
000516,国际医学,29.3477,12.2667,20.9355,17.1957,0.8704,413.6029
000517,荣安地产,5.2721,68.284,0.0229,15720.524,0.0286,12587.4126
000518,四环生物,0.5434,662.4954,0.3828,940.4389,0.1284,2803.7383
000519,中兵红箭,0.7813,460.7705,0.2174,1655.9338,0.1487,2420.9818
