code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,,0.0022,0.5575,0.0024,
000002,万科A,-0.0402,-0.0032,-0.3147,-0.0037,-0.4388
000004,国农科技,0.028999999999999998,0.013999999999999999,3.1989,0.0393,4.3023
000004,国农科技,0.029,0.014,3.1989,0.0393,4.3023
000005,世纪星源,-0.191,-0.0182,-5.874,-0.0359,-3.9328
000006,深振业A,-0.0201,-0.0018,-0.0473,-0.0034,-0.4739
000007,全新好,-0.2569,-0.0135,,-0.1235,-12.7422
000008,神州高铁,-1.2134,-0.0905,-13.734000000000002,-0.3324,-33.9988
000009,中国宝安,0.1065,0.0164,2.0604,0.0252,3.9794
000010,美丽生态,-0.5087,-0.0206,,-0.0352,-3.5658
000011,深物业A,-0.2734,-0.049,-2.7189,-0.1273,-13.1219
000012,南玻A,0.1397,0.0373,2.1292,0.067,10.0552
000014,沙河股份,1.0799,0.0797,38.4725,0.1544,16.9899
000016,深康佳A,-0.1043,-0.0653,-4.4972,-0.0942,-9.7848
000017,深中华A,-0.0496,-0.0475,-6.8365,-0.0653,-6.5325
000018,神州长城,0.6920000000000001,0.0996,7.676,0.1262,14.9172
000019,深深宝A,0.0716,0.0094,,0.1014,11.6987
000020,深华发A,-0.0782,-0.0449,-9.5489,-0.0987,-9.8758
000021,深科技,0.017,0.0094,0.7833,0.0157,1.6109
000022,深赤湾A,0.2802,0.0497,0.7875,0.2017,28.6634
000023,深天地A,-0.0228,-0.0073,,-0.0096,-0.9591
000025,特力A,-0.1418,-0.019,-1.0566,-0.0631,-7.1695
000026,飞亚达A,0.1325,0.0619,1.9994,0.2139,22.8716
000027,深圳能源,0.1141,0.0116,1.5693,0.0167,4.3079
000028,国药一致,0.0108,0.0094,0.327,0.0167,1.7
000029,深深房A,0.4514,0.1317,1.8074,0.3997,40.6174
000030,富奥股份,0.0221,0.0075,0.174,0.0184,2.2569
000031,中粮地产,-0.4964,-0.029,-2.8322,-0.0339,-4.7754
000031,中粮地产,-0.4964,-0.028999999999999998,-2.8322,-0.0339,-4.7754
000032,深桑达A,-0.0116,-0.0045,-0.1478,-0.0148,-1.5590000000000002
000034,神州数码,0.0165,0.0214,2.0207,0.0249,2.6297
000035,中国天楹,0.0989,0.0103,0.9383,0.0166,2.4626
000036,华联控股,0.7582,0.1062,2.6849,0.20800000000000002,31.1788
000036,华联控股,0.7582,0.1062,2.6849,0.208,31.1788
000037,深南电A,0.0487,0.0161,1.8242,0.0434,4.7011
000038,深大通,-0.0683,-0.0148,-0.7085,-0.2236,-23.9136
000039,中集集团,-0.0197,-0.0062,-0.6507,-0.0089,-1.4661
000040,东旭蓝天,-0.7263,-0.0916,-1.9675,-0.1669,-32.5579
000042,中洲控股,-0.0139,-0.0019,-0.1167,-0.0023,-0.2972
000043,中航善达,-0.0513,-0.0074,-1.0347,-0.0097,-1.4748
000045,深纺织A,-0.2394,-0.03,-28.2686,-0.1677,-21.6894
000046,泛海控股,3.5734,0.0206,3.0219,0.024,3.8211
000048,*ST康达,-0.1587,-0.0411,-2.1672,-0.0581,-9.3898
000049,德赛电池,-0.0063,-0.0061,-0.2367,-0.0087,-0.8659
000050,深天马A,0.0684,0.0161,1.1381,0.0284,4.8756
000055,方大集团,-0.0218,-0.004,-0.1366,-0.0068,-1.0653
000056,皇庭国际,0.1812,0.0061,0.6729999999999999,0.0106,3.6202
000058,深赛格,0.0296,0.0041,0.2,0.0069,0.8893
000059,华锦股份,0.0039,0.0022,0.0816,0.0042,0.4528
000060,中金岭南,0.0631,0.0374,1.1644,0.0815,11.2765
000061,农产品,0.4353,0.0259,47.0934,0.0393,6.7389
000062,深圳华强,0.0174,0.0085,0.2131,0.016,1.9624
000063,中兴通讯,-0.128,-0.0418,,-0.058,-6.3886
000063,中兴通讯,-0.128,-0.0418,,-0.057999999999999996,-6.3886
000065,北方国际,-0.0836,-0.0293,-0.976,-0.0466,-5.3993
000066,中国长城,-0.063,-0.0183,-0.9455,-0.0361,-5.2936
000068,华控赛格,-0.8083,-0.0217,,-0.0321,-4.2741
000069,华侨城A,-0.6281,-0.036000000000000004,-4.0209,-0.0491,-8.5919
000070,特发信息,-0.299,-0.1135,-6.7178,-0.1787,-18.7245
000078,海王生物,-0.0541,-0.0268,-2.1092,-0.0334,-3.6965
000088,盐田港,0.2725,0.0052,0.2699,0.0208,11.2793
000089,深圳机场,0.3233,0.0424,1.5095,0.2812,28.1784
000090,天健集团,-0.5765,-0.0785,-9.8995,-0.1047,-15.7904
000096,广聚能源,-0.0284,-0.0088,-0.2813,-0.1354,-15.6088
000099,中信海直,-0.1287,-0.0149,-1.641,-0.0344,-10.5069
000100,TCL集团,0.0833,0.0257,2.5724,0.039,6.1644
000150,宜华健康,0.1467,0.0211,0.8943,0.0308,4.185
000151,中成股份,-0.1244,-0.0413,-1.7415,-0.0693,-7.4824
000153,丰原药业,0.0185,0.0094,0.7179,0.0163,1.6902
000155,川能动力,0.0281,0.0102,0.6529,0.0221,5.7909
000156,华数传媒,0.2637,0.0281,1.2984,0.0967,14.6223
000157,中联重科,0.1083,0.0183,1.8689,0.0321,5.3064
000158,常山北明,-0.1418,-0.0424,-18.6344,-0.0806,-10.3073
000159,国际实业,-0.0091,-0.0011,,-0.004,-0.4479
000166,申万宏源,,-0.0748,-11.91,-0.0942,
000301,东方盛虹,0.1651,0.0186,1.1386,0.1034,20.5702
000333,美的集团,0.0534,0.0303,0.5525,0.0467,6.1314
000338,潍柴动力,0.1031,0.043,1.4424,0.0611,10.0142
000400,许继电气,-0.1821,-0.0324,-3.1226,-0.0727,-7.3047
000401,冀东水泥,0.1512,0.0281,2.1294,0.0387,5.0072
000402,金融街,-1.3035,-0.0635,-8.4837,-0.0843,-25.8912
000403,ST生化,0.0176,0.0057,0.1156,0.0105,1.1356
000404,长虹华意,-0.0443,-0.0207,-1.7547,-0.0353,-3.6233
000407,胜利股份,0.0058,0.0021,0.11,0.0039,0.4683
000408,藏格控股,-0.1851,-0.026,-0.4875,-0.1863,-19.1565
000408,藏格控股,-0.1851,-0.026000000000000002,-0.4875,-0.1863,-19.1565
000409,*ST地矿,-0.0428,-0.0049,,-0.0058,-0.6942
000410,沈阳机床,-0.1298,-0.0207,-52.8731,-0.0218,-2.4807
000411,英特集团,-0.0541,-0.0581,-4.6924,-0.0737,-7.8805
000413,东旭光电,0.0075,0.0013,0.0935,0.0024,0.3993
000415,渤海金控,0.5105,0.0347,7.2716,0.0397,17.7971
000416,民生控股,-17.5757,-0.1255,-19.1184,-6.0371,-603.7090000000002
000417,合肥百货,0.0219,0.0123,0.6256,0.022000000000000002,2.4307
000417,合肥百货,0.0219,0.0123,0.6256,0.022,2.4307
000418,小天鹅A,0.0144,0.0089,0.1726,0.0159,1.5875
000419,通程控股,-0.0728,-0.0357,-1.475,-0.0852,-8.8962
000420,吉林化纤,0.017,0.0031,0.2725,0.0053,0.5794
