code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,-19.1948,51.2937,8.7903,19.062,-100.0,8.7903
000002,万科A,22.1788,65.1717,53.3019,34.1061,,46.4171
000004,国农科技,3.2083,,-30.3842,-19.1456,,-9.794
000005,世纪星源,1557.5277,,-18.7256,-11.5662,,-18.7256
000006,深振业A,-56.5357,309.7612,4.5421,-34.0854,,11.7088
000007,全新好,44.1327,-136.6103,-5.4106,-20.0257,,-8.8219
000008,神州高铁,-63.2675,-120.5056,-1.691,-12.6853,,-0.6857
000009,中国宝安,51.9111,-6.6479,3.8609,0.8747,,-1.1299
000010,美丽生态,-77.2362,,-82.9156,-60.9153,,-60.7483
000011,深物业A,-23.4448,-6220.4474,13.0615,-23.4528,,13.0615
000012,南玻A,36.5365,-2.7635,11.1603,11.6785,,6.0574
000014,沙河股份,48.4981,145.5897,24.0273,1.5252,,13.989
000016,深康佳A,0.4105,34.1293,0.924,-7.276,,0.6499
000017,深中华A,42.9903,,,-15.0606,,6.567
000018,神州长城,4.4994,,-16.0324,-9.8871,,-14.6093
000019,深深宝A,36.8362,110.7704,8.5093,-1.3253,,3.6396
000020,深华发A,67.4981,,3.4128,-7.325,,3.4128
000021,深科技,15.7272,18.0551,8.0132,2.238,,8.0551
000022,深赤湾A,1.104,-11.972,15.9748,1.9052,,11.3416
000023,深天地A,-3.7658,,-7.334,32.8837,,-8.2792
000025,特力A,7.0462,,28.5575,-14.5824,,4.7504
000026,飞亚达A,26.1529,532.4315,3.8292,8.1845,,3.8857
000027,深圳能源,-0.3771,-3.1534,-38.7929,-2.8536,,11.329
000028,国药一致,241.1758,100.1701,20.1685,157.0889,,11.7796
000029,深深房A,96.8694,,7.0615,-3.4926,,7.3409
000030,富奥股份,-98.1897,,,,,3.5742
000031,中粮地产,12.9557,0.0561,5.65,-0.5851,,6.6997
000032,深桑达A,30.6369,-26.5569,4.6538,2.2662,,2.9637
000033,*ST新都,6.8755,80.4243,0.7531,-0.717,,0.7531
000034,神州数码,-14.8124,,,-26.6224,,59.3722
000035,中国天楹,-95.6072,,,,,15.5526
000036,华联控股,2158.0524,,41.2323,302.843,,0.7866
000037,*ST南电A,3.7228,-105.2669,-13.3791,11.7371,,-16.7205
000038,深大通,-91.3492,-5394.8924,-42.681,-25.8736,,-42.681
000039,中集集团,-31.0526,-42.7515,27.8233,-9.7265,,18.1726
000040,东旭蓝天,-16.9696,,8.4036,7.8489,,1.3201
000042,中洲控股,-71.3873,,1.6977,-28.908,,8.183
000043,中航地产,64.5641,141.3911,-7.2131,-5.8489,,15.1279
000045,深纺织A,26.836,-38.0173,2.737,2.6349,,1.7079
000046,泛海控股,-86.9489,184.7891,8.7788,33.7454,,8.4371
000048,康达尔,-11.987,-666.1611,35.2486,-4.5302,,33.0508
000049,德赛电池,53.2089,26.985,14.0642,23.7645,,13.4415
000050,深天马A,7.3896,18.9435,4.8599,0.2502,,3.95
000055,方大集团,-16.6,50.251,,,,-11.7835
000056,皇庭国际,-92.376,-176.3569,2.1086,-24.3578,,-1.4049
000058,深赛格,-14.8681,,-15.6156,-12.0638,,-12.2898
000059,华锦股份,43.9791,-66.2201,10.9592,24.5973,,13.5841
000060,中金岭南,-18.1959,-63.5051,23.2107,4.3539,,27.5939
000061,农产品,13.1709,-9.3622,5.1215,7.7312,,-0.6031
000062,深圳华强,-12.8497,8.8028,-1.8445,-11.9729,,-0.7219
000063,中兴通讯,7.2841,-81.6601,7.8025,8.5581,,8.0566
000065,北方国际,46.1182,119.9146,3.1751,7.9547,,4.5233
