code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,2.6502,0.0604,10.9864,0.062,
000002,万科A,-0.4169,-0.0622,-2.8267,-0.0901,-13.0884
000004,国农科技,1.0598,0.1444,,0.3198,32.2948
000005,世纪星源,0.6014,0.0756,1.2935,0.1568,15.7304
000006,深振业A,-0.0566,-0.0042,-0.1591,-0.006,-1.2324
000007,全新好,0.2896,0.05,,0.048,5.1032
000008,神州高铁,-0.0097,-0.0008,-0.0318,-0.0118,-1.1753
000009,中国宝安,-0.1511,-0.0246,-0.5635,-0.0398,-4.903
000010,美丽生态,0.082,0.0183,,0.0311,3.4119
000011,深物业A,-0.3946,-0.0531,,-0.0787,-14.0498
000012,南玻A,0.2855,0.0978,2.257,0.1429,15.9141
000014,沙河股份,-2.0219,-0.1353,,-0.2026,-39.6772
000016,深康佳A,0.0253,0.0228,3.9602,0.037,3.7144
000017,深中华A,0.032,0.0197,1.6157,0.0026,0.2769
000018,神州长城,0.0389,0.0081,,0.0254,3.0107
000019,深深宝A,0.0567,0.0171,0.498,0.0594,6.3358
000020,深华发A,0.0965,0.0284,1.044,0.0791,7.9124
000021,深科技,0.0077,0.0148,0.1305,0.054,5.5715
000022,深赤湾A,0.5394,0.1577,1.0653,0.4228,51.2488
000023,深天地A,-0.0382,-0.0194,-5.8091,-0.0292,-2.9541
000025,特力A,-0.0253,-0.0229,-138.1192,-0.0306,-3.6472
000026,飞亚达A,-0.0738,-0.0435,-0.8539,-0.1269,-13.0124
000027,深圳能源,0.3239,0.1565,1.4911,0.5385,135.0763
000028,国药一致,0.0159,0.0267,0.7401,0.032,3.3415
000029,深深房A,-0.1726,-0.0337,-5.3638,-0.062,-7.2704
000030,富奥股份,0.0095,0.0005,,0.0,0.0015
000031,中粮地产,-3.0132,-0.134,-2.6343,-0.3728,-52.5985
000032,深桑达A,0.4156,0.2521,11.4263,0.4025,40.3114
000033,*ST新都,0.1755,0.0179,,0.0452,8.9515
000034,神州数码,0.0138,0.0062,,0.0037,0.464
000035,中国天楹,-0.0954,-0.0028,-0.3687,-0.0006,-0.0769
000036,华联控股,0.0162,0.0063,,0.0083,1.1542
000037,*ST南电A,-0.0412,-0.0188,-3.8099,-0.0273,-2.9811
000038,深大通,0.0225,0.005,0.0016,0.0005,0.0467
000039,中集集团,-0.0049,-0.0051,-0.0905,-0.0086,-1.1365
000040,东旭蓝天,-0.9278,-0.0808,-2.3303,-0.1348,-18.489
000042,中洲控股,-0.6818,-0.0541,-2.3143,-0.0794,-9.9653
000043,中航地产,0.075,0.0149,1.6424,0.0218,2.307
000045,深纺织A,0.0195,0.0097,0.5875,0.0312,3.1528
000046,泛海控股,0.4892,0.2135,3.2286,0.4737,61.4526
000048,康达尔,0.0548,0.0348,14.59,0.0283,2.9864
000049,德赛电池,-0.0159,-0.0118,,-0.0172,-1.72
000050,深天马A,0.0498,0.0134,0.9204,0.0252,12.7752
000055,方大集团,0.0833,0.0275,1.2824,0.0454,4.7673
000056,皇庭国际,-5.3484,-0.2068,,-0.2462,-42.1995
000058,深赛格,-0.1602,-0.0398,,-0.0852,-9.1857
000059,华锦股份,0.1283,0.0574,1.5771,0.0898,17.6812
000060,中金岭南,0.113,0.0955,0.7005,0.2045,24.3522
000061,农产品,0.2999,0.0639,3.1929,0.1178,16.3037
000062,深圳华强,-0.0736,-0.0475,-1.2983,-0.1139,-11.5123
000063,中兴通讯,-0.1047,-0.0699,-3.3344,-0.1068,-13.723
000065,北方国际,-0.2726,-0.1495,,-0.2472,-41.3647
000066,中国长城,0.0357,0.0339,1.1406,0.0711,7.3306
000068,华控赛格,0.1358,0.0493,,0.1111,23.9658
000069,华侨城A,-0.0149,-0.0013,-0.0686,-0.0022,-0.2406
000070,特发信息,-0.1171,-0.043,-9.2223,-0.122,-15.0418
000078,海王生物,0.0594,0.035,1.7691,0.0493,5.2295
000088,盐田港,0.4969,0.0662,0.4966,1.1607,129.9263
000089,深圳机场,0.4226,0.1001,1.0204,1.0438,104.3797
000090,天健集团,0.0577,0.0184,1.1804,0.039,4.307
000096,广聚能源,-0.0803,-0.0714,-0.6835,-0.4965,-49.6513
000099,中信海直,0.3325,0.055,2.6012,0.133,13.2967
000100,TCL集团,-0.0309,-0.0448,-3.5993,-0.063,-7.1882
000150,宜华健康,-0.1,-0.0044,-0.0833,-0.009,-0.8957
000151,中成股份,0.1457,0.0657,1.1152,0.3111,31.8203
000153,丰原药业,0.0219,0.0107,1.4153,0.025,2.5204
000155,*ST川化,0.1465,0.076,2.775,0.204,32.2394
000156,华数传媒,0.0298,0.0206,,0.0072,1.0716
000157,中联重科,0.0244,0.02,0.1669,0.0352,3.7813
000158,常山股份,0.0558,0.0333,2.8132,0.0615,8.1108
000159,国际实业,0.3277,0.1004,3.3199,0.1744,21.3331
000166,申万宏源,,,,,
000301,东方市场,-0.0813,-0.0623,-1.3868,-0.2343,-30.4152
000338,潍柴动力,0.0593,0.0593,0.6483,0.0931,9.6517
000400,许继电气,-0.209,-0.0645,-2.8549,-0.1247,-12.835
000401,冀东水泥,0.1694,0.0542,1.1695,0.0853,13.3422
000402,金融街,-0.1467,-0.0246,-0.7462,-0.036,-5.5829
000403,ST生化,0.09,0.0245,,0.023,2.543
000404,华意压缩,0.016,0.0132,2.9415,0.0171,1.8699
000407,胜利股份,0.0038,0.0014,0.1253,0.0021,0.3887
000408,*ST金源,-0.0333,-0.0147,-1.7024,-0.0222,-2.3118
000409,山东地矿,,0.4386,,4.2067,424.8578
000410,沈阳机床,0.0395,0.0255,1.7624,0.0322,3.2621
000411,英特集团,-0.0305,-0.0636,-5.2948,-0.0791,-7.9438
000413,东旭光电,0.0022,0.0008,0.1138,0.0018,0.1766
000415,渤海金控,0.1574,0.0315,1.6196,0.053,5.9036
000416,民生控股,-0.2653,-0.1992,,-0.9907,-99.0681
000417,合肥百货,0.0997,0.1207,3.9283,0.1988,20.6117
000418,小天鹅A,0.0489,0.0527,0.946,0.0871,8.7395
000419,通程控股,0.1152,0.0696,3.9236,0.1232,18.5747
000420,吉林化纤,0.0596,0.04,0.9384,0.0842,13.4054
000421,南京公用,0.0856,0.0432,0.997,0.0664,8.5083
000422,湖北宜化,0.1463,0.0634,1.3039,0.092,14.8313
000423,东阿阿胶,0.1434,0.0914,1.044,0.9108,91.0752
000425,徐工机械,0.0955,0.074,8.8905,0.1158,12.3934
000426,兴业矿业,0.4055,0.0508,28.4169,0.1058,24.9985
000428,华天酒店,0.2582,0.0624,0.8149,0.103,18.492
000429,粤高速A,0.6174,0.0897,1.0114,0.2509,125.7823
000430,张家界,0.2472,0.0752,18.3374,0.0654,14.0731
000488,晨鸣纸业,0.0493,0.0239,0.6402,0.0436,6.3578
000498,山东路桥,-0.8096,-0.0083,,-0.0082,-0.8434
000501,鄂武商A,0.0988,0.0936,2.831,0.1361,15.3075
000502,绿景控股,0.8012,0.2158,24.663,0.3162,50.5921
000503,海虹控股,-0.2277,-0.0212,-4.6392,-0.1246,-12.7972
000504,*ST生物,-0.1366,-0.0378,-33.1794,-0.1084,-10.9195
000505,*ST珠江,0.1138,0.0197,,0.0282,2.9063
000506,中润资源,,0.3967,,0.0097,0.9711
000507,珠海港,0.7,0.101,2.1326,0.1714,19.949
000509,华塑控股,0.0728,0.0278,,0.0323,3.2932
000510,金路集团,0.0332,0.0193,0.7614,0.0345,4.2504
000511,*ST烯碳,0.5605,0.189,3.2904,0.4393,56.2588
000513,丽珠集团,0.1658,0.0705,0.4508,0.2013,22.5975
000514,渝开发,1.3774,0.0953,3.6462,0.2737,45.6712
000516,国际医学,0.0175,0.0167,0.3906,0.0295,4.0909
000517,荣安地产,7.1568,0.1274,,0.1074,11.3758
000518,四环生物,0.1724,0.0295,,0.2351,23.6595
000519,中兵红箭,-0.265,-0.0936,-8.65,-0.4319,-49.6629
000520,长航凤凰,0.0961,0.0387,2.4588,0.0557,11.8784
