code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
000001,平安银行,13.58,29.18,38.236,15231.0,1.858,52189.0,6.3665
000002,万科A,19.66,11.16,31.4736,15118.5494,1.3725,135418.7911,12.294
000004,国农科技,-1.35,-1.41,52.5037,-1.0334,-0.0123,72.7846,0.8667
000005,世纪星源,-6.78,-81.33,25.3506,-42.3448,-0.0463,52.0617,0.0569
000006,深振业A,17.0,15.09,33.2134,696.0858,0.5156,4610.855,3.4154
000007,全新好,6.7,10.85,65.8407,23.2675,0.1007,214.3485,0.928
000008,神州高铁,4.03,7.47,45.1981,22.758,0.0749,304.4482,1.0027
000009,中国宝安,9.13,7.03,35.7836,292.4,0.2331,4155.024,3.3124
000010,美丽生态,0.5,0.86,30.6564,3.1401,0.0053,362.3844,0.6162
000011,深物业A,16.68,18.57,53.9998,300.8406,0.5047,1619.2272,2.7169
000012,南玻A,19.08,19.85,28.8667,1535.9297,0.74,7733.7961,3.7265
000014,沙河股份,4.72,5.09,40.1169,28.7544,0.1425,563.9503,2.7959
000016,深康佳A,1.1,0.22,16.7231,45.163,0.0375,20006.7369,16.6172
000017,深中华A,22492.48,581.02,10.2858,1575.2239,2.857,271.1117,0.4917
000018,神州长城,6.5,30.42,64.9579,8.2148,0.0485,26.999,0.1596
000019,深深宝A,4.54,9.96,16.1397,43.6622,0.174,438.3187,1.7469
000020,深华发A,-2.38,-1.03,11.2029,-6.5174,-0.023,626.821,2.2136
000021,深科技,4.73,1.52,2.358,229.9312,0.1562,15039.532,10.2222
000022,深赤湾A,12.73,28.24,48.8911,502.8945,0.7799,1780.7748,2.7619
000023,深天地A,4.28,1.4,13.1514,15.0315,0.1083,1069.5384,7.708
000025,特力A,3.6,1.41,20.3749,6.9007,0.0313,486.7293,2.2095
000026,飞亚达A,8.46,4.19,35.8748,130.1251,0.3313,3103.497,7.9016
000027,深圳能源,8.9,11.76,21.3022,1452.9869,0.5497,12350.7824,4.673
000028,国药一致,23.18,2.45,8.3181,520.4882,1.8063,21199.4664,73.571
000029,深深房A,12.25,10.78,26.899,228.2683,0.2256,2116.4827,2.092
000030,富奥股份,14.3,10.38,18.2956,543.0064,0.4181,5227.8024,4.0254
000031,中粮地产,9.88,5.25,30.2551,534.5701,0.2947,10178.6401,5.6119
000032,深桑达A,0.96,0.52,15.4263,8.4868,0.0364,1625.4409,6.9802
000033,*ST新都,1.28,4.34,49.941,3.4862,0.0105,80.2833,0.2437
000034,神州数码,15.8,3.14,11.9255,16.7669,0.0468,533.0586,1.4891
000035,中国天楹,9070.54,2765.07,11.4437,1131.547,5.9884,40.9228,0.2165
000036,华联控股,4.25,41.43,51.432,79.8144,0.071,192.608,0.1713
000037,*ST南电A,3.31,4.78,-45.2779,53.0991,0.088,1110.4277,1.8422
000038,深大通,1.25,1.18,26.9797,1.99,0.0206,168.4356,1.7503
000039,中集集团,10.54,3.76,16.643,2180.321,0.8189,57874.411,21.7377
000040,东旭蓝天,8.15,12.64,42.3825,103.0319,0.2194,815.1108,1.7357
000042,中洲控股,13.22,18.32,48.5057,405.5022,1.6933,2212.9838,9.2414
000043,中航地产,14.4,7.5,30.1723,467.0592,0.7002,6224.5737,9.3327
000045,深纺织A,2.05,4.17,3.8158,47.2226,0.0932,1131.0986,2.233
000046,泛海控股,12.78,19.89,54.9829,1181.2081,0.2591,5937.5069,1.3028
000048,康达尔,-2.23,-0.57,10.858,-9.0203,-0.023,1565.3062,4.0057
000049,德赛电池,38.58,4.67,14.5265,206.026,1.5057,4402.4988,32.1751
000050,深天马A,9.65,3.17,18.1448,143.5452,0.2499,4519.3777,7.8702
000055,方大集团,7.38,4.9,18.4394,85.6769,0.1131,1747.6208,2.3088
000056,皇庭国际,103.75,6575.54,30.8384,2320.697,10.5055,35.2928,0.1597
000058,深赛格,4.34,9.09,18.573,54.3387,0.0692,597.3583,0.7611
000059,华锦股份,-2.16,-0.37,10.1732,-155.1783,-0.1292,41557.9114,34.6169
000060,中金岭南,6.92,1.95,6.9316,413.1224,0.2002,21117.7207,10.2367
000061,农产品,2.28,5.13,38.1334,111.2883,0.0655,2168.6338,1.2779
000062,深圳华强,21.09,19.84,55.191,412.0142,0.6177,2075.8351,3.1124
000063,中兴通讯,6.02,1.8,29.3855,1357.657,0.3949,75233.724,21.8859
000065,北方国际,19.51,5.27,14.0058,156.1081,0.7392,2958.2569,14.009
000066,中国长城,1.09,0.03,8.4639,29.4863,0.0222,77858.6366,58.8236
000068,华控赛格,-18.99,-5.15,2.2824,-37.2014,-0.0414,721.7573,0.8049
000069,华侨城A,18.47,15.65,52.9893,4408.2879,0.6062,28156.3821,3.8721
000070,特发信息,6.01,3.91,18.9212,61.4655,0.2268,1571.9503,5.8005
000078,海王生物,7.68,1.46,15.1436,117.048,0.1599,7993.434,10.9242
000088,盐田港,8.18,126.24,58.9202,388.4645,0.2,307.6955,0.1584
