code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
000001,平安银行,24.57,33.28,40.75,5030.729,1.6199,15114.44,4.867
000002,万科A,14.25,10.9,29.3903,5329.7377,0.4847,48881.0131,4.4456
000004,国农科技,3.87,4.1,50.2098,2.4688,0.0293,60.0806,0.7154
000005,世纪星源,-6.96,-113.25,19.5247,-48.9195,-0.0535,43.1925,0.0472
000006,深振业A,15.48,17.64,38.9411,326.3067,0.6433,1849.2358,3.646
000007,全新好,,19.6,77.8161,26.1294,0.1412,133.3112,0.7207
000008,神州高铁,0.42,3.1,25.028,0.3135,0.0042,10.0925,0.137
000009,中国宝安,12.6,7.75,34.1743,253.4597,0.2323,3269.3894,2.9973
000010,美丽生态,15.64,5.03,33.0147,7.3919,0.0502,146.8525,0.9988
000011,深物业A,14.65,11.46,48.9149,96.934,0.1626,845.3669,1.4184
000012,南玻A,15.65,15.75,34.9212,831.9444,0.6798,5279.1001,4.3139
000014,沙河股份,17.26,11.56,50.1807,80.2268,0.3977,693.8975,3.4401
000016,深康佳A,3.89,1.13,18.7744,151.0773,0.1254,13259.0336,11.0127
000017,深中华A,,-40.53,4.6792,-105.7575,-0.2205,260.9081,0.5442
000018,神州长城,8.45,43.93,17.7804,12.0907,0.0714,27.5178,0.1626
000019,深深宝A,-4.03,-7.0,25.8016,-12.9051,-0.0709,184.1422,1.0121
000020,深华发A,1.64,0.81,11.2888,4.1546,0.0146,508.2628,1.7949
000021,深科技,7.12,1.92,3.6574,258.6199,0.294,13405.3129,15.2416
000022,深赤湾A,14.68,28.58,53.4872,418.8648,0.6496,1465.4345,2.2728
000023,深天地A,7.99,3.15,15.3564,24.6054,0.1773,780.1312,5.6223
000025,特力A,3.69,1.45,16.1304,6.3005,0.0286,432.6764,1.9641
000026,飞亚达A,9.8,5.66,33.0197,70.0672,0.281,1237.3979,4.9631
000027,深圳能源,15.31,17.52,26.1655,1995.3604,0.9059,11388.6731,5.1708
000028,国药一致,23.42,1.75,8.4808,192.7138,0.6687,10949.9369,38.0009
000029,深深房A,1.64,2.69,28.7738,20.2174,0.0199,750.1822,0.7415
000030,富奥股份,,437.04,100.0,8.1027,0.028,1.854,0.0064
000031,中粮地产,6.29,18.55,35.9846,373.5167,0.2059,2013.5396,1.1101
000032,深桑达A,5.48,3.26,21.1849,40.7489,0.1749,1246.6852,5.3536
000033,*ST新都,-8.47,-38.8,43.5115,-24.0416,-0.0729,61.9572,0.188
000034,神州数码,,39.3,17.5434,133.4036,0.3726,339.3656,0.948
000035,中国天楹,,-317.92,58.7093,-17.9556,-0.1196,5.6477,0.0376
000036,华联控股,19.22,14.66,61.8853,281.4997,0.2504,1919.6601,1.708
000037,*ST南电A,4.01,3.96,-3.8394,74.1154,0.1229,1867.8298,3.0987
000038,深大通,17.27,19.59,36.2761,21.5641,0.224,110.0436,1.1435
000039,中集集团,6.75,4.68,15.0118,958.967,0.3601,20475.507,7.6906
000040,东旭蓝天,7.13,9.23,33.1515,64.3564,0.137,696.7183,1.4836
000042,中洲控股,12.88,13.06,38.7785,266.6358,1.1134,2040.7267,8.522
000043,中航地产,3.66,3.58,32.1555,62.8675,0.2827,1751.7404,7.8793
000045,深纺织A,7.7,7.78,17.8597,38.0155,0.155,488.0733,1.9911
000046,泛海控股,4.75,16.93,46.4253,402.8433,0.1779,2378.9978,1.0509
000048,康达尔,,3.19,14.8772,45.7511,0.117,1430.6219,3.661
000049,德赛电池,-31.08,-4.08,10.0569,-35.6469,-0.2605,872.4068,6.3758
000050,深天马A,-17.95,-9.38,3.9711,-205.6376,-0.3581,2190.4476,3.8145
000055,方大集团,7.06,4.82,17.9496,44.0525,0.1032,912.9791,2.1391
000056,皇庭国际,3.06,30.47,17.8406,6.9165,0.0313,22.694,0.1027
000058,深赛格,-30.72,-107.73,36.5052,-312.0921,-0.3976,289.6909,0.3691
000059,华锦股份,3.15,7.13,32.7838,196.1061,0.1633,2748.9026,2.2897
000060,中金岭南,10.58,5.48,21.2639,414.2269,0.4046,7551.1463,7.3756
000061,农产品,2.95,6.83,50.1596,85.1876,0.1108,1245.9549,1.6212
000062,深圳华强,12.07,9.12,20.9167,200.5301,0.3006,2196.909,3.2939
000063,中兴通讯,14.6,4.07,32.6006,2458.121,1.3422,60272.563,32.9117
000065,北方国际,12.59,3.02,8.6226,56.6068,0.3484,1874.0919,11.5373
000066,中国长城,20.24,1.95,6.5004,443.0649,0.8052,22673.1395,41.2096
000068,华控赛格,-1092.54,-360.06,8.2881,-1926.3701,-2.1483,534.9995,0.5966
000069,华侨城A,16.27,15.56,46.0857,1705.5734,0.5488,10956.9574,3.5259
000070,特发信息,5.89,4.74,14.5507,41.3212,0.1652,871.1133,3.4844
000078,海王生物,2.24,0.52,17.2068,14.159,0.0216,2710.0429,4.1532
000088,盐田港,11.11,114.64,66.0109,460.208,0.3696,401.4223,0.3224
000089,深圳机场,11.12,34.58,49.0647,575.0776,0.3402,1662.7166,0.9837
000090,天健集团,2.18,2.16,9.4697,57.7147,0.1263,2666.4715,5.8393
000096,广聚能源,6.77,12.0,11.2657,111.2313,0.2106,926.8294,1.7553
000099,中信海直,7.49,13.84,26.5672,111.8345,0.2177,807.504,1.5722
000100,TCL集团,8.88,1.06,15.2094,470.0698,0.16,44287.2163,15.0794
000150,宜华健康,13.79,27.66,45.4982,100.2903,0.3095,362.4697,1.1187
000151,中成股份,3.23,4.07,13.1622,28.7834,0.0972,706.0119,2.3853
000153,丰原药业,3.42,2.4,27.4359,22.9862,0.0884,955.6955,3.6756
000155,*ST川化,4.63,3.67,19.237,82.8368,0.1762,2251.3253,4.79
000156,华数传媒,,11.22,14.73,84.4309,0.7098,751.8977,6.3218
