code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000001,平安银行,0.9,,4.01,16.58,9.86,187361.7,110.45,,10-23
000002,万科A,0.29,,3.8,,-0.86,191688.68,41.05,,10-30
000004,国农科技,-0.06,,0.87,,0.31,-526.21,10.84,,10-27
000005,世纪星源,0.1,,0.87,,0.13,9018.97,23.4,,10-29
000006,深振业A,0.51,,5.36,,-0.08,12948.16,-28.82,,10-30
000007,全新好,-0.11,,-0.29,,0.2,-1986.72,-19.17,,10-27
000008,神州高铁,0.03,,1.05,,-0.0,218.01,-447.22,,10-26
000009,中国宝安,0.17,,1.77,,-0.16,15999.14,1004.51,,10-27
000010,美丽生态,-0.06,,0.51,,0.03,-840.51,-53.79,,10-31
000011,深物业A,-0.05,,1.05,,-0.17,-2932.24,-22.09,,10-31
000012,南玻A,0.29,,2.47,,0.86,29427.51,14.66,,10-31
000014,沙河股份,-0.07,,2.46,,-1.08,-972.04,-121.2,,10-31
000016,深康佳A,0.09,,5.58,,0.36,5567.05,15.09,,10-31
000017,深中华A,0.01,,-3.86,,0.01,320.9,-138.13,,10-27
000018,神州长城,-0.36,,1.35,,0.02,-6044.82,186.09,,10-30
000019,深深宝A,0.1,,1.61,,0.04,1730.57,167.22,,10-23
000020,深华发A,0.04,,0.83,,0.04,990.75,627.7,,10-24
000021,深科技,0.61,,3.91,,0.08,53428.33,109.66,,10-31
000022,深赤湾A,0.8,,3.75,,1.23,51578.76,3.98,,10-27
000023,深天地A,0.06,,2.08,,-0.13,793.34,20.6,,10-31
000025,特力A,-0.0,,0.69,,-0.09,-11.11,-103.11,,10-22
000026,飞亚达A,0.19,,2.46,,-0.17,4793.29,133.46,,10-24
000027,深圳能源,0.55,,4.39,,1.52,65644.89,15.8,,10-31
000028,国药一致,0.36,,1.66,,0.28,10307.68,56.72,,10-23
000029,深深房A,0.01,,1.11,,-0.08,1499.24,39.14,,10-31
000030,富奥股份,-0.08,,-5.69,,,-2522.19,-234.91,,10-30
000031,中粮地产,0.38,,3.58,,-0.81,27629.85,175.34,,10-30
000032,深桑达A,0.18,,3.26,,2.44,3544.06,20.72,,10-27
000033,*ST新都,-0.02,,0.93,,0.03,-641.35,-557.04,,10-20
000034,神州数码,-0.11,,-1.64,,0.01,-3504.18,610.43,,10-29
000035,中国天楹,0.02,,-9.19,,-0.01,313.07,-299.04,,10-20
000036,华联控股,-0.04,,1.66,,0.08,-4916.15,-136.16,,10-31
000037,*ST南电A,0.08,,2.97,,-0.2,4145.32,-191.69,,10-27
000038,深大通,0.28,,-0.86,,0.0,2509.91,-276.55,,10-27
000039,中集集团,0.72,,5.23,,-0.07,192694.84,-11.83,,10-27
000040,东旭蓝天,0.22,,2.11,,-0.49,10362.91,1047.78,,10-26
000042,中洲控股,0.56,,7.95,,-1.36,13492.14,19.44,,10-25
000043,中航地产,0.23,,6.12,,0.32,3644.71,4.67,,10-30
000045,深纺织A,0.04,,1.62,,0.03,891.73,18.5,,10-31
000046,泛海控股,0.65,,5.1,,2.09,48845.84,1066.26,,10-24
000048,康达尔,-0.0,,-0.71,,0.09,-178.19,-141.01,,10-25
000049,德赛电池,0.02,,1.07,,-0.06,294.85,-80.44,,10-23
000050,深天马A,0.19,,3.99,,0.16,6610.82,-10.12,,10-24
000055,方大集团,0.07,,1.35,,0.1,2891.4,219.2,,10-19
000056,皇庭国际,-0.05,,0.69,,-0.82,-1023.29,-15.07,,10-22
000058,深赛格,-0.18,,1.41,,-0.13,-13878.21,-25281.42,,10-26
000059,华锦股份,0.29,,2.87,,0.46,19134.5,163.73,,10-26
000060,中金岭南,1.33,,5.03,,0.94,97254.9,17.11,,10-23
000061,农产品,0.15,,3.84,,0.74,5951.15,-796.38,,10-24
000062,深圳华强,0.42,,4.56,,-0.4,13074.0,358.82,,10-25
000063,中兴通讯,0.63,,11.9,,-2.56,60284.5,33.86,,10-26
000065,北方国际,-0.15,,2.7,,-1.12,-2382.87,-278.09,,10-23
