code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000001,平安银行,0.67,-2.9,14.99,4.57,15.0,342894.5,42.74,,04-26
000002,万科A,0.13,18.18,4.94,2.6,0.12,139593.68,15.83,,04-24
000004,国农科技,0.0,-95.0,0.9,0.01,-0.01,0.84,-95.04,,04-21
000005,世纪星源,-0.01,85.71,0.71,-1.87,0.0,-1222.56,94.33,,04-24
000006,深振业A,0.08,15.94,2.94,2.77,0.09,7912.0,50.2,,04-19
000007,全新好,0.0,-800.0,1.21,0.18,-0.32,49.26,-1091.3,,04-20
000008,神州高铁,-0.0,-89.19,1.0,-0.04,0.03,-2.88,-89.49,,04-27
000009,中国宝安,0.03,-68.32,2.45,1.23,-0.1,3275.31,-68.3,,04-26
000010,美丽生态,-0.01,-50.0,0.34,-3.92,-0.03,-199.87,-32.15,,04-27
000011,深物业A,0.01,-98.07,1.91,0.48,0.42,546.06,-98.08,,04-25
000012,南玻A,0.06,-70.0,3.39,1.74,0.12,12123.1,-70.81,,04-24
000014,沙河股份,-0.01,-75.0,2.77,-0.45,-0.24,-252.19,-76.21,,04-26
000016,深康佳A,0.01,-113.48,3.33,0.26,0.38,1037.08,-113.49,,04-27
000017,深中华A,-0.03,30.0,-3.07,,-0.0,-1577.83,29.85,,04-21
000018,神州长城,,,0.7,-0.2,,-23.31,-94.37,,04-24
000019,深深宝A,-0.01,-68.26,3.53,-0.41,0.02,-365.26,-56.07,,04-27
000020,深华发A,0.02,41.53,0.99,1.69,-0.32,472.88,41.65,,04-26
000021,深科技,0.03,5.49,3.1,1.12,0.02,4566.29,5.6,,04-27
000022,深赤湾A,0.18,-10.66,5.55,3.22,0.21,11337.27,-10.93,,04-26
000023,深天地A,-0.06,-400.0,2.29,-2.79,-0.13,-897.64,-519.16,,04-26
000025,特力A,-0.01,-731.25,0.8,-1.26,-0.07,-221.51,-711.7,,04-25
000026,飞亚达A,0.09,-30.77,3.58,2.44,-0.17,3518.93,-4.21,,04-17
000027,深圳能源,0.09,-30.77,5.57,1.55,0.15,22630.71,-19.38,,04-25
000028,国药一致,0.42,41.0,5.09,8.63,-0.94,12182.21,39.61,,04-23
000029,深深房A,0.02,-3.08,1.53,1.43,-0.02,2203.95,-4.23,,04-19
000030,富奥股份,-0.0,-4.17,0.0,-0.5,-0.0,-67.67,-4.2,,04-18
000031,中粮地产,0.03,0.0,2.48,1.16,-0.04,5271.74,-3.06,,04-24
000032,深桑达A,-0.04,-200.0,3.09,-1.39,-0.12,-1008.01,-208.55,,04-27
000033,*ST新都,-0.01,2.91,0.88,-1.19,0.01,-348.25,3.09,,04-20
000034,神州数码,-0.0,-120.0,0.24,-1.06,-0.03,-90.11,-116.29,,04-17
000035,中国天楹,0.06,100.0,-8.08,,-2.18,937.79,96.58,,04-24
000036,华联控股,0.03,43.69,1.58,2.04,-0.04,3580.22,43.28,,04-26
000037,*ST南电A,-0.11,-15.38,2.8,-3.99,0.5,-6840.12,-14.33,,04-25
000038,深大通,-0.02,-40.0,1.58,-1.53,-0.02,-234.9,-38.56,,04-26
