code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000001,平安银行,0.68,-5.56,11.15,6.21,-7.47,1255400.0,2.13,,08-11
000002,万科A,0.66,36.19,10.2,6.22,1.98,730272.4,36.47,,08-25
000004,国农科技,-0.04,-226.12,,-3.18,,-377.21,-226.34,,08-31
000007,全新好,0.06,-152.55,,5.52,,2104.41,-178.92,,08-31
000010,美丽生态,-0.06,-273.21,,-2.08,,-4556.03,-273.09,,08-29
000014,沙河股份,0.02,-137.84,,0.54,,394.7,-137.77,,08-31
000016,深康佳A,0.01,141.51,,1.06,,3087.13,140.53,,08-25
000017,深中华A,-0.0,-487.5,,-12.51,,-169.14,-477.24,,08-30
000018,神州长城,0.16,33.33,,14.39,,26860.65,32.78,,08-12
000019,深深宝A,-0.04,6.89,,-1.74,,-1775.98,17.62,,08-28
000020,深华发A,0.01,-70.43,,0.67,,214.65,-70.49,,08-29
000021,深科技,0.21,41.31,,5.68,,30743.95,41.33,,08-25
000022,深赤湾A,0.43,3.87,,5.76,,27640.78,3.7,,08-25
000023,深天地A,0.14,147.23,,4.87,,1917.99,147.18,,08-11
000026,飞亚达A,0.2,43.29,,3.65,,8670.88,43.29,,08-15
000027,深圳能源,0.1,-52.7,,1.85,,40331.12,-52.67,,08-26
000028,国药一致,1.3,-13.11,,6.41,,55612.53,2.58,,08-24
000029,深深房A,0.14,1.8,,5.06,,13722.66,1.83,,08-30
000030,富奥股份,0.35,20.69,,8.39,,45343.98,22.82,,08-29
000031,中粮地产,0.09,0.0,,2.7,,15530.09,-3.5,,08-31
000032,深桑达A,0.06,-34.07,,1.75,,2537.38,-33.8,,08-26
000034,神州数码,0.31,-31.29,,7.42,,20382.09,-19.07,,08-18
000035,中国天楹,0.06,0.17,,3.44,,7211.26,0.19,,08-31
000037,深南电A,-0.04,-55.56,,-1.17,,-2262.92,-59.92,,08-08
000040,东旭蓝天,0.11,-33.53,,1.37,,15150.36,88.23,,08-31
000043,中航地产,-0.21,-4314.0,,-3.61,,-14052.57,-4279.52,,08-12
000049,德赛电池,0.56,57.75,,9.57,,11448.64,57.74,,08-15
000055,方大集团,0.19,175.14,,9.37,,22800.33,328.93,,08-01
000056,皇庭国际,0.09,0.0,,1.87,,9782.26,92.7,,08-29
000058,深赛格,0.04,18.42,,2.67,,5000.88,86.21,,08-29
000060,中金岭南,0.25,1150.0,,6.95,,55207.97,1167.74,10派0.3,08-28
000061,农产品,0.01,-68.59,,0.21,,1015.54,-68.71,,08-28
000062,深圳华强,0.27,51.4,,4.89,,19566.19,51.51,,08-18
000063,中兴通讯,0.55,27.91,6.92,8.28,-1.0,229286.7,29.8,,08-25
000065,北方国际,0.39,-2.5,,6.03,,19842.74,80.15,,08-31
000066,中国长城,0.1,-2040.0,,4.5,,28539.53,-4024.56,,08-31
000068,华控赛格,-0.02,-32.05,,-2.59,,-1596.7,-32.27,,08-29
000070,特发信息,0.17,-32.52,,5.91,,10592.87,34.99,,08-15
000078,海王生物,0.09,-9.09,,4.3,,23565.62,135.34,,08-29
000088,盐田港,0.08,-3.07,,2.58,,15352.76,-3.01,,08-18
000096,广聚能源,0.18,17.81,,4.15,,9643.48,17.83,,08-15
000099,中信海直,0.07,-0.87,,1.44,,4132.18,-0.92,,08-22
000100,TCL集团,0.08,70.56,1.94,4.47,0.28,103384.5,70.68,,08-02
000100,TCL集团,0.08,70.56,1.94,4.47,0.28,103384.47,70.68,,08-02
000150,宜华健康,0.23,-88.98,,4.23,,10284.89,-88.98,,08-25
000153,丰原药业,0.14,65.48,,3.71,,4354.99,65.56,,08-25
000155,川化股份,0.06,-90.77,,2.84,,8217.72,-73.14,,08-31
000156,华数传媒,0.21,4.17,,3.0,,30778.82,4.2,,08-31
000157,中联重科,0.15,-236.36,,3.02,,113155.92,-235.27,,08-31
000166,申万宏源,0.1,-28.57,,3.84,,204996.49,-2.57,,08-12
000301,东方市场,0.12,63.04,,4.09,,14464.62,61.25,,08-10
000333,美的集团,1.67,12.84,,16.46,,1081132.2,13.85,,08-31
000400,许继电气,0.16,46.37,,2.25,,16046.86,46.45,,08-25
000401,冀东水泥,-0.08,-88.08,,-1.12,,-11074.23,-88.06,,08-18
000402,金融街,0.36,44.0,,3.81,,106141.91,39.91,,08-18
000403,ST生化,0.16,0.0,,7.83,,4458.76,5.43,,08-31
000404,华意压缩,0.22,-3.81,,5.0,,12640.54,0.06,,08-10
000407,胜利股份,0.05,117.39,,1.99,,4255.7,130.44,,08-26
000408,藏格控股,0.15,-46.7,,5.15,,31461.76,337.84,10派3,08-29
000409,山东地矿,-0.14,-1506.0,,-7.98,,-7183.36,-2462.24,,08-31
000410,沈阳机床,-0.65,12.07,,-121.21,,-49697.84,12.0,,08-31
000413,东旭光电,0.13,-7.14,,2.84,,63585.58,16.46,,08-11
000415,渤海金控,0.17,39.97,,3.29,,102640.2,39.99,,08-31
000416,民生控股,0.03,-521.88,,1.64,,1435.77,-519.87,,08-10
000418,小天鹅A,1.16,26.09,,11.69,,73154.05,25.95,,08-05
000419,通程控股,0.15,7.19,,4.04,,8017.06,7.15,,08-19
000420,吉林化纤,0.03,209.57,,2.1,,5725.66,655.89,,07-29
000421,南京公用,0.12,-43.6,,2.76,,6684.52,-43.57,,08-10
000423,东阿阿胶,1.38,8.74,,10.6,,90147.04,8.75,,08-15
000426,兴业矿业,0.11,462.24,,4.14,,20594.0,779.59,,08-31
000428,华天酒店,-0.1,11.11,,-3.42,,-9753.38,11.64,,08-30
000430,张家界,0.12,9.89,,5.61,,3865.03,10.27,,08-22
000488,晨鸣纸业,0.75,66.67,,7.24,,174551.48,85.86,,08-16
000498,山东路桥,0.23,95.27,,7.2,,25893.74,95.27,,08-25
000502,绿景控股,-0.21,61.54,,-20.26,,-3904.77,68.42,,08-18
000504,南华生物,-0.04,-4.22,,,,-1203.64,-4.25,,08-31
000505,京粮控股,0.04,-136.36,,23.37,,1722.61,-136.36,,08-25
000507,珠海港,0.13,35.61,,3.72,,9890.27,35.62,,08-29
000509,华塑控股,-0.01,-56.04,,-35.15,,-1081.15,-56.0,,08-26
000510,金路集团,0.06,336.76,,4.4,,3618.93,337.97,,08-17
000513,丽珠集团,1.19,14.42,16.11,7.42,,50400.25,23.21,,08-23
000514,渝开发,0.06,784.13,,1.59,,4701.37,790.76,,07-29
000517,荣安地产,0.15,2533.93,,12.01,,46969.56,2511.25,,08-30
000518,四环生物,0.02,-485.42,,3.29,,1909.29,-488.52,,08-31
000519,中兵红箭,-0.0,-104.86,,-0.03,,-197.63,-106.64,,08-28
