code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,42.8958,56.0026,25.4142,36.4605,38.7755,25.4142
000002,万科A,19.2201,2.901,19.3881,62.5792,3.8462,16.1707
000004,国农科技,15.5616,-54.739,14.4526,-15.3325,-92.435,12.5014
000005,世纪星源,28.566,,4.2103,-1.5265,-266.6667,4.2103
000006,深振业A,37.1332,35.3538,26.0696,4.8203,1.5385,26.7396
000007,全新好,14.0909,-109.8467,,-3.9002,-171.7391,-573.9835
000008,神州高铁,86.5618,-2128.7265,0.7237,0.0467,-2450.0,0.7237
000009,中国宝安,11.7951,14.3665,23.0188,14.5273,17.6471,18.4534
000010,美丽生态,-39.0453,,-2.8137,3.7892,50.0,-3.5016
000011,深物业A,64.4027,136.4364,48.8389,9.8639,136.4363,48.8923
000012,南玻A,30.3508,30.9413,19.2338,27.445,29.0323,17.4086
000014,沙河股份,-56.2327,-84.0387,-0.5284,-2.7214,-94.0759,-2.6786
000016,深康佳A,-13.5397,-415.4264,-3.525,29.1395,-482.9787,-3.5066
000017,深中华A,13.1939,,,-11.5861,-150.6397,-9.3623
000018,神州长城,4.7007,-253.9891,-11.5239,-8.2902,-266.6667,-10.3227
000019,深深宝A,42.7332,,155.7445,79.3172,-124.1036,194.4381
000020,深华发A,25.9531,-46.5873,2.4155,3.686,-45.9016,2.4155
000021,深科技,-7.8133,-48.4901,6.5766,28.1778,-40.6593,6.3859
000022,深赤湾A,1.3459,-21.2878,8.203,14.1649,-16.2839,9.1919
000023,深天地A,-21.5047,,10.559,2.2046,-132.0,6.6989
000025,特力A,-10.2237,-78.3083,1.9681,-1.8355,-60.0,2.6131
000026,飞亚达A,51.9478,103.0966,70.8585,48.1843,28.0702,75.0526
000027,深圳能源,8.2269,-21.115,7.0577,8.6375,-35.0,7.8331
000028,国药一致,15.7534,33.9678,27.2765,21.3734,35.0711,29.4151
000029,深深房A,6.7639,0.2205,6.737,2.5278,0.3155,15.5256
000030,富奥股份,,,,68.4163,-11844.186,-100.0214
000031,中粮地产,259.1698,254.4087,16.5749,56.5491,46.3415,-11.0518
000032,深桑达A,53.9414,71.4225,10.1753,8.1272,40.0,0.0933
000033,*ST新都,21.37,,3.789,-0.1915,-43.8356,3.789
000034,神州数码,21.7265,2352.6387,,17.1789,2700.0,-109.4011
000035,中国天楹,3.1026,,,6.9354,-11.1111,-3.8782
000036,华联控股,52.2258,48.3582,26.7428,8.4549,31.6239,16.2491
000037,*ST南电A,62.6802,,3.1853,12.9402,-66.6667,3.6912
000038,深大通,-83.6165,-158.424,2.6896,24.4579,-160.0,3.1565
000039,中集集团,71.7595,157.421,19.8667,21.2239,207.6138,26.2727
000040,东旭蓝天,-18.8215,179.0651,21.992,-8.4429,273.1343,24.7111
000042,中洲控股,38.1766,108.2839,16.9881,7.6658,108.5326,17.1058
000043,中航地产,55.3466,448.1857,13.6274,2.6455,1040.1786,15.6982
000045,深纺织A,-0.9884,30.1928,177.5291,95.9431,0.0,177.5291
000046,泛海控股,-51.8884,-142.7678,-11.3491,6.1168,-141.6667,0.0491
000048,康达尔,5.9797,-222.1189,,-1.7227,-43.3333,55.436
000049,德赛电池,76.495,67.0563,79.4103,55.7134,76.0843,81.0657
000050,深天马A,42.2741,9.8264,12.1466,7.0733,-17.9487,5.2793
000055,方大集团,36.7931,45.6146,6.117,8.4492,-17.5676,7.2149
000056,皇庭国际,7.972,,-279.0871,16.9322,-28.8618,-80.9887
000058,深赛格,14.082,-4.3345,6.1347,7.2703,-2.0408,5.4209
000059,华锦股份,74.3643,117.0975,10.5027,1.9919,117.0284,10.3613
000060,中金岭南,9.2155,14.9416,19.6173,27.7332,-10.5263,18.9177
000061,农产品,19.1723,-39.6509,10.2819,37.9519,-49.3671,1.8885
000062,深圳华强,42.5567,-41.256,8.1909,25.7687,-43.75,8.4228
000063,中兴通讯,21.517,-15.8019,12.8102,30.2846,-15.625,10.3819
000065,北方国际,30.3406,,18.7825,20.2745,-1300.0,22.448
000066,中国长城,-6.8058,-30.6009,11.4727,-10.891,-43.0924,44.1762
000068,华控赛格,-95.5011,,21.0577,-34.9714,-21.0084,21.0577
000069,华侨城A,-7.8995,-20.0276,23.0668,42.5972,-55.1724,22.6105
000070,特发信息,-2.4223,-37.1512,6.471,15.4033,-43.3185,7.2584
000078,海王生物,29.7802,50.4421,32.167,22.6308,26.5226,18.3809
000088,盐田港,-10.3184,9.8858,10.775,10.794,-5.1174,11.2422
000089,深圳机场,8.4193,-3.7613,10.4656,11.0707,-3.9668,10.5424
000090,天健集团,54.4374,827.123,32.9871,30.4407,826.7241,32.9871
000096,广聚能源,19.0853,40.32,5.7455,6.9415,42.6282,5.8468
000099,中信海直,8.5124,7.9795,6.568,3.6636,8.0782,6.6611
000100,TCL集团,18.0042,428.6614,81.9027,74.2732,18.2495,94.2766
000150,宜华健康,-32.6855,-57.6115,0.9752,0.6255,-57.2368,0.9752
000151,中成股份,19.4158,3.1628,0.464,7.4195,2.5352,0.4789
000153,丰原药业,30.2115,-40.6727,9.7449,15.6138,-39.3285,4.8378
000155,*ST川化,26.8208,,-12.6606,-1.3037,500.0,-13.5492
000156,华数传媒,20.0876,68.6633,,6.9266,70.5882,-47.8072
000157,中联重科,50.0944,114.9774,121.2329,53.0982,-48.772,122.1758
000158,常山股份,41.3161,128.8093,2.747,16.2747,136.3636,2.7359
000159,国际实业,-3.398,21.0816,45.5388,14.5246,-39.9399,44.8976
000166,申万宏源,,-5.4535,14.0831,-18.0687,0.0,14.0831
000301,东方市场,-40.665,-20.0796,1.5833,-11.0061,-19.7138,2.4191
000333,美的集团,54.6248,1.7661,44.0964,44.0144,,34.4767
000338,潍柴动力,10.2425,5.702,39.3552,22.7857,-45.8763,43.1334
000400,许继电气,18.6337,8.3682,8.0488,15.1172,7.0879,6.5028
000401,冀东水泥,55.9482,39.5795,23.7946,31.5072,38.0313,22.0416
000402,金融街,133.1969,147.5717,7.9241,25.2729,110.0,8.8426
000403,ST生化,-22.8324,,113.0986,-18.3123,0.0,597.5987
000404,华意压缩,13.2746,-29.2947,3.8427,30.6805,-28.2477,1.6375
000407,胜利股份,49.7847,-48.8677,25.1596,37.4018,-33.3333,20.8456
000408,*ST金源,482.9979,,45.5308,-7.4492,-149.2063,47.8097
000409,山东地矿,,,-8.8573,0.1526,-71.4286,-8.8573
000410,沈阳机床,18.6074,-41.6973,3.2326,16.185,-45.1613,4.2227
000411,英特集团,28.8355,747.7987,115.1353,62.1307,767.8161,105.1579
000413,东旭光电,-8.4162,,3.653,3.9618,-0.0,2.6511
000415,渤海金控,599.7149,,2387.0715,1155.1768,-659.0164,2752.1582
000416,民生控股,17.0014,1158.8103,5.4585,2.1129,-3141.6667,4.8877
000417,合肥百货,26.9463,129.2996,81.5571,48.437,162.8387,101.0916
000418,小天鹅A,85.6704,83.5979,80.566,81.2182,41.9355,61.5282
000419,通程控股,19.655,44.1491,85.5708,9.2572,20.1797,86.4403
000420,吉林化纤,30.4683,,-1.1893,20.4932,-119.103,-3.0233
000421,南京公用,-23.0033,152.698,13.6072,15.5087,92.6579,22.1344
000422,湖北宜化,46.0847,16.4737,26.3658,34.3497,41.8182,34.3713
000423,东阿阿胶,2.9243,46.566,18.1024,15.6601,47.3312,18.4329
000425,徐工机械,47.8423,62.1264,150.6742,61.3249,-32.0755,150.9448
000426,兴业矿业,2.7325,,-3.8451,2.2019,-14.2857,-3.8447
000428,华天酒店,29.8854,21.9094,10.1895,13.8442,-8.1633,10.7192
000429,粤高速A,2.3916,-41.6761,13.9615,9.1977,-36.8421,12.0244
000430,张家界,344.2737,,,47.4673,-3275.0,-947.6255
000488,晨鸣纸业,9.0601,-28.6266,2.9003,36.1864,-20.6897,3.2309
000498,山东路桥,,,-0.9334,-78.2126,500.0,-0.9334
000501,鄂武商A,22.5156,28.4483,22.6892,26.0114,26.4706,21.8626
000502,绿景控股,60.8591,,-11.1619,41.9078,-62.1405,-13.1281
000503,海虹控股,-35.1693,466.6058,-0.6313,-5.4993,451.2821,0.1543
000504,*ST生物,-50.3673,,9.3097,-30.9346,-66.1157,8.047
000505,*ST珠江,-73.4774,-124.2787,-7.2918,-4.6208,-129.5054,-8.9253
000506,中润资源,72.4974,-1.3475,39.334,46.4137,-0.0898,36.2726
