code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,,-0.0007,-0.0835,-0.0008,
000002,万科A,0.0821,0.0262,0.6184,0.0338,3.8199
000004,国农科技,0.0769,0.0232,1.3507,0.0393,4.5273
000005,世纪星源,0.1878,0.0072,,0.0161,1.6963
000006,深振业A,-0.0831,-0.0239,-0.6921,-0.037,-7.1309
000007,全新好,2.3985,0.4941,17.9292,2.2074,220.7443
000008,神州高铁,-0.056,-0.0202,-0.3816,-0.1064,-11.4737
000009,中国宝安,0.0026,0.0007,0.013,0.0011,0.1534
000010,美丽生态,-0.4053,-0.075,-11.9587,-0.1297,-17.2288
000011,深物业A,0.2875,0.0707,1.9753,0.1359,15.4926
000012,南玻A,0.1471,0.0706,1.708,0.1436,21.7736
000014,沙河股份,0.0965,0.0184,0.7469,0.0285,5.5211
000016,深康佳A,0.0701,0.0905,,0.1154,11.8022
000017,深中华A,-0.0177,-0.066,,-0.0933,-9.3261
000018,神州长城,-0.0728,-0.0727,-0.8438,-0.1067,-10.7897
000019,深深宝A,-0.1359,-0.0433,,-0.4449,-51.7898
000020,深华发A,0.3474,0.1502,,0.2056,60.5793
000021,深科技,0.0319,0.0342,2.7148,0.0537,5.4528
000022,深赤湾A,0.5222,0.1414,1.4981,0.5805,89.8725
000023,深天地A,0.0284,0.0188,1.1066,0.0263,2.6498
000025,特力A,0.2656,0.069,1.8878,0.2781,30.7527
000026,飞亚达A,0.1253,0.0933,3.2467,0.2038,27.3508
000027,深圳能源,0.3446,0.0661,1.8639,0.1155,21.2362
000028,国药一致,0.0403,0.0793,1.331,0.137,14.3049
000029,深深房A,0.5071,0.2625,3.6442,0.5551,69.274
000030,富奥股份,0.077,0.0413,0.6356,0.12,17.1712
000031,中粮地产,-0.1345,-0.0328,-1.814,-0.0411,-6.8562
000032,深桑达A,0.17,0.1575,6.7699,0.5425,56.8771
000033,*ST新都,0.3747,0.1034,0.6297,0.1058,36.6711
000034,神州数码,-0.0295,-0.0301,-0.632,-0.0517,-5.176
000035,中国天楹,0.191,0.0358,0.6908,0.0619,16.0701
000036,华联控股,0.2664,0.0169,1.1506,0.0288,6.5342
000037,*ST南电A,0.2873,0.0844,,0.0959,11.8565
000038,深大通,0.2296,0.0941,8.6965,0.1189,11.8853
000039,中集集团,-0.0615,-0.0338,-1.589,-0.0507,-7.8618
000040,东旭蓝天,0.1147,0.0282,3.0786,0.0351,5.7952
000042,中洲控股,-0.1678,-0.0344,-2.1179,-0.0446,-7.1335
000043,中航地产,0.0977,0.0236,1.4541,0.0296,4.8895
000045,深纺织A,0.0323,0.0133,4.6585,0.0498,7.0129
000046,泛海控股,-0.0189,-0.0015,-0.0755,-0.0017,-0.3687
000048,康达尔,0.1347,0.1598,1.478,0.2723,28.754
000049,德赛电池,0.0759,0.188,2.0768,0.2902,29.3316
000050,深天马A,0.4235,0.2062,8.0261,0.5321,72.8004
000055,方大集团,-0.1412,-0.0807,-5.2791,-0.115,-13.1309
000056,皇庭国际,0.5516,0.0185,3.859,0.0494,34.4534
000058,深赛格,-0.0168,-0.0048,-0.1153,-0.0133,-1.3812
