code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,8.5569,0.057,58.5947,0.0583,6.2677
000002,万科A,-0.7478,-0.071,-4.1907,-0.1225,-13.3997
000004,国农科技,-1.6965,-0.1321,-12.7753,,
000005,世纪星源,0.0371,0.0049,0.1322,,
000006,深振业A,1.5139,0.1203,9.1224,0.2214,29.5387
000007,全新好,0.1753,0.0061,,0.0069,0.708
000008,神州高铁,-1.0563,-0.0333,,-0.4887,-48.8735
000009,中国宝安,0.0052,0.0004,0.1465,0.0006,0.0675
000010,美丽生态,-0.4532,-0.0146,,,
000011,深物业A,-0.7119,-0.0332,,-0.0529,-5.8922
000012,南玻A,0.1874,0.0185,1.7745,0.0355,5.3065
000014,沙河股份,-0.6279,-0.084,-4.5174,-0.128,-19.7838
000016,深康佳A,-0.0161,-0.006,-2.0446,-0.0102,-1.0245
000017,深中华A,0.0095,0.0013,,,
000018,神州长城,-0.0461,-0.0064,,-0.0159,-1.7143
000019,深深宝A,-0.74,-0.0349,-16.6965,-0.0824,-8.2417
000020,深华发A,0.3193,0.0287,19.5212,0.0757,7.5681
000021,深科技,0.0917,0.0492,2.4852,0.1679,16.8442
000022,深赤湾A,0.4826,0.0471,0.9376,0.164,26.4171
000023,深天地A,0.5348,0.052,,0.0681,6.8543
000025,特力A,0.0192,0.0058,8.6508,0.0084,0.8551
000026,飞亚达A,-0.2533,-0.0432,-5.9673,-0.2539,-26.0925
000027,深圳能源,0.2559,0.035,1.5225,,
000028,国药一致,-0.0632,-0.036,-3.5096,-0.0451,-4.5842
000029,深深房A,0.5697,0.0412,30.0014,0.073,8.4223
000030,富奥股份,-0.1526,-0.0021,,0.0,-0.0048
000031,中粮地产,0.3277,0.0157,1.1493,0.0481,5.1149
000032,深桑达A,-0.0867,-0.0269,-3.2596,-0.0553,-5.5272
000033,*ST新都,0.3544,0.0121,9.3784,0.0455,7.0724
000034,神州数码,0.4563,0.0536,,0.0365,3.8132
