code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,,3.357,25.1833,17.8005,-15.3846,25.1833
000002,万科A,22.9754,9.2519,18.6098,35.8875,15.8537,13.237
000004,国农科技,138.8206,479.1955,9.1269,-43.8848,3040.9396,48.2063
000005,世纪星源,472.788,,11.7158,15.188,-272.1477,11.6487
000006,深振业A,-8.0859,83.2047,14.1209,3.6752,86.8157,13.9323
000007,全新好,-60.7318,516.1247,17.2719,7.0786,457.4257,0.342
000008,神州高铁,44.8569,179.366,112.2543,128.2487,146.1538,110.209
000009,中国宝安,31.7839,-56.5708,23.4013,19.3654,-78.0,0.0116
000010,美丽生态,10.0431,19.9964,1.8004,-5.9694,-10.3321,1.8499
000011,深物业A,91.1239,126.2832,14.7816,51.9341,126.3018,14.7877
000012,南玻A,20.7673,25.6933,3.2399,9.617,26.6667,-0.7871
000014,沙河股份,50.2267,-45.4928,2.801,-13.6696,-46.0015,2.9555
000016,深康佳A,10.3515,,7.9029,21.0012,-107.6068,3.0948
000017,深中华A,-16.9715,,29.0628,17.9188,-1666.6667,22.1303
000018,神州长城,16.3237,36.4024,42.9458,98.7866,-81.3333,38.6577
000019,深深宝A,-19.171,,9.6747,11.1353,-282.6644,10.2762
000020,深华发A,23.9685,,2.6628,-45.2444,-181.0924,2.6628
000021,深科技,-1.905,23.8461,1.7605,-18.2747,18.6482,1.0504
000022,深赤湾A,1.7355,2.6247,7.7961,-4.2422,0.8547,6.0865
000023,深天地A,-2.6829,-40.57,2.0272,-3.3145,-62.7726,0.8326
000025,特力A,6.7541,-35.3786,3.4086,1.7399,-40.5072,3.1323
000026,飞亚达A,-5.3233,-9.5612,3.1317,-5.6932,-18.6189,3.1382
000027,深圳能源,1.6903,-31.6402,-0.1617,4.813,-24.4444,-0.4758
000028,国药一致,58.6897,62.8099,60.137,61.2361,33.3333,54.9521
000029,深深房A,8.7206,3.4632,14.1832,-9.434,3.4599,13.3875
000030,富奥股份,35.2169,28.8932,8.8605,12.2148,33.3333,10.4525
000031,中粮地产,33.5245,33.1831,1.8188,10.7649,0.0,-1.4458
000032,深桑达A,0.8754,-7.4895,2.7264,-8.0124,-10.125,4.0648
000033,新都退,-2.0655,-91.9875,137.2756,-24.7866,-95.2381,133.3316
000034,神州数码,8748.3663,1785.4053,1317.4734,3702.8692,1016.6667,1316.1312
000035,中国天楹,18.791,-7.2178,11.4617,36.3597,-53.8108,11.4617
000036,华联控股,430.9525,1328.8796,50.0077,50.462,1812.4797,65.5244
000037,深南电A,17.0311,,268.7247,-4.7196,-306.6667,205.4549
000037,*ST南电A,17.0311,,268.7247,-4.7196,-306.6667,205.4549
000038,深大通,236.9654,2882.7057,3202.4617,758.4608,1396.4516,4277.1001
000039,中集集团,-12.9063,-67.6498,10.2548,16.7207,-80.5556,2.609
000040,东旭蓝天,126.5375,182.6017,727.1056,155.4026,46.1538,726.9646
000042,中洲控股,60.7773,-44.5944,4.3617,18.4401,-52.7396,4.8072
000043,中航地产,14.5673,-62.9595,0.6919,-5.0165,-59.7739,3.156
000045,深纺织A,-2.327,-1127.048,58.1977,38.7349,-950.0,7.587
000046,泛海控股,97.2521,29.1792,64.1794,41.8058,36.3636,78.112
000048,康达尔,-32.1799,-97.1375,2.9556,0.9757,-97.0577,1.8779
000049,德赛电池,3.4411,13.4998,25.238,51.2323,10.8942,24.1418
000050,深天马A,1.9635,2.4487,3.8543,0.2342,-17.119,3.8543
000055,方大集团,64.8273,861.6463,72.5816,52.0346,550.0,79.1792
000056,皇庭国际,21.4515,203.5766,10.1703,33.0776,11.1111,2.5122
000058,深赛格,-9.3252,31.7329,4.6517,-2.5389,44.926,4.9538
000059,华锦股份,-5.8409,409.79,20.2526,4.8473,438.0952,20.5669
000060,中金岭南,-11.0923,31.1406,4.1314,6.8393,66.6667,4.599
000061,农产品,16.3204,110.7093,2.688,6.9287,330.5785,0.6877
000062,深圳华强,172.6426,17.6857,10.9582,11.9741,6.2635,10.5232
000063,中兴通讯,1.0448,-137.6408,-5.683,17.1613,-173.0769,-10.9876
000065,北方国际,104.4516,129.2563,69.1696,83.5751,15.8537,64.0116
000066,中国长城,-5.2206,,9.215,3.5604,-192.5926,6.9528
000068,华控赛格,74.4023,7.2476,20.9108,73.3424,41.4286,1.6241
000069,华侨城A,10.0656,39.4332,14.0836,26.9626,31.7896,14.7858
000070,特发信息,-100.0,-100.0,-100.0,-100.0,86.4736,12.0006
000070,特发信息,88.2775,101.608,13.4824,25.2455,86.4736,12.0006
000078,海王生物,22.3803,-3.7884,174.2786,30.5526,-70.9618,197.39
000088,盐田港,13.9907,-26.3792,6.7084,4.8014,-19.3045,6.7954
000089,深圳机场,2.8368,7.8846,4.5361,4.3903,0.146,4.4549
000090,天健集团,-1.7215,13.7001,2.2185,16.5328,-47.5521,2.0862
000096,广聚能源,-9.2942,98.7314,14.1271,9.5993,96.4286,14.2038
000099,中信海直,-9.1108,-48.2926,2.2031,-1.3819,-49.9106,2.0513
000100,TCL集团,1.8111,-33.8225,21.5718,31.6603,-38.7202,-5.9695
000150,宜华健康,25.7199,1248.9346,49.1373,58.2539,1289.8829,44.4252
000151,中成股份,45.7696,-24.8915,-1.6954,-14.3619,-25.0495,-1.7071
000153,丰原药业,30.8429,45.2634,-2.6574,8.0291,41.4258,0.1821
000155,*ST川化,467.031,,,308.8136,-254.1667,-300.5331
000156,华数传媒,7.7875,12.7749,9.2433,10.7128,5.0,9.2692
000157,中联重科,-3.5215,-1092.5779,-6.9298,-4.8889,-1300.0,-7.82
000158,常山股份,23.2802,39.5114,5.7271,17.0202,16.6667,5.7108
000159,国际实业,-23.0288,-40.2984,1.0368,5.6716,-37.1134,1.1687
000166,申万宏源,,-55.5191,4.2561,-17.4117,-67.0732,4.1217
000301,东方市场,14.2702,-11.9235,7.1876,12.9721,-11.7433,7.2017
000333,美的集团,14.882,16.4207,23.1032,32.4109,-23.4114,24.237
000338,潍柴动力,26.4021,66.2874,6.7947,42.7578,74.2857,0.0278
000400,许继电气,30.7734,16.7057,9.8797,14.5227,20.5681,12.2095
000401,冀东水泥,11.045,,-1.4574,0.4816,-103.0636,-0.7467
000402,金融街,27.5481,24.3058,7.337,6.7723,25.3333,8.8506
000403,ST生化,13.4262,-33.6915,4.0766,-1.738,-29.3929,10.7694
000404,华意压缩,1.5888,19.3446,9.6316,16.2397,15.7678,9.2767
000407,胜利股份,5.5949,-884.2261,19.9942,3.635,-975.0,17.8529
000408,藏格控股,2070.8093,,7675.3661,1486.6945,-311.9542,7728.0507
000408,金谷源,2070.8093,,7675.3661,1486.6945,-311.9542,7728.0507
000409,山东地矿,-0.0987,-255.4816,-12.4585,9.1919,-298.7864,-17.1648
000410,*ST沈机,-2.1947,,-63.527,11.2552,119.5561,-68.0281
000411,英特集团,11.5792,24.6756,11.9571,14.0763,27.2727,12.5751
000413,东旭光电,48.4089,-5.8885,58.4268,62.5992,-39.5833,55.1474
000415,渤海金控,151.1387,58.8833,15.9761,64.2385,0.0,14.1314
000416,民生控股,52.1643,-19.6414,2.0785,-35.1929,-21.9451,0.7809
000417,合肥百货,-0.2963,9.036,6.288,10.8936,8.0559,5.7327
000418,小天鹅A,24.3937,27.5039,16.2226,31.8149,28.2759,16.7611
000419,通程控股,-9.3825,5.0872,5.9038,3.5024,-0.1592,5.5451
