code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,31.3407,11.4867,0.1385,2599.278,0.1266,2843.6019
000004,国农科技,65.9815,5.4561,0.316,1139.2405,0.2837,1268.9461
000005,世纪星源,1.7635,204.1395,0.436,825.6881,0.2422,1486.3749
000006,深振业A,50.4094,7.1415,0.0595,6050.4202,0.0819,4395.6044
000007,全新好,0.5514,652.8836,0.3389,1062.2603,0.0559,6440.0716
000008,神州高铁,0.6223,578.4991,0.716,502.7933,0.2533,1421.2396
000009,中国宝安,2.5529,141.0161,0.3008,1196.8085,0.2285,1575.4923
000010,美丽生态,1.3601,264.6864,0.2716,1325.4786,0.1777,2025.8863
000011,深物业A,9.3324,38.5753,0.1164,3092.7835,0.0844,4265.4028
000012,南玻A,8.2621,43.5725,8.0709,44.6047,1.8733,192.1742
000014,沙河股份,26.3843,13.6445,0.0553,6509.9458,0.0622,5787.7814
000016,深康佳A,4.21,85.5107,2.4716,145.6546,0.787,457.4333
000017,深中华A,6.5879,54.6456,8.2558,43.6057,1.428,252.1008
000018,神州长城,0.7085,508.1157,7.0568,51.0146,0.4279,841.3181
000019,深深宝A,2.0618,174.6047,0.6872,523.865,0.3379,1065.404
000020,深华发A,2.1164,170.1002,8.1758,44.0324,0.4456,807.8995
000021,深科技,3.8948,92.4309,7.9752,45.1399,0.8049,447.2605
000022,深赤湾A,4.1876,85.9681,27.9776,12.8674,1.095,328.7671
000023,深天地A,0.647,556.4142,0.8337,431.81,0.3271,1100.5809
000025,特力A,141.1398,2.5507,8.9079,40.4136,0.4551,791.0349
000026,飞亚达A,4.6697,77.0927,0.4319,833.5263,0.4878,738.0074
000027,深圳能源,1.5395,233.8422,2.5422,141.6096,0.3244,1109.7411
000028,国药一致,2.1387,168.3266,5.4359,66.2264,1.1799,305.1106
000029,深深房A,8.0873,44.5142,0.3906,921.659,0.2939,1224.9064
000030,富奥股份,2.2894,157.2464,3.9929,90.16,0.7153,503.2853
000031,中粮地产,35.9097,10.0251,0.1114,3231.5978,0.1203,2992.5187
000032,深桑达A,4.3703,82.3742,2.6683,134.9174,0.676,532.5444
000033,*ST新都,10.3188,34.8878,8.3356,43.1883,0.1381,2606.8067
000034,神州数码,4.3528,82.7054,4.6768,76.9757,1.5444,233.1002
000035,中国天楹,2.0785,173.2018,2.3728,151.7195,0.5016,717.7033
000036,华联控股,20.9073,17.2189,0.012,30000.0,0.0154,23376.6234
000037,*ST南电A,1.7529,205.374,0.9406,382.7344,0.2512,1433.121
000038,深大通,2.4493,146.9808,0.3679,978.5268,0.1581,2277.0398
000039,中集集团,2.1278,169.1888,1.1369,316.6505,0.532,676.6917
000040,东旭蓝天,8.6622,41.5599,0.3063,1175.3183,0.1067,3373.9456
000042,中洲控股,38.1149,9.4451,0.142,2535.2113,0.1469,2450.6467
000043,中航地产,5.5108,65.3263,0.1954,1842.3746,0.1922,1873.0489
000045,深纺织A,2.8666,125.5843,1.6975,212.0766,0.3072,1171.875
000046,泛海控股,5.0861,70.7811,0.0934,3854.3897,0.0879,4095.5631
