code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,,0.025,5.3042,0.0265,
000002,万科A,0.0838,0.0068,0.625,0.0087,1.0211
000004,国农科技,-0.2811,-0.0279,,-0.0555,-7.127
000005,世纪星源,-3.994,-0.0598,,-0.0959,-9.5902
000006,深振业A,-0.2934,-0.0131,-2.9618,-0.0205,-3.5809
000007,全新好,0.3948,0.0334,,0.0759,7.5889
000008,神州高铁,0.1649,0.0377,2.7593,0.3976,39.9475
000009,中国宝安,-0.0491,-0.0065,-0.2803,-0.0105,-1.6866
000010,美丽生态,-0.4084,-0.055,,-0.2495,-25.379
000011,深物业A,-0.3787,-0.0529,-1.6943,-0.1043,-12.5509
000012,南玻A,0.1781,0.0393,0.9412,0.0887,15.1664
000014,沙河股份,-0.7946,-0.0717,-5.157,-0.1061,-26.1312
000016,深康佳A,0.1438,0.0797,25.5234,0.1114,11.673
000017,深中华A,0.0321,0.0386,1.163,0.045,4.4999
000018,神州长城,0.5334,0.0139,3.668,0.0389,4.6037
000019,深深宝A,0.142,0.012,,0.0373,3.8758
000020,深华发A,-0.5144,-0.1588,-129.5301,-0.2067,-60.8512
000021,深科技,0.0221,0.0118,,0.0178,1.7837
000022,深赤湾A,0.3226,0.0378,0.9766,0.1045,17.8044
000023,深天地A,-0.1224,-0.0423,,-0.0611,-6.1533
000025,特力A,-0.0183,-0.0056,-0.8991,-0.0078,-1.1536
000026,飞亚达A,0.084,0.0374,1.5614,0.0657,9.3182
000027,深圳能源,0.2606,0.0441,1.331,0.0929,12.0988
000028,国药一致,-0.0417,-0.0388,-1.3555,-0.061,-6.331
000029,深深房A,0.349,0.0456,5.7557,0.0763,10.267
000030,富奥股份,0.0701,0.0253,0.5206,0.0655,8.382
000031,中粮地产,-0.6533,-0.0351,-6.5022,-0.0448,-6.6321
000032,深桑达A,0.0402,0.0206,,0.0745,7.5524
000033,*ST新都,-0.09,-0.0071,,-0.0144,-9.2102
000034,神州数码,-0.1249,-0.0665,-0.584,-0.1013,-10.2606
000035,中国天楹,0.4535,0.035,1.2919,0.0611,20.7403
000036,华联控股,-5.789,-0.1735,-178.0171,-0.5032,-98.3704
000037,*ST南电A,0.7396,0.0703,,0.1013,10.3498
000038,深大通,-0.0833,-0.0065,,-0.009,-0.9296
000039,中集集团,-0.0989,-0.0384,-2.4641,-0.0551,-7.4008
000040,东旭蓝天,-0.594,-0.0499,-25.1257,-0.0722,-10.231
000042,中洲控股,0.0546,0.0057,0.2613,0.0076,1.1195
000043,中航地产,-1.2866,-0.1233,,-0.1525,-25.0928
000045,深纺织A,-0.192,-0.0324,,-0.1702,-33.9325
000046,泛海控股,-1.1372,-0.0368,-9.8647,-0.0463,-11.9235
000048,康达尔,0.2917,0.132,36.4767,0.1895,19.8753
000049,德赛电池,0.3285,0.3553,6.237,0.5552,59.0792
000050,深天马A,0.0552,0.0181,1.0258,0.0326,4.6376
000055,方大集团,-0.3264,-0.0859,-6.8461,-0.1419,-14.5798
000056,皇庭国际,-7.2071,-0.034,,-0.0584,-20.3626
000058,深赛格,-0.3302,-0.042,-2.0141,-0.1028,-11.2784
000059,华锦股份,-0.0594,-0.0357,,-0.0456,-6.8646
000060,中金岭南,0.0294,0.0168,1.5054,0.0307,4.6532
000061,农产品,0.3947,0.0259,3.8507,0.0494,7.0741
000062,深圳华强,0.1217,0.0557,0.6398,0.1216,18.1278
000063,中兴通讯,0.019,0.007,0.6107,0.0093,1.041
000065,北方国际,-0.2725,-0.0872,-5.9305,-0.1146,-11.6898
000066,中国长城,0.0107,0.0092,,0.0114,1.2844
000068,华控赛格,1.0488,0.0433,,0.0607,6.0723
000069,华侨城A,-0.4333,-0.0656,-2.6931,-0.0969,-14.9157
000070,特发信息,0.0485,0.0153,1.1935,0.0305,3.5155
000078,海王生物,-0.0521,-0.0272,-2.8935,-0.034,-3.4074
000088,盐田港,0.493,0.0116,0.2838,0.1124,68.6907
000089,深圳机场,0.3416,0.0385,3.7157,0.1035,21.132
000090,天健集团,-0.2348,-0.0391,-12.1572,-0.0564,-6.4965
000096,广聚能源,-0.0861,-0.02,-0.5845,-0.2981,-37.0713
000099,中信海直,0.0462,0.007,0.319,0.0194,5.9746
000100,TCL集团,0.0705,0.0367,1.5595,0.0508,7.6301
000150,宜华健康,-0.0761,-0.0023,-0.8781,-0.0033,-0.4905
000151,中成股份,0.7459,0.2145,8.0572,0.3101,31.0762
000153,丰原药业,0.0343,0.0138,1.5322,0.0278,3.9951
000155,*ST川化,0.0894,0.0218,,0.0268,2.9212
000156,华数传媒,0.3604,0.0809,2.4732,0.1322,19.9638
000157,中联重科,-0.3292,-0.05,-4.9912,-0.0916,-13.9042
000158,常山股份,-0.0338,-0.0134,,-0.0234,-3.0585
000159,国际实业,0.103,0.0153,6.9711,0.0492,5.6194
000166,申万宏源,,0.1109,6.6051,0.1571,
000301,东方市场,-0.9076,-0.085,-3.3201,-0.3657,-43.0341
000333,美的集团,0.1703,0.1115,1.8249,0.1735,17.7638
000338,潍柴动力,0.0202,0.0054,0.1723,0.0078,1.4265
000400,许继电气,-0.072,-0.0237,-0.5573,-0.0515,-6.0815
000401,冀东水泥,0.1337,0.0216,,0.0311,5.7086
000402,金融街,-0.4106,-0.0212,-3.6419,-0.0297,-6.48
000403,ST生化,0.2416,0.0303,0.3925,0.0471,5.6259
000404,华意压缩,0.0121,0.0073,0.2461,0.0119,1.1977
000407,胜利股份,-0.0859,-0.0293,-9.1249,-0.047,-5.3853
000408,*ST金源,-0.0113,-0.0013,-0.1122,-0.0023,-0.3333
000409,山东地矿,-0.4777,-0.0384,-3.2921,-0.076,-12.6011
000410,沈阳机床,-0.1933,-0.0378,-293.9,-0.0438,-4.7409
000411,英特集团,-0.026,-0.032,-2.4908,-0.0417,-4.2273
000413,东旭光电,-1.6394,-0.1362,-3.3974,-0.3214,-91.9622
000415,渤海金控,0.6881,0.0343,3.6034,0.0421,9.7955
000416,民生控股,-0.0439,-0.0112,-1.0519,-0.1115,-11.1528
000417,合肥百货,0.0194,0.0136,0.4148,0.0257,2.732
000418,小天鹅A,0.1659,0.0852,2.355,0.1655,16.5994
000419,通程控股,-0.0308,-0.0194,-0.9615,-0.0427,-4.3455
000420,吉林化纤,0.0708,0.0136,0.3811,0.015,1.903
000421,南京公用,0.2147,0.0845,1.8612,0.2404,32.6588
000422,湖北宜化,0.0817,0.0212,11.7033,0.0268,4.443
000423,东阿阿胶,0.0474,0.0124,0.1318,0.0947,10.4551
000425,徐工机械,0.0278,0.0075,0.4659,0.0125,1.8803
000426,兴业矿业,-0.2838,-0.032,-1.0125,-0.1022,-12.303
000428,华天酒店,0.2679,0.0234,,0.0298,5.2208
000429,粤高速A,0.7274,0.0396,2.4684,0.0668,26.5294
000430,张家界,0.1714,0.046,1.486,0.1619,35.1077
000488,晨鸣纸业,0.1416,0.0255,5.6464,0.0354,5.7742
000498,山东路桥,-0.036,-0.01,-1.007,-0.0136,-1.4993
000501,鄂武商A,0.0082,0.0059,0.1888,0.0083,0.8346
000502,绿景控股,-0.6747,-0.0324,-5.7525,-0.2083,-20.829
000503,海虹控股,-0.902,-0.064,-12.4013,-0.8115,-83.0748
000504,*ST生物,-2.9216,-0.2728,,-0.2874,-31.5429
000505,*ST珠江,-1.2572,-0.1084,,-0.1122,-13.1996
000506,中润资源,-0.5122,-0.0259,,-0.0536,-5.7371
000507,珠海港,0.0429,0.0065,,0.0151,3.3599
000509,华塑控股,-0.5211,-0.0617,,-0.0658,-6.6854
000510,金路集团,0.064,0.0334,,0.0631,6.9577
000511,*ST烯碳,-0.0219,-0.0046,-1.118,-0.0095,-1.5269
000513,丽珠集团,0.0774,0.0285,0.6543,0.0621,7.6776
000514,渝开发,-0.137,-0.0161,-2.9672,-0.0293,-4.1868
000516,国际医学,0.0377,0.0233,0.5335,0.0414,4.4472
000517,荣安地产,-0.1718,-0.0694,-2.0551,-0.1497,-19.5529
000518,四环生物,0.0568,0.009,0.3521,0.0914,9.9201
000519,中兵红箭,-0.1108,-0.0234,-0.5656,-0.1243,-14.7164
000520,长航凤凰,0.0003,0.0003,0.0008,0.0,0.0033
000521,美菱电器,-0.0429,-0.0268,-1.692,-0.04,-4.2955
000523,广州浪奇,-0.0251,-0.0204,-4.4865,-0.0341,-3.4881
000524,岭南控股,0.0589,0.0101,0.5864,0.069,10.0409
000525,红太阳,0.0731,0.0222,0.8378,0.0345,3.6112
000526,*ST紫学,-0.1733,-0.0048,,-0.0232,-2.3398
000528,柳工,0.0616,0.0159,2.1927,0.0276,4.6424
000529,广弘控股,0.1111,0.0712,2.6017,0.2065,22.2546
000530,大冷股份,-0.0033,-0.0009,-0.0374,-0.0026,-0.2805
000531,穗恒运A,0.0336,0.0116,0.1961,0.0189,2.5944
000532,力合股份,-0.002,-0.0002,-0.0088,-0.0009,-0.1332
000533,万家乐,0.0258,0.0121,0.6284,0.0249,3.5122
000534,万泽股份,0.8145,0.0602,4.4362,0.1152,17.903
000536,华映科技,0.2438,0.0851,3.6402,0.1405,15.3842
000537,广宇发展,0.1152,0.0159,0.2562,0.0338,3.3873
000538,云南白药,0.1342,0.0837,1.0245,0.2975,31.2418
000539,粤电力A,0.3029,0.067,1.9519,0.1086,21.4803
000540,中天金融,0.0886,0.0117,0.4781,0.0131,1.7785
000541,佛山照明,0.0897,0.0377,0.7394,0.1966,20.1037
000543,皖能电力,0.273,0.084,2.2416,0.1563,35.6215
000544,中原环保,-0.063,-0.008,-0.434,-0.0144,-1.758
000545,金浦钛业,-0.0704,-0.0222,-1.268,-0.0612,-8.7859
000546,金圆股份,0.2278,0.0339,,0.1495,20.3362
000547,航天发展,0.2998,0.026,0.993,0.0797,16.2085
000548,湖南投资,0.1623,0.0089,1.2501,0.0403,4.0397
000550,江铃汽车,0.1024,0.0705,1.0791,0.1539,15.9885
000551,创元科技,-0.0181,-0.0065,-0.4031,-0.0137,-1.5567
000552,靖远煤电,-0.0099,-0.0026,-0.0856,-0.0049,-0.4972
000553,沙隆达A,0.22,0.1188,1.298,0.2795,41.9882
000554,泰山石油,-0.0287,-0.0555,-14.4733,-0.5737,-60.4826
000555,神州信息,-0.0576,-0.0285,-1.6527,-0.043,-4.6302
000557,西部创业,-0.3396,-0.0044,-0.4162,-0.0091,-0.9119
000558,莱茵体育,0.0693,0.0124,1.6732,0.015,1.8103
000559,万向钱潮,0.1136,0.0499,1.4272,0.0773,9.9182
000560,昆百大A,-0.0953,-0.0217,-1.0652,-0.0306,-4.5926
000561,烽火电子,-0.5139,-0.0889,-14.9323,-0.203,-21.4315
000563,陕国投A,,-0.1485,-2.7248,-1.7444,-183.0473
000564,供销大集,0.1974,0.0527,11.2503,0.0682,7.8108
000565,渝三峡A,-0.0853,-0.0234,-0.7216,-0.0703,-8.766
000566,海南海药,-0.0577,-0.0115,-0.4227,-0.021,-3.1796
