code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,-100.0,2.6753,12.4137,32.4008,4.4776,15.5486
000002,万科A,35.3182,16.9105,22.4328,34.615,15.3846,20.6403
000004,国农科技,27.292,144.5313,7.4424,-7.4996,9500.0,3.879
000005,世纪星源,1.5233,,3.8616,-6.5421,-22.3077,3.8616
000006,深振业A,-33.9403,-26.2377,21.012,19.1488,-40.0,21.7584
000007,全新好,-32.6449,-3205.7079,-1.851,54.3652,-1980.9524,-0.3122
000008,神州高铁,3608.34,,637.8571,685.9526,-6600.0,637.8571
000009,中国宝安,33.2898,5.4316,13.7534,8.9451,-23.0,12.3519
000010,美丽生态,-13.5922,,-1.5852,5.4907,200.0,2.617
000011,深物业A,614.3875,4228.4651,53.1214,2.1725,4210.8696,53.1617
000012,南玻A,-4.351,-9.7376,-0.8693,1.087,-16.6667,-1.648
000014,沙河股份,222.448,,4.8124,18.3428,-33.6,4.4418
000016,深康佳A,38.2891,5.2851,0.4182,-6.7461,37.2093,1.1136
000017,深中华A,-5.7349,,,12.6141,68.8811,2.7036
000018,神州长城,-2.8215,,-2.3078,-7.5216,,-2.2813
000019,深深宝A,63.3753,,13.7385,11.2267,-130.137,8.9257
000020,深华发A,-28.1959,-82.6966,-0.2374,-4.0293,-82.6347,-0.2374
000021,深科技,-8.3586,-9.4419,-4.1033,3.1088,-28.6127,-2.5186
000022,深赤湾A,3.0996,11.6032,8.8638,6.3724,14.7727,6.3644
000023,深天地A,15.7029,,17.6924,7.785,33.3333,3.4546
000025,特力A,16.5784,,3.1888,7.9792,-303.9604,7.9503
000026,飞亚达A,2.2612,-0.8082,5.3583,6.6474,-1.1111,5.3828
000027,深圳能源,-17.3307,-7.5065,3.7671,-1.6384,-2.6667,4.54
000028,国药一致,13.8988,19.7564,28.5441,19.9013,17.9669,30.8052
000029,深深房A,-29.5036,-83.9222,6.2267,26.9385,-84.0909,5.7019
000030,富奥股份,,,283280.2408,9955.6385,-6186.9565,248464.6901
000031,中粮地产,15.0298,-26.047,5.1257,7.2812,0.0,7.3106
000032,深桑达A,90.2202,,24.022,0.8168,-225.0,27.8542
000033,*ST新都,-2.4557,,-9.251,-8.8168,39.6226,-9.251
000034,神州数码,9.8283,,4.2517,-1.3716,33.3333,4.2517
000035,中国天楹,-34.034,-94.0548,,-51.8809,-95.0,53.1827
000036,华联控股,-70.4676,-91.8779,3.5005,8.9562,-97.1787,1.5179
000037,*ST南电A,-51.339,,-8.5795,6.8047,-0.0,-11.8928
000038,深大通,51.307,,3.0188,-3.6783,-109.5833,3.0533
