code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,13.4199,31.225,69.1246,15.3674,32.4324,69.1246
000002,万科A,-23.1207,1.9545,15.8232,28.9052,13.0435,15.2129
000004,国农科技,31.4419,,36.6988,32.1624,-461.5385,7.5202
000005,世纪星源,19.147,,-8.459,-0.0425,800.0,-8.459
000006,深振业A,62.6971,-9.0197,9.4572,2.6238,-39.2523,9.3709
000007,全新好,1.5631,-74.3865,,-32.3222,-97.3256,9.0466
000008,神州高铁,-0.3202,,-0.3958,-1.6454,-104.5455,-0.3958
000009,中国宝安,-7.595,6.7048,18.2959,15.3095,13.3333,18.1497
000010,美丽生态,-24.2807,-134.2074,0.4646,-4.8291,-150.0,-3.4731
000011,深物业A,29.9382,19.2434,16.3765,11.676,8.4098,16.3973
000012,南玻A,64.8506,142.8152,17.4087,4.1471,47.619,17.4203
000014,沙河股份,25.1678,118.3341,25.2348,0.6918,106.8283,25.9394
000016,深康佳A,53.5225,-19.3014,3.6269,23.0714,-36.5817,3.2275
000017,深中华A,7.2254,,,-10.5248,-20.1702,2.9636
000018,神州长城,-57.713,,13.0133,4.0889,-400.0,13.3577
000019,深深宝A,7.0449,,-7.4187,11.0902,696.8254,-8.8677
000020,深华发A,72.7328,298.5916,6.8093,26.8567,306.6667,6.8093
000021,深科技,116.2065,98.1574,7.934,17.1798,17.268,7.9059
000022,深赤湾A,16.7148,46.7749,10.4859,14.4436,54.5161,12.0673
000023,深天地A,120.6694,,6.9912,-4.8761,78.5714,6.0207
000025,特力A,-3.2861,-45.99,2.8104,-2.3507,-61.5385,2.4113
000026,飞亚达A,41.5786,53.6834,13.4365,13.3127,56.8807,11.9266
000027,深圳能源,44.5012,-10.7318,8.8223,6.3353,-14.8936,9.2368
000028,国药一致,23.373,21.0966,26.052,27.5166,23.0321,24.3767
000029,深深房A,78.4065,733.0348,6.2144,49.7715,734.2105,6.3082
000030,富奥股份,-100.0,,,145.578,-7.9229,-0.5524
000031,中粮地产,80.7495,,51.971,39.4769,-2150.0,59.2822
000032,深桑达A,0.2479,-34.0456,-1.4956,24.5843,-30.5556,-2.2911
000033,*ST新都,10.9846,,-7.7955,6.5218,-8.3682,-7.7955
000034,神州数码,11.6281,,,-15.1601,-105.5556,-29.8166
000035,中国天楹,-6.9831,,,5.1169,-0.0,1.3808
000036,华联控股,-77.9958,-82.134,1.7605,11.1126,-78.753,7.4147
000037,*ST南电A,-20.0072,-462.2979,-11.268,-1.0315,-515.8416,-13.1899
000038,深大通,,,81.2631,41.6064,-655.5556,107.4481
000039,中集集团,124.9234,19.5588,19.9106,70.5685,10.5093,9.9289
000040,东旭蓝天,126.9343,,-12.3578,-13.5818,-219.6429,-0.8089
000042,中洲控股,-45.6789,-43.1748,3.9906,-1.3081,-43.1616,4.8196
000043,中航地产,35.8965,-75.4387,1.3328,39.4095,-78.3784,2.0816
000045,深纺织A,74.2544,9.9381,6.6852,38.7184,11.1111,6.6852
000046,泛海控股,11.8431,-34.1281,5.8096,4.8083,-38.9831,-6.0454
000048,康达尔,26.3158,,,-41.9202,-82.3529,-51.0384
000049,德赛电池,40.9898,,0.567,4.8991,-243.7229,0.9485
000050,深天马A,68.9333,,23.8349,37.1683,-145.3488,-5.0404
000055,方大集团,14.4439,12.0403,53.3059,22.0141,4.9645,68.3157
000056,皇庭国际,-34.9965,-747.5989,-38.4124,26.8133,-297.1944,-11.2433
000058,深赛格,29.3112,,-7.4541,-4.8949,-118.4409,-7.3254
000059,华锦股份,573.6744,0.1759,2.9073,54.5741,0.1672,2.3782
000060,中金岭南,61.1717,233.2263,14.522,24.0964,90.0,8.9519
000061,农产品,-17.5147,81.659,5.5811,12.2285,119.4444,5.865
000062,深圳华强,-62.0196,,15.72,69.3771,-161.5385,16.8899
000063,中兴通讯,10.8915,14.3368,39.7541,19.304,-28.8889,41.4762
000065,北方国际,19.9338,-114.8703,1.5641,-28.2623,-118.75,2.9792
000066,中国长城,1863.5937,355.3005,424.2582,729.6499,-39.2778,24.8344
000068,华控赛格,-83.8164,,-78.5004,-64.3415,-96.699,-78.5004
000069,华侨城A,388.2038,186.7657,79.8022,158.9518,151.4451,100.4802
000070,特发信息,39.3469,27.3852,17.2874,31.7511,22.1769,6.6755
000078,海王生物,69.5162,136.6076,-4.3562,21.4636,67.4342,-4.7936
000088,盐田港,7.3227,-3.4414,7.3621,8.0353,-3.7101,8.5721
000089,深圳机场,16.3876,29.3199,14.5997,12.6515,29.2785,14.5026
000090,天健集团,6.7571,-47.8862,23.8397,10.2842,-47.8261,23.8397
000096,广聚能源,86.2591,-46.2781,5.2699,6.0056,-48.0,5.3013
000099,中信海直,9.6858,-8.3787,5.5616,4.498,-9.1892,5.53
000100,TCL集团,32.1602,27.3716,44.0856,50.3418,46.7213,13.3966
000150,宜华健康,-72.5577,-84.0688,11.2948,-9.846,-84.1004,11.2948
000151,中成股份,-4.6372,-32.9441,-0.0999,1.3688,-31.2016,-0.1018
000153,丰原药业,18.8046,132.5299,5.4975,-6.6375,161.442,5.684
000155,*ST川化,-17.9271,-121.2758,-1.3391,4.1934,-112.5,-1.0986
000156,华数传媒,35.6431,175.5732,,-26.8431,183.3333,-19.9991
000157,中联重科,73.6185,96.3048,130.0275,81.2405,64.9888,139.2693
000158,常山股份,54.4298,-90.0609,-0.2815,-4.8199,-90.0,-0.1774
000159,国际实业,76.6932,-14.3694,13.7376,21.7563,-14.4273,13.7268
000166,申万宏源,,-39.1394,12.4976,32.399,-41.6667,12.4976
000301,东方市场,73.8598,19.4414,4.2023,-1.7064,20.9615,4.3229
000333,美的集团,58.1393,66.437,51.9061,62.1785,,52.0467
000338,潍柴动力,110.3175,171.8598,50.8987,40.2284,163.9456,59.0379
000400,许继电气,11.7714,19.4115,8.0315,9.7711,20.45,6.4842
000401,冀东水泥,81.806,77.6841,23.8075,63.1631,77.4514,18.4534
000402,金融街,31.5895,-33.7889,8.8093,52.9177,-33.3333,7.6509
000403,ST生化,56.3764,,-18.1542,-1.9812,1122.2222,724.888
000404,华意压缩,56.7201,-27.4743,17.2988,34.6112,-53.2486,12.6161
000407,胜利股份,22.5625,-6.5503,23.785,16.8744,0.0,24.3987
000408,*ST金源,-29.1149,,-48.1028,-26.9127,-65.1934,-48.2776
000409,山东地矿,-100.0,,-24.802,-21.7813,-30.0,-24.802
000410,沈阳机床,78.49,,18.8799,11.6488,-460.4651,20.9789
000411,英特集团,38.2328,44.2859,30.8497,32.4944,43.0493,27.6428
000413,东旭光电,-14.1364,,-15.0579,-10.023,111.2676,-15.8253
000415,渤海金控,48.953,,-20.9414,3.371,-32.5434,-24.2876
000416,民生控股,12.6937,-96.9498,-0.8197,0.2532,-101.0178,0.2786
000417,合肥百货,20.3464,31.0936,18.5017,17.0565,44.6795,21.9062
000418,小天鹅A,91.0201,189.5001,17.8016,80.5056,158.3333,18.2017
000419,通程控股,47.0161,68.0945,5.0438,27.878,73.7095,6.4144
000420,吉林化纤,22.2389,,4.5561,5.2742,-42.6667,4.0748
000421,南京公用,26.4353,-58.857,-3.0376,-8.555,-39.6277,5.656
