code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,5.835,11.7404,21.5844,27.4512,-18.1818,21.5844
000002,万科A,27.5588,19.7933,11.9857,17.7009,-33.3333,8.2348
000004,国农科技,21.2918,,-13.1722,-2.5802,-17.2131,-15.3543
000005,世纪星源,-42.6134,68.1331,0.3917,-5.4034,100.0,0.3917
000006,深振业A,-72.6149,-73.0552,-9.1521,18.546,-86.8132,-9.5233
000007,全新好,-22.2884,,,-16.6091,3.4884,187.2245
000008,神州高铁,-7.7296,-149.5266,0.4937,0.6323,-148.5714,0.4937
000009,中国宝安,73.4335,27.4768,18.4009,4.9842,-31.5217,17.4809
000010,美丽生态,33.2762,129.9046,-17.3115,-6.8585,,-36.4402
000011,深物业A,89.5395,,6.3128,31.7403,-466.6667,6.3217
000012,南玻A,-11.0358,-69.2731,8.5224,22.3203,-70.5882,9.9982
000014,沙河股份,564.5558,,19.5725,35.7404,-81.0251,16.7688
000016,深康佳A,-15.139,-24.1878,6.0748,14.3615,-57.8005,6.9251
000017,深中华A,10.337,-885.1437,,-16.2513,-892.3077,2.2561
000018,神州长城,-55.0577,,-19.4648,-12.9654,-0.0,-19.685
000019,深深宝A,23.9749,-2215.4371,2.4677,13.4969,-1396.6667,1.5487
000020,深华发A,120.389,44.6574,0.9942,39.9802,45.098,0.9942
000021,深科技,-49.8934,-42.8403,-1.5354,-16.0959,-42.7681,-1.5354
000022,深赤湾A,-27.9439,-43.9253,2.1123,-2.5052,-43.5798,3.474
000023,深天地A,-17.7427,,1.2246,20.8105,-0.0,1.126
000025,特力A,-53.5323,,-13.132,-28.538,124.0506,2.8987
000026,飞亚达A,3.4686,-31.063,4.9844,30.5652,-33.3333,5.0683
000027,深圳能源,-34.1585,-39.1897,-0.744,-2.0933,-33.3333,0.7189
000028,国药一致,21.5694,8.6729,30.2352,36.1149,14.6154,28.5209
000029,深深房A,-3.5708,-58.901,2.8216,-5.5359,-60.0,3.1784
